accx,accy,accz
1.6001,0.192925,0.152425
1.5143,0.227125,0.152875
1.429325,0.261975,0.2991
1.28285,0.2534,0.353875
1.077075,0.172975,0.268175
0.8519,0.0943,0.151325
0.71055,0.03635,0.154625
0.61125,-0.00075,0.233775
0.5336,-0.02465,0.305225
0.556725,-0.0214,0.277775
0.6803,0.05155,0.216175
0.754975,0.1406,0.19795
0.758725,0.1972,0.1625
0.810875,0.203425,-0.054
0.73325,0.1774,-0.170275
0.6121,0.155125,-0.108275
0.6332333,0.1393333,-0.0891333
0.759,0.14398,0.00714
0.787075,0.1197,0.266475
0.812825,0.088975,0.31315
0.884425,0.0718,0.325575
0.9520333,0.0848333,0.2462667
0.87438,0.1621,0.10626
0.916975,0.229625,-0.013525
1.157225,0.20465,-0.095225
1.227075,0.126325,-0.159775
1.159625,0.272375,-0.11345
1.3677,0.18855,0.0101
1.594725,0.177825,0.2784
1.5883,0.004175,0.344525
1.530325,-0.0502,0.039975
1.5001333,-0.0923333,-0.2086333
1.39518,-0.10224,-0.06772
1.206525,-0.035925,-0.0282
0.97665,0.053475,0.046725
0.83605,0.12365,0.105975
0.766325,0.124475,0.153
0.675525,0.144525,0.1607
0.64335,0.12275,0.08645
0.647225,0.073625,-0.022325
0.6831,-0.000175,-0.0835
0.623775,0.012825,-0.094975
0.555325,0.03415,-0.076
0.50095,0.047,-0.066675
0.4010667,0.0624333,-0.022
0.301,0.045775,0.045925
0.479475,0.0256,0.113275
0.76602,0.0473,0.1619
1.0049,0.01485,0.1952
1.0706,0.0613,0.147025
1.0978667,0.1068,0.1385333
1.2281667,0.0983,0.0415
1.4167,0.1632667,-0.0927667
1.53755,0.22875,0.042725
1.63165,0.27015,0.266475
1.7902,0.3055667,0.3338667
1.8725667,0.3732667,0.2545667
1.70988,0.48368,0.2642
1.4887,0.43536,0.34436
1.223,0.2955333,0.1549
1.04945,0.21705,0.017875
0.9260667,0.1143333,0.0217
0.71292,0.08602,0.10254
0.5493,0.05065,0.19155
0.45555,0.0471,0.2226
0.381575,0.0234,0.265775
0.3658333,-0.0065,0.3229667
0.4495,0.01436,0.32342
0.568475,0.0476,0.2617
0.59435,0.0624,0.188375
0.657575,0.094725,0.0772
0.833425,0.240275,-0.12135
0.873775,0.27985,0.013675
0.821825,0.256975,0.047375
0.7628,0.254825,0.0159
0.7201,0.31415,0.185375
0.737725,0.23015,0.312975
0.94165,0.09965,0.097925
0.9944,0.05665,-0.02575
0.95365,0.07815,-0.0661
1.06065,0.090075,-0.171925
1.22535,0.075325,-0.066075
1.577225,0.1155,0.3061
1.62405,0.1755,0.3049
1.76725,0.2456,0.06605
1.9455667,0.2044,0.3966333
1.7459,0.11374,0.58732
1.302425,0.02445,0.1138
1.1746,-0.138775,0.032675
1.04835,-0.1065,0.058425
0.886375,-0.009925,-0.000625
0.660375,0.05015,0.08325
0.56605,0.1153,0.222775
0.5196,0.12505,0.170525
0.471675,0.101325,0.09675
0.4739,0.0528333,0.0297
0.49276,0.0025,-0.07834
0.46935,-0.000925,-0.0677
0.46395,0.02525,0.046225
0.5288333,0.0439,0.1463
0.6397,0.05835,0.2068
0.7913,0.0737667,0.1327
0.8579833,0.0773833,0.0416833
0.978375,0.100775,0.2436
1.35055,0.191825,0.081
1.5778667,0.1727667,-0.0913333
1.6812667,0.2207667,-0.0003667
1.4713333,0.2504667,0.1391833
1.2925333,0.2042,0.5965333
1.386825,0.237325,0.60775
1.536375,0.258375,0.39995
1.5442333,0.3068,0.3030667
1.3767,0.35982,0.18502
1.139725,0.312625,-0.02645
1.023125,0.20225,0.0073
0.8897,0.118975,0.22375
0.7895667,0.0902,0.2737333
0.63234,0.08828,0.27106
0.52465,0.089825,0.2559
0.50605,0.0555,0.200725
0.513475,0.033,0.046575
0.52075,0.011475,-0.250025
0.433425,0.02485,-0.31215
0.2282,0.125025,-0.1527
0.3034,0.207625,0.2295
0.52775,0.30695,0.4491
0.6074333,0.3421,0.5049667
0.6298,0.23342,0.46944
0.771475,0.07245,0.1182
0.93295,-0.03715,-0.219725
1.123275,-0.03775,0.08485
1.3193,0.02575,-0.003025
1.6836,0.123275,-0.064375
1.9438,0.23985,0.3449
2.03705,0.294275,0.576775
1.92265,0.291325,0.2692
2.079075,0.23545,0.33545
1.549375,0.23955,0.37965
1.28285,0.118475,0.106725
1.067625,0.03665,0.1206
0.9468,0.037575,0.111925
0.8157,0.089275,0.042
0.6659,0.082375,0.0183
0.497925,0.05185,0.04835
