time,gFx,gFy,gFz,TgF
16:08:31:669,0.9621,-0.0042,0.0927,0.967
16:08:31:673,0.9629,-0.0020,0.0910,0.967
16:08:31:679,0.9585,0.0016,0.0985,0.964
16:08:31:686,0.9436,0.0080,0.1115,0.950
16:08:31:688,0.9301,0.0126,0.1188,0.938
16:08:31:693,0.9296,0.0119,0.1161,0.937
16:08:31:698,0.9323,0.0073,0.1152,0.939
16:08:31:704,0.9362,0.0012,0.1225,0.944
16:08:31:709,0.9411,-0.0062,0.1337,0.951
16:08:31:713,0.9421,-0.0137,0.1494,0.954
16:08:31:719,0.9467,-0.0216,0.1582,0.960
16:08:31:724,0.9568,-0.0282,0.1640,0.971
16:08:31:729,0.9638,-0.0274,0.1750,0.980
16:08:31:743,0.9643,-0.0199,0.1892,0.983
16:08:31:744,0.9572,-0.0096,0.2039,0.979
16:08:31:745,0.9394,0.0031,0.2188,0.965
16:08:31:748,0.9203,0.0178,0.2327,0.949
16:08:31:754,0.9174,0.0334,0.2494,0.951
16:08:31:758,0.9223,0.0505,0.2594,0.959
16:08:31:764,0.9191,0.0623,0.2633,0.958
16:08:31:769,0.9022,0.0703,0.2753,0.946
16:08:31:774,0.8827,0.0733,0.2960,0.934
16:08:31:778,0.8795,0.0742,0.3132,0.937
16:08:31:785,0.8915,0.0720,0.3205,0.950
16:08:31:789,0.9057,0.0684,0.3180,0.962
16:08:31:795,0.9164,0.0571,0.3119,0.970
16:08:31:799,0.9306,0.0522,0.3195,0.985
16:08:31:804,0.9445,0.0442,0.3308,1.002
16:08:31:809,0.9514,0.0408,0.3391,1.011
16:08:31:816,0.9533,0.0334,0.3410,1.013
16:08:31:820,0.9548,0.0227,0.3408,1.014
16:08:31:824,0.9587,0.0170,0.3339,1.015
16:08:31:828,0.9597,0.0068,0.3173,1.011
16:08:31:834,0.9597,0.0107,0.3019,1.006
16:08:31:840,0.9577,0.0112,0.2870,1.000
16:08:31:847,0.9592,0.0058,0.2802,0.999
16:08:31:849,0.9638,-0.0047,0.2824,1.004
16:08:31:854,0.9685,-0.0057,0.2892,1.011
16:08:31:858,0.9719,0.0009,0.2897,1.014
16:08:31:865,0.9822,0.0026,0.2848,1.023
16:08:31:868,0.9995,-0.0042,0.2809,1.038
16:08:31:875,1.0120,-0.0118,0.2767,1.049
16:08:31:879,1.0223,-0.0118,0.2758,1.059
16:08:31:884,1.0269,-0.0135,0.2843,1.066
16:08:31:889,1.0232,-0.0167,0.2960,1.065
16:08:31:894,1.0232,-0.0108,0.3068,1.068
16:08:31:899,1.0316,-0.0062,0.3154,1.079
16:08:31:905,1.0440,-0.0023,0.3234,1.093
16:08:31:910,1.0526,0.0012,0.3290,1.103
16:08:31:915,1.0540,0.0065,0.3369,1.107
16:08:31:919,1.0545,0.0104,0.3491,1.111
16:08:31:926,1.0672,0.0131,0.3547,1.125
16:08:31:930,1.0780,0.0129,0.3530,1.134
16:08:31:941,1.0812,0.0144,0.3498,1.136
16:08:31:942,1.0839,0.0163,0.3393,1.136
16:08:31:945,1.0922,0.0136,0.3290,1.141
16:08:31:950,1.1017,0.0104,0.3298,1.150
16:08:31:954,1.1042,0.0060,0.3342,1.154
16:08:31:959,1.1066,0.0014,0.3347,1.156
16:08:31:966,1.1108,-0.0035,0.3278,1.158
16:08:31:971,1.1120,-0.0091,0.3134,1.155
16:08:31:974,1.1156,-0.0145,0.2902,1.153
16:08:31:980,1.1176,-0.0213,0.2687,1.150
16:08:31:985,1.1169,-0.0252,0.2591,1.147
16:08:31:989,1.1115,-0.0309,0.2626,1.142
16:08:31:994,1.1042,-0.0333,0.2684,1.137
16:08:31:999,1.0988,-0.0340,0.2665,1.131
16:08:32:005,1.1027,-0.0389,0.2569,1.133
16:08:32:010,1.1208,-0.0502,0.2374,1.147
16:08:32:015,1.1437,-0.0617,0.2049,1.164
16:08:32:019,1.1648,-0.0709,0.1726,1.180
16:08:32:025,1.1807,-0.0729,0.1384,1.191
16:08:32:029,1.1873,-0.0675,0.1130,1.195
16:08:32:042,1.1826,-0.0516,0.1152,1.189
16:08:32:043,1.1816,-0.0345,0.1359,1.190
16:08:32:045,1.1936,-0.0174,0.1494,1.203
16:08:32:050,1.2102,-0.0018,0.1548,1.220
16:08:32:055,1.2149,0.0170,0.1530,1.225
16:08:32:060,1.2149,0.0307,0.1418,1.224
16:08:32:066,1.2149,0.0430,0.1176,1.221
16:08:32:070,1.2110,0.0515,0.0797,1.215
16:08:32:075,1.2014,0.0608,0.0335,1.203
16:08:32:080,1.1929,0.0718,-0.0154,1.195
16:08:32:086,1.1865,0.0843,-0.0591,1.191
16:08:32:090,1.1807,0.1004,-0.0916,1.188
16:08:32:094,1.1772,0.1116,-0.1114,1.188
16:08:32:101,1.1709,0.1239,-0.1276,1.184
16:08:32:106,1.1692,0.1385,-0.1518,1.187
16:08:32:110,1.1711,0.1488,-0.1791,1.194
16:08:32:115,1.1643,0.1539,-0.1960,1.191
16:08:32:120,1.1499,0.1515,-0.2063,1.178
16:08:32:126,1.1357,0.1517,-0.2117,1.165
16:08:32:131,1.1215,0.1505,-0.2063,1.150
16:08:32:136,1.1032,0.1451,-0.1806,1.127
16:08:32:141,1.0824,0.1432,-0.1381,1.101
16:08:32:145,1.0665,0.1473,-0.0885,1.080
16:08:32:150,1.0584,0.1532,-0.0364,1.070
16:08:32:155,1.0450,0.1588,0.0171,1.057
16:08:32:160,1.0210,0.1657,0.0641,1.036
16:08:32:166,1.0005,0.1779,0.1022,1.021
16:08:32:172,0.9912,0.1884,0.1359,1.018
16:08:32:175,0.9792,0.2018,0.1665,1.014
16:08:32:181,0.9663,0.2111,0.1851,1.006
16:08:32:186,0.9514,0.2124,0.1941,0.994
16:08:32:190,0.9343,0.2124,0.1917,0.977
16:08:32:196,0.9260,0.2180,0.1809,0.968
16:08:32:200,0.9308,0.2253,0.1741,0.973
16:08:32:207,0.9448,0.2246,0.1631,0.985
16:08:32:211,0.9636,0.2238,0.1523,1.001
16:08:32:216,0.9792,0.2329,0.1442,1.017
16:08:32:220,0.9959,0.2256,0.1303,1.029
16:08:32:227,1.0081,0.2031,0.1200,1.035
16:08:32:235,1.0105,0.1852,0.1169,1.034
16:08:32:237,1.0042,0.1742,0.1117,1.025
16:08:32:240,0.9937,0.1647,0.1068,1.013
16:08:32:249,0.9802,0.1569,0.1095,0.999
16:08:32:250,0.9678,0.1498,0.1166,0.986
16:08:32:255,0.9590,0.1398,0.1176,0.976
16:08:32:261,0.9555,0.1300,0.1112,0.971
16:08:32:268,0.9563,0.1217,0.1037,0.970
16:08:32:271,0.9536,0.1116,0.0949,0.965
16:08:32:276,0.9370,0.1002,0.0880,0.946
16:08:32:281,0.9145,0.0933,0.0897,0.924
16:08:32:286,0.8981,0.0887,0.0924,0.907
16:08:32:291,0.8861,0.0852,0.0971,0.895
16:08:32:296,0.8763,0.0794,0.1056,0.886
16:08:32:302,0.8626,0.0745,0.1161,0.874
16:08:32:307,0.8443,0.0742,0.1301,0.857
16:08:32:312,0.8267,0.0777,0.1484,0.844
16:08:32:319,0.8142,0.0794,0.1599,0.834
16:08:32:322,0.8062,0.0794,0.1599,0.826
16:08:32:327,0.8030,0.0789,0.1526,0.821
16:08:32:332,0.8035,0.0777,0.1386,0.819
16:08:32:336,0.8037,0.0757,0.1315,0.818
16:08:32:342,0.7964,0.0738,0.1315,0.811
16:08:32:347,0.7837,0.0728,0.1369,0.799
16:08:32:352,0.7705,0.0767,0.1472,0.788
16:08:32:357,0.7575,0.0821,0.1579,0.778
16:08:32:361,0.7463,0.0862,0.1633,0.769
16:08:32:368,0.7385,0.0860,0.1611,0.761
16:08:32:371,0.7368,0.0830,0.1543,0.757
16:08:32:376,0.7370,0.0857,0.1464,0.756
16:08:32:381,0.7316,0.0938,0.1369,0.750
16:08:32:387,0.7265,0.1048,0.1337,0.746
16:08:32:392,0.7250,0.1209,0.1408,0.748
16:08:32:396,0.7233,0.1368,0.1577,0.753
16:08:32:402,0.7231,0.1461,0.1628,0.755
16:08:32:407,0.7287,0.1490,0.1648,0.762
16:08:32:411,0.7380,0.1512,0.1873,0.776
16:08:32:419,0.7461,0.1542,0.2105,0.790
16:08:32:422,0.7514,0.1571,0.2293,0.801
16:08:32:426,0.7546,0.1613,0.2437,0.809
16:08:32:435,0.7593,0.1627,0.2557,0.818
16:08:32:436,0.7671,0.1613,0.2682,0.828
16:08:32:441,0.7768,0.1581,0.2736,0.839
16:08:32:449,0.7878,0.1564,0.2726,0.848
16:08:32:452,0.8047,0.1547,0.2750,0.864
16:08:32:457,0.8243,0.1483,0.2877,0.886
16:08:32:461,0.8355,0.1376,0.3034,0.899
16:08:32:468,0.8326,0.1270,0.3139,0.899
16:08:32:472,0.8204,0.1192,0.3173,0.888
16:08:32:478,0.8128,0.1138,0.3139,0.879
16:08:32:482,0.8116,0.1092,0.3073,0.875
16:08:32:487,0.8150,0.1009,0.3009,0.875
16:08:32:492,0.8226,0.0896,0.2997,0.880
16:08:32:497,0.8287,0.0801,0.3061,0.887
16:08:32:501,0.8257,0.0745,0.3183,0.888
16:08:32:507,0.8182,0.0711,0.3325,0.886
16:08:32:511,0.8123,0.0698,0.3496,0.887
16:08:32:517,0.8133,0.0676,0.3728,0.897
16:08:32:522,0.8145,0.0642,0.3970,0.908
16:08:32:527,0.8177,0.0618,0.4214,0.922
16:08:32:535,0.8267,0.0642,0.4405,0.939
16:08:32:537,0.8328,0.0713,0.4635,0.956
16:08:32:541,0.8328,0.0796,0.4642,0.957
16:08:32:548,0.8336,0.0789,0.4012,0.928
16:08:32:552,0.8370,0.0740,0.3618,0.915
16:08:32:556,0.8629,0.0703,0.3425,0.931
16:08:32:561,0.8673,0.0708,0.3136,0.925
16:08:32:567,0.8563,0.0730,0.2956,0.909
16:08:32:572,0.8729,0.0767,0.2802,0.920
16:08:32:576,0.8996,0.0833,0.2740,0.944
16:08:32:583,0.9115,0.0872,0.2799,0.958
16:08:32:588,0.9040,0.0879,0.2894,0.953
16:08:32:592,0.9110,0.0874,0.2965,0.962
16:08:32:598,0.9044,0.0940,0.3117,0.961
16:08:32:603,0.8895,0.1068,0.3410,0.959
16:08:32:608,0.8920,0.1192,0.3704,0.973
16:08:32:612,0.9088,0.1285,0.3872,0.996
16:08:32:617,0.9440,0.1292,0.3926,1.031
16:08:32:622,0.9778,0.1312,0.3994,1.064
16:08:32:627,1.0015,0.1378,0.4144,1.093
16:08:32:639,1.0174,0.1461,0.4307,1.114
16:08:32:640,1.0308,0.1542,0.4491,1.135
16:08:32:642,1.0377,0.1627,0.4757,1.153
16:08:32:648,1.0421,0.1715,0.5063,1.171
16:08:32:652,1.0553,0.1742,0.5383,1.197
16:08:32:657,1.0785,0.1691,0.5625,1.228
16:08:32:663,1.1090,0.1610,0.5732,1.259
16:08:32:668,1.1391,0.1532,0.5598,1.278
16:08:32:672,1.1667,0.1454,0.5097,1.281
16:08:32:677,1.1865,0.1393,0.4495,1.276
16:08:32:682,1.2031,0.1319,0.4146,1.279
16:08:32:688,1.2237,0.1202,0.4016,1.294
16:08:32:692,1.2452,0.1116,0.3931,1.311
16:08:32:697,1.2726,0.1085,0.3787,1.332
16:08:32:702,1.3087,0.1094,0.3557,1.361
16:08:32:708,1.3378,0.1129,0.3320,1.383
16:08:32:712,1.3454,0.1158,0.3085,1.385
16:08:32:717,1.3413,0.1197,0.2811,1.376
16:08:32:722,1.3278,0.1292,0.2562,1.358
16:08:32:729,1.3065,0.1420,0.2330,1.335
16:08:32:734,1.2980,0.1500,0.2034,1.322
16:08:32:738,1.2965,0.1539,0.1530,1.315
16:08:32:742,1.2809,0.1608,0.0783,1.293
16:08:32:749,1.2569,0.1728,-0.0034,1.269
16:08:32:752,1.2344,0.1889,-0.0701,1.251
16:08:32:757,1.2127,0.1992,-0.1161,1.234
16:08:32:762,1.1934,0.1979,-0.1439,1.218
16:08:32:768,1.1760,0.1974,-0.1554,1.203
16:08:32:773,1.1589,0.2031,-0.1527,1.186
16:08:32:777,1.1364,0.2092,-0.1364,1.164
16:08:32:783,1.1149,0.2050,-0.1163,1.140
16:08:32:788,1.0880,0.1989,-0.0929,1.110
16:08:32:793,1.0543,0.1847,-0.0745,1.073
16:08:32:798,1.0154,0.1688,-0.0533,1.031
16:08:32:802,0.9768,0.1522,-0.0264,0.989
16:08:32:809,0.9389,0.1420,0.0061,0.950
16:08:32:813,0.9008,0.1358,0.0418,0.912
16:08:32:819,0.8575,0.1307,0.0807,0.871
16:08:32:822,0.8103,0.1261,0.1200,0.829
16:08:32:829,0.7712,0.1192,0.1523,0.795
16:08:32:835,0.7487,0.1090,0.1667,0.775
16:08:32:841,0.7424,0.0987,0.1584,0.765
16:08:32:843,0.7534,0.0860,0.1298,0.769
16:08:32:848,0.7705,0.0752,0.0929,0.780
16:08:32:853,0.7976,0.0664,0.0599,0.803
16:08:32:858,0.8343,0.0628,0.0443,0.838
16:08:32:863,0.8905,0.0481,0.0440,0.893
16:08:32:869,0.9521,0.0254,0.0499,0.954
16:08:32:873,0.9949,0.0029,0.0548,0.996
16:08:32:879,1.0130,-0.0008,0.0638,1.015
16:08:32:884,1.0081,0.0019,0.0682,1.010
16:08:32:889,0.9966,0.0126,0.0619,0.999
16:08:32:894,0.9858,0.0224,0.0423,0.987
16:08:32:899,0.9827,0.0068,0.0274,0.983
16:08:32:903,0.9866,0.0038,0.0306,0.987
16:08:32:909,0.9851,0.0148,0.0421,0.986
16:08:32:914,0.9824,0.0224,0.0597,0.984
16:08:32:918,0.9768,0.0320,0.0851,0.981
16:08:32:924,0.9648,0.0459,0.1144,0.973
16:08:32:930,0.9524,0.0588,0.1411,0.965
16:08:32:936,0.9225,0.0686,0.1572,0.938
16:08:32:939,0.8868,0.0764,0.1609,0.905
16:08:32:944,0.8670,0.0757,0.1592,0.885
16:08:32:950,0.8507,0.0713,0.1518,0.867
16:08:32:953,0.8296,0.0713,0.1374,0.844
16:08:32:959,0.8103,0.0669,0.1230,0.822
16:08:32:964,0.7820,0.0630,0.1200,0.794
16:08:32:969,0.7536,0.0672,0.1200,0.766
16:08:32:973,0.7197,0.0796,0.1125,0.733
16:08:32:979,0.6896,0.0769,0.0954,0.700
16:08:32:984,0.6779,0.0610,0.1083,0.689
16:08:32:990,0.6871,0.0420,0.1369,0.702
16:08:32:994,0.6903,0.0285,0.1616,0.710
16:08:32:999,0.6473,0.0322,0.1814,0.673
16:08:33:004,0.6246,0.0283,0.2188,0.662
16:08:33:010,0.6495,0.0104,0.2523,0.697
16:08:33:014,0.7028,-0.0106,0.2562,0.748
16:08:33:019,0.7571,-0.0265,0.2423,0.795
16:08:33:024,0.7957,-0.0304,0.2220,0.827
16:08:33:031,0.8172,-0.0277,0.1997,0.842
16:08:33:038,0.8375,-0.0296,0.1824,0.858
16:08:33:039,0.8656,-0.0401,0.1724,0.883
16:08:33:043,0.8890,-0.0524,0.1655,0.906
16:08:33:053,0.8993,-0.0560,0.1653,0.916
16:08:33:054,0.9022,-0.0551,0.1714,0.920
16:08:33:059,0.9047,-0.0507,0.1743,0.923
16:08:33:065,0.9037,-0.0426,0.1677,0.920
16:08:33:069,0.9071,-0.0340,0.1589,0.922
16:08:33:074,0.9140,-0.0252,0.1482,0.926
16:08:33:080,0.9213,-0.0157,0.1482,0.933
16:08:33:085,0.9242,-0.0064,0.1242,0.933
16:08:33:090,0.9262,-0.0013,0.1098,0.933
16:08:33:094,0.9279,0.0038,0.1147,0.935
16:08:33:101,0.9218,0.0102,0.1328,0.931
16:08:33:105,0.9054,0.0180,0.1623,0.920
16:08:33:111,0.8898,0.0232,0.1968,0.912
16:08:33:116,0.8854,0.0261,0.2256,0.914
16:08:33:119,0.8900,0.0268,0.2435,0.923
16:08:33:124,0.8981,0.0268,0.2528,0.933
16:08:33:131,0.9066,0.0263,0.2513,0.941
16:08:33:136,0.9154,0.0258,0.2371,0.946
16:08:33:139,0.9225,0.0256,0.2142,0.947
16:08:33:144,0.9357,0.0258,0.1887,0.955
16:08:33:152,0.9570,0.0263,0.1623,0.971
16:08:33:157,0.9748,0.0293,0.1391,0.985
16:08:33:160,0.9770,0.0322,0.1281,0.986
16:08:33:166,0.9702,0.0371,0.1254,0.979
16:08:33:170,0.9714,0.0430,0.1203,0.980
16:08:33:174,0.9814,0.0540,0.1086,0.989
16:08:33:180,0.9910,0.0698,0.0863,0.997
16:08:33:185,0.9973,0.0914,0.0629,1.003
16:08:33:191,1.0015,0.1138,0.0531,1.009
16:08:33:194,1.0100,0.1327,0.0680,1.021
16:08:33:200,1.0245,0.1420,0.0841,1.038
16:08:33:205,1.0489,0.1368,0.1037,1.063
16:08:33:211,1.0726,0.1226,0.1274,1.087
16:08:33:215,1.0892,0.1156,0.1528,1.106
16:08:33:220,1.1007,0.1048,0.1533,1.116
16:08:33:225,1.1276,0.0608,0.1281,1.136
16:08:33:230,1.1623,0.0041,0.1044,1.167
16:08:33:235,1.1882,-0.0428,0.0822,1.192
16:08:33:239,1.2061,-0.0724,0.0665,1.210
16:08:33:244,1.2227,-0.0888,0.0621,1.227
16:08:33:252,1.2437,-0.0961,0.0690,1.249
16:08:33:256,1.2740,-0.0978,0.0892,1.281
16:08:33:261,1.3097,-0.0912,0.1166,1.318
16:08:33:266,1.3413,-0.0844,0.1464,1.352
16:08:33:270,1.3696,-0.0575,0.1672,1.381
16:08:33:275,1.3953,-0.0225,0.1623,1.405
16:08:33:282,1.4197,0.0102,0.1342,1.426
16:08:33:286,1.4422,0.0405,0.0880,1.445
16:08:33:291,1.4520,0.0684,0.0269,1.454
16:08:33:295,1.4478,0.0928,-0.0432,1.451
16:08:33:300,1.4410,0.1165,-0.1105,1.450
16:08:33:305,1.4398,0.1351,-0.1767,1.457
16:08:33:310,1.4429,0.1454,-0.2354,1.469
16:08:33:315,1.4410,0.1583,-0.2996,1.480
16:08:33:320,1.4256,0.1698,-0.3710,1.483
16:08:33:325,1.3941,0.1908,-0.4148,1.467
16:08:33:333,1.3593,0.2180,-0.4363,1.444
16:08:33:335,1.3173,0.2312,-0.4522,1.412
16:08:33:341,1.2660,0.2356,-0.4417,1.361
16:08:33:346,1.2105,0.2422,-0.4048,1.299
16:08:33:353,1.1491,0.2466,-0.3549,1.228
16:08:33:355,1.1059,0.2595,-0.2747,1.169
16:08:33:360,1.0819,0.2652,-0.1735,1.127
16:08:33:365,1.0692,0.2566,-0.0650,1.101
16:08:33:371,1.0572,0.2388,0.0418,1.085
16:08:33:376,1.0523,0.2202,0.1332,1.083
16:08:33:381,1.0504,0.2104,0.1922,1.088
16:08:33:385,1.0460,0.2087,0.2139,1.088
16:08:33:391,1.0416,0.2070,0.2208,1.085
16:08:33:396,1.0487,0.1845,0.2208,1.087
16:08:33:400,1.0492,0.1647,0.2139,1.083
16:08:33:406,1.0308,0.1618,0.1944,1.061
16:08:33:411,1.0198,0.1620,0.1518,1.044
16:08:33:418,1.0105,0.1776,0.1029,1.031
16:08:33:421,1.0000,0.1896,0.0523,1.019
16:08:33:426,0.9964,0.1867,0.0066,1.014
16:08:33:435,0.9956,0.1742,-0.0242,1.011
16:08:33:436,0.9851,0.1630,-0.0542,1.000
16:08:33:441,0.9817,0.1549,-0.0911,0.998
16:08:33:445,0.9883,0.1522,-0.1293,1.008
16:08:33:452,0.9795,0.1530,-0.1650,1.005
16:08:33:455,0.9504,0.1473,-0.2021,0.983
16:08:33:460,0.9130,0.1398,-0.2327,0.952
16:08:33:467,0.8793,0.1297,-0.2552,0.925
16:08:33:472,0.8529,0.1180,-0.2696,0.902
16:08:33:475,0.8504,0.0987,-0.2750,0.899
16:08:33:482,0.8502,0.0786,-0.2679,0.895
16:08:33:486,0.8294,0.0669,-0.2473,0.868
16:08:33:491,0.7949,0.0628,-0.2119,0.825
16:08:33:496,0.7573,0.0640,-0.1618,0.777
16:08:33:501,0.7250,0.0691,-0.1031,0.736
16:08:33:506,0.6977,0.0772,-0.0430,0.703
16:08:33:513,0.6757,0.0872,0.0110,0.681
16:08:33:518,0.6549,0.0980,0.0577,0.665
16:08:33:521,0.6331,0.1063,0.0993,0.650
16:08:33:526,0.6165,0.1060,0.1332,0.640
16:08:33:536,0.6092,0.0984,0.1596,0.637
16:08:33:537,0.6031,0.0992,0.1785,0.637
16:08:33:541,0.5955,0.1048,0.1836,0.632
16:08:33:547,0.5869,0.1102,0.1824,0.624
16:08:33:553,0.5786,0.1146,0.1694,0.614
16:08:33:556,0.5823,0.1192,0.1474,0.612
16:08:33:561,0.5994,0.1229,0.1254,0.625
16:08:33:567,0.6167,0.1283,0.1022,0.638
16:08:33:573,0.6290,0.1358,0.0858,0.649
16:08:33:576,0.6463,0.1412,0.0807,0.666
16:08:33:581,0.6659,0.1427,0.0831,0.686
16:08:33:586,0.6813,0.1444,0.0892,0.702
16:08:33:592,0.7001,0.1442,0.1002,0.722
16:08:33:597,0.7250,0.1417,0.1144,0.748
16:08:33:601,0.7512,0.1407,0.1303,0.775
16:08:33:607,0.7771,0.1417,0.1484,0.804
16:08:33:612,0.8001,0.1439,0.1721,0.831
16:08:33:617,0.8177,0.1468,0.1973,0.854
16:08:33:622,0.8331,0.1498,0.2129,0.873
16:08:33:626,0.8482,0.1508,0.2161,0.888
16:08:33:635,0.8590,0.1495,0.2146,0.898
16:08:33:639,0.8612,0.1434,0.2144,0.899
16:08:33:641,0.8604,0.1351,0.2176,0.898
16:08:33:648,0.8673,0.1275,0.2200,0.904
16:08:33:652,0.8761,0.1244,0.2159,0.911
16:08:33:656,0.8800,0.1256,0.2076,0.913
16:08:33:662,0.8805,0.1270,0.2032,0.913
16:08:33:667,0.8829,0.1241,0.2061,0.915
16:08:33:672,0.8873,0.1187,0.2083,0.919
16:08:33:677,0.8930,0.1146,0.2076,0.924
16:08:33:682,0.9003,0.1134,0.2049,0.930
16:08:33:687,0.9062,0.1090,0.2044,0.935
16:08:33:692,0.9137,0.0999,0.2058,0.942
16:08:33:697,0.9201,0.0862,0.2049,0.947
16:08:33:701,0.9286,0.0728,0.1968,0.952
16:08:33:707,0.9365,0.0625,0.1760,0.955
16:08:33:713,0.9423,0.0544,0.1418,0.954
16:08:33:717,0.9514,0.0454,0.1005,0.958
16:08:33:721,0.9668,0.0364,0.0550,0.969
16:08:33:727,0.9880,0.0302,0.0184,0.989
16:08:33:735,1.0081,0.0229,0.0066,1.008
16:08:33:736,1.0206,0.0166,0.0321,1.021
16:08:33:743,1.0174,0.0195,0.0729,1.020
16:08:33:748,1.0069,0.0368,0.0944,1.012
16:08:33:754,0.9998,0.0628,0.0780,1.005
16:08:33:757,1.0003,0.0899,0.0257,1.005
16:08:33:762,1.0071,0.1082,-0.0371,1.014
16:08:33:767,1.0325,0.1163,-0.0718,1.042
16:08:33:775,1.0780,0.1204,-0.0557,1.086
16:08:33:777,1.0914,0.1312,-0.0009,1.099
16:08:33:782,1.0709,0.1534,0.0819,1.085
