accx,accy,accz
0.9778,0.1552667,0.1761333
0.96555,0.161675,0.1585
0.962025,0.138225,0.141175
0.97045,0.112625,0.13155
0.969525,0.101925,0.100475
0.9724,0.098675,0.061875
0.969525,0.110975,0.06065
0.947025,0.135275,0.036
0.919,0.1521667,0.0261
0.89264,0.16054,0.07678
0.876225,0.16535,0.168025
0.8773,0.1598,0.2325
0.9471429,0.1463571,0.2589286
1.0121667,0.1458667,0.2073333
1.0166,0.17248,0.1756
1.0219,0.2263,0.18245
1.0252,0.246525,0.18765
1.01205,0.247,0.214525
0.983425,0.23875,0.19245
0.959575,0.22815,0.31555
0.925225,0.219275,0.37995
0.8962,0.2179,0.3638
0.916175,0.212475,0.337675
0.935125,0.18695,0.33465
0.94545,0.184975,0.3459
0.96785,0.177225,0.324275
0.9337,0.185375,0.32805
0.898275,0.193625,0.338675
0.8888,0.2004,0.3366
0.8597429,0.1983857,0.3760143
0.82975,0.193725,0.368775
0.807625,0.171,0.37225
0.8184,0.1697,0.365875
0.8279,0.1745,0.3789
0.8481,0.1845143,0.3898857
0.813525,0.204425,0.39315
0.8037333,0.2121,0.4447333
0.80822,0.21836,0.44862
0.8052,0.213775,0.386175
0.807825,0.232025,0.41515
0.8351,0.2478,0.459
0.855275,0.26285,0.511875
0.899375,0.2482,0.555975
0.913125,0.22915,0.51355
0.938175,0.196775,0.4382
1.020725,0.160525,0.397375
1.1141,0.19265,0.357025
1.1842,0.29505,0.16015
1.24195,0.471575,0.124975
1.4042,0.5636,0.535125
1.445125,0.510825,0.618825
1.2417,0.354925,-0.1354
1.012375,0.1895,-0.6228
0.8998,0.25585,-0.230025
0.86735,0.2824,0.0143
0.9141,0.23125,-0.0146
0.971525,0.21695,-0.010725
0.987825,0.217875,0.0701
0.909875,0.22415,0.087975
0.91255,0.23765,0.043525
0.932625,0.241975,0.005
0.9866,0.187425,-0.007425
1.0381,0.130275,-0.0763
1.030275,0.102425,-0.16785
0.854875,0.089475,0.017575
0.6915,0.097,0.181525
0.727975,0.117275,0.061125
0.727675,0.14295,-0.0378
0.62065,0.17,0.0186
0.52875,0.234175,0.07315
0.650225,0.2542,0.028025
0.846625,0.2585,0.06335
1.047875,0.26175,0.083625
1.2249,0.25625,0.086925
1.365525,0.210075,0.097875
1.3229333,0.1639333,0.1367333
1.22298,0.10032,0.09868
1.070775,0.13695,-0.01795
1.1157,0.2312,-0.21495
1.293275,0.239875,-0.350425
1.127,0.306625,-0.385925
0.967825,0.36555,-0.213
0.98745,0.44425,-0.089475
1.0456333,0.4613333,-0.0764667
1.05786,0.45608,0.00672
0.98565,0.4866,0.0997
0.987425,0.45595,0.08235
0.98615,0.385825,0.019775
0.91175,0.313775,-0.00795
0.837675,0.269125,-0.039225
0.823425,0.232925,-0.051725
0.8029,0.232,-0.0692
0.761225,0.208275,-0.0032
0.7209,0.183925,0.04685
0.724,0.1524,0.053675
0.7330333,0.1577,0.0692
0.66856,0.18904,0.14542
0.6381,0.1987,0.1679333
0.67414,0.19958,0.15616
0.7037333,0.2175667,0.1624667
0.709325,0.235625,0.191475
0.7137,0.277075,0.1852
0.777075,0.2967,0.140225
0.817175,0.305925,0.204275
0.801825,0.314275,0.291825
0.842475,0.345575,0.324625
0.98725,0.329125,0.31785
1.06245,0.3015,0.339675
1.1802,0.316075,0.233575
1.389,0.399525,0.14995
1.48345,0.457025,0.0439
1.3954,0.5957,0.24925
1.26485,0.51835,0.44435
1.202725,0.388025,0.101275
1.0829,0.26425,-0.156225
0.97955,0.12025,-0.24985
0.88065,0.03645,-0.066825
0.80965,0.04165,0.204075
0.8591,0.063425,0.213775
0.89505,0.091125,0.137625
0.916175,0.107975,0.132775
0.96345,0.123175,0.077725
0.976825,0.12935,0.062
0.93865,0.122425,0.049725
0.840975,0.1477,-0.005725
0.7472,0.1623,-0.11025
0.75365,0.130825,-0.096175
0.759725,0.1608,0.000825
0.795875,0.150725,0.014075
0.89725,0.067275,0.003825
0.7901333,0.055,0.0365333
0.73692,0.05772,0.05774
0.7063,0.087025,-0.0035
0.78215,0.092225,-0.024825
0.9398,0.09235,0.0023
1.0443667,0.1101667,0.0078667
1.1025,0.14332,0.0879
1.2013,0.152525,0.15115
1.2733,0.130125,0.1483
1.2962,0.113675,0.0997
1.2867,0.10705,-0.028825
1.35415,0.10735,-0.227
1.3563,0.19475,-0.33105
1.37525,0.28225,-0.385975
1.3033667,0.3513667,-0.2105667
1.20325,0.420175,-0.051425
1.04818,0.4561,0.08128
0.9563667,0.4,0.1217667
0.88858,0.34808,0.03572
0.8853,0.2818667,-0.0284
0.92966,0.20732,-0.03556
0.92205,0.180325,-0.04775
0.910425,0.191275,-0.0623
0.848575,0.212075,-0.035775
0.7589333,0.2208667,0.0172333
0.65656,0.19276,0.07556
0.54835,0.179775,0.12395
