time,gFx,gFy,gFz,TgF
17:08:33:038,0.7275,-0.0859,0.7465,1.046
17:08:33:042,0.7390,-0.0749,0.7307,1.042
17:08:33:047,0.7289,-0.0832,0.7153,1.025
17:08:33:053,0.6972,-0.0956,0.6964,0.990
17:08:33:057,0.6615,-0.1032,0.6742,0.950
17:08:33:061,0.6532,-0.0881,0.6686,0.939
17:08:33:067,0.6422,-0.0839,0.6681,0.930
17:08:33:073,0.6368,-0.0939,0.6791,0.936
17:08:33:077,0.6356,-0.1093,0.7028,0.954
17:08:33:083,0.6302,-0.1250,0.7321,0.974
17:08:33:089,0.6209,-0.1391,0.7593,0.991
17:08:33:092,0.6082,-0.1521,0.7778,0.999
17:08:33:097,0.5908,-0.1631,0.7874,0.998
17:08:33:104,0.5701,-0.1702,0.7918,0.990
17:08:33:107,0.5490,-0.1765,0.7927,0.980
17:08:33:112,0.5358,-0.1824,0.7913,0.973
17:08:33:120,0.5324,-0.1883,0.7861,0.968
17:08:33:122,0.5405,-0.1959,0.7798,0.969
17:08:33:128,0.5547,-0.2010,0.7754,0.974
17:08:33:133,0.5603,-0.2007,0.7756,0.978
17:08:33:139,0.5527,-0.1963,0.7805,0.976
17:08:33:143,0.5424,-0.1907,0.7903,0.977
17:08:33:147,0.5439,-0.1861,0.8025,0.987
17:08:33:153,0.5576,-0.1839,0.8108,1.001
17:08:33:160,0.5723,-0.1795,0.8164,1.013
17:08:33:162,0.5615,-0.1734,0.8191,1.008
17:08:33:168,0.5620,-0.1660,0.8321,1.018
17:08:33:173,0.5669,-0.1599,0.8460,1.031
17:08:33:179,0.5529,-0.1570,0.8521,1.028
17:08:33:184,0.5395,-0.1565,0.8612,1.028
17:08:33:187,0.5004,-0.1638,0.8690,1.016
17:08:33:192,0.5043,-0.1695,0.8939,1.040
17:08:33:198,0.5368,-0.1680,0.9279,1.085
17:08:33:203,0.5146,-0.1748,0.9355,1.082
17:08:33:208,0.4478,-0.1861,0.9286,1.048
17:08:33:212,0.4043,-0.1981,0.9216,1.026
17:08:33:218,0.4645,-0.1919,0.9445,1.070
17:08:33:224,0.5153,-0.1824,0.9553,1.101
17:08:33:228,0.5146,-0.1831,0.9448,1.091
17:08:33:233,0.4825,-0.1895,0.9220,1.058
17:08:33:238,0.4473,-0.1915,0.9025,1.025
17:08:33:242,0.4070,-0.1966,0.8785,0.988
17:08:33:248,0.3963,-0.2051,0.8595,0.968
17:08:33:254,0.4478,-0.1929,0.8702,0.998
17:08:33:259,0.4862,-0.1834,0.8795,1.022
17:08:33:262,0.4689,-0.1907,0.8736,1.010
17:08:33:271,0.4417,-0.2015,0.8729,0.999
17:08:33:276,0.4425,-0.2088,0.8829,1.009
17:08:33:279,0.4674,-0.2147,0.8895,1.028
17:08:33:282,0.4816,-0.2188,0.8800,1.027
17:08:33:288,0.4745,-0.2213,0.8600,1.007
17:08:33:293,0.4725,-0.2249,0.8450,0.994
17:08:33:299,0.5111,-0.2264,0.8512,1.018
17:08:33:305,0.5226,-0.2230,0.8477,1.021
17:08:33:309,0.5243,-0.2144,0.8470,1.019
17:08:33:312,0.5048,-0.2044,0.8487,1.008
17:08:33:319,0.4698,-0.1956,0.8433,0.985
17:08:33:323,0.4417,-0.1924,0.8370,0.966
17:08:33:328,0.4141,-0.1902,0.8333,0.950
17:08:33:333,0.3892,-0.1897,0.8321,0.938
17:08:33:339,0.4119,-0.1973,0.8565,0.971
17:08:33:343,0.4092,-0.1966,0.8778,0.988
17:08:33:348,0.3843,-0.1900,0.8966,0.994
17:08:33:353,0.3611,-0.1875,0.9159,1.002
17:08:33:359,0.3430,-0.1915,0.9304,1.010
17:08:33:364,0.3322,-0.2000,0.9426,1.019
17:08:33:371,0.3330,-0.2130,0.9582,1.037
17:08:33:376,0.3171,-0.2166,0.9643,1.038
17:08:33:379,0.2978,-0.2157,0.9599,1.028
17:08:33:383,0.2865,-0.2169,0.9524,1.018
17:08:33:388,0.2833,-0.2218,0.9506,1.016
17:08:33:394,0.2872,-0.2279,0.9560,1.024
17:08:33:399,0.2936,-0.2347,0.9678,1.038
17:08:33:405,0.2958,-0.2416,0.9792,1.051
17:08:33:410,0.2958,-0.2504,0.9920,1.065
17:08:33:414,0.2926,-0.2597,1.0005,1.074
17:08:33:419,0.2885,-0.2672,1.0044,1.079
17:08:33:423,0.2848,-0.2714,1.0061,1.080
17:08:33:429,0.2792,-0.2738,1.0012,1.075
17:08:33:434,0.2755,-0.2755,0.9939,1.068
17:08:33:440,0.2762,-0.2738,0.9898,1.063
17:08:33:444,0.2777,-0.2682,0.9895,1.062
17:08:33:449,0.2743,-0.2597,0.9902,1.060
17:08:33:454,0.2618,-0.2501,0.9890,1.053
17:08:33:459,0.2469,-0.2413,0.9854,1.044
17:08:33:464,0.2376,-0.2359,0.9785,1.034
17:08:33:471,0.2342,-0.2315,0.9731,1.027
17:08:33:475,0.2349,-0.2259,0.9726,1.026
17:08:33:480,0.2303,-0.2215,0.9746,1.026
17:08:33:483,0.2107,-0.2161,0.9785,1.024
17:08:33:489,0.1919,-0.2125,0.9871,1.028
17:08:33:494,0.1785,-0.2103,0.9981,1.035
17:08:33:499,0.1655,-0.2071,0.9993,1.034
17:08:33:504,0.1680,-0.2007,1.0034,1.037
17:08:33:510,0.1682,-0.1875,0.9971,1.028
17:08:33:514,0.1702,-0.1743,0.9805,1.010
17:08:33:520,0.1555,-0.1599,0.9509,0.977
17:08:33:523,0.1469,-0.1472,0.9213,0.944
17:08:33:529,0.1357,-0.1357,0.8974,0.918
17:08:33:536,0.1125,-0.1201,0.8719,0.887
17:08:33:539,0.0919,-0.1074,0.8507,0.862
17:08:33:543,0.0927,-0.1025,0.8446,0.856
17:08:33:549,0.0875,-0.0993,0.8438,0.854
17:08:33:558,0.0873,-0.0988,0.8560,0.866
17:08:33:561,0.0902,-0.1010,0.8780,0.888
17:08:33:564,0.0922,-0.1039,0.9059,0.917
17:08:33:573,0.0983,-0.1076,0.9428,0.954
17:08:33:574,0.1086,-0.1123,0.9890,1.001
17:08:33:580,0.1225,-0.1196,1.0384,1.052
17:08:33:584,0.1354,-0.1252,1.0800,1.096
17:08:33:589,0.1467,-0.1296,1.1046,1.122
17:08:33:594,0.1638,-0.1340,1.1169,1.137
17:08:33:600,0.1697,-0.1340,1.1156,1.136
17:08:33:605,0.1658,-0.1308,1.1034,1.123
17:08:33:609,0.1807,-0.1269,1.0853,1.108
17:08:33:614,0.1939,-0.1225,1.0426,1.067
17:08:33:620,0.1958,-0.1142,0.9827,1.008
17:08:33:624,0.2085,-0.1079,0.9360,0.965
17:08:33:629,0.1992,-0.1064,0.8890,0.917
17:08:33:636,0.1760,-0.1052,0.8595,0.884
17:08:33:641,0.1809,-0.1123,0.8653,0.891
17:08:33:644,0.1728,-0.1054,0.9000,0.923
17:08:33:649,0.1797,-0.1020,0.9374,0.960
17:08:33:655,0.1956,-0.1120,0.9565,0.983
17:08:33:660,0.1997,-0.1184,0.9729,1.000
17:08:33:664,0.2085,-0.1220,0.9937,1.023
17:08:33:671,0.2095,-0.1215,1.0076,1.036
17:08:33:674,0.1961,-0.1189,1.0074,1.033
17:08:33:680,0.1797,-0.1237,1.0005,1.024
17:08:33:686,0.1636,-0.1384,0.9924,1.015
17:08:33:689,0.1450,-0.1313,1.0122,1.031
17:08:33:694,0.1313,-0.1098,1.0479,1.062
17:08:33:700,0.1271,-0.1093,1.0582,1.071
17:08:33:705,0.1222,-0.1115,1.0729,1.086
17:08:33:710,0.1139,-0.1076,1.0895,1.101
17:08:33:715,0.1000,-0.1013,1.1007,1.110
17:08:33:720,0.0880,-0.0944,1.1093,1.117
17:08:33:725,0.0814,-0.0868,1.1049,1.111
17:08:33:730,0.0795,-0.0817,1.0839,1.090
17:08:33:735,0.0795,-0.0893,1.0418,1.049
17:08:33:741,0.0731,-0.0893,0.9902,0.997
17:08:33:744,0.0665,-0.0551,0.9748,0.979
17:08:33:750,0.0621,-0.0414,0.9629,0.966
17:08:33:755,0.0861,-0.0729,0.9521,0.959
17:08:33:760,0.0875,-0.0805,0.9267,0.934
17:08:33:765,0.1017,-0.0749,0.9208,0.929
17:08:33:772,0.1073,-0.0947,0.8959,0.907
17:08:33:775,0.0907,-0.0925,0.8920,0.901
17:08:33:781,0.0682,-0.0876,0.9103,0.917
17:08:33:785,0.0968,-0.1008,0.9509,0.961
17:08:33:790,0.1112,-0.1154,0.9783,0.991
17:08:33:795,0.1374,-0.1379,1.0034,1.022
17:08:33:801,0.1418,-0.1506,1.0137,1.035
17:08:33:805,0.1291,-0.1531,0.9973,1.017
17:08:33:810,0.1288,-0.1609,0.9531,0.975
17:08:33:815,0.1359,-0.1775,0.8776,0.906
17:08:33:821,0.1391,-0.1844,0.8050,0.837
17:08:33:825,0.1323,-0.1851,0.7717,0.805
17:08:33:830,0.1193,-0.1827,0.7612,0.792
17:08:33:835,0.0990,-0.1592,0.7629,0.786
17:08:33:841,0.1335,-0.1435,0.8028,0.826
17:08:33:845,0.1477,-0.1516,0.8497,0.876
17:08:33:850,0.1266,-0.1721,0.9044,0.929
17:08:33:856,0.1166,-0.1880,0.9873,1.012
17:08:33:861,0.0827,-0.1927,1.0448,1.066
17:08:33:865,0.0343,-0.1775,1.0817,1.097
17:08:33:870,0.0042,-0.1626,1.1134,1.125
17:08:33:876,-0.0090,-0.1699,1.1176,1.130
17:08:33:881,-0.0071,-0.1748,1.1088,1.123
17:08:33:885,-0.0117,-0.1863,1.0822,1.098
17:08:33:890,-0.0276,-0.1937,1.0477,1.066
17:08:33:895,-0.0357,-0.2152,1.0086,1.032
17:08:33:902,-0.0471,-0.2249,0.9487,0.976
17:08:33:906,-0.0684,-0.1888,0.9071,0.929
17:08:33:911,-0.0770,-0.1692,0.8998,0.919
17:08:33:915,-0.0621,-0.1743,0.9057,0.924
17:08:33:921,-0.0332,-0.1971,0.9220,0.943
17:08:33:925,-0.0088,-0.2257,0.9497,0.976
17:08:33:930,0.0123,-0.2533,0.9844,1.017
17:08:33:936,0.0101,-0.2425,1.0137,1.042
17:08:33:941,0.0042,-0.2425,1.0428,1.071
17:08:33:946,-0.0249,-0.2484,1.0648,1.094
17:08:33:951,-0.0508,-0.2582,1.0753,1.107
17:08:33:956,-0.0599,-0.2733,1.0624,1.099
17:08:33:961,-0.0618,-0.2743,1.0589,1.096
17:08:33:965,-0.0569,-0.2685,1.0621,1.097
17:08:33:971,-0.0728,-0.2689,1.0467,1.083
17:08:33:976,-0.0515,-0.3103,1.0347,1.081
17:08:33:981,-0.0916,-0.3271,0.9834,1.040
17:08:33:986,-0.1699,-0.2768,0.9492,1.003
17:08:33:991,-0.2016,-0.2318,0.9453,0.994
17:08:33:995,-0.1879,-0.2254,0.9333,0.978
17:08:34:001,-0.1725,-0.2328,0.9328,0.977
17:08:34:006,-0.1686,-0.2345,0.9538,0.997
17:08:34:011,-0.1711,-0.2257,0.9883,1.028
17:08:34:016,-0.1747,-0.2120,1.0223,1.059
17:08:34:021,-0.1794,-0.2042,1.0562,1.091
17:08:34:026,-0.1877,-0.2078,1.0746,1.110
17:08:34:031,-0.1899,-0.2154,1.0734,1.111
17:08:34:036,-0.1838,-0.2257,1.0555,1.095
17:08:34:042,-0.1826,-0.2352,1.0274,1.070
17:08:34:047,-0.1919,-0.2430,1.0044,1.051
17:08:34:051,-0.1821,-0.2560,0.9868,1.036
17:08:34:056,-0.1777,-0.2619,0.9802,1.030
17:08:34:062,-0.1791,-0.2565,0.9876,1.036
17:08:34:071,-0.1884,-0.2377,1.0149,1.059
17:08:34:072,-0.2033,-0.2095,1.0839,1.123
17:08:34:077,-0.2036,-0.1890,1.1653,1.198
17:08:34:082,-0.2036,-0.1761,1.2281,1.257
17:08:34:086,-0.2134,-0.1712,1.2704,1.299
17:08:34:091,-0.2236,-0.1653,1.2975,1.327
17:08:34:096,-0.2361,-0.1819,1.2914,1.325
17:08:34:102,-0.2483,-0.2093,1.2493,1.291
17:08:34:106,-0.2449,-0.2313,1.1838,1.231
17:08:34:111,-0.2266,-0.2379,1.1068,1.155
17:08:34:116,-0.2043,-0.2318,1.0372,1.082
17:08:34:122,-0.1889,-0.2252,0.9827,1.026
17:08:34:126,-0.1718,-0.2249,0.9480,0.989
17:08:34:131,-0.1496,-0.2281,0.9291,0.968
17:08:34:137,-0.1234,-0.2301,0.9135,0.950
17:08:34:142,-0.1014,-0.2269,0.8881,0.922
17:08:34:147,-0.0821,-0.2235,0.8587,0.891
17:08:34:152,-0.0596,-0.2259,0.8350,0.867
17:08:34:156,-0.0398,-0.2311,0.8228,0.856
17:08:34:163,-0.0271,-0.2381,0.8316,0.865
17:08:34:168,-0.0198,-0.2484,0.8658,0.901
17:08:34:172,-0.0141,-0.2611,0.9069,0.944
17:08:34:176,-0.0066,-0.2699,0.9470,0.985
17:08:34:183,-0.0029,-0.2736,0.9810,1.018
17:08:34:189,-0.0144,-0.2790,0.9986,1.037
17:08:34:194,-0.0410,-0.2936,1.0142,1.057
17:08:34:198,-0.0819,-0.3037,1.0367,1.083
17:08:34:202,-0.1051,-0.3230,1.0628,1.116
17:08:34:206,-0.1112,-0.3428,1.0836,1.142
17:08:34:211,-0.1305,-0.3496,1.0861,1.148
17:08:34:217,-0.1618,-0.3486,1.0731,1.140
17:08:34:222,-0.1659,-0.3511,1.0511,1.121
17:08:34:227,-0.2024,-0.3464,1.0218,1.098
17:08:34:232,-0.2099,-0.3330,1.0071,1.081
17:08:34:237,-0.2241,-0.3345,0.9900,1.069
17:08:34:242,-0.2307,-0.3056,0.9832,1.055
17:08:34:246,-0.2393,-0.2936,0.9707,1.042
17:08:34:252,-0.2398,-0.2924,0.9797,1.050
17:08:34:257,-0.2224,-0.2880,1.0066,1.070
17:08:34:263,-0.1955,-0.2873,1.0301,1.087
17:08:34:267,-0.1664,-0.2919,1.0418,1.095
17:08:34:273,-0.1408,-0.2897,1.0445,1.093
17:08:34:277,-0.1109,-0.2949,1.0492,1.095
17:08:34:282,-0.0965,-0.2848,1.0496,1.092
17:08:34:287,-0.0819,-0.2741,1.0484,1.087
17:08:34:292,-0.0740,-0.2692,1.0433,1.080
17:08:34:297,-0.0643,-0.2572,1.0384,1.072
17:08:34:302,-0.0584,-0.2396,1.0267,1.056
17:08:34:307,-0.0515,-0.2313,1.0171,1.044
17:08:34:312,-0.0432,-0.2289,1.0052,1.032
17:08:34:318,-0.0511,-0.2269,0.9927,1.020
17:08:34:323,-0.0779,-0.2281,0.9917,1.021
17:08:34:327,-0.0951,-0.2208,0.9951,1.024
17:08:34:332,-0.1061,-0.2218,0.9868,1.017
17:08:34:338,-0.1215,-0.2159,0.9744,1.005
17:08:34:343,-0.1087,-0.2161,0.9773,1.007
17:08:34:347,-0.0997,-0.2188,0.9746,1.004
17:08:34:354,-0.0943,-0.2176,0.9748,1.003
