time,gFx,gFy,gFz,TgF
15:46:05:320,0.9863,0.0650,0.0035,0.988
15:46:05:327,0.9932,0.0708,0.0519,0.997
15:46:05:331,0.9951,0.0718,0.0875,1.002
15:46:05:337,0.9924,0.0725,0.1152,1.002
15:46:05:341,0.9912,0.0703,0.1345,1.003
15:46:05:345,0.9961,0.0532,0.1330,1.006
15:46:05:351,1.0012,0.0412,0.1115,1.008
15:46:05:356,0.9851,0.0637,0.0809,0.990
15:46:05:368,0.9416,0.1109,0.0653,0.950
15:46:05:369,0.9032,0.1231,0.0651,0.914
15:46:05:371,0.8754,0.1002,0.0553,0.883
15:46:05:377,0.8717,0.0769,0.0252,0.875
15:46:05:382,0.9025,0.0574,-0.0159,0.904
15:46:05:387,0.9294,0.0520,-0.0586,0.933
15:46:05:391,0.9242,0.0684,-0.0894,0.931
15:46:05:396,0.9088,0.0779,-0.0902,0.917
15:46:05:401,0.8983,0.0735,-0.0748,0.904
15:46:05:406,0.8944,0.0635,-0.0474,0.898
15:46:05:411,0.8925,0.0601,-0.0163,0.895
15:46:05:417,0.8944,0.0596,0.0154,0.897
15:46:05:421,0.8895,0.0586,0.0509,0.893
15:46:05:426,0.8773,0.0562,0.0851,0.883
15:46:05:431,0.8639,0.0542,0.1024,0.872
15:46:05:437,0.8526,0.0527,0.1071,0.861
15:46:05:441,0.8560,0.0474,0.1108,0.864
15:46:05:447,0.8211,0.0522,0.1247,0.832
15:46:05:452,0.7854,0.0547,0.1340,0.799
15:46:05:457,0.7812,0.0302,0.1215,0.791
15:46:05:471,0.7820,0.0239,0.0939,0.788
15:46:05:472,0.7915,0.0351,0.0516,0.794
15:46:05:473,0.8120,0.0569,0.0130,0.814
15:46:05:477,0.8333,0.0740,-0.0129,0.837
15:46:05:481,0.8470,0.0799,-0.0286,0.851
15:46:05:487,0.8543,0.0713,-0.0261,0.858
15:46:05:491,0.8568,0.0549,-0.0022,0.859
15:46:05:498,0.8548,0.0461,0.0225,0.856
15:46:05:501,0.8534,0.0493,0.0365,0.856
15:46:05:506,0.8580,0.0610,0.0340,0.861
15:46:05:511,0.8600,0.0755,0.0311,0.864
15:46:05:518,0.8458,0.0720,0.0377,0.850
15:46:05:521,0.8292,0.0542,0.0519,0.833
15:46:05:526,0.8235,0.0432,0.0712,0.828
15:46:05:532,0.8164,0.0508,0.0800,0.822
15:46:05:537,0.8052,0.0591,0.0809,0.811
15:46:05:541,0.7918,0.0610,0.0665,0.797
15:46:05:547,0.7773,0.0610,0.0355,0.781
15:46:05:552,0.7456,0.0706,-0.0085,0.749
15:46:05:557,0.7072,0.0835,-0.0391,0.713
15:46:05:570,0.6810,0.0972,-0.0518,0.690
15:46:05:571,0.6747,0.0975,-0.0586,0.684
15:46:05:572,0.6837,0.0865,-0.0704,0.693
15:46:05:577,0.7123,0.0742,-0.0938,0.722
15:46:05:582,0.7505,0.0698,-0.1268,0.764
15:46:05:588,0.7722,0.0750,-0.1552,0.791
15:46:05:592,0.7654,0.0806,-0.1779,0.790
15:46:05:599,0.7463,0.0772,-0.1943,0.775
15:46:05:603,0.7287,0.0615,-0.2043,0.759
15:46:05:607,0.7219,0.0449,-0.2085,0.753
15:46:05:612,0.7314,0.0478,-0.2051,0.761
15:46:05:617,0.7417,0.0635,-0.1980,0.770
15:46:05:622,0.7421,0.0769,-0.1789,0.767
15:46:05:627,0.7399,0.0857,-0.1442,0.759
15:46:05:632,0.7260,0.0857,-0.1166,0.740
15:46:05:637,0.7223,0.0884,-0.0965,0.734
15:46:05:642,0.7172,0.0867,-0.0762,0.726
15:46:05:650,0.7121,0.0755,-0.0537,0.718
15:46:05:652,0.6781,0.0637,-0.0486,0.683
15:46:05:657,0.6346,0.0610,-0.0731,0.642
15:46:05:662,0.6329,0.0532,-0.0870,0.641
15:46:05:669,0.6502,0.0508,-0.1285,0.665
15:46:05:672,0.6615,0.0505,-0.1845,0.689
15:46:05:677,0.6871,0.0417,-0.2285,0.725
15:46:05:682,0.7661,0.0053,-0.2513,0.806
15:46:05:687,0.8142,-0.0262,-0.3202,0.875
15:46:05:693,0.8419,-0.0260,-0.3774,0.923
15:46:05:698,0.8886,-0.0208,-0.3764,0.965
15:46:05:702,0.9509,-0.0260,-0.3114,1.001
15:46:05:707,0.9570,-0.0401,-0.2796,0.998
15:46:05:712,0.9387,-0.0394,-0.2493,0.972
15:46:05:719,0.9594,-0.0291,-0.1938,0.979
15:46:05:722,0.9942,-0.0008,-0.1427,1.004
15:46:05:727,1.0465,0.0361,-0.0806,1.050
15:46:05:732,1.0430,0.0584,-0.0760,1.047
15:46:05:739,0.9731,0.0938,-0.1002,0.983
15:46:05:753,0.9612,0.1400,-0.0613,0.973
15:46:05:755,1.0083,0.1662,-0.0071,1.022
15:46:05:755,1.0804,0.1904,0.0404,1.098
15:46:05:758,1.1086,0.2199,0.0462,1.131
15:46:05:762,1.1068,0.2297,0.0091,1.130
15:46:05:770,1.1357,0.2370,0.0140,1.160
15:46:05:773,1.2804,0.2111,0.1139,1.303
15:46:05:778,1.3276,0.1911,0.1376,1.348
15:46:05:782,1.2877,0.1918,0.1384,1.309
15:46:05:788,1.3024,0.1828,0.1616,1.325
15:46:05:793,1.3461,0.1740,0.1702,1.368
15:46:05:798,1.3212,0.1835,0.1323,1.340
15:46:05:803,1.2601,0.2185,0.0457,1.280
15:46:05:808,1.1716,0.2485,-0.0520,1.199
15:46:05:813,1.0780,0.2588,-0.1246,1.116
15:46:05:818,1.0198,0.2815,-0.1799,1.073
15:46:05:823,1.0445,0.2568,-0.2400,1.102
15:46:05:828,1.1005,0.1923,-0.3109,1.160
15:46:05:832,1.0868,0.1483,-0.3947,1.166
15:46:05:839,1.0499,0.1288,-0.5042,1.172
15:46:05:852,1.0951,0.1354,-0.5874,1.250
15:46:05:853,1.0360,0.1390,-0.6377,1.224
15:46:05:854,0.9235,0.1312,-0.5878,1.103
15:46:05:860,0.9286,0.1004,-0.5104,1.064
15:46:05:863,1.0003,0.0808,-0.4830,1.114
15:46:05:869,0.9854,0.1197,-0.5316,1.126
15:46:05:873,0.8529,0.1676,-0.5385,1.022
15:46:05:881,0.7541,0.1872,-0.5453,0.949
15:46:05:885,0.6935,0.1921,-0.5962,0.934
15:46:05:888,0.5823,0.2040,-0.6045,0.864
15:46:05:897,0.5419,0.2014,-0.5724,0.814
15:46:05:899,0.6065,0.1784,-0.5487,0.837
15:46:05:903,0.6974,0.1461,-0.5267,0.886
15:46:05:908,0.7812,0.1214,-0.4893,0.930
15:46:05:913,0.8558,0.0987,-0.4710,0.982
15:46:05:919,0.8597,0.0808,-0.4756,0.986
15:46:05:923,0.8282,0.0708,-0.4972,0.969
15:46:05:929,0.8419,0.0476,-0.4906,0.976
15:46:05:933,0.9304,-0.0013,-0.4678,1.041
15:46:05:939,0.9352,-0.0008,-0.4822,1.052
15:46:05:943,0.8365,0.0728,-0.4857,0.970
15:46:05:948,0.7590,0.1556,-0.4297,0.886
15:46:05:953,0.7407,0.2004,-0.3551,0.845
15:46:05:964,0.7637,0.2119,-0.3124,0.852
15:46:05:965,0.7837,0.2155,-0.3065,0.869
15:46:05:972,0.7798,0.2187,-0.3143,0.869
15:46:05:973,0.7600,0.2275,-0.3207,0.856
15:46:05:979,0.7326,0.2542,-0.3077,0.834
15:46:05:983,0.7133,0.3150,-0.2781,0.828
15:46:05:988,0.7414,0.3888,-0.2554,0.875
15:46:05:993,0.8597,0.4592,-0.1620,0.988
15:46:05:999,0.9519,0.3979,-0.4021,1.107
15:46:06:003,0.8155,0.3216,-0.5651,1.043
15:46:06:009,0.7434,0.3170,-0.6643,1.046
15:46:06:013,0.8135,0.3248,-0.7827,1.175
15:46:06:020,0.8666,0.3605,-0.8616,1.274
15:46:06:023,0.8336,0.4179,-0.9447,1.327
15:46:06:029,0.7637,0.4519,-1.0264,1.357
15:46:06:034,0.7688,0.4526,-1.0229,1.357
15:46:06:047,0.8340,0.4174,-0.9618,1.340
15:46:06:048,0.8585,0.3600,-0.9044,1.298
15:46:06:049,0.7786,0.3199,-0.8890,1.224
15:46:06:054,0.6999,0.3040,-0.8929,1.175
15:46:06:061,0.6930,0.3008,-0.8787,1.159
15:46:06:071,0.6825,0.3277,-0.8504,1.139
15:46:06:073,0.6505,0.3707,-0.8059,1.100
15:46:06:074,0.6182,0.4028,-0.7638,1.062
15:46:06:080,0.6326,0.4130,-0.6983,1.029
15:46:06:084,0.6617,0.4270,-0.6150,0.999
15:46:06:089,0.7519,0.4216,-0.5355,1.015
15:46:06:093,0.9125,0.4135,-0.4776,1.110
15:46:06:099,1.0506,0.4223,-0.4668,1.225
15:46:06:103,1.1753,0.4292,-0.4495,1.329
15:46:06:109,1.2975,0.4431,-0.4226,1.435
15:46:06:115,1.4437,0.4372,-0.3957,1.559
15:46:06:120,1.6109,0.3908,-0.3419,1.692
15:46:06:124,1.8282,0.2688,-0.2549,1.865
15:46:06:129,1.7935,0.1610,-0.2161,1.814
15:46:06:134,1.6602,0.1283,-0.0393,1.666
15:46:06:139,1.5876,0.0258,-0.0205,1.588
15:46:06:146,1.6145,-0.1731,0.0017,1.624
15:46:06:149,1.6446,-0.3205,0.1364,1.681
15:46:06:154,1.5715,-0.4066,0.2538,1.643
15:46:06:164,1.5006,-0.4806,0.3611,1.617
15:46:06:165,1.3469,-0.4396,0.4953,1.501
15:46:06:169,1.2841,-0.4435,0.5441,1.463
15:46:06:174,1.3337,-0.4958,0.5153,1.513
15:46:06:180,1.4058,-0.5026,0.4444,1.558
15:46:06:184,1.4075,-0.4691,0.3845,1.533
15:46:06:189,1.3298,-0.4171,0.3386,1.434
15:46:06:194,1.2366,-0.3670,0.2743,1.319
15:46:06:201,1.1511,-0.3469,0.1853,1.216
15:46:06:204,1.1159,-0.3107,0.0890,1.162
15:46:06:209,1.1098,-0.2689,0.0377,1.143
15:46:06:214,1.1073,-0.2311,0.0289,1.132
15:46:06:220,1.0682,-0.1543,0.0531,1.081
15:46:06:225,1.0712,-0.1108,0.0130,1.077
15:46:06:229,1.0291,-0.0595,-0.0305,1.031
15:46:06:235,0.9612,-0.0084,-0.0112,0.961
15:46:06:241,0.9269,0.0197,0.0883,0.931
15:46:06:247,0.8829,0.0483,0.2088,0.909
15:46:06:250,0.7935,0.1006,0.3266,0.864
15:46:06:255,0.7006,0.1468,0.4290,0.835
15:46:06:260,0.6324,0.1468,0.5217,0.833
15:46:06:264,0.5869,0.1253,0.5796,0.834
15:46:06:270,0.5727,0.0975,0.6094,0.842
15:46:06:274,0.5696,0.0686,0.6277,0.850
15:46:06:281,0.5742,0.0417,0.6500,0.868
15:46:06:284,0.6006,0.0503,0.6788,0.908
15:46:06:290,0.6302,0.0298,0.6678,0.919
15:46:06:295,0.6568,0.0166,0.6202,0.903
15:46:06:300,0.7013,0.0344,0.5603,0.898
15:46:06:304,0.7546,0.0004,0.4762,0.892
15:46:06:310,0.7888,-0.0905,0.4180,0.897
15:46:06:315,0.8189,-0.2208,0.4092,0.942
15:46:06:320,0.8311,-0.1863,0.4684,0.972
15:46:06:325,0.8206,-0.0995,0.5231,0.978
15:46:06:330,0.8064,-0.0646,0.5434,0.975
15:46:06:335,0.7998,-0.0663,0.5593,0.978
15:46:06:342,0.8103,-0.1052,0.5544,0.987
15:46:06:349,0.8301,-0.1477,0.5427,1.003
15:46:06:351,0.8600,-0.1875,0.5415,1.033
15:46:06:356,0.8780,-0.2232,0.5182,1.044
15:46:06:363,0.8788,-0.2193,0.4500,1.011
15:46:06:365,0.8485,-0.2132,0.3711,0.950
15:46:06:370,0.8384,-0.2157,0.3097,0.919
15:46:06:376,0.8817,-0.2061,0.2953,0.952
15:46:06:381,0.9480,-0.1726,0.3268,1.017
15:46:06:385,1.0071,-0.1384,0.3623,1.079
15:46:06:391,1.0311,-0.0829,0.4026,1.110
15:46:06:395,1.0340,-0.0406,0.4471,1.127
15:46:06:401,1.0308,-0.0101,0.5104,1.150
15:46:06:405,1.0008,0.0261,0.5727,1.153
15:46:06:410,0.9467,0.0601,0.6224,1.135
15:46:06:416,0.9203,0.0562,0.6424,1.124
15:46:06:422,0.8697,0.0310,0.6429,1.082
15:46:06:425,0.7974,-0.0049,0.6101,1.004
15:46:06:430,0.7536,-0.0661,0.5500,0.935
15:46:06:435,0.7495,-0.1184,0.4960,0.906
15:46:06:441,0.7739,-0.1519,0.4537,0.910
15:46:06:447,0.8094,-0.1592,0.4610,0.945
15:46:06:454,0.8279,-0.1369,0.4906,0.972
15:46:06:456,0.8541,-0.0956,0.5036,0.996
15:46:06:461,0.8431,-0.0582,0.5224,0.994
15:46:06:465,0.8353,-0.0409,0.5591,1.006
15:46:06:471,0.9203,-0.0551,0.5588,1.078
15:46:06:476,0.9744,-0.0680,0.5417,1.117
15:46:06:481,0.9822,-0.0553,0.5331,1.119
15:46:06:485,0.9819,-0.0067,0.5517,1.126
15:46:06:490,0.9484,-0.0106,0.5522,1.098
15:46:06:496,0.8930,-0.0453,0.5503,1.050
15:46:06:501,0.8592,-0.0863,0.5121,1.004
15:46:06:505,0.8617,-0.1382,0.4652,0.989
15:46:06:511,0.8771,-0.1587,0.4483,0.998
15:46:06:516,0.8898,-0.1374,0.4532,1.008
15:46:06:521,0.8389,-0.1379,0.4835,0.978
15:46:06:526,0.7661,-0.1575,0.5627,0.964
15:46:06:531,0.7162,-0.1890,0.6634,0.994
15:46:06:537,0.6869,-0.2267,0.7575,1.047
15:46:06:542,0.6678,-0.2614,0.8120,1.083
15:46:06:546,0.6722,-0.3041,0.8177,1.101
15:46:06:552,0.6585,-0.3474,0.8279,1.113
15:46:06:556,0.6204,-0.3760,0.8856,1.145
15:46:06:563,0.5796,-0.3828,0.9509,1.178
15:46:06:566,0.5471,-0.3819,0.9893,1.193
15:46:06:573,0.5016,-0.3787,1.0108,1.190
15:46:06:577,0.4816,-0.3772,1.0245,1.193
15:46:06:582,0.4659,-0.3736,1.0188,1.181
15:46:06:586,0.4390,-0.3836,0.9509,1.115
15:46:06:591,0.4276,-0.3978,0.9074,1.079
15:46:06:596,0.4229,-0.4151,0.9145,1.090
15:46:06:602,0.4232,-0.4210,0.8739,1.058
15:46:06:606,0.4371,-0.4163,0.8336,1.029
15:46:06:612,0.4579,-0.4124,0.8240,1.029
15:46:06:616,0.4857,-0.3897,0.7959,1.011
15:46:06:622,0.5239,-0.3699,0.7781,1.008
15:46:06:626,0.5730,-0.3381,0.7583,1.009
15:46:06:631,0.6444,-0.3095,0.6874,0.992
15:46:06:636,0.7556,-0.3398,0.5877,1.016
15:46:06:644,0.8301,-0.2971,0.5038,1.015
15:46:06:647,0.8289,-0.2675,0.4537,0.982
15:46:06:651,0.7915,-0.2430,0.4029,0.921
15:46:06:656,0.7250,-0.2328,0.3112,0.823
15:46:06:664,0.5534,-0.2232,0.1347,0.612
15:46:06:666,0.3723,-0.3215,0.0279,0.493
15:46:06:671,0.2860,-0.5205,0.2066,0.629
15:46:06:681,0.2014,-0.6158,0.5060,0.822
15:46:06:686,0.1401,-0.6363,0.7365,0.983
15:46:06:687,0.1491,-0.6816,0.9208,1.155
15:46:06:696,0.2865,-0.7969,1.1371,1.418
15:46:06:698,0.4916,-0.8637,1.3337,1.663
15:46:06:703,0.6593,-0.8040,1.4087,1.751
15:46:06:706,0.7175,-0.6676,1.3801,1.693
15:46:06:711,0.7390,-0.5757,1.3388,1.634
15:46:06:716,0.7856,-0.5236,1.3963,1.686
15:46:06:722,0.8849,-0.4469,1.4992,1.797
15:46:06:726,0.9502,-0.3066,1.5832,1.872
15:46:06:731,0.9438,-0.0988,1.6221,1.879
15:46:06:736,0.8448,0.0774,1.5757,1.790
15:46:06:742,0.6842,0.1488,1.4601,1.619
15:46:06:747,0.5041,0.1317,1.2867,1.388
15:46:06:752,0.3298,0.0361,1.1169,1.165
15:46:06:757,0.2371,-0.0538,0.9910,1.020
15:46:06:762,0.1919,-0.1939,0.8903,0.931
15:46:06:767,0.1799,-0.3393,0.7204,0.816
15:46:06:772,0.1792,-0.4420,0.5664,0.740
15:46:06:781,0.1545,-0.5227,0.3972,0.674
15:46:06:783,0.1098,-0.5503,0.2875,0.630
15:46:06:788,0.0433,-0.5975,0.2474,0.648
15:46:06:796,-0.0110,-0.6434,0.2396,0.687
15:46:06:797,-0.0154,-0.6776,0.2090,0.709
15:46:06:803,-0.0163,-0.6666,0.2027,0.697
15:46:06:807,0.0098,-0.6446,0.2701,0.699
15:46:06:812,0.0670,-0.6618,0.4217,0.788
15:46:06:817,0.1298,-0.6527,0.6270,0.914
15:46:06:822,0.2164,-0.6131,0.9286,1.134
15:46:06:827,0.2511,-0.5430,1.2039,1.344
15:46:06:832,0.2743,-0.4603,1.4185,1.516
15:46:06:837,0.3633,-0.4334,1.5972,1.694
15:46:06:842,0.4346,-0.4207,1.6534,1.761
15:46:06:847,0.4530,-0.3809,1.5862,1.693
15:46:06:852,0.4808,-0.3149,1.4222,1.534
15:46:06:857,0.5336,-0.2179,1.2430,1.370
15:46:06:863,0.5248,-0.1438,1.0064,1.144
15:46:06:870,0.4852,-0.0991,0.8040,0.944
15:46:06:873,0.4410,-0.0653,0.6378,0.778
15:46:06:877,0.3640,-0.0216,0.5422,0.653
15:46:06:883,0.2545,0.0522,0.5385,0.598
15:46:06:887,0.1567,0.0977,0.5691,0.598
15:46:06:892,0.0885,0.0376,0.5896,0.597
15:46:06:897,0.0487,-0.0399,0.6466,0.650
15:46:06:903,0.0167,-0.0944,0.7343,0.741
15:46:06:907,-0.0432,-0.0944,0.8050,0.812
15:46:06:912,-0.1376,-0.0074,0.8560,0.867
15:46:06:917,-0.2153,0.1050,0.8707,0.903
15:46:06:923,-0.2315,0.1417,0.8805,0.921
15:46:06:927,-0.2009,0.0801,0.9301,0.955
15:46:06:932,-0.1581,-0.0223,1.0291,1.041
15:46:06:938,-0.1124,-0.0944,1.1477,1.157
15:46:06:943,-0.0826,-0.1582,1.1259,1.140
15:46:06:947,-0.0977,-0.2142,1.0741,1.100
15:46:06:954,-0.0415,-0.2697,1.0379,1.073
15:46:06:958,0.1000,-0.3301,0.9778,1.037
15:46:06:966,0.2662,-0.3872,0.9465,1.057
15:46:06:967,0.3821,-0.4496,0.9392,1.109
15:46:06:973,0.4393,-0.5119,0.9147,1.137
15:46:06:981,0.4561,-0.5613,0.9091,1.162
15:46:06:983,0.4493,-0.6107,0.9225,1.194
15:46:06:988,0.4166,-0.6446,0.9196,1.198
15:46:06:993,0.3982,-0.6522,0.9634,1.230
15:46:06:998,0.4119,-0.6358,1.0206,1.271
15:46:07:003,0.4219,-0.6058,1.0272,1.265
15:46:07:009,0.3994,-0.5703,1.0184,1.234
15:46:07:014,0.3594,-0.5202,1.0264,1.206
15:46:07:018,0.3146,-0.4669,1.0325,1.176
15:46:07:023,0.2797,-0.4207,1.0320,1.149
15:46:07:029,0.2518,-0.3824,1.0342,1.131
15:46:07:033,0.2176,-0.3755,1.0181,1.107
15:46:07:038,0.1846,-0.4158,0.9748,1.076
15:46:07:043,0.1540,-0.4630,0.9345,1.054
15:46:07:048,0.1166,-0.4655,0.9000,1.020
15:46:07:053,0.0783,-0.4264,0.8734,0.975
15:46:07:058,0.0511,-0.3855,0.8634,0.947
15:46:07:064,0.0497,-0.3611,0.8595,0.934
15:46:07:069,0.0619,-0.3230,0.8612,0.922
15:46:07:073,0.0775,-0.2694,0.8873,0.931
15:46:07:079,0.1076,-0.2215,0.9426,0.974
15:46:07:083,0.1435,-0.1841,1.0115,1.038
15:46:07:088,0.1895,-0.1648,1.0782,1.107
15:46:07:094,0.2425,-0.1658,1.1274,1.165
15:46:07:098,0.2655,-0.1619,1.1445,1.186
15:46:07:104,0.2186,-0.1355,1.0922,1.122
15:46:07:109,0.1242,-0.0861,0.9939,1.005
15:46:07:113,0.0563,-0.0233,0.9379,0.940
15:46:07:119,0.0433,0.0263,0.9299,0.931
15:46:07:123,0.0658,0.0461,0.9316,0.935
15:46:07:128,0.0844,0.0843,0.9668,0.974
15:46:07:133,0.0805,0.1192,1.0000,1.010
15:46:07:138,0.0726,0.1138,1.0174,1.026
15:46:07:144,0.0702,0.1024,1.0323,1.040
15:46:07:148,0.0736,0.1253,1.0653,1.075
15:46:07:153,0.0555,0.1510,1.1115,1.123
15:46:07:163,0.0157,0.1488,1.1283,1.138
15:46:07:164,-0.0009,0.1209,1.1301,1.137
15:46:07:169,0.0233,0.1388,1.1516,1.160
15:46:07:174,0.0721,0.1415,1.1523,1.163
15:46:07:179,0.1007,0.1241,1.1301,1.141
15:46:07:184,0.1000,0.0830,1.0912,1.099
15:46:07:189,0.0863,0.0500,1.0848,1.089
15:46:07:194,0.0648,0.0278,1.0746,1.077
15:46:07:198,0.0499,0.0161,1.0575,1.059
15:46:07:204,0.0438,0.0195,1.0379,1.039
15:46:07:209,0.0338,0.0376,1.0318,1.033
15:46:07:214,0.0140,0.0442,1.0262,1.027
15:46:07:218,-0.0154,0.0427,1.0047,1.006
15:46:07:224,-0.0547,0.0525,1.0108,1.014
15:46:07:231,-0.0853,0.0593,1.0135,1.019
15:46:07:235,-0.1090,0.0571,1.0093,1.017
15:46:07:239,-0.1393,0.0571,1.0027,1.014
15:46:07:245,-0.1405,0.0207,0.9766,0.987
15:46:07:248,-0.1298,-0.0045,0.9541,0.963
15:46:07:255,-0.1056,-0.0152,0.9176,0.924
15:46:07:265,-0.0672,-0.0071,0.8856,0.888
15:46:07:270,-0.0249,-0.0084,0.8881,0.888
15:46:07:271,0.0042,-0.0199,0.8883,0.889
15:46:07:274,0.0345,-0.0375,0.8771,0.879
15:46:07:280,0.0736,-0.0768,0.8886,0.895
15:46:07:285,0.1012,-0.1079,0.9005,0.913
15:46:07:289,0.1208,-0.1308,0.9020,0.919
15:46:07:295,0.1464,-0.1484,0.8917,0.916
15:46:07:299,0.1589,-0.1511,0.8866,0.913
15:46:07:304,0.1169,-0.1064,0.8729,0.887
15:46:07:309,0.0809,-0.0790,0.8849,0.892
15:46:07:314,0.0284,-0.0489,0.9233,0.925
15:46:07:320,0.0020,-0.0910,0.9917,0.996
15:46:07:325,-0.0046,-0.1812,1.0545,1.070
15:46:07:330,-0.0105,-0.2308,1.0653,1.090
15:46:07:337,-0.0051,-0.2599,1.1024,1.133
15:46:07:339,0.0377,-0.3000,1.1909,1.229
15:46:07:352,0.0897,-0.3318,1.2669,1.313
15:46:07:353,0.1359,-0.3455,1.2892,1.342
15:46:07:354,0.1738,-0.3496,1.2608,1.320
15:46:07:363,0.1843,-0.3496,1.2339,1.296
15:46:07:365,0.1658,-0.3457,1.2115,1.271
15:46:07:370,0.1293,-0.3264,1.1596,1.212
15:46:07:378,0.1171,-0.3039,1.1098,1.157
15:46:07:380,0.1286,-0.2953,1.0763,1.123
15:46:07:384,0.1298,-0.2861,1.0450,1.091
15:46:07:389,0.1161,-0.2623,1.0465,1.085
15:46:07:395,0.0971,-0.2350,1.0724,1.102
15:46:07:399,0.0841,-0.2171,1.0814,1.106
15:46:07:405,0.0695,-0.2105,1.0638,1.087
15:46:07:409,0.0560,-0.2164,1.0482,1.072
15:46:07:415,0.0333,-0.2413,1.0589,1.087
15:46:07:419,-0.0102,-0.2802,1.0880,1.124
15:46:07:425,-0.0105,-0.3286,1.1002,1.148
15:46:07:429,0.0560,-0.3784,1.1039,1.168
15:46:07:435,0.1435,-0.4359,1.0677,1.162
15:46:07:439,0.1616,-0.4200,1.0228,1.117
15:46:07:445,0.1389,-0.3907,1.0272,1.108
15:46:07:449,0.1560,-0.3755,0.9898,1.070
15:46:07:455,0.2014,-0.3679,0.9656,1.053
15:46:07:463,0.2266,-0.3489,0.9282,1.017
15:46:07:466,0.2479,-0.3156,0.8842,0.971
15:46:07:470,0.2726,-0.2799,0.8480,0.934
15:46:07:477,0.2826,-0.2636,0.8292,0.915
15:46:07:480,0.2929,-0.2809,0.8262,0.921
15:46:07:485,0.3173,-0.3103,0.8370,0.947
15:46:07:490,0.3437,-0.3257,0.8494,0.972
15:46:07:495,0.3628,-0.3227,0.8712,0.997
15:46:07:500,0.3784,-0.3195,0.8861,1.015
15:46:07:505,0.3931,-0.3274,0.8636,1.004
15:46:07:510,0.4126,-0.3584,0.8499,1.011
15:46:07:518,0.4310,-0.3701,0.8402,1.014
15:46:07:520,0.4400,-0.3564,0.8079,0.987
15:46:07:525,0.4280,-0.3371,0.7607,0.936
15:46:07:530,0.4178,-0.3259,0.6859,0.867
15:46:07:536,0.4212,-0.3173,0.6556,0.841
15:46:07:540,0.4276,-0.3379,0.6693,0.863
15:46:07:549,0.4173,-0.3880,0.7321,0.928
15:46:07:550,0.3581,-0.4217,0.7966,0.970
15:46:07:556,0.2628,-0.4139,0.8619,0.992
15:46:07:562,0.1975,-0.3882,0.8861,0.987
15:46:07:566,0.1787,-0.3704,0.9047,0.994
15:46:07:570,0.1494,-0.3142,0.9624,1.023
15:46:07:577,0.1218,-0.2252,1.0162,1.048
15:46:07:580,0.1068,-0.1396,1.0851,1.099
15:46:07:585,0.1037,-0.0876,1.1843,1.192
15:46:07:590,0.1159,-0.0697,1.2508,1.258
15:46:07:595,0.1482,-0.0768,1.2921,1.303
15:46:07:601,0.1924,-0.1032,1.2929,1.311
15:46:07:606,0.2379,-0.1284,1.2555,1.284
