time,gFx,gFy,gFz,TgF
15:58:06:810,1.3278,-0.0206,-0.0083,1.328
15:58:06:813,1.4180,-0.0331,-0.0391,1.419
15:58:06:818,1.5026,-0.0614,-0.0784,1.506
15:58:06:823,1.5590,-0.0873,-0.1131,1.566
15:58:06:828,1.5722,-0.0893,-0.1435,1.581
15:58:06:832,1.5290,-0.0656,-0.1625,1.539
15:58:06:837,1.4256,-0.0309,-0.1760,1.437
15:58:06:843,1.2863,0.0063,-0.1919,1.301
15:58:06:849,1.1760,0.0307,-0.2053,1.194
15:58:06:853,1.1305,0.0520,-0.1303,1.139
15:58:06:858,1.1125,0.0904,-0.0674,1.118
15:58:06:863,1.1017,0.1126,-0.0393,1.108
15:58:06:869,1.0650,0.1126,-0.0513,1.072
15:58:06:873,1.0225,0.1224,-0.0574,1.031
15:58:06:878,0.9990,0.1366,-0.0662,1.011
15:58:06:884,0.9773,0.1412,-0.0943,0.992
15:58:06:891,0.9626,0.1329,-0.1249,0.980
15:58:06:893,0.9445,0.1165,-0.1251,0.960
15:58:06:898,0.9619,0.1041,-0.0909,0.972
15:58:06:904,1.0012,0.1136,-0.0313,1.008
15:58:06:911,1.0416,0.1077,-0.0134,1.047
15:58:06:913,1.0091,0.1104,-0.1058,1.021
15:58:06:918,0.9436,0.1508,-0.2515,0.988
15:58:06:927,0.9433,0.1613,-0.3476,1.018
15:58:06:931,1.0235,0.1160,-0.3260,1.080
15:58:06:933,1.0565,0.0845,-0.2486,1.089
15:58:06:938,1.0643,0.0811,-0.1950,1.085
15:58:06:943,1.0687,0.0852,-0.1919,1.089
15:58:06:950,1.0712,0.0799,-0.1921,1.091
15:58:06:953,1.0619,0.0801,-0.1567,1.076
15:58:06:959,1.0428,0.1031,-0.0975,1.052
15:58:06:963,1.0548,0.1270,-0.0682,1.065
15:58:06:969,1.0834,0.1266,-0.0858,1.094
15:58:06:973,1.1037,0.1283,-0.0997,1.116
15:58:06:978,1.0990,0.1576,-0.1092,1.116
15:58:06:983,1.0624,0.1798,-0.1261,1.085
15:58:06:989,1.0470,0.1801,-0.1293,1.070
15:58:06:994,1.0648,0.1874,-0.1056,1.086
15:58:06:998,1.0675,0.1943,-0.0775,1.088
15:58:07:003,1.0846,0.1857,-0.0520,1.102
15:58:07:009,1.1225,0.1750,-0.0083,1.136
15:58:07:013,1.1479,0.1842,0.0565,1.164
15:58:07:018,1.1814,0.2043,0.1174,1.205
15:58:07:025,1.2398,0.1882,0.1802,1.267
15:58:07:031,1.3007,0.1280,0.2386,1.329
15:58:07:035,1.3659,0.0562,0.2726,1.394
15:58:07:039,1.4129,0.0029,0.2892,1.442
15:58:07:044,1.4371,-0.0340,0.2912,1.467
15:58:07:050,1.4253,-0.0472,0.2792,1.453
15:58:07:057,1.4253,-0.0531,0.2731,1.452
15:58:07:059,1.4236,-0.0648,0.2740,1.451
15:58:07:063,1.4107,-0.0675,0.2853,1.441
15:58:07:069,1.3904,-0.0771,0.2758,1.420
15:58:07:075,1.3535,-0.0903,0.2498,1.379
15:58:07:079,1.3359,-0.1042,0.2362,1.361
15:58:07:084,1.3447,-0.1438,0.2552,1.376
15:58:07:093,1.3268,-0.1880,0.2782,1.369
15:58:07:094,1.2885,-0.2186,0.2970,1.340
15:58:07:099,1.2476,-0.2318,0.3053,1.305
15:58:07:103,1.1936,-0.2435,0.2912,1.253
15:58:07:110,1.1244,-0.2501,0.2550,1.180
15:58:07:114,1.0712,-0.2709,0.2212,1.127
15:58:07:119,1.0518,-0.2858,0.2327,1.115
15:58:07:125,0.9929,-0.2430,0.2533,1.053
15:58:07:130,0.8842,-0.1709,0.2486,0.934
15:58:07:134,0.7974,-0.1164,0.2626,0.848
15:58:07:139,0.7116,-0.0898,0.2831,0.771
15:58:07:144,0.6248,-0.0771,0.3371,0.714
15:58:07:149,0.5789,-0.0646,0.4442,0.732
15:58:07:154,0.5510,-0.0477,0.5730,0.796
15:58:07:160,0.5036,-0.0218,0.6876,0.853
15:58:07:164,0.4713,0.0063,0.7847,0.915
15:58:07:170,0.4838,0.0173,0.8658,0.992
15:58:07:174,0.5148,0.0430,0.9700,1.099
15:58:07:179,0.5209,0.0628,1.0252,1.152
15:58:07:184,0.5515,0.0603,0.9868,1.132
15:58:07:190,0.6123,0.0285,0.9123,1.099
15:58:07:194,0.6336,-0.0049,0.8426,1.054
15:58:07:199,0.6307,-0.0269,0.8006,1.019
15:58:07:204,0.6143,-0.0389,0.7861,0.998
15:58:07:210,0.5960,-0.0208,0.8028,1.000
15:58:07:214,0.5903,0.0063,0.8367,1.024
15:58:07:219,0.5930,0.0173,0.8719,1.055
15:58:07:225,0.6131,0.0031,0.9018,1.090
15:58:07:232,0.6578,-0.0389,0.9306,1.140
15:58:07:234,0.7006,-0.1203,0.9379,1.177
15:58:07:239,0.7089,-0.2039,0.8707,1.141
15:58:07:244,0.7001,-0.2201,0.7969,1.083
15:58:07:250,0.7101,-0.1824,0.7871,1.076
15:58:07:254,0.7170,-0.1839,0.7913,1.083
15:58:07:259,0.6937,-0.2105,0.7710,1.058
15:58:07:264,0.6752,-0.2614,0.7133,1.016
15:58:07:270,0.6942,-0.2993,0.6541,1.000
15:58:07:274,0.6869,-0.2768,0.6255,0.969
15:58:07:280,0.6783,-0.2724,0.5987,0.945
15:58:07:284,0.6849,-0.2848,0.5710,0.936
15:58:07:291,0.6991,-0.2971,0.5571,0.942
15:58:07:294,0.6952,-0.3093,0.5510,0.939
15:58:07:300,0.6815,-0.3178,0.5366,0.924
15:58:07:304,0.6493,-0.3173,0.4877,0.872
15:58:07:312,0.6092,-0.3176,0.4080,0.799
15:58:07:314,0.5789,-0.3088,0.3129,0.727
15:58:07:320,0.5955,-0.2853,0.2200,0.696
15:58:07:325,0.6835,-0.2944,0.1682,0.763
15:58:07:332,0.7898,-0.3239,0.1621,0.869
15:58:07:335,0.8722,-0.3462,0.2014,0.960
15:58:07:340,0.9213,-0.3198,0.2518,1.007
15:58:07:345,0.9142,-0.2599,0.3193,1.003
15:58:07:351,0.8441,-0.1959,0.4378,0.971
15:58:07:356,0.7641,-0.1409,0.5889,0.975
15:58:07:360,0.7082,-0.0954,0.7434,1.031
15:58:07:365,0.6994,-0.0636,0.9037,1.144
15:58:07:371,0.7297,-0.0377,1.0098,1.246
15:58:07:375,0.7456,-0.0169,1.0929,1.323
15:58:07:380,0.6881,-0.0541,1.1863,1.372
15:58:07:385,0.6097,-0.1083,1.2511,1.396
15:58:07:391,0.5549,-0.1523,1.2447,1.371
15:58:07:395,0.5324,-0.2105,1.1824,1.314
15:58:07:400,0.5236,-0.2993,1.0760,1.234
15:58:07:406,0.5185,-0.3550,0.9423,1.133
15:58:07:411,0.5483,-0.3748,0.7962,1.037
15:58:07:415,0.5701,-0.4117,0.6414,0.952
15:58:07:420,0.5991,-0.4405,0.4862,0.889
15:58:07:425,0.6512,-0.4557,0.3867,0.884
15:58:07:431,0.7517,-0.4579,0.3591,0.951
15:58:07:436,0.8952,-0.4371,0.4139,1.079
15:58:07:443,1.0499,-0.4007,0.5503,1.251
15:58:07:449,1.1814,-0.3877,0.7639,1.459
15:58:07:451,1.2244,-0.3978,0.9761,1.616
15:58:07:456,1.2229,-0.4183,1.1220,1.712
15:58:07:460,1.2207,-0.4479,1.1640,1.745
15:58:07:465,1.2357,-0.4853,1.1098,1.730
15:58:07:470,1.2445,-0.5219,0.9805,1.668
15:58:07:475,1.2203,-0.5552,0.8414,1.583
15:58:07:480,1.1310,-0.5224,0.7407,1.449
15:58:07:485,1.0247,-0.4650,0.6612,1.305
15:58:07:492,0.9335,-0.4097,0.5808,1.173
15:58:07:496,0.8697,-0.3638,0.5322,1.083
15:58:07:500,0.7988,-0.3154,0.4696,0.979
15:58:07:506,0.7358,-0.2685,0.4295,0.893
15:58:07:511,0.6803,-0.2174,0.4144,0.826
15:58:07:515,0.6224,-0.1658,0.4075,0.762
15:58:07:521,0.5613,-0.1164,0.4241,0.713
15:58:07:526,0.4989,-0.0817,0.4701,0.690
15:58:07:531,0.4437,-0.0680,0.5417,0.704
15:58:07:536,0.3987,-0.0509,0.6141,0.734
15:58:07:543,0.4048,-0.0355,0.6568,0.772
15:58:07:546,0.4400,-0.0546,0.6705,0.804
15:58:07:551,0.4637,-0.0959,0.6661,0.817
15:58:07:556,0.4398,-0.1470,0.6304,0.783
15:58:07:561,0.3552,-0.1501,0.5994,0.713
15:58:07:566,0.2885,-0.1345,0.5943,0.674
15:58:07:572,0.2828,-0.1218,0.6163,0.689
15:58:07:576,0.3007,-0.0942,0.6595,0.731
15:58:07:581,0.3215,-0.0551,0.7118,0.783
15:58:07:586,0.3479,-0.0225,0.7903,0.864
15:58:07:591,0.3782,-0.0005,0.8842,0.962
15:58:07:596,0.4224,0.0019,0.9780,1.065
15:58:07:601,0.4693,-0.0032,1.0457,1.146
15:58:07:606,0.4887,0.0012,1.0782,1.184
15:58:07:612,0.4713,-0.0062,1.0863,1.184
15:58:07:616,0.4640,-0.0866,1.0616,1.162
15:58:07:621,0.4789,-0.1673,1.0262,1.145
15:58:07:626,0.4891,-0.1978,1.0298,1.157
15:58:07:632,0.4654,-0.1846,1.0462,1.160
15:58:07:636,0.4095,-0.1589,1.0602,1.148
15:58:07:642,0.3413,-0.1355,1.0548,1.117
15:58:07:647,0.2728,-0.1135,0.9983,1.041
15:58:07:651,0.2076,-0.1037,0.8971,0.927
15:58:07:656,0.1423,-0.1025,0.8116,0.830
15:58:07:661,0.0819,-0.1008,0.7756,0.786
15:58:07:666,0.0340,-0.0986,0.7803,0.787
15:58:07:673,0.0020,-0.0937,0.8152,0.821
15:58:07:676,-0.0227,-0.0824,0.8773,0.881
15:58:07:682,-0.0432,-0.0685,0.9389,0.942
15:58:07:686,-0.0467,-0.0685,0.9763,0.980
15:58:07:692,-0.0271,-0.0863,0.9839,0.988
15:58:07:697,0.0259,-0.1257,0.9653,0.974
15:58:07:701,0.1154,-0.1941,0.8856,0.914
15:58:07:706,0.2110,-0.2633,0.7634,0.835
15:58:07:712,0.2660,-0.3022,0.6703,0.782
15:58:07:716,0.2684,-0.3200,0.5637,0.702
15:58:07:726,0.2366,-0.2985,0.5309,0.653
15:58:07:728,0.2457,-0.2660,0.6043,0.704
15:58:07:733,0.2655,-0.2369,0.7211,0.804
15:58:07:737,0.2777,-0.2142,0.8688,0.937
15:58:07:743,0.2912,-0.2044,1.0196,1.080
15:58:07:747,0.2978,-0.1880,1.1721,1.224
15:58:07:752,0.2987,-0.1545,1.3188,1.361
15:58:07:757,0.2850,-0.1030,1.3845,1.417
15:58:07:762,0.2711,-0.0612,1.3559,1.384
15:58:07:767,0.2758,-0.0482,1.2887,1.319
15:58:07:772,0.3078,-0.0624,1.2310,1.270
15:58:07:777,0.3586,-0.0832,1.2041,1.259
15:58:07:782,0.3804,-0.0756,1.2000,1.261
15:58:07:787,0.3608,-0.0353,1.1741,1.229
15:58:07:792,0.3097,0.0356,1.1525,1.194
15:58:07:797,0.2513,0.1622,1.2085,1.245
15:58:07:802,0.1780,0.3023,1.2657,1.313
15:58:07:807,0.0819,0.4113,1.2745,1.342
15:58:07:812,-0.0295,0.4793,1.2046,1.297
15:58:07:817,-0.1799,0.5375,1.0741,1.214
15:58:07:826,-0.3314,0.5489,0.9062,1.110
15:58:07:827,-0.4488,0.4754,0.7043,0.961
15:58:07:833,-0.5744,0.3619,0.5527,0.875
15:58:07:837,-0.6658,0.2341,0.5207,0.877
15:58:07:844,-0.6695,0.0701,0.5485,0.868
15:58:07:847,-0.5866,-0.1022,0.5720,0.826
15:58:07:853,-0.4563,-0.2254,0.7106,0.874
15:58:07:857,-0.3380,-0.3235,0.9394,1.049
15:58:07:862,-0.2197,-0.4085,1.1973,1.284
15:58:07:867,-0.0990,-0.4136,1.4601,1.521
15:58:07:872,-0.0212,-0.3117,1.6331,1.663
15:58:07:877,0.0360,-0.1878,1.6840,1.695
15:58:07:882,0.0631,-0.0685,1.6539,1.657
15:58:07:887,0.0629,0.0251,1.5788,1.580
15:58:07:893,-0.0012,0.0782,1.4454,1.447
15:58:07:897,-0.1317,0.1104,1.2437,1.256
15:58:07:902,-0.2735,0.1322,1.0259,1.070
15:58:07:908,-0.4004,0.1468,0.8284,0.932
15:58:07:913,-0.5211,0.1669,0.6407,0.843
15:58:07:917,-0.6382,0.2221,0.4821,0.830
15:58:07:926,-0.7252,0.3004,0.3909,0.877
15:58:07:928,-0.7616,0.3610,0.3870,0.927
15:58:07:933,-0.7858,0.3927,0.4363,0.981
15:58:07:939,-0.8135,0.4243,0.5170,1.053
15:58:07:944,-0.8616,0.5318,0.6185,1.186
15:58:07:947,-0.9137,0.5954,0.6644,1.277
15:58:07:953,-0.9081,0.5296,0.7837,1.311
15:58:07:959,-0.8597,0.3886,0.9027,1.306
15:58:07:962,-0.7976,0.2397,1.0078,1.307
15:58:07:968,-0.7208,0.1214,1.0932,1.315
15:58:07:973,-0.6084,0.0559,1.1357,1.290
15:58:07:977,-0.5106,0.0425,1.1193,1.231
15:58:07:982,-0.4747,0.0708,1.1120,1.211
15:58:07:988,-0.5187,0.1312,1.0968,1.220
15:58:07:993,-0.6218,0.1921,1.0668,1.250
15:58:07:998,-0.7406,0.2290,1.0866,1.335
15:58:08:004,-0.8797,0.2576,1.1032,1.434
15:58:08:008,-0.9645,0.2346,1.1442,1.515
15:58:08:014,-0.9794,0.1992,1.1943,1.557
15:58:08:018,-0.9516,0.1600,1.1990,1.539
15:58:08:026,-0.9279,0.1544,1.1462,1.483
15:58:08:029,-0.8719,0.1732,1.0883,1.405
15:58:08:034,-0.7756,0.1926,1.0335,1.306
15:58:08:038,-0.6771,0.2146,0.9907,1.219
15:58:08:043,-0.5947,0.2207,0.9394,1.133
15:58:08:048,-0.5292,0.2021,0.9191,1.080
15:58:08:053,-0.4715,0.1754,0.8934,1.025
15:58:08:058,-0.4182,0.1561,0.8570,0.966
15:58:08:063,-0.3710,0.1473,0.8372,0.928
15:58:08:068,-0.3358,0.1495,0.8487,0.925
