time,gFx,gFy,gFz,TgF
17:12:27:068,0.9157,0.1857,0.3845,1.010
17:12:27:069,0.9015,0.1820,0.3660,0.990
17:12:27:075,0.9108,0.1918,0.3464,0.993
17:12:27:078,0.9228,0.2036,0.3217,0.998
17:12:27:083,0.9172,0.2177,0.2946,0.988
17:12:27:088,0.9152,0.2172,0.2777,0.981
17:12:27:093,0.9257,0.1762,0.2682,0.980
17:12:27:098,0.9015,0.1662,0.2611,0.953
17:12:27:104,0.8751,0.1840,0.2611,0.932
17:12:27:108,0.8624,0.1933,0.2616,0.922
17:12:27:113,0.8526,0.1965,0.2640,0.914
17:12:27:118,0.8443,0.1955,0.2762,0.910
17:12:27:125,0.8355,0.1901,0.2968,0.907
17:12:27:129,0.8301,0.1820,0.3151,0.906
17:12:27:133,0.8223,0.1823,0.3188,0.901
17:12:27:138,0.8147,0.1945,0.3171,0.896
17:12:27:146,0.8392,0.1845,0.3278,0.920
17:12:27:148,0.8296,0.1904,0.3374,0.916
17:12:27:153,0.8130,0.2038,0.3432,0.906
17:12:27:168,0.8018,0.2070,0.3447,0.897
17:12:27:170,0.7944,0.2072,0.3413,0.889
17:12:27:171,0.7900,0.2124,0.3308,0.882
17:12:27:176,0.7715,0.2251,0.3180,0.864
17:12:27:178,0.7881,0.2361,0.3075,0.878
17:12:27:185,0.7974,0.2500,0.2936,0.886
17:12:27:189,0.7886,0.2603,0.2980,0.882
17:12:27:194,0.7744,0.2659,0.3075,0.875
17:12:27:199,0.8135,0.2639,0.3119,0.910
17:12:27:205,0.8380,0.2671,0.3171,0.935
17:12:27:208,0.8177,0.2661,0.3290,0.921
17:12:27:214,0.8250,0.2573,0.3530,0.934
17:12:27:219,0.8538,0.2612,0.3679,0.966
17:12:27:225,0.8604,0.2696,0.3750,0.977
17:12:27:228,0.8705,0.2764,0.3806,0.989
17:12:27:234,0.8697,0.2781,0.3728,0.986
17:12:27:239,0.8602,0.2710,0.3603,0.971
17:12:27:250,0.8428,0.2605,0.3518,0.950
17:12:27:251,0.8448,0.2522,0.3510,0.949
17:12:27:254,0.8634,0.2522,0.3427,0.963
17:12:27:259,0.8612,0.2517,0.3288,0.956
17:12:27:265,0.8536,0.2485,0.3288,0.948
17:12:27:269,0.8514,0.2439,0.3400,0.949
17:12:27:274,0.8514,0.2368,0.3459,0.949
17:12:27:280,0.8629,0.2295,0.3462,0.958
17:12:27:285,0.8878,0.2292,0.3459,0.980
17:12:27:290,0.8930,0.2329,0.3469,0.986
17:12:27:294,0.8886,0.2363,0.3523,0.985
17:12:27:299,0.8859,0.2348,0.3579,0.984
17:12:27:305,0.8886,0.2287,0.3620,0.986
17:12:27:309,0.8939,0.2212,0.3647,0.990
17:12:27:314,0.8971,0.2172,0.3674,0.993
17:12:27:319,0.8954,0.2165,0.3667,0.992
17:12:27:325,0.8930,0.2133,0.3640,0.988
17:12:27:329,0.8854,0.2077,0.3625,0.979
17:12:27:334,0.8712,0.2043,0.3667,0.967
17:12:27:341,0.8604,0.1967,0.3760,0.959
17:12:27:345,0.8404,0.1930,0.3875,0.945
17:12:27:349,0.8404,0.1820,0.4068,0.951
17:12:27:354,0.8392,0.1698,0.4227,0.955
17:12:27:360,0.8226,0.1750,0.4403,0.949
17:12:27:365,0.8096,0.1806,0.4513,0.944
17:12:27:369,0.8006,0.1818,0.4542,0.938
17:12:27:374,0.7927,0.1825,0.4552,0.932
17:12:27:379,0.7874,0.1833,0.4552,0.928
17:12:27:385,0.7827,0.1852,0.4520,0.923
17:12:27:391,0.7776,0.1860,0.4469,0.916
17:12:27:395,0.7825,0.1860,0.4398,0.917
17:12:27:399,0.7988,0.1857,0.4322,0.927
17:12:27:405,0.8113,0.1862,0.4276,0.936
17:12:27:409,0.8130,0.1886,0.4290,0.938
17:12:27:415,0.8050,0.1916,0.4383,0.936
17:12:27:420,0.7971,0.1923,0.4478,0.934
17:12:27:425,0.7998,0.1886,0.4505,0.937
17:12:27:429,0.8059,0.1889,0.4498,0.942
17:12:27:435,0.8184,0.1767,0.4527,0.952
17:12:27:440,0.8255,0.1706,0.4613,0.961
17:12:27:446,0.8318,0.1713,0.4774,0.974
17:12:27:450,0.8426,0.1710,0.4940,0.992
17:12:27:454,0.8499,0.1723,0.5009,1.001
17:12:27:462,0.8565,0.1754,0.4684,0.992
17:12:27:465,0.8651,0.1840,0.3833,0.964
17:12:27:469,0.8817,0.2026,0.2635,0.942
17:12:27:475,0.9030,0.2238,0.1944,0.950
17:12:27:479,0.9135,0.2121,0.2432,0.969
17:12:27:485,0.9335,0.1772,0.3114,1.000
17:12:27:491,0.9768,0.1784,0.3202,1.043
17:12:27:495,1.0242,0.2165,0.3154,1.093
17:12:27:501,1.0677,0.2546,0.3642,1.157
17:12:27:507,1.1203,0.2815,0.4522,1.240
17:12:27:510,1.1794,0.3026,0.5217,1.325
17:12:27:515,1.2295,0.3202,0.5620,1.389
17:12:27:520,1.2782,0.3353,0.5776,1.442
17:12:27:526,1.3109,0.3531,0.5654,1.471
17:12:27:531,1.3246,0.3700,0.5451,1.479
17:12:27:535,1.3190,0.3839,0.5505,1.480
17:12:27:543,1.2782,0.3947,0.5801,1.458
17:12:27:547,1.2056,0.3971,0.5835,1.397
17:12:27:550,1.1633,0.4023,0.5407,1.344
17:12:27:555,1.2107,0.4086,0.4860,1.367
17:12:27:561,1.2537,0.4226,0.4078,1.384
17:12:27:566,1.2491,0.4248,0.3207,1.358
17:12:27:570,1.2511,0.4035,0.2530,1.339
17:12:27:575,1.2672,0.3725,0.2159,1.338
17:12:27:580,1.3026,0.3439,0.2041,1.363
17:12:27:586,1.4163,0.3143,0.2173,1.467
17:12:27:591,1.5263,0.2989,0.2237,1.571
17:12:27:595,1.6035,0.2898,0.2344,1.646
17:12:27:600,1.6312,0.2698,0.2391,1.671
17:12:27:607,1.5268,0.2478,0.2352,1.565
17:12:27:610,1.4055,0.2522,0.2516,1.450
17:12:27:616,1.3241,0.2666,0.2586,1.375
17:12:27:620,1.2628,0.2769,0.2420,1.315
17:12:27:626,1.1980,0.2815,0.2195,1.250
17:12:27:630,1.1261,0.2818,0.2159,1.181
17:12:27:635,1.0531,0.2762,0.2264,1.112
17:12:27:644,0.9814,0.2664,0.2391,1.045
17:12:27:646,0.9169,0.2571,0.2523,0.985
17:12:27:650,0.8600,0.2527,0.2628,0.934
17:12:27:657,0.8062,0.2515,0.2660,0.885
17:12:27:661,0.7553,0.2507,0.2667,0.839
17:12:27:666,0.7106,0.2478,0.2667,0.798
17:12:27:670,0.6774,0.2395,0.2638,0.765
17:12:27:676,0.6500,0.2309,0.2694,0.741
17:12:27:680,0.6277,0.2234,0.2723,0.720
17:12:27:686,0.6148,0.2158,0.2655,0.704
17:12:27:690,0.6062,0.2128,0.2486,0.689
17:12:27:696,0.6035,0.2116,0.2347,0.681
17:12:27:700,0.6165,0.2018,0.2239,0.686
17:12:27:706,0.6434,0.1857,0.2010,0.699
17:12:27:710,0.6708,0.1725,0.1694,0.713
17:12:27:715,0.6808,0.1715,0.1455,0.717
17:12:27:721,0.6989,0.1659,0.1335,0.731
17:12:27:727,0.7211,0.1556,0.1325,0.750
17:12:27:731,0.7480,0.1456,0.1435,0.775
17:12:27:736,0.7812,0.1349,0.1538,0.808
17:12:27:743,0.8133,0.1236,0.1589,0.838
17:12:27:746,0.8402,0.1126,0.1504,0.861
17:12:27:751,0.8658,0.0992,0.1340,0.882
17:12:27:758,0.8986,0.0896,0.1242,0.912
17:12:27:761,0.9401,0.0818,0.1164,0.951
17:12:27:767,0.9746,0.0767,0.1186,0.985
17:12:27:771,0.9932,0.0747,0.1310,1.005
17:12:27:776,1.0081,0.0659,0.1435,1.020
17:12:27:781,1.0235,0.0610,0.1508,1.036
17:12:27:787,1.0443,0.0493,0.1518,1.056
17:12:27:791,1.0545,0.0508,0.1550,1.067
17:12:27:796,1.0516,0.0542,0.1508,1.064
17:12:27:801,1.0418,0.0559,0.1423,1.053
17:12:27:807,1.0328,0.0571,0.1347,1.043
17:12:27:811,1.0269,0.0527,0.1364,1.037
17:12:27:817,1.0142,0.0471,0.1354,1.024
17:12:27:821,0.9944,0.0393,0.1244,1.003
17:12:27:828,0.9704,0.0388,0.1071,0.977
17:12:27:831,0.9524,0.0361,0.0939,0.958
17:12:27:839,0.9374,0.0312,0.0907,0.942
17:12:27:845,0.9225,0.0315,0.0905,0.927
17:12:27:848,0.9115,0.0324,0.0868,0.916
17:12:27:851,0.9015,0.0368,0.0783,0.906
17:12:27:857,0.9042,0.0351,0.0741,0.908
17:12:27:861,0.9113,0.0364,0.0763,0.915
17:12:27:867,0.9142,0.0464,0.0780,0.919
17:12:27:871,0.9113,0.0588,0.0809,0.917
17:12:27:876,0.8983,0.0735,0.0875,0.906
17:12:27:881,0.8822,0.0879,0.0936,0.892
17:12:27:887,0.8661,0.1033,0.1005,0.878
17:12:27:891,0.8524,0.1160,0.1076,0.867
17:12:27:897,0.8397,0.1256,0.1110,0.856
17:12:27:901,0.8292,0.1346,0.1156,0.848
17:12:27:907,0.8282,0.1393,0.1242,0.849
17:12:27:911,0.8189,0.1400,0.1332,0.841
17:12:27:917,0.8084,0.1361,0.1438,0.832
17:12:27:921,0.7922,0.1324,0.1508,0.817
17:12:27:927,0.7776,0.1266,0.1521,0.802
17:12:27:932,0.7795,0.1138,0.1460,0.801
17:12:27:937,0.7651,0.1070,0.1306,0.784
17:12:27:943,0.7365,0.1102,0.1244,0.755
17:12:27:948,0.7473,0.1002,0.1161,0.763
17:12:27:951,0.7905,0.0750,0.0954,0.800
17:12:27:957,0.8208,0.0606,0.0761,0.827
17:12:27:961,0.8074,0.0628,0.0729,0.813
17:12:27:968,0.7883,0.0630,0.0844,0.795
17:12:27:971,0.7925,0.0552,0.0778,0.798
17:12:27:977,0.8047,0.0469,0.0604,0.808
17:12:27:982,0.8201,0.0410,0.0421,0.822
17:12:27:987,0.8406,0.0329,0.0277,0.842
17:12:27:992,0.8651,0.0251,0.0233,0.866
17:12:27:998,0.8846,0.0197,0.0303,0.885
17:12:28:002,0.8912,0.0202,0.0457,0.893
17:12:28:007,0.8954,0.0244,0.0636,0.898
17:12:28:012,0.9113,0.0271,0.0824,0.915
17:12:28:018,0.9345,0.0307,0.0956,0.940
17:12:28:024,0.9502,0.0339,0.0995,0.956
17:12:28:027,0.9590,0.0361,0.1037,0.965
17:12:28:032,0.9585,0.0410,0.1083,0.965
17:12:28:038,0.9560,0.0486,0.1108,0.964
17:12:28:043,0.9643,0.0552,0.1244,0.974
17:12:28:049,0.9658,0.0647,0.1252,0.976
17:12:28:053,0.9616,0.0730,0.1144,0.971
17:12:28:059,0.9548,0.0767,0.0858,0.962
17:12:28:062,0.9577,0.0806,0.0648,0.963
17:12:28:068,0.9673,0.0867,0.0570,0.973
17:12:28:073,0.9712,0.0933,0.0516,0.977
17:12:28:077,0.9783,0.0950,0.0621,0.985
17:12:28:082,0.9880,0.0884,0.0739,0.995
17:12:28:094,0.9927,0.0926,0.0856,1.001
17:12:28:095,1.0044,0.1028,0.1193,1.017
17:12:28:098,1.0220,0.1121,0.1528,1.039
17:12:28:103,1.0377,0.1126,0.1724,1.058
17:12:28:109,1.0504,0.1080,0.1794,1.071
17:12:28:112,1.0638,0.1134,0.1770,1.084
17:12:28:117,1.0724,0.1234,0.1416,1.089
17:12:28:125,1.0890,0.1319,0.0990,1.101
17:12:28:137,1.1029,0.1339,0.0743,1.114
17:12:28:137,1.1130,0.1317,0.0768,1.123
17:12:28:139,1.1056,0.1261,0.0878,1.116
17:12:28:143,1.0949,0.1209,0.1081,1.107
17:12:28:148,1.0873,0.1226,0.1235,1.101
17:12:28:152,1.0807,0.1295,0.1254,1.096
17:12:28:158,1.0743,0.1336,0.1149,1.089
17:12:28:163,1.0790,0.1424,0.1149,1.094
17:12:28:168,1.0875,0.1461,0.1112,1.103
17:12:28:173,1.0978,0.1437,0.1061,1.112
17:12:28:177,1.1115,0.1410,0.1103,1.126
17:12:28:182,1.1257,0.1420,0.1208,1.141
17:12:28:188,1.1330,0.1476,0.1271,1.150
17:12:28:193,1.1371,0.1517,0.1083,1.152
17:12:28:197,1.1445,0.1493,0.0724,1.156
17:12:28:202,1.1513,0.1407,0.0272,1.160
17:12:28:209,1.1494,0.1349,-0.0097,1.157
17:12:28:213,1.1645,0.1283,-0.0388,1.172
17:12:28:218,1.1433,0.1361,-0.0674,1.153
17:12:28:223,1.1108,0.1473,-0.0777,1.123
17:12:28:228,1.1181,0.1378,-0.0738,1.129
17:12:28:232,1.1508,0.1131,-0.0630,1.158
17:12:28:238,1.1873,0.0865,-0.0498,1.191
17:12:28:243,1.2232,0.0593,-0.0371,1.225
17:12:28:249,1.2655,0.0317,-0.0234,1.266
17:12:28:253,1.3244,0.0063,-0.0112,1.324
17:12:28:259,1.3835,0.0161,-0.0195,1.384
17:12:28:263,1.4060,0.0405,-0.0359,1.407
17:12:28:269,1.3980,0.0620,-0.0374,1.400
17:12:28:273,1.3723,0.0826,-0.0437,1.375
17:12:28:278,1.3488,0.1011,-0.0691,1.354
17:12:28:283,1.3329,0.1200,-0.1053,1.342
17:12:28:290,1.3227,0.1388,-0.1403,1.337
17:12:28:293,1.3185,0.1706,-0.1686,1.340
17:12:28:298,1.3249,0.2424,-0.1955,1.361
17:12:28:303,1.3393,0.3013,-0.2178,1.390
17:12:28:309,1.3557,0.3360,-0.2180,1.414
17:12:28:313,1.3625,0.3722,-0.1914,1.425
17:12:28:318,1.3674,0.4152,-0.1479,1.437
17:12:28:323,1.3723,0.4477,-0.1036,1.447
17:12:28:329,1.3752,0.4675,-0.0437,1.453
17:12:28:333,1.3691,0.4668,0.0237,1.447
17:12:28:342,1.3471,0.4519,0.0819,1.423
17:12:28:343,1.2999,0.4385,0.1359,1.379
17:12:28:349,1.2413,0.4279,0.1880,1.326
17:12:28:353,1.1978,0.4103,0.2274,1.286
17:12:28:358,1.1807,0.3688,0.2432,1.261
17:12:28:364,1.1609,0.3541,0.2298,1.235
17:12:28:369,1.1056,0.3629,0.1692,1.176
17:12:28:373,1.0394,0.3673,0.0849,1.106
17:12:28:378,0.9951,0.3502,0.0191,1.055
17:12:28:384,0.9658,0.3162,-0.0286,1.017
17:12:28:390,0.9487,0.2784,-0.0491,0.990
17:12:28:394,0.9282,0.2493,-0.0486,0.962
17:12:28:399,0.8939,0.2265,-0.0335,0.923
17:12:28:403,0.8524,0.2114,-0.0151,0.878
17:12:28:409,0.8076,0.2050,-0.0034,0.833
17:12:28:413,0.7673,0.1994,-0.0073,0.793
17:12:28:419,0.7426,0.1955,-0.0210,0.768
17:12:28:424,0.7233,0.1906,-0.0445,0.749
17:12:28:429,0.7206,0.1845,-0.0633,0.747
17:12:28:434,0.7563,0.1728,-0.0770,0.780
17:12:28:442,0.7949,0.1676,-0.0926,0.818
17:12:28:445,0.8020,0.1745,-0.1056,0.828
17:12:28:451,0.7568,0.1784,-0.1021,0.784
17:12:28:454,0.7351,0.1852,-0.0753,0.762
17:12:28:459,0.7527,0.1916,-0.0479,0.778
17:12:28:465,0.7703,0.1977,-0.0266,0.796
17:12:28:469,0.7722,0.2036,-0.0080,0.799
17:12:28:474,0.7578,0.1911,0.0196,0.782
17:12:28:479,0.7527,0.1886,0.0543,0.778
17:12:28:483,0.7568,0.2067,0.0797,0.789
17:12:28:490,0.7590,0.2290,0.0846,0.797
17:12:28:495,0.7568,0.2439,0.0770,0.799
17:12:28:499,0.7539,0.2542,0.0709,0.799
17:12:28:503,0.7544,0.2605,0.0707,0.801
17:12:28:511,0.7505,0.2639,0.0770,0.799
17:12:28:514,0.7377,0.2644,0.0905,0.789
17:12:28:519,0.7260,0.2630,0.1061,0.779
17:12:28:527,0.7182,0.2593,0.1171,0.772
17:12:28:531,0.7079,0.2549,0.1247,0.763
17:12:28:534,0.6955,0.2510,0.1345,0.751
17:12:28:542,0.6827,0.2466,0.1467,0.741
17:12:28:544,0.6700,0.2397,0.1560,0.729
17:12:28:550,0.6610,0.2304,0.1670,0.720
17:12:28:558,0.6576,0.2192,0.1807,0.716
17:12:28:559,0.6561,0.2080,0.1948,0.715
17:12:28:565,0.6605,0.1938,0.2022,0.717
17:12:28:570,0.6700,0.1811,0.2027,0.723
17:12:28:574,0.6779,0.1735,0.1983,0.727
17:12:28:580,0.6793,0.1703,0.1914,0.726
17:12:28:585,0.6803,0.1654,0.1816,0.723
17:12:28:590,0.6779,0.1632,0.1721,0.718
17:12:28:594,0.6847,0.1564,0.1628,0.721
17:12:28:599,0.6871,0.1503,0.1606,0.721
17:12:28:606,0.6845,0.1498,0.1694,0.721
17:12:28:611,0.6815,0.1525,0.1799,0.721
17:12:28:614,0.6837,0.1576,0.1865,0.726
17:12:28:620,0.6889,0.1603,0.1841,0.731
17:12:28:626,0.6959,0.1574,0.1809,0.736
17:12:28:630,0.7038,0.1544,0.1814,0.743
17:12:28:634,0.7160,0.1500,0.1846,0.754
17:12:28:642,0.7238,0.1532,0.1892,0.764
17:12:28:645,0.7236,0.1730,0.1914,0.768
17:12:28:650,0.7221,0.1935,0.1878,0.771
17:12:28:663,0.7377,0.1913,0.1790,0.783
17:12:28:663,0.7505,0.1886,0.1675,0.792
17:12:28:665,0.7524,0.2009,0.1645,0.796
17:12:28:670,0.7590,0.2128,0.1699,0.806
17:12:28:675,0.7754,0.2180,0.1792,0.825
17:12:28:680,0.7820,0.2241,0.1890,0.835
17:12:28:685,0.7817,0.2319,0.1980,0.839
17:12:28:691,0.7830,0.2383,0.2085,0.845
17:12:28:695,0.7900,0.2424,0.2212,0.856
17:12:28:703,0.8006,0.2444,0.2359,0.870
17:12:28:709,0.8103,0.2461,0.2538,0.884
17:12:28:710,0.8164,0.2495,0.2740,0.897
17:12:28:716,0.8235,0.2515,0.2938,0.910
17:12:28:721,0.8345,0.2495,0.3073,0.924
17:12:28:725,0.8406,0.2466,0.3117,0.930
17:12:28:731,0.8516,0.2417,0.3127,0.939
17:12:28:735,0.8692,0.2334,0.3107,0.952
17:12:28:744,0.8685,0.2324,0.3066,0.950
17:12:28:745,0.8685,0.2363,0.3036,0.950
17:12:28:750,0.8944,0.2258,0.3048,0.972
17:12:28:757,0.9088,0.2150,0.3017,0.981
17:12:28:760,0.9062,0.2138,0.2997,0.978
17:12:28:765,0.9091,0.2114,0.3039,0.982
17:12:28:770,0.9499,0.1916,0.3112,1.018
17:12:28:775,0.9665,0.1801,0.3127,1.032
17:12:28:784,0.9734,0.1772,0.3085,1.036
17:12:28:785,0.9822,0.1774,0.3051,1.044
17:12:28:791,0.9822,0.1798,0.3017,1.043
17:12:28:795,0.9854,0.1794,0.2992,1.045
17:12:28:800,1.0208,0.1603,0.2951,1.075
17:12:28:809,1.0232,0.1532,0.2885,1.074
17:12:28:811,1.0113,0.1600,0.2882,1.064
17:12:28:815,1.0010,0.1649,0.2953,1.057
17:12:28:822,0.9873,0.1674,0.3085,1.048
17:12:28:826,0.9959,0.1600,0.3215,1.059
17:12:28:831,1.0034,0.1542,0.3317,1.068
17:12:28:835,0.9858,0.1578,0.3408,1.055
17:12:28:841,0.9516,0.1713,0.3603,1.032
17:12:28:846,0.9492,0.1750,0.3953,1.043
17:12:28:852,0.9695,0.1657,0.4141,1.067
17:12:28:856,0.9990,0.1618,0.3770,1.080
17:12:28:863,1.0347,0.1732,0.3183,1.096
17:12:28:865,1.0499,0.1894,0.2848,1.104
17:12:28:873,1.0822,0.1828,0.2797,1.133
17:12:28:875,1.1181,0.1864,0.2743,1.166
17:12:28:881,1.1543,0.2150,0.2552,1.202
17:12:28:885,1.1904,0.2522,0.2503,1.242
17:12:28:892,1.2188,0.2862,0.2762,1.282
17:12:28:895,1.2379,0.3194,0.3168,1.317
17:12:28:900,1.2423,0.3500,0.3334,1.333
17:12:28:908,1.2508,0.3602,0.3017,1.336
17:12:28:911,1.2765,0.3615,0.2498,1.350
17:12:28:915,1.2508,0.3671,0.1931,1.318
17:12:28:921,1.2024,0.3886,0.2149,1.282
17:12:28:926,1.1452,0.4042,0.2765,1.246
17:12:28:932,1.1362,0.3981,0.3391,1.251
17:12:28:935,1.1552,0.3725,0.3520,1.264
17:12:28:941,1.1895,0.3397,0.3215,1.278
17:12:28:946,1.2102,0.3226,0.2701,1.281
17:12:28:953,1.1738,0.3016,0.2012,1.229
17:12:28:958,1.1904,0.2982,0.1790,1.240
17:12:28:961,1.2281,0.3162,0.2078,1.285
17:12:28:966,1.2149,0.3008,0.2254,1.272
17:12:28:972,1.2061,0.2620,0.2193,1.254
17:12:28:976,1.2161,0.2312,0.1900,1.252
17:12:28:981,1.2276,0.2099,0.1376,1.253
17:12:28:986,1.2271,0.1926,0.0675,1.244
17:12:28:992,1.2053,0.1794,0.0054,1.219
17:12:28:996,1.1760,0.1642,-0.0374,1.188
17:12:29:001,1.1450,0.1486,-0.0601,1.156
17:12:29:006,1.1068,0.1363,-0.0630,1.117
17:12:29:012,1.0773,0.1222,-0.0484,1.085
17:12:29:017,1.0577,0.1080,-0.0239,1.063
17:12:29:022,1.0272,0.1026,-0.0019,1.032
17:12:29:026,1.0052,0.0972,0.0193,1.010
17:12:29:031,1.0020,0.0855,0.0289,1.006
17:12:29:036,0.9766,0.0845,0.0269,0.981
17:12:29:044,0.9502,0.0916,0.0321,0.955
