accx,accy,accz
0.9826167,0.0986333,0.1017333
0.97802,0.10564,0.12174
0.969525,0.098825,0.1238
0.975325,0.0914,0.10655
0.974675,0.0911,0.1094
0.9702667,0.0960667,0.1208
0.96665,0.101625,0.123175
0.966125,0.0997,0.125425
0.968925,0.090625,0.126725
0.96135,0.082225,0.09805
0.966175,0.0737,0.095825
0.9789333,0.0643667,0.0969
0.9825,0.0604,0.0821
0.97545,0.05395,0.06415
0.9678,0.05695,0.081875
0.974775,0.0608,0.09415
0.98515,0.06375,0.0932
0.968725,0.0713,0.093725
0.9418,0.083925,0.1093
0.946175,0.083425,0.13085
0.968325,0.0872,0.14765
0.9666,0.113425,0.181675
0.980725,0.137925,0.1798
0.968675,0.1648,0.228625
0.9556,0.177375,0.3865
0.9792,0.17705,0.389425
0.974875,0.168675,0.337125
0.970375,0.148975,0.3277
0.980625,0.135675,0.3255
1.0007,0.14085,0.2345
0.954975,0.14615,0.251075
0.866375,0.156125,0.327275
0.8164,0.14755,0.359625
0.81395,0.1329,0.34335
0.842825,0.13165,0.34445
0.874925,0.16,0.39915
0.8833333,0.1698333,0.3954333
0.87394,0.17926,0.31928
0.870175,0.179175,0.257125
0.852325,0.197025,0.235875
0.8585,0.1929667,0.2678667
0.8886,0.15862,0.24834
0.93835,0.148575,0.24325
1.047725,0.16175,0.198625
1.1104,0.2688,0.165825
1.0527333,0.333,0.3952
1.0461,0.36975,0.55435
1.21562,0.29048,0.49996
1.282725,0.234475,0.2339
1.22515,0.230125,-0.00615
1.1692,0.2574,-0.0979
1.13064,0.24664,-0.0935
1.004775,0.26355,-0.172675
0.79315,0.2137,-0.104825
0.638325,0.1256,-0.07435
0.6825,0.0491667,-0.1673333
0.804875,0.029075,-0.147625
1.00874,0.08534,-0.06538
1.0715,0.1426,-0.0140667
1.0466,0.194575,0.014075
0.9515,0.258975,0.01755
0.90365,0.214125,-0.022575
0.89125,0.0839,-0.03685
0.806975,0.0465,0.05405
0.8404,0.037225,0.07795
0.92505,0.06485,0.052875
0.8482,0.152875,0.194375
0.887275,0.1037,0.223525
0.88855,0.0503,0.185975
0.91415,0.010025,0.17885
0.92175,-0.025125,0.1899
0.874325,-0.0226,0.18085
0.842,-0.01875,0.1946
0.873475,0.004775,0.179775
0.919775,0.0022,0.16795
0.9485333,0.0392667,0.1447333
0.99816,0.10354,0.14364
1.067925,0.095575,0.16875
1.239925,-0.01465,0.1446
1.421,-0.100825,0.171325
1.488275,-0.057625,0.1695
1.44995,0.047175,0.110225
1.352975,0.078475,-0.07285
1.201025,0.072325,-0.30295
1.0096,0.1372,-0.331575
0.839725,0.168,-0.167975
0.842575,0.20125,0.028775
0.951325,0.2517,0.072625
1.023375,0.284775,0.08415
1.05485,0.298,0.0144
1.000025,0.23445,-0.083875
0.89995,0.1505,-0.1277
0.79755,0.084625,0.0285
0.704625,0.03915,0.122775
0.629325,0.01105,0.12515
