accx,accy,accz
0.9969,-0.00145,-0.0361333
0.99358,0.00142,-0.00722
0.996475,0.0002,-0.00975
0.981275,0.000225,0.005925
0.9681,-0.00935,0.016975
0.9538,-0.00935,0.0222
0.956525,-0.01265,0.0001
0.96735,-0.0091,-0.0051
0.9933833,-0.0073667,-0.0126
1.0151,-0.0203,0.00625
0.9979333,-0.0202667,-0.0104667
0.98395,0.000325,-0.060575
0.982,0.0066333,-0.0483333
0.99062,-0.01062,0.00068
0.98424,-0.01672,0.03682
0.987375,-0.01945,0.03165
0.9818333,-0.0231667,0.0110333
0.979775,-0.029275,-0.00285
0.9723333,-0.0312333,-0.0331
1.00164,-0.03076,-0.05786
1.0033,-0.0347,-0.0241
0.9766,-0.0158,0.011775
0.97515,-0.0049,0.011775
0.976075,0.005625,-0.027875
0.98805,0.017775,-0.05545
0.9928,0.0379,-0.0344
0.984375,0.04565,-0.0404
0.9837,0.041,-0.073675
0.9712,0.0111,-0.07995
0.945025,-0.002825,-0.050925
0.95405,-0.0148,-0.0448
0.965075,-0.01345,-0.069325
0.97415,-0.00385,-0.0885
0.979425,0.0014,-0.07685
0.9779,0.0163,-0.059
0.9856,0.03465,-0.0496
0.9795,0.043175,-0.07325
0.97425,0.0438,-0.0799
0.9822667,0.0453667,-0.064
0.99275,0.03975,-0.061925
0.972275,0.0377,-0.076
0.9674,0.03965,-0.0829
0.9781667,0.0304333,-0.0882
0.98428,0.02672,-0.08636
0.969225,0.035775,-0.086175
0.96435,0.036775,-0.073025
0.9618,0.03345,-0.06655
0.95205,0.033075,-0.07005
0.95125,0.042775,-0.088525
0.964075,0.04895,-0.0948
0.972575,0.042575,-0.102025
0.993975,0.03745,-0.123425
0.9996,0.0358,-0.1261
1.01584,0.04002,-0.14324
1.014675,0.0388,-0.150775
0.986625,0.050775,-0.13855
0.970875,0.052925,-0.12445
0.9634333,0.0547667,-0.1164
0.96296,0.04492,-0.1144
0.9749,0.0286,-0.09835
0.9865667,0.0189333,-0.0894
0.97992,0.0253,-0.10738
0.9691,0.02905,-0.103925
0.964275,0.03135,-0.092875
0.967075,0.032575,-0.0854
0.9726333,0.0362,-0.1003333
0.97432,0.03782,-0.11698
0.9754,0.0389,-0.1299
0.9782,0.0414667,-0.1260333
0.98082,0.0427,-0.11618
0.9727,0.0419667,-0.0931333
0.97334,0.03986,-0.09476
0.9717,0.039475,-0.0957
0.97095,0.0404,-0.09715
0.975,0.0372,-0.0953
0.978325,0.0354,-0.093075
0.9756667,0.0385,-0.0826667
0.97722,0.04472,-0.09212
0.98085,0.044875,-0.09955
0.9829714,0.0447714,-0.1012714
0.97195,0.045325,-0.0777
0.970875,0.0366,-0.075625
0.96965,0.025475,-0.086825
0.9746,0.02555,-0.096375
0.97885,0.024,-0.10985
0.9787,0.025175,-0.08405
0.986575,0.027875,-0.077775
0.97955,0.026375,-0.096475
0.96875,0.028275,-0.0821
0.96995,0.03215,-0.0554
0.971125,0.037225,-0.07265
0.980325,0.031625,-0.08355
0.981575,0.024,-0.077625
0.9831,0.017675,-0.08135
0.9792,0.01515,-0.085775
0.974925,0.0154,-0.079175
0.9729667,0.0191667,-0.0823667
0.97792,0.02354,-0.09488
0.986075,0.022425,-0.091675
0.985375,0.024925,-0.091625
0.9778,0.024575,-0.091125
0.972225,0.02055,-0.090475
0.9784,0.021075,-0.08985
0.98185,0.02475,-0.093075
0.9867,0.025725,-0.087975
0.9773,0.020275,-0.093175
0.9700333,0.0200333,-0.0853
0.9743,0.02676,-0.09182
0.9864,0.028425,-0.0969
0.987925,0.023,-0.089525
0.981925,0.0207,-0.088325
0.97975,0.022075,-0.09785
0.976675,0.02475,-0.08305
0.98095,0.02725,-0.0887
0.977575,0.025275,-0.106
0.979375,0.0201,-0.089125
0.9801667,0.0223333,-0.0881333
0.9779,0.02712,-0.1027
0.980775,0.0298,-0.1002
0.9838,0.03015,-0.0952
0.981625,0.021825,-0.104275
0.976075,0.019175,-0.0934
0.972025,0.0206,-0.084675
0.976325,0.016975,-0.091875
0.976875,0.02125,-0.09375
0.975525,0.027625,-0.0845
0.9778667,0.0258,-0.0826667
0.97728,0.02542,-0.08566
0.97235,0.0234,-0.08885
0.9705333,0.0258333,-0.0918
0.976975,0.022725,-0.09435
0.981875,0.0228,-0.0921
0.983225,0.023275,-0.090975
0.98055,0.021825,-0.093925
0.975275,0.020775,-0.091125
0.974425,0.0234,-0.083325
0.97305,0.024575,-0.083
0.978075,0.024475,-0.088175
0.978625,0.0199,-0.097675
0.977175,0.021925,-0.093275
0.980175,0.0221,-0.085025
0.98015,0.020325,-0.08435
0.980575,0.021675,-0.0854
0.9828,0.02235,-0.084725
0.973575,0.025775,-0.081425
0.9778,0.0201,-0.084975
0.974775,0.021425,-0.08615
0.9698,0.0277667,-0.0862667
0.97736,0.02908,-0.07998
0.985175,0.026575,-0.07845
0.9875,0.020025,-0.096775
0.984275,0.018225,-0.0994
0.97825,0.023825,-0.0841
0.97025,0.02875,-0.082425
0.9749,0.0298,-0.08255
0.9803,0.0283,-0.08235
0.985975,0.0211,-0.0779
0.97875,0.0225,-0.08045
0.9738,0.024425,-0.08705
0.976525,0.02805,-0.0868
0.97655,0.03005,-0.08505
0.978875,0.0264,-0.0857
0.982125,0.024525,-0.09295
0.98495,0.025125,-0.095175
0.978325,0.02625,-0.08455
0.976475,0.029775,-0.077025
0.982,0.02585,-0.0846
0.982975,0.022225,-0.087
0.9813,0.0188,-0.082525
0.97365,0.019725,-0.0766
0.9713,0.025125,-0.0777
0.976,0.03125,-0.071525
0.980725,0.0295,-0.079525
0.981675,0.0266,-0.088625
0.981,0.02675,-0.090175
0.979925,0.024125,-0.091375
0.981675,0.02305,-0.0825
0.979425,0.0255,-0.0743
0.97485,0.031975,-0.081725
0.97705,0.03165,-0.079175
0.977725,0.02925,-0.0703
0.9768,0.026075,-0.071825
0.979,0.0275333,-0.0802333
0.98574,0.02766,-0.08576
0.982925,0.0261,-0.088875
0.975825,0.02225,-0.082525
0.9663,0.024925,-0.07935
0.9742,0.029725,-0.08115
0.985825,0.02925,-0.0827
0.984675,0.026825,-0.079325
0.9774,0.0265,-0.0764
0.9727,0.026575,-0.07595
0.97486,0.0298,-0.07722
0.9821,0.0294,-0.0821
0.983275,0.027525,-0.08905
0.9754667,0.0262333,-0.0822
0.97088,0.02828,-0.0718
0.9728,0.0319667,-0.0799667
0.97982,0.03284,-0.08872
0.983075,0.027375,-0.0861
0.9745333,0.0262667,-0.0775333
0.972875,0.026475,-0.07825
0.973,0.03,-0.079175
0.9774,0.02615,-0.0827
0.981925,0.0231,-0.08265
0.981825,0.02315,-0.084225
0.98325,0.023775,-0.093375
0.9839,0.024925,-0.0976
0.9838,0.028,-0.098175
0.9857,0.024275,-0.09605
0.980775,0.023675,-0.098625
0.97615,0.0249,-0.08735
0.978925,0.0253,-0.078875
0.980775,0.026025,-0.075875
0.9741,0.0292,-0.079925
0.96825,0.030025,-0.087975
0.9741,0.029275,-0.081325
0.97885,0.026325,-0.07525
0.9795,0.02565,-0.083
0.978025,0.0268,-0.09225
0.98035,0.02805,-0.101075
0.98495,0.029125,-0.102575
0.9809667,0.0316333,-0.1032
0.97868,0.02878,-0.09472
0.97835,0.02765,-0.086075
0.979625,0.030175,-0.091825
0.978525,0.033825,-0.087725
0.973725,0.032575,-0.081675
0.972175,0.0322,-0.0831
0.97575,0.03065,-0.09375
0.97845,0.0286,-0.095325
0.977175,0.0294,-0.086875
0.9809,0.02845,-0.085375
0.975575,0.032,-0.090475
0.9759,0.0322,-0.0978
0.97724,0.02914,-0.09618
0.98065,0.023475,-0.096825
0.979275,0.027925,-0.096475
0.979,0.0324,-0.086025
0.977625,0.03005,-0.084725
0.97745,0.0246,-0.086425
0.97495,0.026175,-0.0935
0.9784667,0.0291,-0.0902333
0.98148,0.03104,-0.08778
0.97875,0.03035,-0.092725
0.9761333,0.0275,-0.0898333
0.97606,0.02726,-0.09564
0.980525,0.0306,-0.103825
0.98205,0.02975,-0.1033
0.9789,0.02325,-0.091075
0.980025,0.021925,-0.089375
0.976275,0.0272,-0.09895
0.9693667,0.0328,-0.0940667
0.9706,0.03394,-0.0823
0.9713,0.027875,-0.088575
0.9749333,0.0241333,-0.0954667
0.981675,0.02525,-0.095125
0.983075,0.031275,-0.090475
0.97955,0.0306,-0.095725
0.973575,0.02895,-0.092725
0.9771,0.0297,-0.097125
0.98015,0.03155,-0.1027
0.98315,0.0287,-0.097625
0.9764,0.028325,-0.091
0.976325,0.029525,-0.0933
0.975275,0.032275,-0.10245
