time,gFx,gFy,gFz,TgF
17:09:08:074,0.7959,0.0168,0.5617,0.974
17:09:08:079,0.8140,0.0107,0.5901,1.005
17:09:08:086,0.8213,0.0016,0.6238,1.031
17:09:08:089,0.8235,-0.0089,0.6500,1.049
17:09:08:094,0.8235,-0.0130,0.6651,1.059
17:09:08:099,0.8223,-0.0137,0.6732,1.063
17:09:08:104,0.8186,-0.0137,0.6735,1.060
17:09:08:109,0.8145,-0.0135,0.6644,1.051
17:09:08:117,0.8101,-0.0140,0.6458,1.036
17:09:08:121,0.8030,-0.0137,0.6219,1.016
17:09:08:124,0.7935,-0.0091,0.5982,0.994
17:09:08:129,0.7834,-0.0027,0.5823,0.976
17:09:08:134,0.7739,0.0019,0.5840,0.970
17:09:08:139,0.7690,0.0051,0.6018,0.977
17:09:08:144,0.7710,0.0007,0.6145,0.986
17:09:08:158,0.7749,-0.0052,0.6136,0.988
17:09:08:160,0.7766,-0.0079,0.6109,0.988
17:09:08:161,0.7756,-0.0101,0.6114,0.988
17:09:08:167,0.7715,-0.0111,0.6128,0.985
17:09:08:170,0.7651,-0.0120,0.6145,0.981
17:09:08:175,0.7588,-0.0115,0.6207,0.980
17:09:08:181,0.7566,-0.0113,0.6292,0.984
17:09:08:185,0.7612,-0.0130,0.6363,0.992
17:09:08:189,0.7695,-0.0191,0.6444,1.004
17:09:08:194,0.7739,-0.0233,0.6554,1.014
17:09:08:203,0.7720,-0.0245,0.6637,1.018
17:09:08:205,0.7651,-0.0252,0.6617,1.012
17:09:08:210,0.7544,-0.0272,0.6510,0.997
17:09:08:214,0.7429,-0.0316,0.6329,0.976
17:09:08:219,0.7302,-0.0345,0.6167,0.956
17:09:08:225,0.7231,-0.0397,0.6094,0.946
17:09:08:229,0.7238,-0.0465,0.6079,0.946
17:09:08:235,0.7304,-0.0516,0.6128,0.955
17:09:08:239,0.7385,-0.0580,0.6302,0.973
17:09:08:245,0.7363,-0.0631,0.6497,0.984
17:09:08:250,0.7277,-0.0687,0.6698,0.991
17:09:08:255,0.7184,-0.0736,0.6886,0.998
17:09:08:259,0.7094,-0.0756,0.7011,1.000
17:09:08:265,0.6972,-0.0780,0.7062,0.995
17:09:08:270,0.6898,-0.0829,0.7035,0.989
17:09:08:274,0.6908,-0.0903,0.6952,0.984
17:09:08:281,0.6984,-0.1010,0.6937,0.990
17:09:08:288,0.7055,-0.1083,0.6962,0.997
17:09:08:289,0.7140,-0.1118,0.7008,1.007
17:09:08:295,0.7238,-0.1140,0.7106,1.021
17:09:08:302,0.7299,-0.1181,0.7197,1.032
17:09:08:305,0.7263,-0.1198,0.7272,1.035
17:09:08:310,0.7219,-0.1181,0.7304,1.034
17:09:08:315,0.7231,-0.1201,0.7316,1.036
17:09:08:320,0.7209,-0.1189,0.7331,1.035
17:09:08:325,0.7197,-0.1191,0.7338,1.035
17:09:08:330,0.7214,-0.1201,0.7319,1.035
17:09:08:337,0.7263,-0.1218,0.7236,1.032
17:09:08:340,0.7289,-0.1215,0.7140,1.028
17:09:08:349,0.7302,-0.1208,0.7057,1.023
17:09:08:350,0.7324,-0.1191,0.6962,1.017
17:09:08:355,0.7324,-0.1157,0.6832,1.008
17:09:08:360,0.7243,-0.1086,0.6637,0.988
17:09:08:365,0.7199,-0.1027,0.6493,0.975
17:09:08:370,0.7267,-0.1047,0.6556,0.984
17:09:08:375,0.7399,-0.1069,0.6664,1.001
17:09:08:380,0.7392,-0.1049,0.6730,1.005
17:09:08:385,0.7363,-0.1020,0.6881,1.013
17:09:08:390,0.7162,-0.1020,0.7055,1.010
17:09:08:395,0.7040,-0.1037,0.7270,1.017
17:09:08:407,0.6752,-0.1130,0.7368,1.006
17:09:08:408,0.6314,-0.1269,0.7412,0.982
17:09:08:410,0.6194,-0.1365,0.7492,0.982
17:09:08:417,0.6378,-0.1467,0.7505,0.996
17:09:08:420,0.6329,-0.1631,0.7458,0.992
17:09:08:426,0.6175,-0.1746,0.7575,0.993
17:09:08:431,0.6211,-0.1763,0.7742,1.008
17:09:08:435,0.6507,-0.1734,0.7878,1.036
17:09:08:440,0.6407,-0.1797,0.7795,1.025
17:09:08:446,0.6035,-0.1824,0.7756,1.000
17:09:08:450,0.6282,-0.1685,0.7918,1.025
17:09:08:456,0.6361,-0.1604,0.7896,1.027
17:09:08:460,0.6114,-0.1638,0.7864,1.009
17:09:08:466,0.6123,-0.1604,0.8008,1.021
17:09:08:470,0.6576,-0.1484,0.8208,1.062
17:09:08:475,0.6620,-0.1536,0.8206,1.065
17:09:08:481,0.6578,-0.1553,0.8345,1.074
17:09:08:486,0.6507,-0.1472,0.8514,1.082
17:09:08:490,0.6326,-0.1501,0.8585,1.077
17:09:08:497,0.6241,-0.1528,0.8658,1.078
17:09:08:501,0.6255,-0.1499,0.8705,1.082
17:09:08:507,0.6189,-0.1489,0.8675,1.076
17:09:08:511,0.6055,-0.1531,0.8668,1.068
17:09:08:517,0.5972,-0.1523,0.8727,1.068
17:09:08:520,0.5943,-0.1511,0.8800,1.073
17:09:08:526,0.5923,-0.1575,0.8854,1.077
17:09:08:530,0.5913,-0.1648,0.8859,1.078
17:09:08:538,0.5933,-0.1709,0.8820,1.077
17:09:08:542,0.5950,-0.1785,0.8744,1.073
17:09:08:548,0.5918,-0.1831,0.8697,1.068
17:09:08:551,0.5833,-0.1846,0.8675,1.062
17:09:08:556,0.5705,-0.1885,0.8629,1.051
17:09:08:561,0.5495,-0.1927,0.8529,1.033
17:09:08:566,0.5231,-0.1912,0.8360,1.005
17:09:08:570,0.4982,-0.1927,0.8186,0.977
17:09:08:575,0.4808,-0.1954,0.8008,0.954
17:09:08:582,0.4723,-0.2012,0.7927,0.944
17:09:08:586,0.4730,-0.2110,0.7986,0.952
17:09:08:591,0.4728,-0.2166,0.8147,0.967
17:09:08:600,0.4679,-0.2208,0.8314,0.979
17:09:08:602,0.4613,-0.2279,0.8404,0.985
17:09:08:606,0.4561,-0.2337,0.8446,0.988
17:09:08:611,0.4596,-0.2396,0.8446,0.991
17:09:08:618,0.4662,-0.2452,0.8372,0.989
17:09:08:621,0.4684,-0.2474,0.8243,0.980
17:09:08:626,0.4664,-0.2474,0.8128,0.969
17:09:08:632,0.4654,-0.2511,0.8069,0.965
17:09:08:637,0.4645,-0.2545,0.8013,0.961
17:09:08:641,0.4571,-0.2575,0.7986,0.956
17:09:08:649,0.4513,-0.2601,0.8028,0.957
17:09:08:652,0.4515,-0.2641,0.8140,0.968
17:09:08:657,0.4505,-0.2631,0.8299,0.980
17:09:08:661,0.4513,-0.2599,0.8465,0.994
17:09:08:667,0.4510,-0.2572,0.8570,1.002
17:09:08:671,0.4481,-0.2557,0.8587,1.002
17:09:08:676,0.4432,-0.2550,0.8538,0.995
17:09:08:684,0.4368,-0.2511,0.8475,0.986
17:09:08:687,0.4356,-0.2462,0.8399,0.978
17:09:08:692,0.4390,-0.2443,0.8336,0.973
17:09:08:696,0.4439,-0.2403,0.8289,0.971
17:09:08:701,0.4552,-0.2384,0.8311,0.977
17:09:08:707,0.4566,-0.2362,0.8318,0.978
17:09:08:711,0.4361,-0.2337,0.8321,0.968
17:09:08:717,0.4251,-0.2399,0.8355,0.968
17:09:08:721,0.4341,-0.2369,0.8406,0.975
17:09:08:727,0.4212,-0.2335,0.8265,0.957
17:09:08:731,0.4021,-0.2342,0.8118,0.936
17:09:08:737,0.3826,-0.2411,0.7984,0.918
17:09:08:741,0.4102,-0.2518,0.8072,0.940
17:09:08:748,0.4141,-0.2526,0.8096,0.944
17:09:08:752,0.4124,-0.2579,0.8213,0.955
17:09:08:757,0.3963,-0.2648,0.8328,0.960
17:09:08:763,0.3960,-0.2748,0.8477,0.975
17:09:08:768,0.4354,-0.2821,0.8866,1.027
17:09:08:771,0.4175,-0.2870,0.9008,1.033
17:09:08:777,0.3943,-0.2934,0.9049,1.030
17:09:08:783,0.3647,-0.2968,0.9030,1.018
17:09:08:787,0.3975,-0.3056,0.9084,1.038
17:09:08:792,0.4500,-0.3041,0.9123,1.062
17:09:08:797,0.4381,-0.2892,0.9022,1.044
17:09:08:802,0.4136,-0.2826,0.9010,1.031
17:09:08:807,0.3799,-0.2824,0.8969,1.014
17:09:08:812,0.4356,-0.2939,0.9179,1.058
17:09:08:817,0.4478,-0.2900,0.9118,1.056
17:09:08:822,0.3982,-0.2829,0.8859,1.012
17:09:08:827,0.3838,-0.2951,0.8751,1.000
17:09:08:833,0.4417,-0.3066,0.9037,1.052
17:09:08:837,0.4564,-0.3054,0.9235,1.074
17:09:08:842,0.4432,-0.3112,0.9443,1.089
17:09:08:848,0.4114,-0.3198,0.9763,1.107
17:09:08:852,0.4229,-0.3330,1.0196,1.153
17:09:08:857,0.4632,-0.3433,1.0719,1.217
17:09:08:863,0.4280,-0.3440,1.0866,1.217
17:09:08:867,0.3650,-0.3520,1.0822,1.195
17:09:08:872,0.3158,-0.3545,1.0690,1.170
17:09:08:877,0.2780,-0.3474,1.0496,1.140
17:09:08:883,0.2494,-0.3330,1.0382,1.118
17:09:08:888,0.2264,-0.3183,1.0301,1.102
17:09:08:892,0.2129,-0.3112,1.0218,1.089
17:09:08:898,0.2122,-0.3046,1.0162,1.082
17:09:08:902,0.2217,-0.3037,1.0017,1.070
17:09:08:907,0.2352,-0.2995,0.9893,1.060
17:09:08:913,0.2469,-0.2875,0.9846,1.055
17:09:08:917,0.2557,-0.2787,0.9805,1.051
17:09:08:922,0.2623,-0.2719,0.9638,1.035
17:09:08:928,0.2689,-0.2658,0.9467,1.019
17:09:08:932,0.2745,-0.2614,0.9350,1.009
17:09:08:938,0.2714,-0.2582,0.9194,0.993
17:09:08:942,0.2582,-0.2550,0.9008,0.971
17:09:08:948,0.2472,-0.2582,0.8810,0.951
17:09:08:954,0.2330,-0.2465,0.8636,0.928
17:09:08:964,0.2200,-0.2325,0.8512,0.909
17:09:08:964,0.2171,-0.2325,0.8494,0.907
17:09:08:968,0.2159,-0.2337,0.8602,0.917
17:09:08:972,0.2078,-0.2342,0.8739,0.928
17:09:08:977,0.1978,-0.2396,0.8856,0.939
17:09:08:983,0.1897,-0.2462,0.8969,0.949
17:09:08:988,0.1826,-0.2511,0.9037,0.956
17:09:08:992,0.1772,-0.2540,0.9042,0.956
17:09:08:998,0.1758,-0.2577,0.9027,0.955
17:09:09:002,0.1750,-0.2616,0.9035,0.957
17:09:09:008,0.1709,-0.2658,0.9084,0.962
17:09:09:013,0.1682,-0.2699,0.9206,0.974
17:09:09:018,0.1680,-0.2768,0.9392,0.993
17:09:09:023,0.1653,-0.2863,0.9590,1.014
17:09:09:030,0.1650,-0.2953,0.9712,1.028
17:09:09:033,0.1667,-0.3032,0.9756,1.035
17:09:09:037,0.1662,-0.3076,0.9685,1.030
17:09:09:042,0.1653,-0.3100,0.9521,1.015
17:09:09:051,0.1699,-0.3095,0.9365,1.001
17:09:09:053,0.1856,-0.3029,0.9330,0.998
17:09:09:058,0.1997,-0.2978,0.9401,1.006
17:09:09:063,0.1963,-0.2988,0.9506,1.016
17:09:09:069,0.1790,-0.3044,0.9541,1.017
17:09:09:074,0.1628,-0.3115,0.9504,1.013
17:09:09:078,0.1557,-0.3161,0.9448,1.008
17:09:09:083,0.1513,-0.3186,0.9418,1.006
17:09:09:088,0.1428,-0.3205,0.9462,1.009
17:09:09:093,0.1310,-0.3208,0.9580,1.019
17:09:09:098,0.1205,-0.3239,0.9695,1.029
17:09:09:103,0.1240,-0.3308,0.9802,1.042
17:09:09:108,0.1423,-0.3379,0.9907,1.056
17:09:09:114,0.1633,-0.3415,0.9949,1.064
17:09:09:118,0.1746,-0.3420,0.9863,1.058
17:09:09:123,0.1743,-0.3406,0.9714,1.044
17:09:09:129,0.1704,-0.3362,0.9594,1.031
17:09:09:133,0.1684,-0.3308,0.9472,1.017
17:09:09:139,0.1643,-0.3230,0.9360,1.004
17:09:09:143,0.1552,-0.3144,0.9277,0.992
17:09:09:151,0.1442,-0.3088,0.9330,0.993
17:09:09:153,0.1376,-0.3078,0.9497,1.008
17:09:09:158,0.1359,-0.3034,0.9758,1.031
17:09:09:167,0.1310,-0.3005,1.0061,1.058
17:09:09:169,0.1247,-0.2975,1.0401,1.089
17:09:09:173,0.1176,-0.2917,1.0734,1.118
17:09:09:180,0.1088,-0.2826,1.0971,1.138
17:09:09:186,0.1017,-0.2746,1.1049,1.143
17:09:09:189,0.1012,-0.2675,1.1027,1.139
17:09:09:193,0.1056,-0.2555,1.0978,1.132
17:09:09:198,0.1066,-0.2435,1.0910,1.123
17:09:09:203,0.1054,-0.2355,1.0866,1.117
17:09:09:208,0.1095,-0.2276,1.0797,1.109
17:09:09:214,0.1200,-0.2176,1.0621,1.091
17:09:09:219,0.1266,-0.2081,1.0294,1.058
17:09:09:224,0.1308,-0.2000,0.9885,1.017
17:09:09:230,0.1354,-0.1846,0.9509,0.978
17:09:09:234,0.1408,-0.1765,0.9172,0.945
17:09:09:239,0.1504,-0.1761,0.8837,0.913
17:09:09:243,0.1660,-0.1692,0.8534,0.886
17:09:09:249,0.1853,-0.1577,0.8250,0.860
17:09:09:254,0.1990,-0.1516,0.8008,0.839
17:09:09:259,0.2000,-0.1538,0.7854,0.825
17:09:09:264,0.1875,-0.1470,0.7790,0.815
17:09:09:269,0.1741,-0.1369,0.7805,0.811
17:09:09:274,0.1633,-0.1440,0.7837,0.813
17:09:09:281,0.1521,-0.1526,0.7915,0.820
17:09:09:284,0.1425,-0.1594,0.7979,0.826
17:09:09:289,0.1430,-0.1614,0.8157,0.844
17:09:09:294,0.1467,-0.1523,0.8553,0.881
17:09:09:302,0.1530,-0.1516,0.8939,0.920
17:09:09:304,0.1601,-0.1585,0.9228,0.950
17:09:09:309,0.1631,-0.1599,0.9482,0.975
17:09:09:314,0.1621,-0.1580,0.9709,0.997
17:09:09:322,0.1594,-0.1580,0.9932,1.018
17:09:09:325,0.1560,-0.1611,1.0125,1.037
17:09:09:331,0.1535,-0.1709,1.0257,1.051
17:09:09:334,0.1533,-0.1836,1.0401,1.067
17:09:09:339,0.1511,-0.1890,1.0624,1.090
17:09:09:344,0.1494,-0.1954,1.0841,1.112
17:09:09:349,0.1518,-0.2142,1.0978,1.129
17:09:09:354,0.1491,-0.2394,1.1051,1.141
17:09:09:359,0.1406,-0.2584,1.1032,1.142
17:09:09:365,0.1337,-0.2738,1.0927,1.134
17:09:09:372,0.1335,-0.2875,1.0848,1.130
17:09:09:374,0.1457,-0.3076,1.0844,1.137
17:09:09:381,0.1658,-0.3298,1.0853,1.146
17:09:09:384,0.1814,-0.3506,1.0741,1.144
17:09:09:390,0.1858,-0.3638,1.0577,1.134
17:09:09:394,0.1831,-0.3665,1.0382,1.116
17:09:09:399,0.1782,-0.3623,1.0064,1.084
17:09:09:404,0.1746,-0.3584,0.9548,1.035
17:09:09:411,0.1851,-0.3313,0.9081,0.984
17:09:09:415,0.1797,-0.3208,0.8624,0.938
17:09:09:419,0.1672,-0.3259,0.8218,0.900
17:09:09:424,0.1738,-0.3169,0.8003,0.878
17:09:09:430,0.1604,-0.3195,0.7971,0.874
17:09:09:434,0.1301,-0.3283,0.8018,0.876
17:09:09:440,0.1178,-0.3161,0.8255,0.892
17:09:09:445,0.0822,-0.3149,0.8565,0.916
17:09:09:451,0.0252,-0.3308,0.8714,0.932
17:09:09:455,0.0164,-0.3352,0.9000,0.961
17:09:09:460,0.0423,-0.3283,0.9418,0.998
17:09:09:465,0.0347,-0.3550,0.9638,1.028
17:09:09:470,0.0074,-0.3826,0.9719,1.045
17:09:09:475,-0.0053,-0.4022,0.9673,1.048
17:09:09:482,-0.0217,-0.4264,0.9453,1.037
17:09:09:485,-0.0112,-0.4359,0.9225,1.020
17:09:09:490,0.0035,-0.4222,0.9172,1.010
17:09:09:496,0.0049,-0.4183,0.9279,1.018
17:09:09:500,0.0069,-0.4132,0.9357,1.023
17:09:09:505,0.0303,-0.3892,0.9499,1.027
17:09:09:510,0.0250,-0.4044,0.9550,1.037
17:09:09:515,-0.0445,-0.4129,0.9560,1.042
17:09:09:521,-0.0537,-0.4004,0.9797,1.060
17:09:09:526,-0.0251,-0.3880,1.0039,1.077
17:09:09:530,-0.0154,-0.3811,1.0171,1.086
17:09:09:535,-0.0249,-0.3806,1.0242,1.093
17:09:09:541,-0.0339,-0.3762,1.0628,1.128
17:09:09:547,-0.0298,-0.3824,1.1068,1.171
17:09:09:550,-0.0313,-0.3885,1.1242,1.190
17:09:09:555,-0.0430,-0.3833,1.1213,1.186
17:09:09:560,-0.0537,-0.3760,1.0990,1.163
17:09:09:565,-0.0596,-0.3704,1.0621,1.126
17:09:09:570,-0.0577,-0.3635,1.0276,1.092
17:09:09:575,-0.0393,-0.3564,1.0052,1.067
17:09:09:580,-0.0190,-0.3662,0.9876,1.053
17:09:09:585,-0.0188,-0.3738,0.9797,1.049
17:09:09:590,-0.0528,-0.3655,0.9822,1.049
17:09:09:596,-0.0753,-0.3525,0.9880,1.052
17:09:09:601,-0.0853,-0.3464,0.9871,1.050
17:09:09:605,-0.1090,-0.3418,0.9753,1.039
17:09:09:611,-0.1134,-0.3433,0.9428,1.010
17:09:09:615,-0.0948,-0.3401,0.9274,0.992
17:09:09:621,-0.0843,-0.3310,0.9411,1.001
17:09:09:625,-0.0731,-0.3315,0.9616,1.020
17:09:09:632,-0.0611,-0.3303,0.9763,1.032
17:09:09:636,-0.0547,-0.3276,0.9614,1.017
17:09:09:641,-0.0550,-0.3200,0.9382,0.993
17:09:09:647,-0.0621,-0.3090,0.9179,0.971
17:09:09:650,-0.0777,-0.2988,0.9106,0.961
17:09:09:655,-0.0843,-0.3019,0.9113,0.964
17:09:09:661,-0.1408,-0.2804,0.9176,0.970
17:09:09:666,-0.1772,-0.2535,0.9619,1.010
17:09:09:671,-0.1618,-0.2655,0.9893,1.037
17:09:09:675,-0.1369,-0.2978,0.9800,1.033
17:09:09:680,-0.1376,-0.3105,0.9582,1.017
17:09:09:686,-0.1518,-0.3081,0.9333,0.994
17:09:09:691,-0.1630,-0.2941,0.9096,0.970
17:09:09:696,-0.1706,-0.2782,0.8908,0.949
17:09:09:701,-0.1703,-0.2738,0.8697,0.928
17:09:09:706,-0.1669,-0.2804,0.8433,0.904
17:09:09:713,-0.1694,-0.2814,0.8111,0.875
17:09:09:717,-0.1733,-0.2626,0.8074,0.867
17:09:09:721,-0.1569,-0.2594,0.8142,0.869
17:09:09:726,-0.1510,-0.2626,0.8103,0.865
17:09:09:732,-0.1459,-0.2738,0.8216,0.878
17:09:09:736,-0.1349,-0.2968,0.8521,0.912
17:09:09:741,-0.1515,-0.3015,0.8905,0.952
17:09:09:749,-0.1960,-0.2897,0.9213,0.985
17:09:09:752,-0.2222,-0.2777,0.9873,1.049
17:09:09:756,-0.2080,-0.3117,1.0452,1.110
17:09:09:761,-0.2163,-0.3315,1.0792,1.150
17:09:09:766,-0.2434,-0.3332,1.0934,1.169
17:09:09:771,-0.2488,-0.3408,1.1022,1.180
17:09:09:776,-0.2251,-0.3709,1.1042,1.186
17:09:09:784,-0.2246,-0.3736,1.1088,1.191
17:09:09:786,-0.2158,-0.3802,1.1213,1.203
17:09:09:791,-0.2158,-0.3750,1.1318,1.212
17:09:09:797,-0.2075,-0.3596,1.1391,1.212
17:09:09:801,-0.1845,-0.3635,1.1305,1.202
17:09:09:806,-0.1667,-0.3613,1.1066,1.176
17:09:09:811,-0.1606,-0.3608,1.0699,1.141
17:09:09:816,-0.1787,-0.3464,1.0301,1.101
17:09:09:821,-0.1992,-0.3357,1.0132,1.086
17:09:09:826,-0.2048,-0.3479,1.0022,1.080
17:09:09:832,-0.2053,-0.3552,0.9966,1.078
17:09:09:836,-0.1965,-0.3506,0.9993,1.077
17:09:09:842,-0.1765,-0.3484,0.9902,1.064
17:09:09:849,-0.1569,-0.3608,0.9739,1.050
17:09:09:853,-0.1608,-0.3626,0.9653,1.044
17:09:09:856,-0.1884,-0.3364,0.9717,1.045
17:09:09:862,-0.2036,-0.3129,0.9763,1.045
17:09:09:867,-0.2173,-0.3034,0.9619,1.032
17:09:09:872,-0.2349,-0.2883,0.9462,1.017
17:09:09:876,-0.2469,-0.2743,0.9440,1.014
17:09:09:882,-0.2613,-0.2733,0.9272,1.001
17:09:09:886,-0.3058,-0.2391,0.9049,0.985
17:09:09:892,-0.3392,-0.2086,0.8954,0.980
17:09:09:896,-0.3561,-0.1839,0.8842,0.971
17:09:09:902,-0.3696,-0.1677,0.8678,0.958
17:09:09:906,-0.3859,-0.1585,0.8438,0.941
17:09:09:913,-0.3876,-0.1660,0.8230,0.925
17:09:09:918,-0.3815,-0.1719,0.8201,0.921
17:09:09:921,-0.3762,-0.1746,0.8252,0.924
17:09:09:927,-0.3740,-0.1753,0.8624,0.956
17:09:09:934,-0.3652,-0.1778,0.9128,0.999
17:09:09:936,-0.3468,-0.1880,0.9458,1.025
17:09:09:941,-0.3224,-0.2054,0.9604,1.034
17:09:09:948,-0.2974,-0.2196,0.9665,1.035
17:09:09:952,-0.2742,-0.2308,0.9785,1.042
17:09:09:957,-0.2591,-0.2337,0.9915,1.051
17:09:09:962,-0.2488,-0.2298,1.0008,1.057
17:09:09:967,-0.2383,-0.2183,1.0008,1.052
17:09:09:972,-0.2310,-0.2095,0.9695,1.018
