time,gFx,gFy,gFz,TgF
17:07:56:116,0.8265,0.3092,-0.3737,0.958
17:07:56:121,0.8299,0.2930,-0.3182,0.936
17:07:56:126,0.8133,0.2654,-0.2752,0.899
17:07:56:132,0.7839,0.2400,-0.2327,0.852
17:07:56:136,0.7514,0.2285,-0.1945,0.809
17:07:56:142,0.7101,0.2260,-0.1657,0.763
17:07:56:147,0.6783,0.2219,-0.1417,0.728
17:07:56:152,0.6771,0.2148,-0.1325,0.723
17:07:56:157,0.7065,0.2119,-0.1510,0.753
17:07:56:162,0.7421,0.2141,-0.2041,0.799
17:07:56:166,0.7593,0.2256,-0.2732,0.838
17:07:56:172,0.7617,0.2441,-0.3473,0.872
17:07:56:179,0.7615,0.2627,-0.4204,0.909
17:07:56:182,0.7654,0.2781,-0.4837,0.947
17:07:56:186,0.7766,0.2876,-0.5324,0.985
17:07:56:193,0.7834,0.2908,-0.5700,1.012
17:07:56:197,0.7727,0.2920,-0.5925,1.017
17:07:56:202,0.7593,0.2925,-0.5859,1.003
17:07:56:206,0.7417,0.2923,-0.5580,0.973
17:07:56:213,0.7241,0.2891,-0.5231,0.939
17:07:56:217,0.7148,0.2832,-0.4813,0.907
17:07:56:222,0.7021,0.2749,-0.4426,0.874
17:07:56:227,0.6815,0.2676,-0.4104,0.839
17:07:56:233,0.6490,0.2603,-0.3796,0.796
17:07:56:237,0.6065,0.2529,-0.3512,0.745
17:07:56:243,0.5625,0.2436,-0.3351,0.699
17:07:56:247,0.5185,0.2390,-0.3363,0.663
17:07:56:253,0.4791,0.2400,-0.3542,0.642
17:07:56:257,0.4508,0.2444,-0.3815,0.639
17:07:56:263,0.4368,0.2461,-0.4094,0.647
17:07:56:268,0.4285,0.2395,-0.4358,0.656
17:07:56:273,0.4168,0.2302,-0.4646,0.665
17:07:56:278,0.4053,0.2248,-0.4959,0.679
17:07:56:282,0.3972,0.2236,-0.5343,0.702
17:07:56:287,0.3985,0.2278,-0.5651,0.728
17:07:56:294,0.4141,0.2366,-0.5808,0.751
17:07:56:300,0.4361,0.2471,-0.5778,0.765
17:07:56:302,0.4520,0.2549,-0.5563,0.761
17:07:56:307,0.4539,0.2556,-0.5253,0.740
17:07:56:316,0.4410,0.2520,-0.4891,0.705
17:07:56:317,0.4192,0.2480,-0.4439,0.659
17:07:56:322,0.3916,0.2473,-0.3925,0.607
17:07:56:327,0.3726,0.2458,-0.3434,0.563
17:07:56:333,0.3708,0.2397,-0.3082,0.539
17:07:56:337,0.3906,0.2297,-0.2874,0.537
17:07:56:343,0.4295,0.2177,-0.2811,0.558
17:07:56:347,0.4794,0.2070,-0.2874,0.596
17:07:56:353,0.5138,0.2021,-0.3023,0.630
17:07:56:360,0.5065,0.2045,-0.3185,0.632
17:07:56:363,0.4723,0.2058,-0.3388,0.617
17:07:56:368,0.4444,0.1970,-0.3705,0.611
17:07:56:373,0.4366,0.1757,-0.4055,0.621
17:07:56:378,0.4481,0.1505,-0.4326,0.641
17:07:56:382,0.4706,0.1332,-0.4566,0.669
17:07:56:387,0.4945,0.1283,-0.4764,0.699
17:07:56:393,0.5224,0.1368,-0.4874,0.727
17:07:56:397,0.5647,0.1517,-0.4920,0.764
17:07:56:402,0.6307,0.1635,-0.5016,0.822
17:07:56:410,0.7138,0.1779,-0.5130,0.897
17:07:56:413,0.8008,0.2011,-0.5152,0.973
17:07:56:417,0.8793,0.2302,-0.5077,1.041
17:07:56:423,0.9172,0.2676,-0.4979,1.077
17:07:56:428,0.9059,0.3087,-0.4637,1.063
17:07:56:434,0.8673,0.3453,-0.4082,1.019
17:07:56:438,0.8155,0.3732,-0.3380,0.958
17:07:56:443,0.7649,0.3864,-0.2647,0.897
17:07:56:448,0.7231,0.3830,-0.2002,0.842
17:07:56:453,0.6901,0.3705,-0.1493,0.797
17:07:56:462,0.6590,0.3575,-0.1100,0.758
17:07:56:463,0.6353,0.3509,-0.0907,0.731
17:07:56:468,0.6260,0.3529,-0.0982,0.725
17:07:56:473,0.6319,0.3663,-0.1310,0.742
17:07:56:479,0.6495,0.3825,-0.1919,0.778
17:07:56:485,0.6666,0.3969,-0.2686,0.821
17:07:56:488,0.6913,0.4052,-0.3344,0.868
17:07:56:497,0.7226,0.3986,-0.3913,0.913
17:07:56:499,0.7529,0.3754,-0.4495,0.954
17:07:56:503,0.7839,0.3392,-0.5033,0.991
17:07:56:508,0.8013,0.3013,-0.5526,1.019
17:07:56:514,0.8113,0.2683,-0.5986,1.043
17:07:56:518,0.8211,0.2405,-0.6411,1.069
17:07:56:523,0.8262,0.2194,-0.6736,1.088
17:07:56:530,0.8172,0.2072,-0.7047,1.099
17:07:56:535,0.7976,0.2055,-0.7487,1.113
17:07:56:539,0.7790,0.2148,-0.7949,1.134
17:07:56:545,0.7605,0.2351,-0.8381,1.156
17:07:56:550,0.7490,0.2630,-0.8582,1.169
17:07:56:553,0.7456,0.2918,-0.8411,1.161
17:07:56:559,0.7461,0.3104,-0.8117,1.145
17:07:56:563,0.7541,0.3153,-0.7812,1.131
17:07:56:568,0.7580,0.3194,-0.7511,1.114
17:07:56:573,0.7456,0.3341,-0.7193,1.089
17:07:56:578,0.7233,0.3544,-0.6927,1.062
17:07:56:583,0.7016,0.3800,-0.6797,1.048
17:07:56:588,0.6825,0.4106,-0.6744,1.044
17:07:56:596,0.6673,0.4326,-0.6714,1.041
17:07:56:601,0.6522,0.4372,-0.6651,1.029
17:07:56:604,0.6427,0.4243,-0.6670,1.019
17:07:56:610,0.6361,0.4015,-0.6991,1.027
17:07:56:614,0.6321,0.3803,-0.7399,1.045
17:07:56:618,0.6392,0.3698,-0.7587,1.059
17:07:56:623,0.6681,0.3707,-0.7589,1.077
17:07:56:628,0.7118,0.3688,-0.7704,1.112
17:07:56:635,0.7426,0.3646,-0.7981,1.150
17:07:56:638,0.7522,0.3600,-0.8315,1.178
17:07:56:644,0.7536,0.3534,-0.8467,1.187
17:07:56:649,0.7610,0.3468,-0.8223,1.173
17:07:56:655,0.7827,0.3356,-0.7677,1.147
17:07:56:659,0.8157,0.3165,-0.7037,1.123
17:07:56:664,0.8167,0.3079,-0.6465,1.086
17:07:56:669,0.7842,0.3211,-0.5847,1.030
17:07:56:676,0.7402,0.3375,-0.5306,0.971
17:07:56:679,0.6999,0.3487,-0.4573,0.906
17:07:56:684,0.6600,0.3583,-0.3967,0.849
17:07:56:689,0.6453,0.3654,-0.3566,0.823
17:07:56:698,0.6678,0.3588,-0.3092,0.819
17:07:56:699,0.7062,0.3656,-0.2327,0.829
17:07:56:704,0.7175,0.4116,-0.2156,0.855
17:07:56:709,0.7223,0.4221,-0.2688,0.879
17:07:56:715,0.7453,0.3671,-0.3131,0.888
17:07:56:719,0.7812,0.2950,-0.3292,0.898
17:07:56:725,0.8238,0.2441,-0.3478,0.927
17:07:56:729,0.8590,0.2160,-0.3740,0.961
17:07:56:734,0.8578,0.2084,-0.4189,0.977
17:07:56:739,0.8446,0.2143,-0.4825,0.996
17:07:56:744,0.8570,0.2160,-0.5404,1.036
17:07:56:749,0.8944,0.2158,-0.5800,1.088
17:07:56:755,0.9377,0.2158,-0.5979,1.133
17:07:56:761,0.9746,0.2153,-0.5930,1.161
17:07:56:765,0.9922,0.2146,-0.5644,1.161
17:07:56:769,0.9876,0.2128,-0.5253,1.139
17:07:56:777,0.9734,0.2121,-0.4925,1.111
17:07:56:779,0.9592,0.2172,-0.4556,1.084
17:07:56:784,0.9521,0.2163,-0.4175,1.062
17:07:56:790,0.9516,0.2045,-0.3889,1.048
17:07:56:798,0.9582,0.1813,-0.3788,1.046
17:07:56:799,0.9753,0.1813,-0.3798,1.062
17:07:56:804,0.9944,0.2084,-0.3781,1.084
17:07:56:814,1.0147,0.2309,-0.3776,1.107
17:07:56:815,1.0445,0.2476,-0.3823,1.139
17:07:56:821,1.0712,0.2644,-0.4008,1.174
17:07:56:824,1.0900,0.2762,-0.4143,1.198
17:07:56:833,1.1042,0.2798,-0.4202,1.214
17:07:56:835,1.1100,0.2798,-0.4238,1.221
17:07:56:839,1.1081,0.2857,-0.4246,1.221
17:07:56:845,1.0929,0.2982,-0.4285,1.211
17:07:56:849,1.0707,0.3116,-0.4373,1.198
17:07:56:855,1.0528,0.3194,-0.4549,1.191
17:07:56:859,1.0416,0.3206,-0.4886,1.194
17:07:56:865,1.0303,0.3219,-0.5272,1.201
17:07:56:869,1.0162,0.3260,-0.5602,1.205
17:07:56:877,0.9981,0.3302,-0.5759,1.199
17:07:56:882,0.9858,0.3277,-0.5771,1.188
17:07:56:884,0.9849,0.3204,-0.5756,1.185
17:07:56:889,0.9986,0.3131,-0.5737,1.193
17:07:56:896,1.0140,0.3052,-0.5707,1.203
17:07:56:899,1.0122,0.2986,-0.5619,1.196
17:07:56:905,1.0037,0.2913,-0.5316,1.173
17:07:56:910,1.0034,0.2828,-0.4854,1.150
17:07:56:916,1.0113,0.2705,-0.4236,1.129
17:07:56:920,1.0206,0.2634,-0.3390,1.107
17:07:56:925,1.0262,0.2627,-0.2415,1.086
17:07:56:930,1.0267,0.2622,-0.1584,1.071
17:07:56:935,1.0357,0.2605,-0.1041,1.073
17:07:56:940,1.0543,0.2590,-0.0672,1.088
17:07:56:945,1.0707,0.2610,-0.0418,1.103
17:07:56:950,1.0804,0.2630,-0.0310,1.112
17:07:56:956,1.0792,0.2647,-0.0295,1.112
17:07:56:961,1.0636,0.2603,-0.0330,1.095
17:07:56:965,1.0531,0.2441,-0.0503,1.082
17:07:56:970,1.0675,0.2231,-0.0794,1.093
17:07:56:979,1.0993,0.2075,-0.0806,1.122
17:07:56:981,1.1428,0.1960,-0.0694,1.162
17:07:56:985,1.2012,0.1879,-0.0520,1.217
17:07:56:991,1.2684,0.1835,-0.0288,1.282
17:07:56:996,1.3427,0.1816,0.0032,1.355
17:07:57:000,1.4070,0.1752,0.0499,1.419
17:07:57:005,1.4554,0.1664,0.0968,1.468
17:07:57:010,1.5082,0.1561,0.1350,1.522
17:07:57:016,1.5564,0.1544,0.1499,1.571
17:07:57:021,1.5881,0.1576,0.1428,1.602
17:07:57:025,1.5960,0.1625,0.1191,1.609
17:07:57:030,1.5810,0.1627,0.0990,1.592
17:07:57:037,1.5383,0.1571,0.0805,1.548
17:07:57:041,1.4781,0.1520,0.0587,1.487
17:07:57:045,1.4305,0.1515,0.0391,1.439
17:07:57:050,1.3992,0.1588,0.0294,1.408
17:07:57:057,1.3740,0.1774,0.0362,1.386
17:07:57:061,1.3376,0.1960,0.0470,1.353
17:07:57:066,1.2618,0.2155,0.0501,1.281
17:07:57:070,1.1731,0.2290,0.0494,1.196
17:07:57:078,1.0958,0.2278,0.0592,1.121
17:07:57:081,1.0276,0.2004,0.0506,1.048
17:07:57:085,0.9543,0.1525,0.0081,0.966
17:07:57:091,0.8778,0.1028,-0.0523,0.885
17:07:57:097,0.8028,0.0652,-0.1403,0.818
17:07:57:101,0.7414,0.0302,-0.2371,0.779
17:07:57:106,0.6945,0.0053,-0.3307,0.769
17:07:57:111,0.6502,-0.0196,-0.4067,0.767
17:07:57:116,0.6079,-0.0475,-0.4576,0.762
17:07:57:120,0.5759,-0.0707,-0.4754,0.750
17:07:57:126,0.5593,-0.1071,-0.4194,0.707
17:07:57:130,0.5493,-0.1565,-0.2830,0.637
17:07:57:136,0.5336,-0.2007,-0.0929,0.578
17:07:57:143,0.5075,-0.2257,0.1288,0.570
17:07:57:146,0.4733,-0.2296,0.3652,0.640
17:07:57:151,0.4554,-0.2274,0.6006,0.787
17:07:57:156,0.4686,-0.2364,0.7979,0.955
17:07:57:161,0.5251,-0.2655,0.9646,1.130
17:07:57:167,0.6031,-0.3085,1.0883,1.282
17:07:57:171,0.6647,-0.3315,1.1450,1.365
17:07:57:177,0.7030,-0.3173,1.1489,1.384
17:07:57:182,0.7133,-0.2936,1.0836,1.330
17:07:57:186,0.7008,-0.2777,0.9700,1.228
17:07:57:191,0.6813,-0.2773,0.8472,1.122
17:07:57:196,0.6598,-0.2917,0.7448,1.037
17:07:57:201,0.6385,-0.3186,0.6771,0.984
17:07:57:206,0.6446,-0.3555,0.6324,0.970
17:07:57:211,0.6771,-0.3992,0.5869,0.981
17:07:57:216,0.6977,-0.4290,0.5466,0.985
17:07:57:221,0.6937,-0.4264,0.5400,0.977
17:07:57:226,0.6923,-0.4078,0.5561,0.977
17:07:57:232,0.7157,-0.3870,0.5928,1.007
17:07:57:237,0.7468,-0.3601,0.6561,1.057
17:07:57:243,0.7463,-0.3215,0.7419,1.100
17:07:57:246,0.7177,-0.2885,0.8604,1.157
17:07:57:251,0.6945,-0.2831,0.9692,1.225
17:07:57:259,0.6837,-0.3017,1.0482,1.287
17:07:57:262,0.6627,-0.3139,1.0824,1.307
17:07:57:267,0.5977,-0.2858,1.0895,1.275
17:07:57:272,0.5283,-0.2491,1.1024,1.248
17:07:57:277,0.4904,-0.2416,1.1213,1.247
17:07:57:281,0.4940,-0.2606,1.1042,1.237
17:07:57:287,0.5268,-0.2883,1.0521,1.211
17:07:57:295,0.5745,-0.3066,0.9707,1.169
17:07:57:297,0.6292,-0.3156,0.8710,1.120
17:07:57:301,0.6722,-0.3120,0.7637,1.064
17:07:57:307,0.7047,-0.2980,0.6818,1.025
17:07:57:311,0.7238,-0.2758,0.6185,0.991
17:07:57:317,0.7448,-0.2599,0.5713,0.974
17:07:57:322,0.7710,-0.2531,0.5556,0.983
17:07:57:326,0.8133,-0.2572,0.5681,1.025
17:07:57:331,0.8641,-0.2689,0.6055,1.089
17:07:57:338,0.8834,-0.2758,0.6480,1.130
17:07:57:342,0.8744,-0.2763,0.6815,1.143
17:07:57:354,0.8455,-0.2643,0.6957,1.126
17:07:57:356,0.8316,-0.2731,0.7299,1.140
17:07:57:359,0.8233,-0.2973,0.7644,1.162
17:07:57:363,0.7861,-0.3222,0.7864,1.158
17:07:57:367,0.7348,-0.3423,0.7905,1.132
17:07:57:372,0.6959,-0.3469,0.8008,1.116
17:07:57:378,0.6654,-0.3345,0.8042,1.096
17:07:57:381,0.6346,-0.3249,0.7871,1.062
17:07:57:386,0.5957,-0.3237,0.7637,1.021
17:07:57:394,0.5397,-0.3225,0.7187,0.955
17:07:57:397,0.4728,-0.3010,0.6749,0.877
17:07:57:401,0.4278,-0.2993,0.6727,0.852
17:07:57:408,0.4454,-0.3455,0.6923,0.893
17:07:57:412,0.5168,-0.4127,0.7099,0.970
17:07:57:417,0.5925,-0.4638,0.7294,1.048
17:07:57:422,0.6468,-0.4877,0.7561,1.108
17:07:57:427,0.6717,-0.4823,0.7783,1.136
17:07:57:432,0.6732,-0.4591,0.7896,1.135
17:07:57:437,0.6607,-0.4344,0.7898,1.118
17:07:57:442,0.6436,-0.4173,0.7886,1.100
17:07:57:448,0.6231,-0.4002,0.7937,1.086
17:07:57:453,0.6018,-0.3816,0.8020,1.073
17:07:57:459,0.5879,-0.3591,0.8074,1.061
17:07:57:463,0.5683,-0.3325,0.8096,1.044
17:07:57:467,0.5441,-0.3107,0.8152,1.028
17:07:57:472,0.5214,-0.3024,0.8274,1.024
17:07:57:478,0.5026,-0.3100,0.8480,1.033
17:07:57:482,0.4877,-0.3235,0.8624,1.042
17:07:57:487,0.4755,-0.3367,0.8609,1.040
17:07:57:493,0.4742,-0.3518,0.8499,1.035
17:07:57:497,0.4845,-0.3694,0.8397,1.037
17:07:57:502,0.5006,-0.3831,0.8279,1.041
17:07:57:512,0.5126,-0.3924,0.8213,1.045
17:07:57:515,0.5190,-0.4058,0.8162,1.049
17:07:57:520,0.5248,-0.4227,0.8084,1.052
17:07:57:522,0.5361,-0.4376,0.7959,1.055
17:07:57:528,0.5515,-0.4459,0.7761,1.051
17:07:57:532,0.5654,-0.4452,0.7617,1.048
17:07:57:538,0.5727,-0.4376,0.7607,1.048
17:07:57:542,0.5674,-0.4286,0.7615,1.042
17:07:57:548,0.5549,-0.4180,0.7571,1.028
17:07:57:553,0.5444,-0.4092,0.7495,1.013
17:07:57:558,0.5334,-0.4019,0.7370,0.995
17:07:57:562,0.5190,-0.3970,0.7258,0.977
17:07:57:567,0.4909,-0.3787,0.7179,0.949
17:07:57:572,0.4581,-0.3562,0.7233,0.927
17:07:57:578,0.4517,-0.3552,0.7326,0.931
17:07:57:582,0.4552,-0.3633,0.7456,0.946
17:07:57:587,0.4515,-0.3674,0.7634,0.960
17:07:57:593,0.4461,-0.3726,0.7903,0.981
17:07:57:598,0.4476,-0.4004,0.8184,1.015
17:07:57:602,0.4320,-0.4002,0.8482,1.033
17:07:57:609,0.4126,-0.3819,0.8886,1.051
17:07:57:613,0.4202,-0.3777,0.9198,1.080
17:07:57:618,0.4410,-0.3819,0.9604,1.124
17:07:57:622,0.4547,-0.4036,0.9785,1.152
17:07:57:628,0.4383,-0.4117,0.9805,1.150
17:07:57:633,0.4063,-0.4088,0.9638,1.123
17:07:57:638,0.3860,-0.4034,0.9338,1.088
17:07:57:643,0.3806,-0.3936,0.9076,1.060
17:07:57:648,0.3728,-0.3760,0.9059,1.049
17:07:57:653,0.3581,-0.3574,0.9296,1.058
17:07:57:659,0.3510,-0.3516,0.9487,1.071
17:07:57:663,0.3552,-0.3621,0.9431,1.071
17:07:57:668,0.3598,-0.3848,0.9110,1.052
17:07:57:674,0.3669,-0.3890,0.8829,1.032
17:07:57:679,0.3889,-0.3953,0.8490,1.014
17:07:57:683,0.4046,-0.4215,0.8094,0.998
17:07:57:688,0.4075,-0.4469,0.7534,0.966
17:07:57:693,0.4117,-0.4664,0.6810,0.922
17:07:57:699,0.4212,-0.4848,0.6111,0.887
17:07:57:703,0.4349,-0.5104,0.5737,0.883
17:07:57:708,0.4473,-0.5322,0.5686,0.898
17:07:57:713,0.4515,-0.5386,0.5781,0.910
17:07:57:719,0.4456,-0.5368,0.5969,0.918
17:07:57:724,0.4471,-0.5346,0.6326,0.941
