time,gFx,gFy,gFz,TgF
16:52:20:060,0.9064,0.3756,-0.0200,0.981
16:52:20:070,0.8810,0.3632,0.0140,0.953
16:52:20:071,0.8785,0.3549,0.0470,0.949
16:52:20:075,0.8355,0.3465,0.0509,0.906
16:52:20:087,0.7766,0.3404,0.0286,0.848
16:52:20:088,0.7072,0.3404,-0.0132,0.785
16:52:20:090,0.6402,0.3458,-0.0848,0.733
16:52:20:095,0.5867,0.3517,-0.1923,0.711
16:52:20:100,0.5625,0.3487,-0.3082,0.730
16:52:20:106,0.5681,0.3370,-0.3982,0.771
16:52:20:110,0.5833,0.3150,-0.4676,0.811
16:52:20:117,0.6043,0.2830,-0.5150,0.843
16:52:20:121,0.6295,0.2483,-0.5272,0.858
16:52:20:126,0.6441,0.2199,-0.5060,0.848
16:52:20:133,0.6522,0.1992,-0.4629,0.824
16:52:20:136,0.6571,0.1896,-0.4065,0.796
16:52:20:141,0.6573,0.1926,-0.3395,0.764
16:52:20:146,0.6368,0.1996,-0.2688,0.719
16:52:20:152,0.5999,0.2036,-0.2187,0.670
16:52:20:157,0.5740,0.2084,-0.1806,0.637
16:52:20:161,0.5701,0.2082,-0.1488,0.625
16:52:20:175,0.5745,0.1992,-0.1151,0.619
16:52:20:177,0.5759,0.2111,-0.0833,0.619
16:52:20:178,0.5786,0.2368,-0.0586,0.628
16:52:20:190,0.5762,0.2473,-0.0537,0.629
16:52:20:192,0.5537,0.2524,-0.0684,0.612
16:52:20:193,0.5114,0.2874,-0.0929,0.594
16:52:20:196,0.4750,0.3250,-0.1109,0.586
16:52:20:201,0.4571,0.3387,-0.1276,0.583
16:52:20:206,0.4532,0.3158,-0.1640,0.576
16:52:20:211,0.4517,0.2896,-0.2126,0.577
16:52:20:216,0.4417,0.2823,-0.2647,0.587
16:52:20:221,0.4405,0.2798,-0.3031,0.603
16:52:20:227,0.4581,0.2759,-0.3336,0.630
16:52:20:231,0.4324,0.2762,-0.3576,0.625
16:52:20:237,0.4581,0.2659,-0.3622,0.642
16:52:20:241,0.5092,0.2634,-0.3857,0.691
16:52:20:247,0.6258,0.2693,-0.4224,0.802
16:52:20:251,0.8519,0.2703,-0.4617,1.006
16:52:20:256,1.1479,0.2771,-0.4979,1.282
16:52:20:261,1.4187,0.3072,-0.5128,1.540
16:52:20:267,1.5852,0.3602,-0.5172,1.706
16:52:20:272,1.4987,0.4221,-0.5133,1.639
16:52:20:276,1.3408,0.4578,-0.4400,1.483
16:52:20:283,1.2229,0.4541,-0.3402,1.348
16:52:20:287,1.1059,0.4446,-0.2432,1.216
16:52:20:291,0.9768,0.4455,-0.1608,1.086
16:52:20:296,0.8551,0.4480,-0.0973,0.970
16:52:20:301,0.7629,0.4389,-0.0635,0.882
16:52:20:307,0.6886,0.4343,-0.0662,0.817
16:52:20:311,0.6084,0.4358,-0.1102,0.756
16:52:20:317,0.5239,0.4333,-0.1850,0.705
16:52:20:321,0.4586,0.4123,-0.2718,0.674
16:52:20:327,0.4444,0.3742,-0.3732,0.691
16:52:20:332,0.4828,0.3285,-0.4981,0.768
16:52:20:337,0.5476,0.2938,-0.6318,0.886
16:52:20:341,0.6182,0.2835,-0.7641,1.023
16:52:20:348,0.6803,0.2854,-0.8780,1.147
16:52:20:351,0.7265,0.2942,-0.9545,1.235
16:52:20:357,0.7703,0.2999,-0.9765,1.279
16:52:20:362,0.8101,0.2950,-0.9489,1.282
16:52:20:368,0.8289,0.2933,-0.8875,1.249
16:52:20:372,0.8292,0.2984,-0.8032,1.192
16:52:20:377,0.8182,0.3133,-0.7093,1.127
16:52:20:387,0.7979,0.3365,-0.6174,1.064
16:52:20:389,0.7754,0.3600,-0.5453,1.014
16:52:20:392,0.7527,0.3847,-0.4923,0.978
16:52:20:397,0.7299,0.4028,-0.4595,0.952
16:52:20:402,0.7113,0.4194,-0.4446,0.938
16:52:20:407,0.7033,0.4316,-0.4441,0.937
16:52:20:412,0.7060,0.4380,-0.4600,0.950
16:52:20:417,0.7206,0.4433,-0.4962,0.981
16:52:20:422,0.7492,0.4509,-0.5438,1.030
16:52:20:428,0.7842,0.4605,-0.5878,1.083
16:52:20:432,0.8238,0.4636,-0.6064,1.123
16:52:20:437,0.8592,0.4536,-0.6023,1.143
16:52:20:442,0.8800,0.4358,-0.5776,1.139
16:52:20:449,0.8680,0.4245,-0.5355,1.105
16:52:20:452,0.8243,0.4235,-0.4766,1.042
16:52:20:457,0.7681,0.4257,-0.4160,0.972
16:52:20:462,0.7170,0.4223,-0.3700,0.911
16:52:20:468,0.6739,0.4125,-0.3427,0.861
16:52:20:472,0.6280,0.4077,-0.3432,0.824
16:52:20:477,0.5864,0.4231,-0.3759,0.815
16:52:20:482,0.5906,0.4077,-0.3928,0.818
16:52:20:489,0.6116,0.4001,-0.4260,0.846
16:52:20:493,0.6229,0.4262,-0.4752,0.892
16:52:20:498,0.6387,0.4595,-0.5240,0.945
16:52:20:502,0.6911,0.4585,-0.5414,0.990
16:52:20:508,0.7536,0.4507,-0.5370,1.029
16:52:20:513,0.8008,0.4490,-0.5221,1.056
16:52:20:518,0.8311,0.4468,-0.4942,1.065
16:52:20:522,0.8487,0.4424,-0.4519,1.058
16:52:20:529,0.8553,0.4350,-0.4109,1.044
16:52:20:533,0.8504,0.4297,-0.3820,1.027
16:52:20:538,0.8382,0.4275,-0.3676,1.010
16:52:20:542,0.8182,0.4267,-0.3573,0.990
16:52:20:550,0.7871,0.4255,-0.3446,0.959
16:52:20:554,0.7602,0.4187,-0.3361,0.931
16:52:20:558,0.7436,0.4103,-0.3346,0.913
16:52:20:562,0.7373,0.3996,-0.3353,0.903
16:52:20:570,0.7456,0.3830,-0.3434,0.906
16:52:20:574,0.7644,0.3676,-0.3581,0.921
16:52:20:577,0.7761,0.3624,-0.3781,0.936
16:52:20:582,0.7761,0.3688,-0.4089,0.952
16:52:20:589,0.7825,0.3749,-0.4571,0.981
16:52:20:592,0.8040,0.3756,-0.5050,1.021
16:52:20:598,0.8343,0.3732,-0.5407,1.062
16:52:20:603,0.8634,0.3727,-0.5590,1.094
16:52:20:609,0.8805,0.3786,-0.5627,1.111
16:52:20:613,0.8893,0.3859,-0.5614,1.120
16:52:20:619,0.9035,0.3927,-0.5546,1.131
16:52:20:623,0.9220,0.4028,-0.5460,1.145
16:52:20:629,0.9360,0.4167,-0.5402,1.158
16:52:20:633,0.9313,0.4319,-0.5358,1.158
16:52:20:638,0.9115,0.4443,-0.5272,1.143
16:52:20:643,0.8942,0.4551,-0.5143,1.127
16:52:20:648,0.8859,0.4705,-0.4976,1.120
16:52:20:653,0.8898,0.4891,-0.4732,1.120
16:52:20:659,0.8939,0.5040,-0.4480,1.120
16:52:20:663,0.9132,0.5113,-0.4429,1.136
16:52:20:668,0.9326,0.5169,-0.4522,1.158
16:52:20:673,0.9267,0.5247,-0.4649,1.162
16:52:20:678,0.9330,0.5399,-0.4778,1.179
16:52:20:683,0.9492,0.5482,-0.4962,1.203
16:52:20:690,0.9638,0.5406,-0.5135,1.219
16:52:20:693,0.9849,0.5318,-0.5204,1.234
16:52:20:698,0.9973,0.5318,-0.5189,1.244
16:52:20:703,0.9951,0.5360,-0.5111,1.240
16:52:20:709,0.9836,0.5399,-0.4984,1.228
16:52:20:713,0.9824,0.5389,-0.4930,1.224
16:52:20:718,0.9910,0.5328,-0.5018,1.232
16:52:20:724,0.9920,0.5287,-0.5211,1.239
16:52:20:730,0.9854,0.5304,-0.5399,1.242
16:52:20:735,0.9858,0.5279,-0.5536,1.248
16:52:20:738,0.9866,0.5301,-0.5544,1.250
16:52:20:743,0.9814,0.5372,-0.5412,1.243
16:52:20:752,0.9780,0.5441,-0.5260,1.237
16:52:20:754,0.9832,0.5470,-0.5126,1.236
16:52:20:758,0.9902,0.5450,-0.5038,1.238
16:52:20:763,0.9946,0.5409,-0.4932,1.235
16:52:20:771,0.9978,0.5441,-0.4813,1.234
16:52:20:773,0.9924,0.5707,-0.4813,1.242
16:52:20:778,0.9942,0.5783,-0.4624,1.240
16:52:20:787,0.9949,0.5702,-0.4424,1.229
16:52:20:789,0.9839,0.5753,-0.4285,1.218
16:52:20:793,0.9717,0.5832,-0.4226,1.209
16:52:20:809,0.9670,0.5815,-0.4145,1.202
16:52:20:811,0.9709,0.5731,-0.3969,1.195
16:52:20:812,0.9680,0.5717,-0.3786,1.186
16:52:20:816,0.9673,0.5551,-0.3456,1.168
16:52:20:819,0.9597,0.5299,-0.3138,1.140
16:52:20:823,0.9482,0.5169,-0.2967,1.120
16:52:20:829,0.9431,0.5101,-0.2960,1.112
16:52:20:833,0.9318,0.5020,-0.3006,1.100
16:52:20:838,0.9203,0.4710,-0.3009,1.077
16:52:20:843,0.8956,0.4416,-0.3060,1.044
16:52:20:855,0.8648,0.4336,-0.3204,1.019
16:52:20:856,0.8470,0.4270,-0.3280,1.004
16:52:20:858,0.8472,0.3901,-0.3241,0.987
16:52:20:868,0.8372,0.3644,-0.3092,0.964
16:52:20:870,0.8172,0.3673,-0.3004,0.945
16:52:20:873,0.8037,0.3695,-0.2867,0.930
16:52:20:879,0.8074,0.3363,-0.2644,0.914
16:52:20:893,0.7998,0.3155,-0.2398,0.893
16:52:20:895,0.7798,0.3148,-0.2212,0.870
16:52:20:896,0.7607,0.3231,-0.2161,0.854
16:52:20:899,0.7629,0.3236,-0.2038,0.853
16:52:20:903,0.7996,0.2796,-0.1708,0.864
16:52:20:909,0.8120,0.2568,-0.1259,0.861
16:52:20:915,0.8199,0.2625,-0.0784,0.864
16:52:20:919,0.8267,0.2850,-0.0396,0.875
16:52:20:924,0.8553,0.2847,0.0120,0.902
16:52:20:931,0.8908,0.2441,0.0790,0.927
16:52:20:934,0.9086,0.2522,0.1680,0.958
16:52:20:939,0.9135,0.2649,0.2601,0.986
16:52:20:944,0.9445,0.2862,0.3454,1.046
16:52:20:950,0.9873,0.3052,0.4222,1.116
16:52:20:955,1.0162,0.2920,0.4764,1.160
16:52:20:959,1.0391,0.2830,0.5089,1.191
16:52:20:968,1.0780,0.3021,0.5275,1.238
16:52:20:972,1.1073,0.3006,0.5153,1.258
16:52:20:977,1.1391,0.2867,0.4757,1.267
16:52:20:979,1.1797,0.2774,0.4349,1.288
16:52:20:985,1.2061,0.2803,0.3894,1.298
16:52:20:991,1.2190,0.2908,0.3611,1.304
16:52:20:994,1.2066,0.2818,0.3146,1.278
16:52:20:999,1.1670,0.2759,0.2498,1.225
16:52:21:004,1.1411,0.2977,0.2469,1.205
16:52:21:010,1.1208,0.3057,0.2674,1.192
16:52:21:015,1.0428,0.2830,0.2794,1.116
16:52:21:019,1.0391,0.2593,0.3107,1.115
16:52:21:025,1.0470,0.2634,0.3070,1.122
16:52:21:030,1.0005,0.2439,0.2821,1.068
16:52:21:034,0.9597,0.2190,0.2557,1.017
16:52:21:040,0.9372,0.2089,0.2613,0.995
16:52:21:044,0.8663,0.1752,0.2555,0.920
16:52:21:051,0.9054,0.1737,0.2980,0.969
16:52:21:055,0.9406,0.1842,0.3122,1.008
16:52:21:060,0.9013,0.1723,0.3070,0.968
16:52:21:069,0.8538,0.1439,0.3058,0.918
16:52:21:070,0.8042,0.1214,0.3207,0.874
16:52:21:075,0.8377,0.1552,0.3320,0.914
16:52:21:080,0.7837,0.1578,0.2870,0.849
16:52:21:085,0.7153,0.1263,0.2948,0.784
16:52:21:090,0.7348,0.1187,0.3310,0.815
16:52:21:094,0.7478,0.1077,0.3540,0.834
16:52:21:100,0.7546,0.0774,0.4016,0.858
16:52:21:105,0.7517,0.0405,0.4586,0.881
16:52:21:111,0.7590,0.0063,0.5045,0.911
16:52:21:115,0.7463,-0.0472,0.5268,0.915
16:52:21:120,0.8025,-0.0771,0.5881,0.998
16:52:21:125,0.8710,-0.0663,0.6092,1.065
16:52:21:132,0.8991,-0.0357,0.5757,1.068
16:52:21:135,0.8903,-0.0365,0.5336,1.039
16:52:21:143,0.9211,-0.0162,0.5155,1.056
16:52:21:145,0.9008,0.0134,0.4464,1.005
16:52:21:152,0.8345,0.0100,0.3833,0.918
16:52:21:156,0.8382,0.0324,0.3862,0.923
16:52:21:160,0.8494,0.0608,0.3821,0.933
16:52:21:169,0.8685,0.0745,0.3748,0.949
16:52:21:172,0.8993,0.0610,0.3716,0.975
16:52:21:175,0.9321,0.0618,0.3762,1.007
16:52:21:180,0.9492,0.0958,0.3787,1.026
16:52:21:185,0.9264,0.1461,0.3711,1.009
16:52:21:192,0.8563,0.1461,0.3701,0.944
16:52:21:195,0.8758,0.1549,0.4129,0.981
16:52:21:200,0.9091,0.1877,0.4657,1.039
16:52:21:205,0.9506,0.2168,0.5378,1.114
16:52:21:212,0.9797,0.1960,0.5402,1.136
16:52:21:215,0.9822,0.1750,0.5236,1.127
16:52:21:220,0.9658,0.1686,0.5361,1.117
16:52:21:225,0.9426,0.1525,0.5742,1.114
16:52:21:233,0.9418,0.1385,0.6268,1.140
16:52:21:237,0.9494,0.1434,0.6671,1.169
16:52:21:241,0.9252,0.1234,0.6889,1.160
16:52:21:245,0.9079,0.0972,0.7060,1.154
16:52:21:252,0.9010,0.0774,0.7101,1.150
16:52:21:256,0.9008,0.0618,0.6969,1.141
16:52:21:261,0.8966,0.0532,0.6818,1.128
16:52:21:268,0.8822,0.0520,0.6713,1.110
16:52:21:271,0.8590,0.0510,0.6546,1.081
16:52:21:275,0.8274,0.0430,0.6221,1.036
16:52:21:281,0.7903,0.0246,0.5757,0.978
16:52:21:286,0.7551,0.0038,0.5322,0.924
16:52:21:291,0.7375,-0.0157,0.5055,0.894
16:52:21:296,0.7282,-0.0362,0.4909,0.879
16:52:21:301,0.7167,-0.0570,0.4884,0.869
16:52:21:306,0.7055,-0.0790,0.4992,0.868
16:52:21:312,0.7067,-0.1042,0.5153,0.881
16:52:21:316,0.7238,-0.1286,0.5334,0.908
16:52:21:321,0.7480,-0.1472,0.5463,0.938
16:52:21:325,0.7717,-0.1567,0.5517,0.962
16:52:21:333,0.7891,-0.1560,0.5625,0.982
16:52:21:337,0.8008,-0.1475,0.5781,0.999
16:52:21:341,0.8037,-0.1399,0.5901,1.007
16:52:21:346,0.7996,-0.1323,0.6087,1.014
16:52:21:354,0.7903,-0.1291,0.6471,1.030
16:52:21:357,0.7786,-0.1274,0.6891,1.047
16:52:21:361,0.7637,-0.1264,0.7116,1.051
16:52:21:369,0.7497,-0.1284,0.7204,1.048
16:52:21:377,0.7417,-0.1264,0.7221,1.043
16:52:21:379,0.7429,-0.1211,0.7206,1.042
16:52:21:385,0.7453,-0.1145,0.7253,1.046
16:52:21:386,0.7439,-0.1059,0.7231,1.043
16:52:21:392,0.7380,-0.0971,0.7067,1.026
16:52:21:396,0.7316,-0.0883,0.6876,1.008
16:52:21:401,0.7311,-0.0788,0.6673,0.993
16:52:21:406,0.7373,-0.0705,0.6439,0.981
16:52:21:412,0.7446,-0.0648,0.6224,0.973
16:52:21:416,0.7507,-0.0617,0.6031,0.965
16:52:21:421,0.7527,-0.0568,0.6004,0.964
16:52:21:426,0.7605,-0.0553,0.6077,0.975
16:52:21:433,0.7720,-0.0558,0.6114,0.986
16:52:21:437,0.7900,-0.0619,0.6038,0.996
16:52:21:441,0.8098,-0.0707,0.5869,1.003
16:52:21:446,0.8260,-0.0773,0.5705,1.007
16:52:21:452,0.8355,-0.0771,0.5632,1.011
16:52:21:457,0.8382,-0.0727,0.5625,1.012
16:52:21:461,0.8372,-0.0668,0.5578,1.008
16:52:21:475,0.8380,-0.0617,0.5547,1.007
16:52:21:477,0.8433,-0.0546,0.5573,1.012
16:52:21:478,0.8512,-0.0509,0.5600,1.020
16:52:21:483,0.8582,-0.0582,0.5617,1.027
16:52:21:486,0.8629,-0.0697,0.5542,1.028
16:52:21:492,0.8685,-0.0793,0.5351,1.023
16:52:21:497,0.8695,-0.0514,0.5835,1.048
16:52:21:504,0.8761,-0.0199,0.6192,1.073
16:52:21:506,0.8888,-0.0133,0.6226,1.085
16:52:21:512,0.8925,-0.0313,0.6153,1.084
16:52:21:516,0.8834,-0.0445,0.6143,1.077
16:52:21:521,0.8741,-0.0551,0.6077,1.066
16:52:21:526,0.8641,-0.0778,0.5696,1.038
16:52:21:533,0.8556,-0.0756,0.5669,1.029
16:52:21:537,0.8502,-0.0467,0.5969,1.040
16:52:21:542,0.8377,-0.0272,0.5994,1.030
16:52:21:546,0.8213,-0.0130,0.5991,1.017
16:52:21:552,0.8155,-0.0208,0.5735,0.997
16:52:21:556,0.8218,-0.0531,0.5361,0.983
16:52:21:562,0.8294,-0.0768,0.5089,0.976
16:52:21:567,0.8309,-0.0917,0.4830,0.965
16:52:21:574,0.8199,-0.1220,0.4339,0.936
16:52:21:577,0.7974,-0.1103,0.4493,0.922
16:52:21:582,0.7820,-0.0675,0.4918,0.926
16:52:21:587,0.7800,-0.0460,0.5077,0.932
16:52:21:592,0.7810,-0.0370,0.5251,0.942
16:52:21:598,0.7822,-0.0255,0.5605,0.963
16:52:21:603,0.7854,-0.0406,0.5801,0.977
16:52:21:607,0.7820,-0.0636,0.5940,0.984
16:52:21:613,0.7771,-0.0729,0.6089,0.990
