time,gFx,gFy,gFz,TgF
15:40:56:933,0.9685,0.0701,0.1689,0.986
15:40:56:937,0.9636,0.0706,0.1677,0.981
15:40:56:943,0.9609,0.0718,0.1702,0.978
15:40:56:948,0.9587,0.0728,0.1750,0.977
15:40:56:955,0.9597,0.0733,0.1809,0.979
15:40:56:958,0.9638,0.0733,0.1848,0.984
15:40:56:963,0.9665,0.0716,0.1841,0.987
15:40:56:969,0.9668,0.0716,0.1816,0.986
15:40:56:974,0.9665,0.0713,0.1804,0.986
15:40:56:978,0.9675,0.0703,0.1782,0.986
15:40:56:983,0.9680,0.0718,0.1743,0.986
15:40:56:997,0.9665,0.0740,0.1697,0.984
15:40:56:998,0.9648,0.0769,0.1667,0.982
15:40:56:999,0.9631,0.0779,0.1689,0.981
15:40:57:004,0.9587,0.0786,0.1748,0.978
15:40:57:009,0.9575,0.0796,0.1799,0.977
15:40:57:014,0.9609,0.0804,0.1846,0.982
15:40:57:018,0.9678,0.0796,0.1887,0.989
15:40:57:023,0.9729,0.0782,0.1919,0.995
15:40:57:028,0.9726,0.0784,0.1926,0.995
15:40:57:034,0.9678,0.0794,0.1912,0.990
15:40:57:038,0.9619,0.0808,0.1873,0.983
15:40:57:043,0.9597,0.0796,0.1821,0.980
15:40:57:049,0.9587,0.0777,0.1785,0.978
15:40:57:055,0.9597,0.0774,0.1775,0.979
15:40:57:058,0.9636,0.0769,0.1794,0.983
15:40:57:063,0.9673,0.0764,0.1829,0.987
15:40:57:068,0.9692,0.0767,0.1873,0.990
15:40:57:074,0.9682,0.0782,0.1890,0.990
15:40:57:079,0.9651,0.0782,0.1868,0.986
15:40:57:084,0.9624,0.0779,0.1836,0.983
15:40:57:096,0.9629,0.0760,0.1790,0.982
15:40:57:098,0.9663,0.0735,0.1755,0.985
15:40:57:098,0.9717,0.0730,0.1728,0.990
15:40:57:103,0.9753,0.0728,0.1687,0.992
15:40:57:110,0.9770,0.0730,0.1675,0.994
15:40:57:115,0.9758,0.0742,0.1684,0.993
15:40:57:121,0.9744,0.0767,0.1706,0.992
15:40:57:124,0.9719,0.0779,0.1736,0.990
15:40:57:129,0.9690,0.0779,0.1746,0.988
15:40:57:133,0.9690,0.0764,0.1765,0.988
15:40:57:139,0.9729,0.0735,0.1821,0.993
15:40:57:144,0.9788,0.0711,0.1880,0.999
15:40:57:149,0.9832,0.0676,0.1929,1.004
15:40:57:154,0.9854,0.0662,0.1951,1.007
15:40:57:159,0.9858,0.0662,0.1944,1.007
15:40:57:164,0.9846,0.0667,0.1897,1.005
15:40:57:181,0.9802,0.0686,0.1841,1.000
15:40:57:182,0.9751,0.0701,0.1777,0.994
15:40:57:183,0.9709,0.0689,0.1704,0.988
15:40:57:184,0.9702,0.0667,0.1672,0.987
15:40:57:190,0.9744,0.0647,0.1675,0.991
15:40:57:193,0.9788,0.0637,0.1702,0.995
15:40:57:199,0.9790,0.0637,0.1741,0.996
15:40:57:207,0.9768,0.0632,0.1782,0.995
15:40:57:210,0.9746,0.0625,0.1829,0.994
15:40:57:214,0.9709,0.0640,0.1858,0.991
15:40:57:219,0.9668,0.0674,0.1846,0.987
15:40:57:224,0.9660,0.0686,0.1797,0.985
15:40:57:229,0.9673,0.0657,0.1765,0.985
15:40:57:235,0.9707,0.0628,0.1775,0.989
15:40:57:242,0.9756,0.0620,0.1821,0.994
15:40:57:244,0.9795,0.0635,0.1868,0.999
15:40:57:250,0.9792,0.0664,0.1900,1.000
15:40:57:255,0.9770,0.0694,0.1936,0.998
15:40:57:259,0.9741,0.0720,0.1968,0.996
15:40:57:264,0.9707,0.0728,0.1975,0.993
15:40:57:280,0.9668,0.0738,0.1958,0.989
15:40:57:281,0.9636,0.0740,0.1929,0.985
15:40:57:282,0.9631,0.0740,0.1909,0.985
15:40:57:285,0.9656,0.0742,0.1887,0.987
15:40:57:291,0.9702,0.0740,0.1887,0.991
15:40:57:295,0.9744,0.0716,0.1873,0.995
15:40:57:302,0.9795,0.0686,0.1843,0.999
15:40:57:315,0.9827,0.0679,0.1807,1.001
15:40:57:316,0.9829,0.0679,0.1775,1.001
15:40:57:316,0.9827,0.0686,0.1758,1.001
15:40:57:321,0.9841,0.0689,0.1760,1.002
15:40:57:324,0.9856,0.0689,0.1787,1.004
15:40:57:330,0.9839,0.0696,0.1819,1.003
15:40:57:335,0.9792,0.0711,0.1814,0.998
15:40:57:339,0.9751,0.0750,0.1785,0.994
15:40:57:344,0.9719,0.0774,0.1768,0.991
15:40:57:351,0.9682,0.0784,0.1809,0.988
15:40:57:357,0.9636,0.0801,0.1895,0.985
15:40:57:359,0.9641,0.0806,0.1966,0.987
15:40:57:364,0.9675,0.0789,0.2005,0.991
15:40:57:378,0.9712,0.0769,0.1997,0.994
15:40:57:379,0.9736,0.0755,0.1951,0.996
15:40:57:380,0.9734,0.0730,0.1887,0.994
15:40:57:385,0.9724,0.0716,0.1826,0.992
15:40:57:390,0.9707,0.0708,0.1777,0.989
15:40:57:398,0.9685,0.0711,0.1770,0.987
15:40:57:401,0.9663,0.0713,0.1804,0.986
15:40:57:404,0.9653,0.0718,0.1841,0.985
15:40:57:411,0.9656,0.0718,0.1868,0.986
15:40:57:416,0.9668,0.0733,0.1880,0.988
15:40:57:421,0.9675,0.0725,0.1875,0.988
15:40:57:424,0.9665,0.0708,0.1878,0.987
15:40:57:431,0.9668,0.0686,0.1868,0.987
15:40:57:434,0.9673,0.0662,0.1834,0.987
15:40:57:441,0.9668,0.0645,0.1790,0.985
15:40:57:445,0.9648,0.0647,0.1728,0.982
15:40:57:450,0.9634,0.0647,0.1687,0.980
15:40:57:458,0.9624,0.0664,0.1694,0.979
15:40:57:460,0.9592,0.0689,0.1716,0.977
15:40:57:465,0.9541,0.0713,0.1733,0.972
15:40:57:476,0.9487,0.0735,0.1733,0.967
15:40:57:477,0.9467,0.0738,0.1738,0.965
15:40:57:480,0.9477,0.0728,0.1750,0.966
15:40:57:486,0.9514,0.0706,0.1760,0.970
15:40:57:490,0.9538,0.0694,0.1755,0.972
15:40:57:496,0.9541,0.0706,0.1738,0.972
15:40:57:500,0.9526,0.0718,0.1719,0.971
15:40:57:505,0.9489,0.0738,0.1694,0.967
15:40:57:511,0.9470,0.0760,0.1692,0.965
15:40:57:516,0.9487,0.0762,0.1731,0.967
15:40:57:521,0.9531,0.0742,0.1772,0.972
15:40:57:525,0.9570,0.0733,0.1807,0.977
15:40:57:530,0.9616,0.0740,0.1824,0.982
15:40:57:535,0.9646,0.0745,0.1814,0.984
15:40:57:541,0.9658,0.0755,0.1772,0.985
15:40:57:545,0.9658,0.0762,0.1726,0.984
15:40:57:550,0.9673,0.0752,0.1694,0.985
15:40:57:556,0.9717,0.0728,0.1658,0.988
15:40:57:561,0.9761,0.0708,0.1623,0.992
15:40:57:566,0.9770,0.0706,0.1621,0.993
15:40:57:574,0.9773,0.0735,0.1631,0.994
15:40:57:575,0.9766,0.0779,0.1667,0.994
15:40:57:581,0.9751,0.0816,0.1731,0.994
15:40:57:585,0.9739,0.0835,0.1816,0.994
15:40:57:591,0.9729,0.0833,0.1890,0.995
15:40:57:595,0.9719,0.0843,0.1934,0.995
15:40:57:601,0.9714,0.0850,0.1973,0.995
15:40:57:606,0.9736,0.0865,0.1983,0.997
15:40:57:611,0.9768,0.0887,0.1963,1.000
15:40:57:615,0.9807,0.0882,0.1936,1.004
15:40:57:621,0.9836,0.0870,0.1934,1.006
15:40:57:626,0.9846,0.0860,0.1934,1.007
15:40:57:631,0.9846,0.0855,0.1926,1.007
15:40:57:637,0.9824,0.0862,0.1914,1.005
15:40:57:641,0.9819,0.0862,0.1878,1.003
15:40:57:646,0.9834,0.0857,0.1853,1.004
15:40:57:651,0.9871,0.0860,0.1853,1.008
15:40:57:655,0.9890,0.0855,0.1885,1.010
15:40:57:661,0.9885,0.0840,0.1926,1.011
15:40:57:666,0.9880,0.0835,0.1951,1.011
15:40:57:675,0.9880,0.0843,0.1966,1.011
15:40:57:676,0.9890,0.0848,0.1963,1.012
15:40:57:682,0.9885,0.0862,0.1958,1.011
15:40:57:690,0.9854,0.0860,0.1968,1.008
15:40:57:691,0.9817,0.0857,0.1958,1.005
15:40:57:696,0.9805,0.0840,0.1958,1.003
15:40:57:701,0.9795,0.0818,0.1941,1.002
15:40:57:706,0.9780,0.0796,0.1902,1.000
15:40:57:712,0.9748,0.0772,0.1865,0.996
15:40:57:717,0.9714,0.0747,0.1829,0.991
15:40:57:723,0.9707,0.0738,0.1821,0.990
15:40:57:726,0.9722,0.0735,0.1809,0.992
15:40:57:733,0.9741,0.0735,0.1809,0.993
15:40:57:737,0.9726,0.0728,0.1816,0.992
15:40:57:741,0.9702,0.0725,0.1860,0.991
15:40:57:746,0.9719,0.0701,0.1917,0.993
15:40:57:753,0.9761,0.0659,0.1944,0.997
15:40:57:756,0.9795,0.0615,0.1904,1.000
15:40:57:762,0.9827,0.0571,0.1824,1.001
15:40:57:768,0.9863,0.0547,0.1724,1.003
15:40:57:772,0.9878,0.0562,0.1648,1.003
15:40:57:776,0.9844,0.0603,0.1601,0.999
15:40:57:781,0.9800,0.0635,0.1592,0.995
15:40:57:791,0.9785,0.0628,0.1614,0.994
15:40:57:797,0.9792,0.0606,0.1680,0.995
15:40:57:797,0.9834,0.0584,0.1748,1.001
15:40:57:802,0.9876,0.0593,0.1790,1.005
15:40:57:807,0.9895,0.0581,0.1758,1.007
15:40:57:812,0.9907,0.0564,0.1670,1.006
15:40:57:817,0.9905,0.0562,0.1589,1.005
15:40:57:821,0.9839,0.0581,0.1545,0.998
15:40:57:827,0.9748,0.0606,0.1526,0.989
15:40:57:833,0.9687,0.0632,0.1513,0.983
15:40:57:837,0.9643,0.0647,0.1491,0.978
15:40:57:842,0.9565,0.0672,0.1435,0.970
15:40:57:847,0.9462,0.0681,0.1354,0.958
15:40:57:853,0.9399,0.0676,0.1288,0.951
15:40:57:857,0.9367,0.0672,0.1276,0.948
15:40:57:861,0.9326,0.0664,0.1298,0.944
15:40:57:868,0.9267,0.0669,0.1352,0.939
15:40:57:872,0.9220,0.0691,0.1384,0.935
15:40:57:877,0.9225,0.0723,0.1406,0.936
15:40:57:882,0.9311,0.0745,0.1428,0.945
15:40:57:889,0.9438,0.0733,0.1438,0.957
15:40:57:894,0.9553,0.0698,0.1408,0.968
15:40:57:898,0.9651,0.0667,0.1352,0.977
15:40:57:902,0.9719,0.0642,0.1313,0.983
15:40:57:907,0.9770,0.0618,0.1303,0.988
15:40:57:913,0.9790,0.0593,0.1288,0.989
15:40:57:917,0.9785,0.0588,0.1266,0.988
15:40:57:923,0.9775,0.0610,0.1252,0.987
15:40:57:927,0.9756,0.0625,0.1259,0.986
15:40:57:933,0.9739,0.0628,0.1286,0.984
15:40:57:938,0.9729,0.0635,0.1337,0.984
15:40:57:942,0.9700,0.0652,0.1379,0.982
15:40:57:947,0.9665,0.0676,0.1381,0.979
15:40:57:953,0.9546,0.0691,0.1384,0.967
15:40:57:958,0.9289,0.0684,0.1430,0.942
15:40:57:963,0.9326,0.0760,0.1430,0.947
15:40:57:967,0.9489,0.0777,0.1406,0.962
15:40:57:973,0.9516,0.0740,0.1367,0.964
15:40:57:977,0.9489,0.0738,0.1372,0.962
15:40:57:983,0.9511,0.0760,0.1438,0.965
15:40:57:991,0.9582,0.0777,0.1526,0.973
15:40:57:994,0.9648,0.0779,0.1631,0.982
15:40:57:997,0.9704,0.0762,0.1704,0.988
15:40:58:004,0.9746,0.0760,0.1741,0.993
15:40:58:007,0.9766,0.0782,0.1799,0.996
15:40:58:013,0.9773,0.0801,0.1897,0.999
15:40:58:018,0.9768,0.0708,0.1958,0.999
15:40:58:023,0.9780,0.0613,0.1922,0.999
15:40:58:027,0.9800,0.0593,0.1768,0.998
15:40:58:032,0.9849,0.0606,0.1548,0.999
15:40:58:038,0.9910,0.0635,0.1347,1.002
15:40:58:043,0.9920,0.0681,0.1166,1.001
15:40:58:047,0.9917,0.0708,0.0968,0.999
15:40:58:053,0.9915,0.0684,0.0819,0.997
15:40:58:057,0.9893,0.0620,0.0714,0.994
15:40:58:063,0.9876,0.0554,0.0580,0.991
15:40:58:068,0.9895,0.0491,0.0440,0.992
15:40:58:073,0.9942,0.0437,0.0262,0.995
15:40:58:077,0.9968,0.0469,0.0035,0.998
15:40:58:083,1.0059,0.0498,-0.0090,1.007
15:40:58:092,1.0184,0.0476,-0.0041,1.019
15:40:58:093,1.0247,0.0459,0.0127,1.026
15:40:58:098,1.0281,0.0454,0.0379,1.030
15:40:58:107,1.0198,0.0486,0.0599,1.023
15:40:58:109,1.0071,0.0544,0.0741,1.011
15:40:58:113,0.9990,0.0608,0.0851,1.005
15:40:58:118,0.9990,0.0650,0.0917,1.005
15:40:58:124,0.9986,0.0679,0.0927,1.005
15:40:58:127,0.9966,0.0654,0.0905,1.003
15:40:58:134,0.9959,0.0613,0.0922,1.002
15:40:58:138,0.9986,0.0608,0.0914,1.005
15:40:58:143,1.0008,0.0635,0.0866,1.006
15:40:58:148,0.9978,0.0679,0.0780,1.003
15:40:58:154,0.9946,0.0694,0.0697,0.999
15:40:58:157,0.9915,0.0720,0.0631,0.996
15:40:58:164,0.9844,0.0767,0.0548,0.989
15:40:58:169,0.9775,0.0801,0.0457,0.982
15:40:58:174,0.9739,0.0816,0.0360,0.978
15:40:58:179,0.9731,0.0821,0.0279,0.977
15:40:58:183,0.9724,0.0833,0.0242,0.976
15:40:58:190,0.9690,0.0830,0.0259,0.973
15:40:58:196,0.9590,0.0816,0.0328,0.963
15:40:58:206,0.9360,0.0772,0.0450,0.940
15:40:58:207,0.9436,0.0840,0.0511,0.949
15:40:58:208,0.9697,0.0899,0.0555,0.975
15:40:58:214,0.9736,0.0826,0.0687,0.980
15:40:58:221,0.9692,0.0755,0.0861,0.976
15:40:58:224,0.9665,0.0738,0.1000,0.974
15:40:58:228,0.9665,0.0762,0.1010,0.975
15:40:58:234,0.9673,0.0791,0.0932,0.975
15:40:58:240,0.9678,0.0794,0.0836,0.975
15:40:58:244,0.9685,0.0777,0.0756,0.975
15:40:58:249,0.9690,0.0730,0.0695,0.974
15:40:58:255,0.9678,0.0691,0.0629,0.972
15:40:58:259,0.9634,0.0691,0.0577,0.968
15:40:58:265,0.9587,0.0711,0.0553,0.963
15:40:58:269,0.9590,0.0711,0.0516,0.963
15:40:58:275,0.9695,0.0664,0.0487,0.973
15:40:58:281,0.9829,0.0601,0.0497,0.986
15:40:58:285,0.9946,0.0559,0.0516,0.998
15:40:58:298,0.9983,0.0552,0.0526,1.001
15:40:58:299,0.9932,0.0581,0.0558,0.996
15:40:58:299,0.9866,0.0598,0.0658,0.991
15:40:58:303,0.9829,0.0613,0.0778,0.988
15:40:58:309,0.9797,0.0635,0.0870,0.986
15:40:58:314,0.9775,0.0652,0.0919,0.984
15:40:58:318,0.9795,0.0654,0.0927,0.986
15:40:58:323,0.9824,0.0647,0.0907,0.989
15:40:58:328,0.9834,0.0642,0.0885,0.989
15:40:58:338,0.9832,0.0632,0.0873,0.989
15:40:58:339,0.9805,0.0635,0.0863,0.986
15:40:58:343,0.9748,0.0615,0.0885,0.981
15:40:58:348,0.9731,0.0588,0.0885,0.979
15:40:58:355,0.9746,0.0598,0.0822,0.980
15:40:58:360,0.9761,0.0601,0.0773,0.981
15:40:58:363,0.9729,0.0620,0.0753,0.978
15:40:58:369,0.9682,0.0642,0.0741,0.973
15:40:58:375,0.9665,0.0642,0.0751,0.972
15:40:58:379,0.9675,0.0637,0.0822,0.973
15:40:58:383,0.9690,0.0637,0.0902,0.975
15:40:58:392,0.9690,0.0650,0.0963,0.976
15:40:58:397,0.9702,0.0662,0.0961,0.977
15:40:58:400,0.9734,0.0664,0.0932,0.980
15:40:58:405,0.9751,0.0667,0.0870,0.981
15:40:58:410,0.9748,0.0679,0.0834,0.981
15:40:58:414,0.9736,0.0679,0.0861,0.980
15:40:58:419,0.9734,0.0679,0.0917,0.980
15:40:58:424,0.9719,0.0650,0.0971,0.979
15:40:58:429,0.9695,0.0606,0.1005,0.977
15:40:58:435,0.9695,0.0601,0.1039,0.977
15:40:58:439,0.9731,0.0625,0.1061,0.981
15:40:58:444,0.9775,0.0647,0.1071,0.986
15:40:58:449,0.9790,0.0654,0.1071,0.987
15:40:58:455,0.9788,0.0684,0.1061,0.987
15:40:58:459,0.9756,0.0730,0.1015,0.984
15:40:58:464,0.9646,0.0769,0.0949,0.972
15:40:58:471,0.9524,0.0791,0.0910,0.960
15:40:58:475,0.9492,0.0794,0.0890,0.957
15:40:58:479,0.9506,0.0779,0.0868,0.958
15:40:58:485,0.9524,0.0728,0.0831,0.959
15:40:58:491,0.9570,0.0679,0.0761,0.962
15:40:58:498,0.9604,0.0637,0.0707,0.965
15:40:58:499,0.9602,0.0598,0.0734,0.965
15:40:58:505,0.9646,0.0552,0.0839,0.970
15:40:58:509,0.9814,0.0552,0.0978,0.988
15:40:58:515,1.0008,0.0576,0.1105,1.008
15:40:58:523,1.0149,0.0557,0.1235,1.024
15:40:58:526,1.0206,0.0554,0.1337,1.031
15:40:58:529,1.0176,0.0596,0.1345,1.028
15:40:58:535,1.0130,0.0630,0.1291,1.023
15:40:58:540,1.0086,0.0618,0.1218,1.018
15:40:58:544,1.0088,0.0579,0.1100,1.016
15:40:58:549,1.0110,0.0478,0.0218,1.012
15:40:58:555,0.9829,0.0298,-0.0894,0.987
15:40:58:559,0.9712,0.0153,-0.0574,0.973
15:40:58:566,0.9819,0.0268,0.0404,0.983
15:40:58:569,0.9785,0.0464,0.0907,0.984
15:40:58:576,0.9802,0.0520,0.1037,0.987
15:40:58:580,0.9746,0.0562,0.1012,0.981
15:40:58:587,0.9700,0.0674,0.0863,0.976
15:40:58:590,0.9624,0.0818,0.0866,0.970
15:40:58:595,0.9660,0.0889,0.1066,0.976
15:40:58:600,0.9812,0.0872,0.1218,0.993
15:40:58:605,0.9966,0.0855,0.1144,1.007
15:40:58:610,1.0081,0.0865,0.1024,1.017
15:40:58:616,1.0113,0.0870,0.0983,1.020
15:40:58:620,1.0135,0.0862,0.0954,1.022
15:40:58:625,1.0149,0.0813,0.0980,1.023
15:40:58:630,1.0174,0.0774,0.0956,1.025
15:40:58:637,1.0064,0.0738,0.1027,1.014
15:40:58:641,1.0074,0.0742,0.0924,1.014
15:40:58:645,1.0008,0.0720,0.0802,1.007
15:40:58:650,0.9920,0.0760,0.0695,0.997
15:40:58:656,0.9714,0.0784,0.0812,0.978
15:40:58:660,0.9692,0.0806,0.0853,0.976
15:40:58:665,0.9670,0.0740,0.0863,0.974
15:40:58:671,0.9680,0.0681,0.0739,0.973
15:40:58:676,0.9656,0.0613,0.0668,0.970
15:40:58:681,0.9643,0.0586,0.0563,0.968
15:40:58:690,0.9678,0.0588,0.0460,0.971
15:40:58:691,0.9673,0.0579,0.0330,0.970
15:40:58:696,0.9614,0.0571,0.0152,0.963
15:40:58:700,0.9519,0.0598,0.0039,0.954
15:40:58:707,0.9436,0.0610,0.0108,0.946
15:40:58:710,0.9472,0.0657,0.0220,0.950
15:40:58:715,0.9516,0.0676,0.0294,0.954
15:40:58:720,0.9494,0.0696,0.0418,0.953
15:40:58:726,0.9511,0.0723,0.0636,0.956
15:40:58:731,0.9587,0.0738,0.0922,0.966
15:40:58:737,0.9616,0.0777,0.1137,0.971
15:40:58:740,0.9555,0.0855,0.1191,0.967
15:40:58:745,0.9673,0.0843,0.1274,0.979
15:40:58:750,0.9844,0.0735,0.1367,0.997
15:40:58:757,0.9832,0.0686,0.1350,0.995
15:40:58:761,0.9805,0.0750,0.1235,0.991
15:40:58:765,0.9775,0.0796,0.1051,0.986
15:40:58:773,0.9726,0.0752,0.0914,0.980
15:40:58:776,0.9717,0.0686,0.0780,0.977
15:40:58:780,0.9739,0.0647,0.0648,0.978
15:40:58:787,0.9746,0.0630,0.0567,0.978
15:40:58:791,0.9751,0.0620,0.0585,0.979
15:40:58:797,0.9790,0.0632,0.0646,0.983
15:40:58:800,0.9832,0.0664,0.0660,0.988
15:40:58:807,0.9807,0.0610,0.0690,0.985
15:40:58:811,0.9893,0.0562,0.0467,0.992
15:40:58:817,0.9929,0.0579,0.0237,0.995
15:40:58:821,0.9871,0.0606,0.0240,0.989
15:40:58:825,0.9822,0.0588,0.0387,0.985
15:40:58:831,0.9932,0.0549,0.0457,0.996
15:40:58:837,1.0003,0.0500,0.0484,1.003
15:40:58:841,0.9981,0.0481,0.0484,1.000
15:40:58:847,0.9971,0.0518,0.0438,0.999
15:40:58:850,1.0008,0.0571,0.0401,1.003
15:40:58:857,1.0008,0.0591,0.0404,1.003
15:40:58:861,0.9981,0.0601,0.0416,1.001
15:40:58:867,0.9946,0.0628,0.0445,0.998
15:40:58:872,0.9922,0.0669,0.0470,0.996
15:40:58:876,0.9912,0.0691,0.0470,0.995
15:40:58:882,0.9905,0.0691,0.0499,0.994
15:40:58:890,0.9917,0.0691,0.0538,0.996
15:40:58:891,0.9920,0.0684,0.0567,0.996
15:40:58:897,0.9927,0.0654,0.0545,0.996
15:40:58:901,0.9949,0.0637,0.0497,0.998
15:40:58:908,0.9956,0.0632,0.0431,0.999
15:40:58:911,0.9934,0.0640,0.0360,0.996
15:40:58:918,0.9888,0.0640,0.0316,0.991
15:40:58:922,0.9871,0.0610,0.0345,0.990
15:40:58:926,0.9883,0.0581,0.0433,0.991
15:40:58:931,0.9797,0.0628,0.0377,0.982
15:40:58:937,0.9768,0.0608,0.0294,0.979
15:40:58:941,0.9795,0.0566,0.0306,0.982
15:40:58:946,0.9871,0.0518,0.0391,0.989
15:40:58:952,0.9863,0.0527,0.0460,0.989
15:40:58:957,0.9849,0.0525,0.0465,0.987
15:40:58:966,0.9849,0.0518,0.0465,0.987
15:40:58:967,0.9819,0.0525,0.0431,0.984
15:40:58:972,0.9753,0.0527,0.0357,0.977
15:40:58:977,0.9704,0.0525,0.0289,0.972
15:40:58:981,0.9636,0.0588,0.0252,0.966
15:40:58:987,0.9570,0.0628,0.0225,0.959
15:40:58:991,0.9543,0.0620,0.0230,0.957
15:40:58:997,0.9560,0.0591,0.0257,0.958
15:40:59:003,0.9629,0.0562,0.0301,0.965
15:40:59:007,0.9719,0.0537,0.0333,0.974
15:40:59:011,0.9802,0.0505,0.0409,0.982
15:40:59:017,0.9873,0.0469,0.0545,0.990
15:40:59:022,0.9900,0.0447,0.0648,0.993
15:40:59:027,0.9888,0.0464,0.0648,0.992
15:40:59:032,0.9841,0.0500,0.0589,0.987
15:40:59:037,0.9783,0.0552,0.0533,0.981
15:40:59:042,0.9741,0.0598,0.0487,0.977
15:40:59:048,0.9700,0.0645,0.0487,0.973
15:40:59:052,0.9663,0.0664,0.0501,0.970
15:40:59:057,0.9665,0.0654,0.0523,0.970
15:40:59:063,0.9731,0.0635,0.0538,0.977
15:40:59:066,0.9839,0.0591,0.0543,0.987
15:40:59:073,0.9937,0.0520,0.0509,0.996
15:40:59:078,1.0042,0.0447,0.0411,1.006
15:40:59:082,1.0125,0.0395,0.0318,1.014
15:40:59:088,1.0140,0.0412,0.0284,1.015
15:40:59:092,1.0144,0.0469,0.0274,1.016
15:40:59:098,1.0144,0.0515,0.0250,1.016
15:40:59:103,1.0115,0.0542,0.0228,1.013
15:40:59:107,1.0064,0.0522,0.0240,1.008
15:40:59:112,1.0005,0.0540,0.0296,1.002
15:40:59:120,0.9961,0.0569,0.0401,0.999
15:40:59:122,0.9983,0.0542,0.0533,1.001
15:40:59:127,0.9998,0.0518,0.0658,1.003
15:40:59:131,1.0044,0.0483,0.0699,1.008
15:40:59:141,1.0020,0.0496,0.0621,1.005
15:40:59:143,0.9915,0.0544,0.0504,0.994
15:40:59:148,0.9841,0.0540,0.0340,0.986
15:40:59:153,0.9827,0.0486,0.0184,0.984
15:40:59:157,0.9827,0.0449,0.0098,0.984
15:40:59:163,0.9854,0.0444,0.0081,0.986
15:40:59:171,0.9878,0.0452,0.0059,0.989
15:40:59:172,0.9883,0.0471,-0.0014,0.989
15:40:59:178,0.9878,0.0513,-0.0051,0.989
15:40:59:182,0.9876,0.0537,0.0049,0.989
15:40:59:188,0.9819,0.0542,0.0159,0.984
15:40:59:192,0.9858,0.0628,0.0387,0.989
15:40:59:198,0.9746,0.0540,0.0567,0.978
15:40:59:202,0.9653,0.0491,0.0538,0.968
15:40:59:207,0.9638,0.0557,0.0572,0.967
15:40:59:212,0.9700,0.0591,0.0516,0.973
15:40:59:218,0.9751,0.0574,0.0379,0.978
15:40:59:223,0.9717,0.0537,0.0198,0.973
15:40:59:228,0.9682,0.0488,0.0017,0.969
15:40:59:232,0.9751,0.0427,-0.0149,0.976
15:40:59:238,0.9890,0.0386,-0.0271,0.990
15:40:59:242,1.0012,0.0356,-0.0303,1.002
15:40:59:248,1.0047,0.0337,-0.0229,1.005
15:40:59:252,1.0017,0.0354,-0.0112,1.002
15:40:59:258,0.9995,0.0390,0.0027,1.000
15:40:59:263,0.9966,0.0476,0.0157,0.998
15:40:59:268,0.9878,0.0591,0.0264,0.990
15:40:59:274,0.9785,0.0694,0.0306,0.981
15:40:59:278,0.9722,0.0711,0.0560,0.976
15:40:59:283,0.9756,0.0672,0.0726,0.981
15:40:59:289,0.9832,0.0588,0.0690,0.987
15:40:59:294,0.9868,0.0576,0.0558,0.990
15:40:59:298,0.9876,0.0608,0.0462,0.991
