accx,accy,accz
0.0906,0.03465,1.03095
0.1069333,0.0448333,0.998
0.12824,0.05174,0.9833
0.1393,0.05,0.97425
0.164525,0.0579,0.96325
0.17915,0.050025,0.973575
0.1845333,0.0434333,0.9734333
0.20876,0.01442,0.9891
0.151225,0.0427,0.98705
0.179125,-0.00715,1.049775
0.1653,-0.01515,0.9996
0.215775,-0.0899,0.976325
0.1778,-0.068175,0.956175
0.1558,-0.045125,0.998525
0.1542,-0.03445,1.0103
0.149575,-0.01455,1.017425
0.1405667,0.0036,1.0171333
0.1391,0.016875,1.0101
0.129775,0.02805,1.016775
0.1308,0.040575,1.022775
0.1336,0.0513,1.018025
0.144725,0.057375,1.004975
0.147825,0.05895,0.99015
0.148575,0.05395,1.003325
0.14988,0.04432,1.00614
0.1454,0.0401667,1.0081
0.1528,0.03118,1.00504
0.1522667,0.0301,1.0112
0.152675,0.0268,1.015125
0.152675,0.021375,1.00215
0.150275,0.019175,0.9988
0.15445,0.013925,0.99805
0.1467,0.01465,1.004675
0.15455,0.0201,0.993825
0.1569,0.024825,0.98735
0.1591,0.0244,0.99295
0.15305,0.025975,1.0027
0.15735,0.0242,1.0073
0.16355,0.022125,0.994325
0.162575,0.022475,0.992025
0.167475,0.024225,1.001925
0.15795,0.03,1.0067
0.1552,0.02885,1.0056
0.1554,0.03075,1.006175
0.1552333,0.0302667,1.0089667
0.15086,0.03294,1.00116
0.149075,0.032625,1.004675
0.149325,0.033,1.00275
0.153475,0.03495,0.9997
0.156175,0.035875,0.998925
0.16135,0.030925,1.00145
0.164975,0.026675,1.001375
0.1608,0.0237,1.008325
0.158975,0.02405,1.00905
0.155025,0.02615,1.010025
0.15065,0.0301,1.01305
0.1501,0.029625,1.00605
0.1529667,0.0255,1.0043667
0.15498,0.02756,1.00744
0.1533,0.0247,1.0097333
0.15568,0.02358,1.00304
0.15965,0.024225,1.001925
0.1647,0.0275,1.01005
0.1680333,0.0292,1.0097333
0.17202,0.03048,1.00066
0.175275,0.0284,0.996175
0.17285,0.031825,0.9949
0.17075,0.0299,1.000525
0.17095,0.034525,0.9937
0.1674,0.03385,0.994025
0.164125,0.0343,0.999225
0.16515,0.03605,1.003675
0.1656,0.0354333,1.0049
0.166175,0.035625,1.0073
0.168625,0.03275,1.0098
0.174,0.033225,1.0026
0.177625,0.027725,0.993275
0.1745,0.029975,0.991425
0.170275,0.0306,0.995525
0.174675,0.03055,0.994425
0.175025,0.031025,0.993425
0.171125,0.0322,0.9933
0.17105,0.032975,0.9973
0.17585,0.0329,0.996975
0.186225,0.03115,0.9861
0.1842,0.031575,0.99765
0.176825,0.026775,1.0019
0.173575,0.0287,1.004975
0.17415,0.030975,1.0025
0.1704,0.034825,1.00025
0.170525,0.035575,0.998125
0.169625,0.0332,0.993475
0.167775,0.036125,0.993225
0.1803,0.041075,0.990275
0.1778,0.038825,0.98895
0.171325,0.03495,0.986775
0.167875,0.030775,0.999225
0.169125,0.03435,1.003675
0.1688,0.037375,1.00215
0.1671,0.034325,0.994625
0.15865,0.033675,0.996725
0.15765,0.031075,1.0008
0.156175,0.03135,1.0073
0.15175,0.031575,1.0022
0.15385,0.03225,1.0026
0.155375,0.032675,0.9999
0.158175,0.0335,1.001675
0.157325,0.03435,0.998175
0.156475,0.034,1.00405
0.160825,0.03595,1.00075
0.162275,0.036325,1.003125
0.160725,0.038825,0.997325
0.1582,0.03795,1.003125
0.15285,0.041125,1.003875
0.149875,0.037775,1.000325
0.1466,0.0372,0.99515
0.146025,0.03715,0.99705
0.1538,0.0353,0.997425
0.150375,0.037175,1.021025
0.144475,0.0407,1.01585
0.151025,0.0388,1.00055
0.14495,0.04045,0.98445
0.127025,0.038875,1.00405
0.127975,0.03785,1.014775
0.12025,0.04,1.011625
0.1231,0.040875,1.008525
0.1241333,0.0401,1.0045667
0.126075,0.04015,1.00735
0.1274,0.04065,1.012775
0.13358,0.04026,1.00702
0.1363333,0.0372667,1.0027
0.1339,0.038725,1.0024
0.13595,0.04155,1.000925
0.13905,0.0414,1.005075
0.1324,0.0413,1.0031
0.130875,0.040275,1.0115
0.1292333,0.0440333,1.0146
0.132875,0.044975,1.0093
0.126375,0.051875,1.007175
0.12555,0.046625,1.003875
0.123825,0.042625,1.0023
0.12365,0.040575,0.99625
0.12415,0.0386,1.00165
0.125325,0.038975,1.01025
0.123975,0.03905,1.01085
0.1278,0.0401,0.998125
0.1305,0.0409,1.003475
0.130925,0.040425,1.0098
0.12985,0.0419,1.003125
0.124425,0.043125,1.015725
0.125725,0.0345,1.00545
0.126275,0.03765,1.004
0.122475,0.0386,0.99855
0.114375,0.04395,1.009025
0.110525,0.0426,1.0132
0.1135,0.042825,1.0167
0.12505,0.03905,1.0068
0.131475,0.0363,0.99775
0.12775,0.03685,1.002325
0.118625,0.039,1.02115
0.117775,0.042525,1.019825
0.1187,0.041975,1.013725
0.1209,0.0436,1.0076
0.125525,0.0393,1.0015
0.12685,0.0385,1.0008
0.12495,0.033875,1.007425
0.121075,0.037575,1.00385
0.1217333,0.0358667,1.0063667
0.12292,0.03718,1.00288
0.13085,0.03825,1.009675
0.135325,0.0394,1.009375
0.1337,0.0364333,1.0044
0.12772,0.03564,1.00794
0.1246,0.03625,1.009
0.122625,0.03635,1.00965
0.12165,0.038925,1.005025
0.120275,0.03855,1.001
0.1211333,0.04,1.0037667
0.12224,0.04018,1.00698
0.127525,0.036175,1.00945
0.1302,0.039,1.0123333
0.12528,0.04082,0.99936
0.132175,0.035575,0.997825
0.12885,0.038075,1.009625
0.12855,0.041175,1.00895
0.125775,0.04485,1.011575
0.126875,0.047125,1.012625
0.1345667,0.0512667,1.0166
0.126,0.05584,1.01066
0.11915,0.053425,1.0035
0.124625,0.046075,1.000275
0.12965,0.041,1.005825
0.1284333,0.0411667,1.0029
0.1322,0.037775,1.00065
0.139425,0.03565,1.002775
0.15775,0.03565,1.003325
0.1597,0.037875,0.996175
0.1593,0.0339,0.9850333
0.14782,0.03292,0.99986
0.15305,0.034475,0.99665
0.1481,0.052625,1.02235
0.146325,0.0451,0.9983
0.1521,0.029575,0.9775
0.14645,0.037075,0.994875
0.14245,0.047175,1.009475
0.1462,0.0399,1.003925
0.143675,0.039025,0.9997
0.1417,0.0418,0.99855
0.144425,0.045275,1.008575
0.146025,0.044975,1.003875
0.146025,0.044675,0.9979
0.1446,0.04165,1.00045
0.144125,0.0379,1.00535
0.139325,0.039225,1.009575
0.13735,0.040575,1.00925
0.136725,0.039775,1.005525
0.135375,0.038625,1.003925
0.135325,0.0407,1.00165
0.1374,0.04155,0.9987
0.1368,0.045325,1.003175
0.13985,0.04295,1.002975
0.144625,0.038325,0.997775
0.145375,0.0374,1.003975
0.141,0.0405,1.00945
0.137875,0.042825,1.007075
0.1332,0.042425,1.010975
0.132275,0.041,1.0065
0.1287,0.0403,1.0041
0.1269,0.0417,1.0034
0.127875,0.039975,1.007025
0.127875,0.03805,0.9994
0.131225,0.03715,1.002025
0.1349333,0.0390333,1.0077667
0.141675,0.038525,1.0087
0.14176,0.03574,1.00316
0.139025,0.035125,1.001975
0.131975,0.0369,1.0087
0.1252,0.0331667,1.0177667
0.1237667,0.0394667,1.0217667
0.1322667,0.0447,1.01175
0.1368,0.04465,0.999175
0.1404,0.039825,0.9876
0.1441,0.0294333,0.9848
0.148875,0.021925,0.98725
0.14358,0.01916,0.99796
0.13385,0.0242,1.004675
0.1415,0.030625,1.008475
0.1490333,0.0349,1.0161
0.146275,0.03785,1.013425
0.13804,0.0441,1.02022
0.136325,0.042775,1.01965
0.1391,0.04315,1.00595
0.1481,0.0358667,0.9949
0.16434,0.02272,0.98236
0.1794667,0.0171333,0.9810333
0.167225,0.0244,1.0015
0.15245,0.02755,1.00845
0.1431,0.0341,1.003575
0.1387,0.038075,1.000875
0.141925,0.041025,1.00185
0.1473,0.0416,0.999825
0.15175,0.039825,0.999825
0.15165,0.039025,1.002275
0.15085,0.038375,1.004725
0.1498,0.037525,1.006925
0.146325,0.0375,1.0079
0.1444,0.035375,1.006825
0.142825,0.0345,1.0077
0.1422,0.034425,1.00235
0.143775,0.03275,1.000825
0.146575,0.032875,0.999875
0.146275,0.036725,0.99905
0.14365,0.04085,1.001125
0.1494,0.040625,1.00925
0.1591,0.0349,1.0038
0.153425,0.038,0.996425
0.1481,0.036975,1.001
0.139225,0.0377,1.01705
0.1366,0.04065,1.0164
0.134775,0.043775,1.0139
0.133525,0.0438,1.0062
0.1346,0.0402,0.996425
0.138675,0.0355,0.99805
0.141375,0.0357,1.001125
0.14455,0.0361,1.001925
0.148625,0.0327,1.000375
0.153575,0.035075,1.001125
0.1662667,0.0352333,0.9941667
0.16662,0.04126,0.99676
0.135025,0.040875,1.012675
0.13345,0.042275,1.0129
0.133175,0.0363,1.00835
0.13435,0.03455,1.008225
0.13875,0.033,1.00485
0.14155,0.0306,1.002925
0.135575,0.033,1.005875
0.133975,0.032375,1.007725
0.135,0.0355667,1.0077
0.13904,0.03504,1.00488
0.148275,0.035525,1.008525
0.14045,0.0399,1.0123
0.1366,0.034225,1.011875
0.136125,0.031825,1.009025
0.14475,0.028975,1.002675
0.149025,0.02955,0.993475
0.14755,0.0299,1.004625
0.1527,0.0277333,0.9990333
0.1536,0.028325,0.99665
0.15232,0.0304,0.99854
