accx,accy,accz
0.96322,0.13202,0.07168
0.94655,0.146175,0.101275
0.979675,0.1375,0.102675
0.991,0.126,0.094875
1.002675,0.0999,0.07065
0.992675,0.078775,0.06175
0.9822,0.064975,0.1009
0.975025,0.058325,0.106675
0.971775,0.05455,0.07705
0.9977,0.04055,0.067375
1.001075,0.043875,0.062675
0.978825,0.055125,0.049775
0.955775,0.07235,0.070375
0.965225,0.067075,0.059125
0.9713,0.0526,0.051
0.9789833,0.04195,0.0378833
0.993025,0.021875,0.0549
1.011675,0.0121,0.0682
1.012425,0.0388,0.0442
0.99525,0.0674,0.02725
0.9721,0.1011833,0.0247333
0.984925,0.1271,-0.0123
0.99025,0.125125,-0.00505
0.96945,0.100075,-0.003225
0.9245,0.091425,-0.008775
0.949525,0.1037,-0.05
0.984825,0.10345,-0.01365
1.0224,0.103175,-0.0361
1.0094,0.0981333,-0.0251667
0.94942,0.09904,-0.04902
0.86605,0.10505,-0.129875
0.8346,0.1031,-0.1517
0.864725,0.115275,-0.1406
0.924375,0.1218,-0.0983
0.94996,0.14162,-0.08722
0.918375,0.1782,-0.1294
0.926875,0.205975,-0.2074
0.9435,0.2086,-0.2766
0.9241667,0.2228667,-0.3219667
0.8899667,0.2340667,-0.2644833
0.848825,0.25405,-0.16645
0.853175,0.267475,0.02395
0.9068667,0.2507333,0.0902333
0.9448333,0.245,0.0054
0.93304,0.22624,-0.23778
0.726075,0.37465,-0.42795
0.90585,0.362675,-0.3564
0.995325,0.366,-0.14035
0.9250667,0.3735,-0.0484333
0.81576,0.34908,0.02546
0.589375,0.3458,-0.245875
0.6153,0.26655,-0.50395
0.65085,0.19525,-0.369425
0.5813333,0.2067333,-0.1827
0.5763333,0.2157,-0.0856667
0.5044333,0.2944333,-0.1029167
0.448,0.2819,-0.2785
0.506375,0.2687,-0.381975
1.250925,0.3037,-0.4974
1.292075,0.44465,-0.384175
0.82085,0.441675,-0.09695
0.508825,0.4139,-0.23505
0.582225,0.2978,-0.693
0.78395,0.2956,-0.94185
0.805175,0.32705,-0.6688
0.7243,0.409625,-0.460125
0.74,0.448175,-0.52195
0.85775,0.444375,-0.58045
0.745825,0.421,-0.401325
0.60415,0.40965,-0.384475
0.676575,0.448725,-0.5194
0.833975,0.4433,-0.469775
0.8356,0.4279667,-0.3689667
0.75705,0.413525,-0.33765
0.76894,0.37134,-0.38912
0.84555,0.375025,-0.54185
0.9127,0.399525,-0.55055
0.905725,0.45045,-0.518725
0.907375,0.505325,-0.454075
0.9363,0.5376,-0.4796333
0.98494,0.53602,-0.51246
0.9884667,0.5334667,-0.5053
0.9848,0.5314,-0.547275
0.9865,0.54425,-0.5089
0.99264,0.56772,-0.45918
0.96935,0.58235,-0.41855
0.9595333,0.5428,-0.3379333
0.9159,0.4715333,-0.3025
0.84905,0.403775,-0.320425
