accx,accy,accz
0.92415,0.0225,0.34005
0.920575,0.021175,0.349975
0.927475,0.021075,0.3465
0.9368333,0.0225667,0.3480333
0.93764,0.02336,0.3552
0.928525,0.023575,0.353675
0.92335,0.0253,0.351475
0.912025,0.03145,0.367725
0.908775,0.037875,0.3623
0.9079333,0.0365,0.3543667
0.92054,0.03032,0.35286
0.92805,0.02805,0.347325
0.9327,0.02375,0.343225
0.9306,0.025675,0.338025
0.9367,0.0265667,0.3408333
0.943325,0.02215,0.343975
0.93376,0.02268,0.3537
0.9326,0.02015,0.35985
0.931275,0.01925,0.358875
0.928025,0.018025,0.358175
0.9247,0.0203,0.3639
0.91962,0.02402,0.37034
0.91635,0.023975,0.37165
0.922475,0.022,0.3668
0.921475,0.02305,0.36545
0.928825,0.020825,0.364025
0.9285667,0.0237333,0.3676667
0.92776,0.0252,0.35974
0.9273333,0.0229333,0.3627667
0.9262,0.02666,0.36234
0.9207,0.029025,0.3662
0.9258667,0.0212667,0.36
0.927925,0.0215,0.35895
0.929975,0.02085,0.3527
0.92685,0.021575,0.331675
0.92785,0.019125,0.34745
0.93035,0.019375,0.358625
0.929625,0.0212,0.3564
0.923075,0.02395,0.3514
0.926025,0.024,0.346575
0.92985,0.022175,0.339
0.928625,0.0218,0.327475
0.935625,0.018025,0.33245
0.9445333,0.0177667,0.3328
0.93448,0.0194,0.33568
0.93245,0.0219,0.324475
0.934525,0.022075,0.3146
0.943925,0.017125,0.308875
0.947775,0.0141,0.3163
0.937625,0.017825,0.3161
0.937575,0.017425,0.321225
0.938475,0.018625,0.315125
0.940925,0.018975,0.319825
0.9422667,0.0192333,0.3150333
0.93866,0.0197,0.31698
0.93945,0.019775,0.31605
0.93885,0.019375,0.31535
0.93465,0.020125,0.311275
0.9405,0.019975,0.31305
0.941325,0.021825,0.3114
0.940825,0.018825,0.31495
0.940075,0.019,0.31235
0.9392,0.01895,0.320775
0.938125,0.020775,0.3247
0.9378333,0.0215333,0.3242333
0.93528,0.0214,0.3188
0.933875,0.019925,0.3236
0.9377,0.019,0.324575
0.93885,0.020175,0.320075
0.940925,0.019,0.31915
0.939325,0.019475,0.31965
0.938125,0.019625,0.323825
0.938775,0.019125,0.327575
0.93585,0.02035,0.325975
0.938225,0.0196,0.32335
0.939325,0.0176,0.32055
0.939825,0.017925,0.321925
0.937325,0.020925,0.32325
0.93645,0.02115,0.324375
0.9356667,0.0213667,0.3291333
0.93504,0.02194,0.32786
0.93725,0.02145,0.324775
0.9357,0.0200667,0.3258
0.935375,0.02285,0.32105
0.9363,0.02302,0.32846
0.937725,0.023225,0.323725
0.9395,0.024,0.3228
0.94015,0.023275,0.3241
0.939575,0.02235,0.32505
0.9381667,0.0220333,0.3260333
0.94156,0.02042,0.32754
0.9433333,0.0194,0.3325667
0.941525,0.019625,0.333775
0.94308,0.02264,0.32988
0.9450333,0.0197333,0.3226667
0.9364667,0.0256,0.2999667
0.93526,0.03252,0.28678
0.940925,0.028175,0.305825
0.9405,0.03,0.31205
