time,gFx,gFy,gFz,TgF
16:01:16:752,0.9550,0.0760,0.1941,0.978
16:01:16:756,0.9604,0.0742,0.1775,0.980
16:01:16:762,0.9682,0.0716,0.1609,0.984
16:01:16:766,0.9802,0.0723,0.1406,0.993
16:01:16:771,0.9907,0.0779,0.1127,1.000
16:01:16:776,0.9973,0.0808,0.0851,1.004
16:01:16:782,1.0056,0.0804,0.0626,1.011
16:01:16:786,1.0157,0.0752,0.0475,1.020
16:01:16:792,1.0181,0.0708,0.0477,1.022
16:01:16:803,1.0110,0.0735,0.0736,1.016
16:01:16:804,1.0032,0.0852,0.1029,1.012
16:01:16:806,0.9995,0.0936,0.1288,1.012
16:01:16:812,0.9993,0.0892,0.1545,1.015
16:01:16:817,1.0000,0.0796,0.1684,1.017
16:01:16:821,0.9998,0.0764,0.1672,1.017
16:01:16:826,0.9976,0.0789,0.1557,1.013
16:01:16:832,0.9934,0.0816,0.1418,1.007
16:01:16:837,0.9861,0.0833,0.1313,0.998
16:01:16:843,0.9788,0.0823,0.1274,0.990
16:01:16:846,0.9692,0.0835,0.1286,0.981
16:01:16:852,0.9553,0.0887,0.1271,0.968
16:01:16:856,0.9362,0.0967,0.1203,0.949
16:01:16:863,0.9206,0.1031,0.1137,0.933
16:01:16:866,0.9157,0.1038,0.1095,0.928
16:01:16:872,0.9213,0.0992,0.1137,0.934
16:01:16:878,0.9286,0.0955,0.1247,0.942
16:01:16:882,0.9338,0.0948,0.1362,0.948
16:01:16:886,0.9348,0.0970,0.1467,0.951
16:01:16:901,0.9345,0.0977,0.1543,0.952
16:01:16:902,0.9377,0.0967,0.1589,0.956
16:01:16:903,0.9423,0.0960,0.1594,0.961
16:01:16:907,0.9462,0.0970,0.1574,0.964
16:01:16:912,0.9482,0.0999,0.1535,0.966
16:01:16:919,0.9504,0.1011,0.1489,0.967
16:01:16:922,0.9565,0.0975,0.1469,0.973
16:01:16:928,0.9648,0.0928,0.1450,0.980
16:01:16:932,0.9763,0.0882,0.1381,0.990
16:01:16:936,0.9888,0.0828,0.1291,1.001
16:01:16:943,0.9944,0.0772,0.1247,1.005
16:01:16:947,0.9922,0.0708,0.1266,1.003
16:01:16:952,0.9876,0.0645,0.1315,0.998
16:01:16:957,0.9851,0.0588,0.1347,0.996
16:01:16:962,0.9890,0.0530,0.1328,0.999
16:01:16:967,0.9939,0.0505,0.1262,1.003
16:01:16:972,0.9978,0.0537,0.1208,1.007
16:01:16:977,1.0008,0.0586,0.1166,1.009
16:01:16:984,1.0008,0.0625,0.1127,1.009
16:01:16:987,0.9998,0.0654,0.1108,1.008
16:01:17:002,0.9990,0.0686,0.1095,1.007
16:01:17:003,0.9998,0.0706,0.1110,1.008
16:01:17:004,1.0008,0.0701,0.1134,1.010
16:01:17:007,0.9993,0.0708,0.1149,1.008
16:01:17:013,0.9915,0.0725,0.1139,1.001
16:01:17:020,0.9807,0.0750,0.1125,0.990
16:01:17:024,0.9692,0.0767,0.1161,0.979
16:01:17:027,0.9550,0.0779,0.1242,0.966
16:01:17:034,0.9384,0.0782,0.1313,0.951
16:01:17:039,0.9167,0.0794,0.1357,0.930
16:01:17:043,0.8939,0.0811,0.1367,0.908
16:01:17:047,0.8910,0.0767,0.1313,0.904
16:01:17:053,0.9123,0.0706,0.1095,0.922
16:01:17:057,0.9399,0.0667,0.0748,0.945
16:01:17:062,0.9580,0.0659,0.0509,0.962
16:01:17:067,0.9692,0.0679,0.0501,0.973
16:01:17:073,0.9839,0.0689,0.0660,0.989
16:01:17:079,1.0032,0.0684,0.0863,1.009
16:01:17:082,1.0215,0.0654,0.1073,1.029
16:01:17:087,1.0342,0.0630,0.1288,1.044
16:01:17:096,1.0367,0.0647,0.1501,1.049
16:01:17:098,1.0325,0.0689,0.1684,1.048
16:01:17:104,1.0237,0.0730,0.1750,1.041
16:01:17:108,1.0144,0.0764,0.1677,1.031
16:01:17:114,1.0088,0.0777,0.1545,1.024
16:01:17:117,1.0039,0.0769,0.1381,1.016
16:01:17:123,0.9973,0.0747,0.1222,1.008
16:01:17:127,0.9902,0.0760,0.1108,0.999
16:01:17:133,0.9832,0.0808,0.1068,0.992
16:01:17:137,0.9807,0.0838,0.1029,0.990
16:01:17:143,0.9844,0.0833,0.0932,0.992
16:01:17:148,0.9868,0.0818,0.0778,0.993
16:01:17:153,0.9849,0.0821,0.0663,0.990
16:01:17:158,0.9773,0.0833,0.0602,0.983
16:01:17:165,0.9685,0.0821,0.0582,0.974
16:01:17:168,0.9638,0.0782,0.0585,0.969
16:01:17:174,0.9643,0.0752,0.0565,0.969
16:01:17:178,0.9697,0.0730,0.0565,0.974
16:01:17:183,0.9734,0.0703,0.0592,0.978
16:01:17:188,0.9768,0.0684,0.0660,0.981
16:01:17:195,0.9832,0.0650,0.0768,0.988
16:01:17:198,0.9890,0.0628,0.0875,0.995
16:01:17:203,0.9910,0.0650,0.0939,0.998
16:01:17:207,0.9878,0.0669,0.0927,0.994
16:01:17:213,0.9849,0.0676,0.0858,0.991
16:01:17:217,0.9861,0.0662,0.0768,0.991
16:01:17:223,0.9878,0.0657,0.0668,0.992
16:01:17:228,0.9895,0.0664,0.0621,0.994
16:01:17:234,0.9929,0.0662,0.0609,0.997
16:01:17:238,0.9956,0.0659,0.0638,1.000
16:01:17:244,0.9944,0.0691,0.0680,0.999
16:01:17:248,0.9910,0.0730,0.0695,0.996
16:01:17:253,0.9880,0.0742,0.0685,0.993
16:01:17:258,0.9876,0.0730,0.0699,0.993
16:01:17:264,0.9883,0.0733,0.0734,0.994
16:01:17:268,0.9876,0.0760,0.0783,0.994
16:01:17:274,0.9858,0.0784,0.0819,0.992
16:01:17:278,0.9824,0.0794,0.0846,0.989
16:01:17:283,0.9775,0.0774,0.0853,0.984
16:01:17:288,0.9724,0.0764,0.0834,0.979
16:01:17:296,0.9685,0.0782,0.0792,0.975
16:01:17:298,0.9682,0.0799,0.0770,0.975
16:01:17:303,0.9695,0.0799,0.0734,0.976
16:01:17:309,0.9700,0.0794,0.0692,0.976
16:01:17:314,0.9751,0.0786,0.0712,0.981
16:01:17:318,0.9827,0.0786,0.0687,0.988
16:01:17:323,0.9858,0.0782,0.0589,0.991
16:01:17:328,0.9910,0.0779,0.0545,0.996
16:01:17:334,0.9959,0.0767,0.0475,1.000
16:01:17:338,0.9978,0.0742,0.0409,1.001
16:01:17:343,0.9956,0.0725,0.0365,0.999
16:01:17:348,0.9920,0.0752,0.0396,0.996
16:01:17:354,0.9915,0.0801,0.0482,0.996
16:01:17:360,0.9905,0.0821,0.0506,0.995
16:01:17:364,0.9888,0.0818,0.0528,0.994
16:01:17:369,0.9873,0.0813,0.0565,0.992
16:01:17:374,0.9841,0.0816,0.0653,0.990
16:01:17:379,0.9810,0.0826,0.0758,0.987
16:01:17:384,0.9775,0.0835,0.0839,0.985
16:01:17:388,0.9712,0.0843,0.0856,0.979
16:01:17:398,0.9682,0.0870,0.0917,0.976
16:01:17:399,0.9709,0.0887,0.1024,0.980
16:01:17:405,0.9719,0.0882,0.1071,0.982
16:01:17:414,0.9712,0.0874,0.1088,0.981
16:01:17:415,0.9697,0.0877,0.1081,0.980
16:01:17:419,0.9680,0.0894,0.1068,0.978
16:01:17:424,0.9692,0.0874,0.1059,0.979
16:01:17:429,0.9739,0.0823,0.1015,0.983
16:01:17:434,0.9792,0.0777,0.0949,0.987
16:01:17:439,0.9817,0.0750,0.0866,0.988
16:01:17:444,0.9810,0.0747,0.0756,0.987
16:01:17:449,0.9814,0.0735,0.0685,0.987
16:01:17:454,0.9822,0.0681,0.0626,0.987
16:01:17:460,0.9800,0.0657,0.0582,0.984
16:01:17:464,0.9783,0.0691,0.0528,0.982
16:01:17:469,0.9744,0.0720,0.0421,0.978
16:01:17:474,0.9680,0.0769,0.0269,0.971
16:01:17:479,0.9636,0.0799,0.0059,0.967
16:01:17:484,0.9648,0.0813,-0.0161,0.968
16:01:17:489,0.9680,0.0840,-0.0361,0.972
16:01:17:495,0.9719,0.0865,-0.0525,0.977
16:01:17:501,0.9756,0.0884,-0.0652,0.982
16:01:17:504,0.9788,0.0921,-0.0760,0.986
16:01:17:509,0.9829,0.0945,-0.0821,0.991
16:01:17:516,0.9839,0.0936,-0.0831,0.992
16:01:17:519,0.9832,0.0916,-0.0821,0.991
16:01:17:524,0.9805,0.0911,-0.0765,0.988
16:01:17:529,0.9792,0.0928,-0.0628,0.986
16:01:17:535,0.9795,0.0921,-0.0447,0.985
16:01:17:539,0.9797,0.0904,-0.0273,0.984
16:01:17:545,0.9785,0.0892,-0.0095,0.983
16:01:17:549,0.9763,0.0874,0.0074,0.980
16:01:17:555,0.9739,0.0862,0.0230,0.978
16:01:17:560,0.9726,0.0857,0.0352,0.977
16:01:17:565,0.9746,0.0862,0.0433,0.979
16:01:17:569,0.9761,0.0865,0.0411,0.981
16:01:17:576,0.9805,0.0862,0.0313,0.985
16:01:17:580,0.9827,0.0850,0.0208,0.987
16:01:17:586,0.9800,0.0843,0.0125,0.984
16:01:17:590,0.9756,0.0823,0.0071,0.979
16:01:17:595,0.9714,0.0811,0.0047,0.975
16:01:17:600,0.9678,0.0813,0.0017,0.971
16:01:17:606,0.9673,0.0838,-0.0007,0.971
16:01:17:615,0.9700,0.0848,-0.0019,0.974
16:01:17:616,0.9724,0.0833,-0.0034,0.976
16:01:17:620,0.9748,0.0811,-0.0031,0.978
16:01:17:625,0.9768,0.0789,-0.0022,0.980
16:01:17:630,0.9783,0.0769,-0.0005,0.981
16:01:17:635,0.9773,0.0750,0.0022,0.980
16:01:17:639,0.9746,0.0740,0.0064,0.977
16:01:17:645,0.9734,0.0713,0.0108,0.976
16:01:17:650,0.9744,0.0676,0.0157,0.977
16:01:17:655,0.9766,0.0640,0.0218,0.979
16:01:17:660,0.9768,0.0637,0.0259,0.979
16:01:17:666,0.9746,0.0645,0.0299,0.977
16:01:17:670,0.9744,0.0637,0.0333,0.977
16:01:17:676,0.9763,0.0635,0.0355,0.979
16:01:17:681,0.9797,0.0650,0.0357,0.983
16:01:17:685,0.9836,0.0659,0.0335,0.986
16:01:17:691,0.9836,0.0654,0.0274,0.986
16:01:17:696,0.9788,0.0662,0.0162,0.981
16:01:17:700,0.9726,0.0652,0.0052,0.975
16:01:17:706,0.9700,0.0637,-0.0022,0.972
16:01:17:715,0.9724,0.0645,-0.0112,0.975
16:01:17:721,0.9751,0.0635,-0.0227,0.977
16:01:17:722,0.9792,0.0623,-0.0357,0.982
16:01:17:726,0.9817,0.0603,-0.0459,0.985
16:01:17:730,0.9846,0.0562,-0.0503,0.988
16:01:17:736,0.9922,0.0549,-0.0452,0.995
16:01:17:740,0.9981,0.0615,-0.0320,1.000
16:01:17:745,1.0027,0.0698,-0.0156,1.005
16:01:17:750,1.0103,0.0742,0.0057,1.013
16:01:17:756,1.0206,0.0750,0.0269,1.024
16:01:17:760,1.0254,0.0791,0.0418,1.029
16:01:17:765,1.0230,0.0879,0.0511,1.028
16:01:17:770,1.0179,0.0955,0.0599,1.024
16:01:17:776,1.0120,0.0980,0.0629,1.019
16:01:17:780,1.0052,0.0967,0.0599,1.012
16:01:17:786,0.9998,0.0962,0.0570,1.006
16:01:17:790,0.9927,0.0977,0.0514,0.999
16:01:17:796,0.9866,0.1041,0.0462,0.993
16:01:17:800,0.9805,0.1107,0.0435,0.988
16:01:17:805,0.9722,0.1151,0.0396,0.980
16:01:17:813,0.9660,0.1165,0.0362,0.974
16:01:17:817,0.9638,0.1148,0.0313,0.971
16:01:17:821,0.9636,0.1109,0.0296,0.970
16:01:17:826,0.9656,0.1050,0.0374,0.972
16:01:17:831,0.9670,0.0980,0.0482,0.973
16:01:17:836,0.9663,0.0923,0.0536,0.972
16:01:17:840,0.9668,0.0879,0.0580,0.972
16:01:17:847,0.9668,0.0826,0.0587,0.972
16:01:17:851,0.9670,0.0786,0.0531,0.972
16:01:17:857,0.9680,0.0789,0.0467,0.972
16:01:17:861,0.9704,0.0794,0.0411,0.975
16:01:17:866,0.9753,0.0786,0.0345,0.979
16:01:17:870,0.9807,0.0767,0.0252,0.984
16:01:17:876,0.9836,0.0752,0.0201,0.987
16:01:17:882,0.9846,0.0735,0.0176,0.988
16:01:17:886,0.9849,0.0716,0.0149,0.988
16:01:17:891,0.9861,0.0725,0.0147,0.989
16:01:17:897,0.9841,0.0745,0.0174,0.987
16:01:17:901,0.9807,0.0740,0.0213,0.984
16:01:17:906,0.9788,0.0723,0.0259,0.982
16:01:17:912,0.9778,0.0713,0.0299,0.981
16:01:17:916,0.9773,0.0725,0.0313,0.980
16:01:17:921,0.9778,0.0747,0.0316,0.981
16:01:17:926,0.9807,0.0757,0.0340,0.984
16:01:17:931,0.9834,0.0762,0.0382,0.987
16:01:17:936,0.9844,0.0752,0.0399,0.988
16:01:17:941,0.9832,0.0760,0.0401,0.987
16:01:17:946,0.9805,0.0774,0.0379,0.984
16:01:17:951,0.9792,0.0784,0.0343,0.983
16:01:17:957,0.9792,0.0782,0.0325,0.983
16:01:17:962,0.9770,0.0777,0.0306,0.981
16:01:17:966,0.9756,0.0767,0.0296,0.979
16:01:17:971,0.9768,0.0767,0.0294,0.980
16:01:17:977,0.9805,0.0769,0.0296,0.984
16:01:17:982,0.9834,0.0752,0.0281,0.987
16:01:17:987,0.9861,0.0735,0.0255,0.989
16:01:17:991,0.9856,0.0725,0.0215,0.988
16:01:17:997,0.9822,0.0720,0.0181,0.985
16:01:18:002,0.9768,0.0711,0.0176,0.980
16:01:18:007,0.9695,0.0703,0.0159,0.972
16:01:18:014,0.9604,0.0696,0.0113,0.963
16:01:18:020,0.9575,0.0691,0.0066,0.960
16:01:18:021,0.9592,0.0674,0.0010,0.962
16:01:18:026,0.9660,0.0667,-0.0009,0.968
16:01:18:031,0.9792,0.0667,-0.0034,0.982
16:01:18:037,0.9915,0.0681,-0.0049,0.994
16:01:18:041,0.9929,0.0696,-0.0075,0.995
16:01:18:047,0.9778,0.0679,-0.0119,0.980
16:01:18:051,0.9558,0.0652,-0.0093,0.958
16:01:18:057,0.9477,0.0637,-0.0034,0.950
16:01:18:062,0.9577,0.0657,0.0047,0.960
16:01:18:066,0.9746,0.0718,0.0154,0.977
16:01:18:071,0.9917,0.0784,0.0303,0.995
16:01:18:077,1.0034,0.0855,0.0499,1.008
16:01:18:081,1.0135,0.0870,0.0638,1.019
16:01:18:087,1.0264,0.0833,0.0761,1.033
16:01:18:096,1.0345,0.0799,0.0910,1.042
16:01:18:101,1.0342,0.0767,0.1017,1.042
16:01:18:102,1.0291,0.0728,0.1110,1.038
16:01:18:107,1.0208,0.0701,0.1208,1.030
16:01:18:112,1.0103,0.0676,0.1315,1.021
16:01:18:118,0.9971,0.0672,0.1416,1.009
16:01:18:122,0.9868,0.0696,0.1438,1.000
16:01:18:128,0.9734,0.0755,0.1313,0.985
16:01:18:132,0.9614,0.0833,0.1115,0.971
16:01:18:137,0.9572,0.0894,0.0961,0.966
16:01:18:142,0.9553,0.0906,0.0812,0.963
16:01:18:147,0.9568,0.0882,0.0653,0.963
16:01:18:152,0.9631,0.0838,0.0580,0.968
16:01:18:157,0.9673,0.0813,0.0543,0.972
16:01:18:162,0.9668,0.0816,0.0484,0.971
16:01:18:167,0.9685,0.0838,0.0470,0.973
16:01:18:172,0.9692,0.0835,0.0514,0.974
16:01:18:178,0.9704,0.0816,0.0577,0.976
16:01:18:182,0.9739,0.0769,0.0646,0.979
16:01:18:187,0.9758,0.0738,0.0695,0.981
16:01:18:198,0.9768,0.0703,0.0734,0.982
16:01:18:199,0.9773,0.0657,0.0770,0.983
16:01:18:202,0.9756,0.0645,0.0795,0.981
16:01:18:207,0.9756,0.0650,0.0787,0.981
16:01:18:213,0.9748,0.0647,0.0692,0.979
16:01:18:218,0.9744,0.0645,0.0558,0.978
16:01:18:222,0.9758,0.0647,0.0453,0.979
16:01:18:228,0.9780,0.0681,0.0391,0.981
16:01:18:232,0.9792,0.0733,0.0367,0.983
16:01:18:238,0.9800,0.0767,0.0333,0.984
16:01:18:242,0.9778,0.0772,0.0237,0.981
16:01:18:247,0.9773,0.0762,0.0152,0.980
16:01:18:252,0.9785,0.0760,0.0120,0.982
16:01:18:258,0.9814,0.0750,0.0088,0.984
16:01:18:263,0.9846,0.0745,0.0022,0.987
16:01:18:268,0.9868,0.0755,-0.0034,0.990
16:01:18:272,0.9876,0.0777,-0.0049,0.991
16:01:18:279,0.9827,0.0808,-0.0014,0.986
16:01:18:283,0.9761,0.0838,0.0015,0.980
16:01:18:288,0.9724,0.0850,0.0039,0.976
16:01:18:302,0.9748,0.0833,0.0083,0.978
16:01:18:304,0.9785,0.0794,0.0145,0.982
16:01:18:305,0.9788,0.0762,0.0220,0.982
16:01:18:308,0.9795,0.0728,0.0294,0.983
16:01:18:327,0.9822,0.0689,0.0382,0.985
16:01:18:328,0.9824,0.0681,0.0445,0.986
16:01:18:330,0.9797,0.0694,0.0509,0.984
16:01:18:330,0.9792,0.0696,0.0577,0.983
16:01:18:333,0.9807,0.0696,0.0624,0.985
16:01:18:340,0.9832,0.0694,0.0631,0.988
16:01:18:346,0.9846,0.0694,0.0570,0.989
16:01:18:354,0.9844,0.0696,0.0484,0.988
16:01:18:355,0.9836,0.0706,0.0401,0.987
16:01:18:360,0.9795,0.0711,0.0325,0.983
16:01:18:363,0.9739,0.0716,0.0274,0.977
16:01:18:369,0.9707,0.0716,0.0220,0.974
16:01:18:373,0.9717,0.0708,0.0193,0.974
16:01:18:378,0.9744,0.0696,0.0196,0.977
16:01:18:383,0.9763,0.0698,0.0213,0.979
16:01:18:388,0.9780,0.0725,0.0237,0.981
16:01:18:397,0.9805,0.0735,0.0259,0.984
16:01:18:398,0.9851,0.0720,0.0281,0.988
16:01:18:404,0.9890,0.0701,0.0308,0.992
16:01:18:408,0.9883,0.0698,0.0333,0.991
16:01:18:414,0.9868,0.0708,0.0389,0.990
16:01:18:418,0.9858,0.0720,0.0462,0.990
16:01:18:423,0.9861,0.0723,0.0511,0.990
16:01:18:428,0.9861,0.0740,0.0482,0.990
16:01:18:433,0.9832,0.0772,0.0431,0.987
16:01:18:438,0.9814,0.0786,0.0409,0.985
16:01:18:443,0.9819,0.0764,0.0384,0.986
16:01:18:448,0.9844,0.0730,0.0360,0.988
16:01:18:453,0.9873,0.0691,0.0347,0.990
16:01:18:459,0.9900,0.0654,0.0352,0.993
16:01:18:464,0.9920,0.0637,0.0357,0.995
16:01:18:469,0.9944,0.0618,0.0367,0.997
16:01:18:473,0.9983,0.0591,0.0372,1.001
16:01:18:479,1.0015,0.0574,0.0384,1.004
16:01:18:483,1.0025,0.0557,0.0389,1.005
16:01:18:488,1.0005,0.0557,0.0382,1.003
16:01:18:495,0.9949,0.0564,0.0367,0.997
16:01:18:501,0.9893,0.0574,0.0347,0.992
16:01:18:503,0.9827,0.0574,0.0338,0.985
16:01:18:509,0.9756,0.0564,0.0335,0.978
16:01:18:513,0.9700,0.0557,0.0335,0.972
16:01:18:520,0.9675,0.0552,0.0372,0.970
16:01:18:523,0.9687,0.0542,0.0416,0.971
16:01:18:529,0.9729,0.0532,0.0443,0.975
16:01:18:534,0.9773,0.0505,0.0462,0.980
16:01:18:539,0.9814,0.0469,0.0462,0.984
16:01:18:543,0.9841,0.0461,0.0460,0.986
16:01:18:549,0.9866,0.0500,0.0470,0.989
16:01:18:553,0.9885,0.0557,0.0455,0.991
16:01:18:559,0.9873,0.0603,0.0369,0.990
16:01:18:564,0.9844,0.0628,0.0220,0.987
16:01:18:569,0.9861,0.0625,0.0066,0.988
16:01:18:574,0.9895,0.0632,0.0000,0.992
16:01:18:580,0.9912,0.0647,0.0025,0.993
16:01:18:583,0.9905,0.0657,0.0088,0.993
16:01:18:589,0.9888,0.0669,0.0215,0.991
16:01:18:596,0.9854,0.0681,0.0377,0.988
16:01:18:601,0.9822,0.0703,0.0560,0.986
16:01:18:604,0.9788,0.0708,0.0751,0.984
16:01:18:609,0.9780,0.0711,0.0907,0.985
16:01:18:615,0.9805,0.0711,0.1007,0.988
16:01:18:619,0.9824,0.0698,0.1064,0.991
16:01:18:624,0.9836,0.0694,0.1086,0.992
16:01:18:629,0.9814,0.0686,0.1108,0.990
16:01:18:634,0.9778,0.0694,0.1098,0.986
16:01:18:639,0.9763,0.0716,0.1056,0.985
16:01:18:644,0.9753,0.0725,0.0993,0.983
16:01:18:649,0.9722,0.0730,0.0914,0.979
16:01:18:654,0.9675,0.0716,0.0849,0.974
16:01:18:660,0.9643,0.0686,0.0797,0.970
16:01:18:665,0.9624,0.0664,0.0741,0.968
16:01:18:669,0.9602,0.0654,0.0665,0.965
16:01:18:674,0.9607,0.0645,0.0582,0.965
16:01:18:682,0.9624,0.0647,0.0511,0.966
16:01:18:684,0.9643,0.0647,0.0465,0.968
16:01:18:689,0.9624,0.0640,0.0391,0.965
16:01:18:694,0.9629,0.0628,0.0352,0.966
16:01:18:700,0.9651,0.0613,0.0355,0.968
16:01:18:705,0.9682,0.0596,0.0357,0.971
16:01:18:710,0.9712,0.0574,0.0374,0.974
16:01:18:714,0.9746,0.0547,0.0411,0.977
16:01:18:720,0.9758,0.0537,0.0467,0.978
16:01:18:725,0.9761,0.0520,0.0565,0.979
16:01:18:730,0.9778,0.0496,0.0651,0.981
16:01:18:734,0.9819,0.0464,0.0717,0.986
16:01:18:740,0.9861,0.0427,0.0763,0.990
16:01:18:744,0.9871,0.0432,0.0797,0.991
16:01:18:750,0.9868,0.0449,0.0831,0.991
16:01:18:754,0.9883,0.0442,0.0870,0.993
16:01:18:760,0.9885,0.0351,0.0841,0.993
16:01:18:764,0.9668,0.0491,0.0690,0.970
16:01:18:770,0.9519,0.0708,0.0748,0.957
16:01:18:776,0.9634,0.0762,0.0800,0.970
16:01:18:780,0.9819,0.0696,0.0773,0.987
16:01:18:785,0.9885,0.0640,0.0719,0.993
16:01:18:790,0.9876,0.0674,0.0690,0.992
16:01:18:795,0.9907,0.0733,0.0709,0.996
16:01:18:800,0.9976,0.0735,0.0743,1.003
16:01:18:805,1.0015,0.0735,0.0741,1.007
