time,gFx,gFy,gFz,TgF
16:45:14:940,0.9981,0.0144,0.1005,1.003
16:45:14:944,1.0020,0.0112,0.0961,1.007
16:45:14:959,0.9973,0.0095,0.0890,1.001
16:45:14:960,0.9990,0.0100,0.0829,1.003
16:45:14:961,0.9976,0.0090,0.0773,1.001
16:45:14:965,0.9924,0.0058,0.0746,0.995
16:45:14:972,0.9868,0.0036,0.0739,0.990
16:45:14:974,0.9824,0.0026,0.0756,0.985
16:45:14:980,0.9785,0.0029,0.0790,0.982
16:45:14:988,0.9758,0.0036,0.0836,0.979
16:45:14:990,0.9739,0.0041,0.0892,0.978
16:45:14:994,0.9739,0.0048,0.0939,0.978
16:45:14:999,0.9739,0.0060,0.0961,0.979
16:45:15:005,0.9734,0.0080,0.0968,0.978
16:45:15:010,0.9731,0.0097,0.0973,0.978
16:45:15:015,0.9758,0.0109,0.0958,0.981
16:45:15:020,0.9792,0.0104,0.0932,0.984
16:45:15:025,0.9836,0.0082,0.0897,0.988
16:45:15:031,0.9849,0.0056,0.0878,0.989
16:45:15:036,0.9819,0.0051,0.0878,0.986
16:45:15:040,0.9788,0.0063,0.0885,0.983
16:45:15:045,0.9790,0.0063,0.0895,0.983
16:45:15:059,0.9795,0.0060,0.0907,0.984
16:45:15:060,0.9753,0.0038,0.0905,0.980
16:45:15:061,0.9744,0.0048,0.0919,0.979
16:45:15:065,0.9761,0.0058,0.0934,0.981
16:45:15:072,0.9807,0.0056,0.0934,0.985
16:45:15:075,0.9846,0.0068,0.0944,0.989
16:45:15:080,0.9834,0.0060,0.0936,0.988
16:45:15:086,0.9878,0.0058,0.0963,0.993
16:45:15:091,0.9890,0.0063,0.1007,0.994
16:45:15:095,0.9819,0.0078,0.0998,0.987
16:45:15:100,0.9766,0.0070,0.0966,0.981
16:45:15:105,0.9734,0.0056,0.0914,0.978
16:45:15:110,0.9695,0.0051,0.0861,0.973
16:45:15:116,0.9616,0.0095,0.0814,0.965
16:45:15:121,0.9602,0.0095,0.0802,0.964
16:45:15:125,0.9651,0.0060,0.0802,0.968
16:45:15:131,0.9663,0.0036,0.0783,0.969
16:45:15:135,0.9653,0.0031,0.0775,0.968
16:45:15:141,0.9653,0.0043,0.0795,0.969
16:45:15:148,0.9780,-0.0023,0.0917,0.982
16:45:15:153,0.9868,-0.0049,0.0990,0.992
16:45:15:156,0.9888,-0.0001,0.1049,0.994
16:45:15:161,0.9900,0.0031,0.1081,0.996
16:45:15:165,0.9861,0.0082,0.1046,0.992
16:45:15:171,0.9832,0.0144,0.0995,0.988
16:45:15:175,0.9873,0.0136,0.0902,0.992
16:45:15:181,1.0020,0.0046,0.0770,1.005
16:45:15:186,1.0096,-0.0015,0.0621,1.011
16:45:15:191,1.0088,-0.0008,0.0328,1.009
16:45:15:195,1.0076,0.0073,0.0147,1.008
16:45:15:202,1.0096,0.0070,0.0142,1.010
16:45:15:206,1.0118,0.0014,0.0213,1.012
16:45:15:211,1.0083,-0.0040,0.0296,1.009
16:45:15:216,1.0056,-0.0030,0.0357,1.006
16:45:15:221,1.0034,0.0029,0.0438,1.004
16:45:15:226,0.9981,0.0129,0.0519,0.999
16:45:15:234,0.9949,0.0197,0.0641,0.997
16:45:15:237,0.9942,0.0192,0.0704,0.997
16:45:15:242,0.9932,0.0109,0.0729,0.996
16:45:15:246,0.9888,0.0126,0.0545,0.990
16:45:15:257,0.9861,0.0214,0.0406,0.987
16:45:15:258,0.9900,0.0266,0.0391,0.991
16:45:15:261,0.9922,0.0256,0.0428,0.993
16:45:15:274,0.9866,0.0241,0.0433,0.988
16:45:15:277,0.9827,0.0251,0.0526,0.984
16:45:15:278,0.9834,0.0239,0.0604,0.986
16:45:15:283,0.9841,0.0219,0.0629,0.986
16:45:15:286,0.9824,0.0210,0.0604,0.984
16:45:15:292,0.9775,0.0266,0.0545,0.979
16:45:15:296,0.9814,0.0324,0.0624,0.984
16:45:15:301,0.9912,0.0324,0.0726,0.994
16:45:15:306,0.9917,0.0324,0.0765,0.995
16:45:15:311,0.9910,0.0312,0.0797,0.995
16:45:15:316,0.9934,0.0271,0.0790,0.997
16:45:15:321,0.9954,0.0217,0.0731,0.998
16:45:15:326,0.9954,0.0178,0.0655,0.998
16:45:15:333,0.9944,0.0151,0.0607,0.996
16:45:15:336,0.9920,0.0131,0.0614,0.994
16:45:15:342,0.9907,0.0136,0.0653,0.993
16:45:15:346,0.9883,0.0151,0.0712,0.991
16:45:15:354,0.9866,0.0158,0.0758,0.990
16:45:15:358,0.9876,0.0175,0.0770,0.991
16:45:15:361,0.9885,0.0183,0.0773,0.992
16:45:15:372,0.9885,0.0175,0.0756,0.992
16:45:15:373,0.9868,0.0156,0.0704,0.989
16:45:15:376,0.9849,0.0148,0.0655,0.987
16:45:15:383,0.9851,0.0156,0.0633,0.987
16:45:15:386,0.9851,0.0170,0.0646,0.987
16:45:15:391,0.9822,0.0195,0.0673,0.985
16:45:15:396,0.9810,0.0212,0.0717,0.984
16:45:15:401,0.9795,0.0219,0.0765,0.983
16:45:15:406,0.9773,0.0227,0.0783,0.981
16:45:15:411,0.9778,0.0219,0.0768,0.981
16:45:15:416,0.9810,0.0188,0.0748,0.984
16:45:15:421,0.9846,0.0163,0.0731,0.987
16:45:15:426,0.9844,0.0146,0.0726,0.987
16:45:15:432,0.9856,0.0104,0.0780,0.989
16:45:15:437,0.9856,0.0063,0.0829,0.989
16:45:15:441,0.9814,0.0053,0.0888,0.985
16:45:15:446,0.9768,0.0056,0.0983,0.982
16:45:15:456,0.9736,0.0056,0.1068,0.979
16:45:15:457,0.9697,0.0073,0.1100,0.976
16:45:15:462,0.9668,0.0104,0.1090,0.973
16:45:15:471,0.9700,0.0112,0.1059,0.976
16:45:15:473,0.9734,0.0095,0.0993,0.978
16:45:15:477,0.9753,0.0078,0.0910,0.980
16:45:15:482,0.9739,0.0058,0.0800,0.977
16:45:15:489,0.9814,0.0029,0.0743,0.984
16:45:15:492,0.9885,0.0021,0.0685,0.991
16:45:15:498,0.9927,0.0024,0.0589,0.994
16:45:15:504,0.9920,0.0031,0.0475,0.993
16:45:15:507,0.9895,0.0048,0.0450,0.991
16:45:15:512,0.9895,0.0048,0.0545,0.991
16:45:15:517,0.9880,0.0036,0.0707,0.991
16:45:15:522,0.9841,0.0046,0.0856,0.988
16:45:15:527,0.9788,0.0065,0.0929,0.983
16:45:15:533,0.9736,0.0085,0.0912,0.978
16:45:15:537,0.9697,0.0104,0.0853,0.974
16:45:15:542,0.9668,0.0122,0.0802,0.970
16:45:15:547,0.9660,0.0114,0.0775,0.969
16:45:15:553,0.9690,0.0097,0.0787,0.972
16:45:15:557,0.9744,0.0097,0.0809,0.978
16:45:15:562,0.9790,0.0087,0.0797,0.982
16:45:15:567,0.9817,0.0085,0.0743,0.985
16:45:15:573,0.9824,0.0087,0.0670,0.985
16:45:15:577,0.9829,0.0087,0.0611,0.985
16:45:15:582,0.9832,0.0092,0.0572,0.985
16:45:15:587,0.9856,0.0080,0.0560,0.987
16:45:15:593,0.9888,0.0075,0.0575,0.990
16:45:15:598,0.9900,0.0097,0.0575,0.992
16:45:15:603,0.9934,0.0100,0.0594,0.995
16:45:15:607,0.9966,0.0100,0.0602,0.998
16:45:15:613,0.9981,0.0097,0.0597,1.000
16:45:15:617,0.9995,0.0104,0.0582,1.001
16:45:15:622,0.9995,0.0117,0.0585,1.001
16:45:15:627,0.9981,0.0131,0.0614,1.000
16:45:15:633,0.9971,0.0148,0.0626,0.999
16:45:15:637,0.9937,0.0175,0.0643,0.996
16:45:15:642,0.9876,0.0202,0.0655,0.990
16:45:15:653,0.9822,0.0217,0.0643,0.985
16:45:15:654,0.9783,0.0227,0.0607,0.980
16:45:15:657,0.9768,0.0214,0.0582,0.979
16:45:15:663,0.9761,0.0202,0.0558,0.978
16:45:15:667,0.9783,0.0190,0.0548,0.980
16:45:15:673,0.9797,0.0175,0.0550,0.981
16:45:15:677,0.9792,0.0178,0.0560,0.981
16:45:15:683,0.9795,0.0170,0.0587,0.981
16:45:15:687,0.9810,0.0163,0.0646,0.983
16:45:15:693,0.9827,0.0146,0.0717,0.985
16:45:15:698,0.9846,0.0139,0.0780,0.988
16:45:15:703,0.9841,0.0136,0.0824,0.988
16:45:15:708,0.9836,0.0124,0.0822,0.987
16:45:15:714,0.9846,0.0104,0.0783,0.988
16:45:15:718,0.9873,0.0068,0.0717,0.990
16:45:15:723,0.9885,0.0036,0.0658,0.991
16:45:15:728,0.9883,0.0026,0.0609,0.990
16:45:15:734,0.9878,0.0036,0.0560,0.989
16:45:15:738,0.9866,0.0053,0.0543,0.988
16:45:15:743,0.9844,0.0068,0.0558,0.986
16:45:15:752,0.9814,0.0087,0.0609,0.983
16:45:15:753,0.9780,0.0095,0.0707,0.981
16:45:15:758,0.9758,0.0104,0.0817,0.979
16:45:15:763,0.9758,0.0117,0.0927,0.980
16:45:15:768,0.9758,0.0126,0.1005,0.981
16:45:15:773,0.9773,0.0122,0.1051,0.983
16:45:15:778,0.9783,0.0122,0.1056,0.984
16:45:15:784,0.9790,0.0114,0.1044,0.985
16:45:15:788,0.9812,0.0100,0.1012,0.986
16:45:15:793,0.9810,0.0087,0.0983,0.986
16:45:15:799,0.9807,0.0080,0.0961,0.985
16:45:15:803,0.9807,0.0075,0.0941,0.985
16:45:15:808,0.9812,0.0073,0.0910,0.985
16:45:15:814,0.9822,0.0075,0.0863,0.986
16:45:15:819,0.9832,0.0095,0.0797,0.986
16:45:15:824,0.9832,0.0124,0.0697,0.986
16:45:15:829,0.9827,0.0136,0.0587,0.985
16:45:15:835,0.9819,0.0134,0.0511,0.983
16:45:15:840,0.9827,0.0126,0.0465,0.984
16:45:15:844,0.9827,0.0134,0.0462,0.984
16:45:15:852,0.9795,0.0151,0.0506,0.981
16:45:15:856,0.9773,0.0173,0.0575,0.979
16:45:15:858,0.9770,0.0185,0.0655,0.979
16:45:15:865,0.9780,0.0207,0.0729,0.981
16:45:15:868,0.9802,0.0212,0.0807,0.984
16:45:15:874,0.9814,0.0205,0.0858,0.985
16:45:15:878,0.9817,0.0185,0.0902,0.986
16:45:15:885,0.9822,0.0178,0.0932,0.987
16:45:15:889,0.9805,0.0190,0.0927,0.985
16:45:15:894,0.9795,0.0202,0.0905,0.984
16:45:15:898,0.9817,0.0207,0.0888,0.986
16:45:15:904,0.9841,0.0195,0.0836,0.988
16:45:15:908,0.9849,0.0180,0.0746,0.988
16:45:15:915,0.9876,0.0144,0.0677,0.990
16:45:15:918,0.9915,0.0112,0.0629,0.994
16:45:15:923,0.9939,0.0095,0.0594,0.996
16:45:15:930,0.9956,0.0090,0.0577,0.997
16:45:15:935,0.9966,0.0114,0.0585,0.998
16:45:15:938,0.9956,0.0126,0.0626,0.998
16:45:15:943,0.9920,0.0148,0.0704,0.995
16:45:15:953,0.9876,0.0166,0.0787,0.991
16:45:15:954,0.9851,0.0190,0.0863,0.989
16:45:15:959,0.9834,0.0202,0.0927,0.988
16:45:15:965,0.9812,0.0207,0.0958,0.986
16:45:15:969,0.9788,0.0214,0.0966,0.984
16:45:15:974,0.9768,0.0217,0.0993,0.982
16:45:15:979,0.9756,0.0212,0.1015,0.981
16:45:15:984,0.9744,0.0192,0.1017,0.980
16:45:15:989,0.9731,0.0185,0.0995,0.978
16:45:15:995,0.9717,0.0168,0.0963,0.977
16:45:15:999,0.9709,0.0146,0.0929,0.975
16:45:16:004,0.9719,0.0126,0.0890,0.976
16:45:16:009,0.9739,0.0109,0.0868,0.978
16:45:16:016,0.9768,0.0095,0.0844,0.980
16:45:16:019,0.9792,0.0095,0.0814,0.983
16:45:16:024,0.9805,0.0095,0.0778,0.984
16:45:16:029,0.9814,0.0090,0.0763,0.984
16:45:16:035,0.9829,0.0100,0.0746,0.986
16:45:16:040,0.9841,0.0104,0.0765,0.987
16:45:16:045,0.9851,0.0124,0.0792,0.988
16:45:16:059,0.9851,0.0139,0.0827,0.989
16:45:16:061,0.9841,0.0146,0.0873,0.988
16:45:16:062,0.9827,0.0148,0.0914,0.987
16:45:16:080,0.9814,0.0153,0.0939,0.986
16:45:16:082,0.9807,0.0148,0.0929,0.985
16:45:16:083,0.9810,0.0134,0.0910,0.985
16:45:16:084,0.9812,0.0126,0.0914,0.986
16:45:16:085,0.9802,0.0139,0.0944,0.985
16:45:16:089,0.9802,0.0161,0.0946,0.985
16:45:16:094,0.9841,0.0156,0.0910,0.988
16:45:16:101,0.9907,0.0117,0.0851,0.994
16:45:16:107,0.9929,0.0075,0.0748,0.996
16:45:16:109,0.9915,0.0056,0.0638,0.994
16:45:16:116,0.9910,0.0053,0.0587,0.993
16:45:16:120,0.9907,0.0073,0.0611,0.993
16:45:16:124,0.9902,0.0080,0.0682,0.993
16:45:16:130,0.9885,0.0075,0.0770,0.992
16:45:16:136,0.9854,0.0090,0.0858,0.989
16:45:16:140,0.9824,0.0119,0.0929,0.987
16:45:16:145,0.9822,0.0119,0.0966,0.987
16:45:16:158,0.9836,0.0114,0.0949,0.988
16:45:16:159,0.9839,0.0100,0.0917,0.988
16:45:16:161,0.9822,0.0092,0.0888,0.986
16:45:16:175,0.9797,0.0102,0.0853,0.983
16:45:16:177,0.9780,0.0114,0.0824,0.982
16:45:16:177,0.9770,0.0124,0.0805,0.980
16:45:16:179,0.9766,0.0129,0.0792,0.980
16:45:16:185,0.9773,0.0119,0.0792,0.981
16:45:16:190,0.9795,0.0119,0.0787,0.983
16:45:16:195,0.9810,0.0114,0.0807,0.984
16:45:16:200,0.9817,0.0109,0.0824,0.985
16:45:16:205,0.9822,0.0122,0.0824,0.986
16:45:16:209,0.9841,0.0122,0.0819,0.988
16:45:16:216,0.9856,0.0114,0.0812,0.989
16:45:16:220,0.9873,0.0090,0.0802,0.991
16:45:16:226,0.9898,0.0065,0.0795,0.993
16:45:16:230,0.9895,0.0056,0.0790,0.993
16:45:16:236,0.9895,0.0060,0.0783,0.993
16:45:16:240,0.9893,0.0070,0.0802,0.993
16:45:16:245,0.9895,0.0073,0.0824,0.993
16:45:16:257,0.9895,0.0078,0.0824,0.993
16:45:16:258,0.9900,0.0080,0.0824,0.993
16:45:16:260,0.9893,0.0087,0.0817,0.993
16:45:16:273,0.9863,0.0107,0.0795,0.990
16:45:16:275,0.9849,0.0124,0.0775,0.988
16:45:16:276,0.9832,0.0131,0.0775,0.986
16:45:16:280,0.9817,0.0146,0.0785,0.985
16:45:16:285,0.9807,0.0153,0.0795,0.984
16:45:16:290,0.9814,0.0134,0.0792,0.985
16:45:16:295,0.9819,0.0114,0.0814,0.985
16:45:16:300,0.9807,0.0112,0.0853,0.984
16:45:16:305,0.9797,0.0102,0.0873,0.984
16:45:16:312,0.9790,0.0082,0.0875,0.983
16:45:16:315,0.9817,0.0068,0.0890,0.986
16:45:16:320,0.9868,0.0058,0.0914,0.991
16:45:16:325,0.9915,0.0038,0.0900,0.996
16:45:16:333,0.9939,0.0021,0.0856,0.998
16:45:16:337,0.9932,0.0014,0.0809,0.996
16:45:16:341,0.9902,-0.0005,0.0734,0.993
16:45:16:346,0.9902,-0.0008,0.0660,0.992
16:45:16:353,0.9907,0.0012,0.0616,0.993
16:45:16:356,0.9893,0.0034,0.0587,0.991
16:45:16:361,0.9861,0.0053,0.0580,0.988
16:45:16:374,0.9832,0.0075,0.0589,0.985
16:45:16:375,0.9810,0.0087,0.0594,0.983
16:45:16:377,0.9805,0.0095,0.0587,0.982
16:45:16:394,0.9795,0.0102,0.0594,0.981
16:45:16:396,0.9780,0.0109,0.0638,0.980
16:45:16:397,0.9768,0.0136,0.0692,0.979
16:45:16:398,0.9748,0.0161,0.0719,0.978
16:45:16:400,0.9729,0.0183,0.0714,0.976
16:45:16:405,0.9731,0.0180,0.0707,0.976
16:45:16:411,0.9758,0.0161,0.0704,0.978
16:45:16:416,0.9778,0.0151,0.0682,0.980
16:45:16:420,0.9785,0.0146,0.0663,0.981
16:45:16:426,0.9797,0.0141,0.0680,0.982
16:45:16:433,0.9805,0.0126,0.0673,0.983
16:45:16:436,0.9810,0.0131,0.0611,0.983
16:45:16:441,0.9832,0.0144,0.0580,0.985
16:45:16:446,0.9863,0.0126,0.0567,0.988
16:45:16:456,0.9895,0.0114,0.0570,0.991
16:45:16:457,0.9915,0.0100,0.0580,0.993
16:45:16:461,0.9922,0.0085,0.0587,0.994
16:45:16:477,0.9932,0.0080,0.0589,0.995
16:45:16:479,0.9932,0.0078,0.0594,0.995
16:45:16:480,0.9927,0.0082,0.0602,0.995
16:45:16:481,0.9922,0.0085,0.0604,0.994
16:45:16:486,0.9917,0.0085,0.0597,0.994
16:45:16:491,0.9902,0.0092,0.0621,0.992
16:45:16:497,0.9883,0.0107,0.0646,0.990
16:45:16:501,0.9868,0.0119,0.0673,0.989
16:45:16:506,0.9844,0.0136,0.0685,0.987
16:45:16:511,0.9822,0.0148,0.0697,0.985
16:45:16:517,0.9810,0.0168,0.0697,0.984
16:45:16:521,0.9797,0.0180,0.0682,0.982
16:45:16:526,0.9788,0.0180,0.0682,0.981
16:45:16:533,0.9783,0.0188,0.0687,0.981
16:45:16:537,0.9785,0.0192,0.0690,0.981
16:45:16:541,0.9810,0.0183,0.0651,0.983
16:45:16:546,0.9807,0.0168,0.0602,0.983
16:45:16:552,0.9785,0.0153,0.0592,0.980
16:45:16:557,0.9783,0.0156,0.0616,0.980
16:45:16:561,0.9788,0.0153,0.0668,0.981
16:45:16:575,0.9788,0.0161,0.0746,0.982
16:45:16:576,0.9788,0.0156,0.0822,0.982
16:45:16:577,0.9805,0.0158,0.0883,0.985
16:45:16:594,0.9814,0.0156,0.0905,0.986
16:45:16:595,0.9829,0.0163,0.0873,0.987
16:45:16:596,0.9844,0.0163,0.0824,0.988
16:45:16:597,0.9863,0.0153,0.0797,0.990
16:45:16:601,0.9871,0.0139,0.0787,0.990
16:45:16:606,0.9866,0.0134,0.0770,0.990
16:45:16:611,0.9861,0.0141,0.0758,0.989
16:45:16:617,0.9861,0.0151,0.0726,0.989
16:45:16:621,0.9873,0.0158,0.0695,0.990
16:45:16:626,0.9876,0.0170,0.0665,0.990
16:45:16:631,0.9876,0.0168,0.0626,0.990
16:45:16:637,0.9880,0.0158,0.0585,0.990
16:45:16:642,0.9868,0.0144,0.0555,0.988
16:45:16:647,0.9846,0.0144,0.0531,0.986
16:45:16:651,0.9836,0.0153,0.0514,0.985
16:45:16:657,0.9834,0.0156,0.0516,0.985
16:45:16:662,0.9832,0.0173,0.0541,0.985
16:45:16:673,0.9817,0.0180,0.0592,0.984
16:45:16:675,0.9783,0.0195,0.0653,0.981
16:45:16:677,0.9744,0.0227,0.0724,0.977
16:45:16:692,0.9734,0.0249,0.0785,0.977
16:45:16:697,0.9739,0.0251,0.0819,0.978
16:45:16:698,0.9741,0.0256,0.0836,0.978
16:45:16:699,0.9741,0.0261,0.0844,0.978
16:45:16:702,0.9756,0.0251,0.0846,0.980
16:45:16:707,0.9780,0.0239,0.0853,0.982
16:45:16:712,0.9807,0.0219,0.0831,0.984
16:45:16:717,0.9834,0.0207,0.0780,0.987
16:45:16:721,0.9856,0.0207,0.0712,0.988
16:45:16:727,0.9866,0.0197,0.0651,0.989
16:45:16:733,0.9893,0.0192,0.0614,0.991
16:45:16:738,0.9929,0.0185,0.0589,0.995
16:45:16:742,0.9942,0.0185,0.0560,0.996
16:45:16:757,0.9932,0.0178,0.0553,0.995
16:45:16:758,0.9920,0.0170,0.0589,0.994
16:45:16:759,0.9895,0.0188,0.0638,0.992
16:45:16:762,0.9873,0.0212,0.0697,0.990
16:45:16:774,0.9851,0.0217,0.0746,0.988
16:45:16:775,0.9817,0.0214,0.0785,0.985
16:45:16:777,0.9792,0.0207,0.0807,0.983
16:45:16:782,0.9770,0.0212,0.0812,0.981
16:45:16:787,0.9748,0.0219,0.0790,0.978
16:45:16:792,0.9766,0.0210,0.0763,0.980
16:45:16:798,0.9768,0.0207,0.0746,0.980
16:45:16:802,0.9778,0.0200,0.0726,0.981
16:45:16:807,0.9780,0.0200,0.0695,0.981
16:45:16:813,0.9788,0.0207,0.0680,0.981
16:45:16:820,0.9802,0.0210,0.0697,0.983
16:45:16:822,0.9817,0.0212,0.0731,0.985
16:45:16:828,0.9817,0.0212,0.0768,0.985
16:45:16:833,0.9822,0.0212,0.0785,0.986
16:45:16:838,0.9839,0.0205,0.0802,0.987
16:45:16:842,0.9856,0.0197,0.0787,0.989
16:45:16:852,0.9883,0.0190,0.0761,0.991
16:45:16:853,0.9907,0.0178,0.0726,0.994
16:45:16:859,0.9915,0.0173,0.0699,0.994
16:45:16:862,0.9920,0.0175,0.0690,0.995
16:45:16:868,0.9934,0.0170,0.0687,0.996
16:45:16:873,0.9927,0.0163,0.0695,0.995
