time,gFx,gFy,gFz,TgF
15:39:23:115,1.0110,0.0740,0.1550,1.026
15:39:23:119,1.0147,0.0728,0.1592,1.030
15:39:23:124,1.0154,0.0703,0.1616,1.031
15:39:23:129,1.0096,0.0686,0.1655,1.025
15:39:23:135,1.0017,0.0669,0.1706,1.018
15:39:23:139,0.9971,0.0669,0.1768,1.015
15:39:23:152,0.9961,0.0654,0.1782,1.014
15:39:23:154,0.9920,0.0637,0.1736,1.009
15:39:23:155,0.9834,0.0645,0.1653,0.999
15:39:23:160,0.9756,0.0674,0.1535,0.990
15:39:23:165,0.9663,0.0738,0.1408,0.979
15:39:23:170,0.9580,0.0784,0.1266,0.969
15:39:23:175,0.9519,0.0782,0.1149,0.962
15:39:23:179,0.9467,0.0760,0.1093,0.956
15:39:23:185,0.9431,0.0708,0.1176,0.953
15:39:23:189,0.9401,0.0664,0.1337,0.952
15:39:23:195,0.9384,0.0650,0.1482,0.952
15:39:23:199,0.9392,0.0645,0.1540,0.954
15:39:23:204,0.9411,0.0647,0.1533,0.956
15:39:23:210,0.9387,0.0664,0.1521,0.953
15:39:23:216,0.9328,0.0669,0.1582,0.948
15:39:23:220,0.9289,0.0681,0.1662,0.946
15:39:23:225,0.9277,0.0730,0.1746,0.947
15:39:23:230,0.9257,0.0811,0.1868,0.948
15:39:23:235,0.9218,0.0887,0.2027,0.948
15:39:23:240,0.9162,0.0953,0.2151,0.946
15:39:23:252,0.9101,0.1009,0.2281,0.944
15:39:23:253,0.9052,0.1063,0.2423,0.943
15:39:23:255,0.9020,0.1097,0.2550,0.944
15:39:23:260,0.9049,0.1136,0.2648,0.950
15:39:23:265,0.9113,0.1163,0.2662,0.956
15:39:23:271,0.9181,0.1160,0.2623,0.962
15:39:23:275,0.9304,0.1126,0.2611,0.973
15:39:23:280,0.9431,0.1094,0.2643,0.985
15:39:23:285,0.9516,0.1092,0.2687,0.995
15:39:23:290,0.9565,0.1065,0.2650,0.998
15:39:23:295,0.9568,0.1050,0.2596,0.997
15:39:23:300,0.9526,0.1070,0.2508,0.991
15:39:23:305,0.9482,0.1104,0.2391,0.984
15:39:23:310,0.9455,0.1119,0.2271,0.979
15:39:23:315,0.9433,0.1116,0.2198,0.975
15:39:23:320,0.9418,0.1109,0.2151,0.972
15:39:23:325,0.9401,0.1112,0.2107,0.970
15:39:23:330,0.9416,0.1107,0.2068,0.970
15:39:23:336,0.9470,0.1072,0.2044,0.975
15:39:23:340,0.9572,0.1041,0.2036,0.984
15:39:23:352,0.9685,0.1019,0.2058,0.995
15:39:23:353,0.9746,0.1014,0.2112,1.002
15:39:23:356,0.9756,0.1002,0.2173,1.004
15:39:23:360,0.9714,0.0997,0.2215,1.001
15:39:23:366,0.9651,0.1009,0.2220,0.995
15:39:23:371,0.9587,0.1033,0.2195,0.989
15:39:23:376,0.9531,0.1048,0.2154,0.983
15:39:23:380,0.9533,0.1048,0.2095,0.982
15:39:23:386,0.9577,0.1031,0.2132,0.987
15:39:23:390,0.9621,0.1031,0.2193,0.992
15:39:23:396,0.9648,0.1031,0.2181,0.995
15:39:23:401,0.9680,0.0999,0.2210,0.998
15:39:23:406,0.9724,0.0970,0.2208,1.002
15:39:23:411,0.9783,0.0923,0.2215,1.007
15:39:23:417,0.9817,0.0867,0.2291,1.012
15:39:23:421,0.9802,0.0828,0.2364,1.012
15:39:23:426,0.9746,0.0801,0.2408,1.007
15:39:23:430,0.9673,0.0779,0.2457,1.001
15:39:23:437,0.9629,0.0747,0.2457,0.997
15:39:23:441,0.9616,0.0698,0.2396,0.993
15:39:23:455,0.9653,0.0645,0.2347,0.996
15:39:23:456,0.9704,0.0591,0.2337,1.000
15:39:23:457,0.9761,0.0559,0.2288,1.004
15:39:23:462,0.9790,0.0544,0.2193,1.005
15:39:23:469,0.9775,0.0559,0.2073,1.001
15:39:23:471,0.9746,0.0579,0.1975,0.996
15:39:23:478,0.9717,0.0579,0.1968,0.993
15:39:23:481,0.9653,0.0571,0.2046,0.988
15:39:23:487,0.9555,0.0588,0.2151,0.981
15:39:23:491,0.9436,0.0635,0.2249,0.972
15:39:23:496,0.9328,0.0698,0.2291,0.963
15:39:23:501,0.9230,0.0762,0.2305,0.954
15:39:23:506,0.9186,0.0796,0.2310,0.951
15:39:23:511,0.9174,0.0789,0.2344,0.950
15:39:23:516,0.9189,0.0769,0.2445,0.954
15:39:23:521,0.9216,0.0752,0.2562,0.959
15:39:23:527,0.9267,0.0723,0.2643,0.966
15:39:23:531,0.9328,0.0686,0.2643,0.972
15:39:23:538,0.9367,0.0657,0.2562,0.973
15:39:23:541,0.9377,0.0681,0.2403,0.970
15:39:23:546,0.9377,0.0701,0.2288,0.968
15:39:23:551,0.9377,0.0696,0.2266,0.967
15:39:23:557,0.9374,0.0686,0.2332,0.968
15:39:23:571,0.9360,0.0698,0.2430,0.970
15:39:23:572,0.9338,0.0720,0.2484,0.969
15:39:23:573,0.9338,0.0755,0.2508,0.970
15:39:23:577,0.9370,0.0779,0.2513,0.973
15:39:23:581,0.9440,0.0784,0.2520,0.980
15:39:23:587,0.9502,0.0774,0.2472,0.985
15:39:23:591,0.9548,0.0755,0.2447,0.989
15:39:23:597,0.9563,0.0735,0.2428,0.989
15:39:23:601,0.9607,0.0694,0.2371,0.992
15:39:23:606,0.9675,0.0647,0.2293,0.996
15:39:23:611,0.9736,0.0625,0.2220,1.001
15:39:23:618,0.9839,0.0694,0.2154,1.010
15:39:23:621,1.0047,0.0936,0.2168,1.032
15:39:23:629,1.0037,0.0879,0.2190,1.031
15:39:23:631,1.0105,0.0610,0.2139,1.035
15:39:23:638,1.0311,0.0486,0.2051,1.052
15:39:23:642,1.0428,0.0544,0.1948,1.062
15:39:23:653,1.0399,0.0642,0.1882,1.059
15:39:23:654,1.0313,0.0672,0.1912,1.051
15:39:23:658,1.0250,0.0628,0.1963,1.045
15:39:23:663,1.0237,0.0581,0.1975,1.044
15:39:23:669,1.0296,0.0552,0.2012,1.051
15:39:23:671,1.0313,0.0544,0.2149,1.055
15:39:23:678,1.0296,0.0542,0.2266,1.056
15:39:23:682,1.0242,0.0542,0.2278,1.051
15:39:23:686,1.0130,0.0562,0.2274,1.040
15:39:23:691,0.9976,0.0618,0.2274,1.025
15:39:23:697,0.9824,0.0691,0.2286,1.011
15:39:23:702,0.9690,0.0738,0.2296,0.999
15:39:23:707,0.9568,0.0750,0.2276,0.986
15:39:23:711,0.9414,0.0740,0.2242,0.971
15:39:23:717,0.9235,0.0740,0.2186,0.952
15:39:23:722,0.9066,0.0757,0.2085,0.933
15:39:23:727,0.8954,0.0774,0.1988,0.920
15:39:23:732,0.8898,0.0757,0.1944,0.914
15:39:23:737,0.8861,0.0681,0.1912,0.909
15:39:23:742,0.8820,0.0566,0.1851,0.903
15:39:23:747,0.8883,0.0508,0.1814,0.908
15:39:23:751,0.9013,0.0525,0.1787,0.920
15:39:23:758,0.9084,0.0843,0.1640,0.927
15:39:23:763,0.9196,0.1087,0.1396,0.936
15:39:23:769,0.9184,0.0835,0.1271,0.931
15:39:23:772,0.9174,0.0642,0.1362,0.930
15:39:23:782,0.9279,0.0603,0.1442,0.941
15:39:23:783,0.9343,0.0581,0.1496,0.948
15:39:23:787,0.9392,0.0588,0.1616,0.955
15:39:23:792,0.9326,0.0630,0.1777,0.951
15:39:23:797,0.9269,0.0713,0.1900,0.949
15:39:23:802,0.9272,0.0789,0.1926,0.950
15:39:23:807,0.9262,0.0845,0.1875,0.949
15:39:23:813,0.9294,0.0877,0.1848,0.952
15:39:23:818,0.9384,0.0860,0.1851,0.960
15:39:23:822,0.9418,0.0828,0.1897,0.964
15:39:23:828,0.9440,0.0799,0.1983,0.968
15:39:23:832,0.9492,0.0813,0.2056,0.975
15:39:23:838,0.9492,0.0850,0.2117,0.976
15:39:23:845,0.9482,0.0845,0.2144,0.976
15:39:23:848,0.9550,0.0835,0.2083,0.981
15:39:23:852,0.9685,0.0818,0.1985,0.992
15:39:23:858,0.9858,0.0772,0.1885,1.007
15:39:23:863,0.9966,0.0720,0.1697,1.014
15:39:23:869,1.0022,0.0652,0.1501,1.015
15:39:23:872,1.0008,0.0579,0.1367,1.012
15:39:23:879,0.9981,0.0554,0.1276,1.008
15:39:23:882,0.9922,0.0579,0.1164,1.001
15:39:23:887,0.9844,0.0547,0.1010,0.991
15:39:23:894,0.9834,0.0522,0.0858,0.989
15:39:23:898,0.9898,0.0518,0.0761,0.994
15:39:23:902,0.9895,0.0488,0.0739,0.993
15:39:23:907,0.9880,0.0496,0.0836,0.993
15:39:23:913,0.9836,0.0464,0.0990,0.990
15:39:23:918,0.9900,0.0388,0.1169,0.998
15:39:23:922,1.0078,0.0241,0.1357,1.017
15:39:23:927,1.0303,0.0031,0.1486,1.041
15:39:23:933,1.0320,-0.0089,0.1592,1.044
15:39:23:940,0.9983,0.0136,0.1574,1.011
15:39:23:944,0.9651,0.0420,0.1389,0.976
15:39:23:948,0.9533,0.0456,0.1222,0.962
15:39:23:953,0.9653,0.0329,0.1308,0.975
15:39:23:959,0.9822,0.0312,0.1545,0.995
15:39:23:963,0.9905,0.0515,0.1706,1.006
15:39:23:969,0.9795,0.0828,0.1587,0.996
15:39:23:974,0.9599,0.1016,0.1310,0.974
15:39:23:982,0.9516,0.1014,0.1105,0.963
15:39:23:983,0.9460,0.0953,0.1010,0.956
15:39:23:989,0.9406,0.0884,0.0902,0.949
15:39:23:995,0.9702,0.0755,0.0653,0.975
15:39:23:999,0.9924,0.0669,0.0347,0.995
15:39:24:003,1.0098,0.0610,0.0064,1.012
15:39:24:008,1.0122,0.0532,-0.0190,1.014
15:39:24:013,1.0191,0.0427,-0.0185,1.020
15:39:24:018,1.0352,0.0386,0.0242,1.036
15:39:24:023,1.0543,0.0315,0.0758,1.057
15:39:24:030,1.0558,0.0214,0.1269,1.064
15:39:24:034,1.0460,0.0175,0.1802,1.062
15:39:24:039,1.0274,0.0183,0.2176,1.050
15:39:24:043,1.0105,0.0227,0.2366,1.038
15:39:24:048,1.0091,0.0324,0.2286,1.035
15:39:24:054,1.0091,0.0425,0.2022,1.030
15:39:24:059,1.0118,0.0368,0.1809,1.028
15:39:24:066,1.0066,0.0307,0.1658,1.021
15:39:24:069,0.9956,0.0268,0.1408,1.006
15:39:24:074,0.9849,0.0224,0.1152,0.992
15:39:24:079,0.9797,0.0183,0.1078,0.986
15:39:24:083,1.0242,0.0112,0.1098,1.030
15:39:24:088,1.0555,0.0197,0.0868,1.059
15:39:24:093,1.0306,0.0293,0.0939,1.035
15:39:24:100,0.9983,0.0329,0.1134,1.005
15:39:24:103,0.9697,0.0393,0.1227,0.978
15:39:24:108,0.9616,0.0530,0.1066,0.969
15:39:24:113,0.9531,0.0466,0.0951,0.959
15:39:24:119,0.9374,0.0422,0.0919,0.943
15:39:24:123,0.9301,0.0483,0.1108,0.938
15:39:24:129,0.9426,0.0623,0.1171,0.952
15:39:24:135,0.9494,0.0689,0.1103,0.958
15:39:24:140,0.9438,0.0647,0.1093,0.952
15:39:24:145,0.9438,0.0564,0.0941,0.950
15:39:24:149,0.9235,0.0537,0.0846,0.929
15:39:24:155,0.9299,0.0586,0.0897,0.936
15:39:24:166,0.9629,0.0659,0.1103,0.971
15:39:24:167,0.9773,0.0640,0.1264,0.988
15:39:24:169,0.9768,0.0659,0.1457,0.990
15:39:24:174,0.9607,0.0706,0.1266,0.972
15:39:24:180,0.9616,0.0686,0.0934,0.969
15:39:24:184,0.9374,0.1429,0.0655,0.951
15:39:24:189,0.9519,0.1823,0.1156,0.976
15:39:24:194,1.0096,0.1319,0.1812,1.034
15:39:24:199,1.0154,0.1119,0.1533,1.033
15:39:24:204,1.0074,0.1055,0.0861,1.017
15:39:24:210,1.0049,0.0884,0.0426,1.010
15:39:24:214,1.0191,0.0618,0.0384,1.022
15:39:24:220,1.0230,0.0461,0.0492,1.025
15:39:24:224,0.9734,0.0488,0.0719,0.977
15:39:24:229,0.9685,0.0532,0.0648,0.972
15:39:24:234,0.9863,0.0508,0.0521,0.989
15:39:24:240,0.9656,0.0522,0.0609,0.969
15:39:24:244,0.9663,0.0510,0.0651,0.970
15:39:24:249,0.9756,0.0510,0.0685,0.979
15:39:24:254,0.9729,0.0557,0.0778,0.978
15:39:24:263,0.9726,0.0598,0.0812,0.978
15:39:24:269,0.9775,0.0586,0.0702,0.982
15:39:24:270,0.9878,0.0508,0.0575,0.991
15:39:24:274,0.9934,0.0403,0.0553,0.996
15:39:24:280,0.9939,0.0329,0.0587,0.996
15:39:24:284,0.9968,0.0295,0.0607,0.999
15:39:24:289,1.0047,0.0285,0.0607,1.007
15:39:24:294,1.0071,0.0307,0.0653,1.010
15:39:24:300,1.0032,0.0322,0.0739,1.006
15:39:24:304,0.9968,0.0339,0.0787,1.001
15:39:24:310,0.9959,0.0376,0.0748,0.999
15:39:24:315,1.0088,0.0405,0.0653,1.012
15:39:24:320,1.0003,0.0420,0.0724,1.004
15:39:24:324,0.9675,0.0505,0.0905,0.973
15:39:24:330,0.9426,0.0540,0.0956,0.949
15:39:24:334,0.9426,0.0508,0.0944,0.949
15:39:24:340,0.9587,0.0496,0.0902,0.964
15:39:24:344,0.9585,0.0503,0.0900,0.964
15:39:24:351,0.9526,0.0496,0.0941,0.959
15:39:24:355,0.9521,0.0486,0.0892,0.958
15:39:24:364,0.9565,0.0478,0.0780,0.961
15:39:24:369,0.9648,0.0444,0.0729,0.969
15:39:24:370,0.9766,0.0408,0.0748,0.980
15:39:24:374,0.9824,0.0417,0.0797,0.987
15:39:24:380,0.9817,0.0459,0.0792,0.986
15:39:24:384,0.9805,0.0491,0.0687,0.984
15:39:24:390,0.9822,0.0496,0.0585,0.985
15:39:24:396,0.9807,0.0483,0.0621,0.984
15:39:24:400,0.9768,0.0500,0.0726,0.981
15:39:24:404,0.9751,0.0549,0.0785,0.980
15:39:24:410,0.9751,0.0615,0.0802,0.980
15:39:24:415,0.9736,0.0640,0.0773,0.979
15:39:24:420,0.9724,0.0610,0.0724,0.977
15:39:24:425,0.9731,0.0598,0.0714,0.978
15:39:24:430,0.9748,0.0591,0.0756,0.980
15:39:24:436,0.9768,0.0562,0.0773,0.981
15:39:24:441,0.9814,0.0557,0.0707,0.986
15:39:24:445,0.9863,0.0496,0.0511,0.989
15:39:24:450,0.9895,0.0415,0.0404,0.991
15:39:24:455,0.9934,0.0398,0.0497,0.995
15:39:24:465,0.9961,0.0425,0.0616,0.999
15:39:24:466,0.9951,0.0464,0.0633,0.998
15:39:24:471,0.9922,0.0496,0.0587,0.995
15:39:24:478,0.9944,0.0486,0.0555,0.997
15:39:24:481,0.9959,0.0474,0.0575,0.999
15:39:24:485,0.9766,0.0522,0.0721,0.981
15:39:24:490,0.9783,0.0530,0.0824,0.983
15:39:24:495,0.9856,0.0508,0.0802,0.990
15:39:24:501,0.9717,0.0500,0.0753,0.976
15:39:24:505,0.9734,0.0478,0.0741,0.977
15:39:24:510,0.9783,0.0459,0.0707,0.982
15:39:24:515,0.9780,0.0444,0.0685,0.981
15:39:24:521,0.9792,0.0422,0.0655,0.982
15:39:24:526,0.9844,0.0403,0.0614,0.987
15:39:24:531,0.9907,0.0356,0.0594,0.993
15:39:24:536,0.9954,0.0295,0.0616,0.998
15:39:24:542,0.9954,0.0266,0.0651,0.998
15:39:24:546,0.9905,0.0258,0.0673,0.993
15:39:24:551,0.9844,0.0266,0.0675,0.987
15:39:24:555,0.9797,0.0300,0.0619,0.982
15:39:24:564,0.9797,0.0322,0.0516,0.982
15:39:24:569,0.9792,0.0295,0.0499,0.981
15:39:24:570,0.9810,0.0263,0.0587,0.983
15:39:24:575,0.9849,0.0283,0.0655,0.987
15:39:24:581,0.9856,0.0342,0.0677,0.989
15:39:24:585,0.9849,0.0405,0.0697,0.988
15:39:24:591,0.9863,0.0434,0.0741,0.990
15:39:24:595,0.9888,0.0444,0.0785,0.993
15:39:24:601,0.9871,0.0483,0.0805,0.992
15:39:24:606,0.9858,0.0537,0.0807,0.991
15:39:24:611,0.9849,0.0598,0.0819,0.990
15:39:24:615,0.9839,0.0637,0.0853,0.990
15:39:24:621,0.9836,0.0650,0.0856,0.989
15:39:24:626,0.9824,0.0664,0.0836,0.988
15:39:24:631,0.9795,0.0681,0.0795,0.985
15:39:24:635,0.9766,0.0694,0.0741,0.982
15:39:24:642,0.9756,0.0676,0.0709,0.980
15:39:24:646,0.9778,0.0664,0.0675,0.982
15:39:24:651,0.9822,0.0662,0.0629,0.986
15:39:24:656,0.9863,0.0662,0.0582,0.990
15:39:24:664,0.9863,0.0659,0.0570,0.990
15:39:24:667,0.9854,0.0652,0.0555,0.989
15:39:24:671,0.9871,0.0625,0.0489,0.990
15:39:24:676,0.9863,0.0591,0.0465,0.989
15:39:24:681,0.9810,0.0562,0.0475,0.984
15:39:24:686,0.9768,0.0527,0.0457,0.979
15:39:24:691,0.9726,0.0488,0.0457,0.975
15:39:24:696,0.9692,0.0491,0.0487,0.972
15:39:24:702,0.9673,0.0481,0.0509,0.970
15:39:24:706,0.9638,0.0461,0.0501,0.966
15:39:24:712,0.9590,0.0427,0.0450,0.961
15:39:24:716,0.9582,0.0376,0.0384,0.960
15:39:24:721,0.9612,0.0317,0.0360,0.962
15:39:24:726,0.9665,0.0276,0.0387,0.968
15:39:24:731,0.9695,0.0268,0.0435,0.971
15:39:24:737,0.9712,0.0283,0.0479,0.973
15:39:24:747,0.9709,0.0298,0.0506,0.973
15:39:24:749,0.9690,0.0322,0.0526,0.971
15:39:24:751,0.9673,0.0342,0.0558,0.969
15:39:24:756,0.9660,0.0359,0.0619,0.969
15:39:24:764,0.9646,0.0386,0.0660,0.968
15:39:24:767,0.9651,0.0386,0.0682,0.968
15:39:24:771,0.9656,0.0371,0.0712,0.969
15:39:24:778,0.9670,0.0356,0.0734,0.970
15:39:24:782,0.9709,0.0349,0.0739,0.974
15:39:24:786,0.9751,0.0337,0.0729,0.978
15:39:24:793,0.9795,0.0312,0.0721,0.983
15:39:24:798,0.9868,0.0263,0.0670,0.989
15:39:24:802,0.9986,0.0173,0.0533,1.000
15:39:24:806,1.0098,0.0038,0.0367,1.010
15:39:24:811,1.0171,-0.0062,0.0311,1.018
15:39:24:816,1.0228,-0.0091,0.0362,1.023
15:39:24:822,1.0259,-0.0071,0.0416,1.027
15:39:24:826,1.0237,-0.0013,0.0462,1.025
15:39:24:832,1.0196,0.0031,0.0521,1.021
15:39:24:838,1.0162,0.0075,0.0572,1.018
15:39:24:842,1.0122,0.0119,0.0616,1.014
15:39:24:846,1.0071,0.0146,0.0602,1.009
15:39:24:852,1.0032,0.0168,0.0526,1.005
15:39:24:857,1.0025,0.0170,0.0467,1.004
15:39:24:865,1.0027,0.0170,0.0497,1.004
15:39:24:867,1.0034,0.0192,0.0519,1.005
15:39:24:872,1.0017,0.0232,0.0472,1.003
15:39:24:877,0.9988,0.0276,0.0455,1.000
15:39:24:882,0.9951,0.0315,0.0533,0.997
15:39:24:887,0.9907,0.0351,0.0619,0.993
15:39:24:892,0.9876,0.0376,0.0653,0.990
15:39:24:897,0.9834,0.0398,0.0655,0.986
15:39:24:902,0.9788,0.0425,0.0673,0.982
15:39:24:907,0.9746,0.0437,0.0712,0.978
15:39:24:912,0.9712,0.0439,0.0695,0.975
15:39:24:917,0.9707,0.0439,0.0646,0.974
15:39:24:922,0.9712,0.0434,0.0624,0.974
15:39:24:927,0.9726,0.0444,0.0631,0.976
15:39:24:932,0.9731,0.0461,0.0648,0.976
15:39:24:938,0.9731,0.0471,0.0665,0.977
15:39:24:944,0.9736,0.0496,0.0677,0.977
15:39:24:948,0.9734,0.0513,0.0670,0.977
15:39:24:952,0.9724,0.0498,0.0653,0.976
15:39:24:957,0.9744,0.0469,0.0631,0.978
15:39:24:964,0.9766,0.0452,0.0587,0.979
15:39:24:968,0.9805,0.0449,0.0548,0.983
15:39:24:972,0.9846,0.0437,0.0536,0.987
15:39:24:980,0.9883,0.0430,0.0536,0.991
15:39:24:984,0.9890,0.0422,0.0545,0.991
15:39:24:987,0.9900,0.0422,0.0580,0.993
15:39:24:995,0.9885,0.0425,0.0636,0.991
15:39:24:997,0.9915,0.0395,0.0655,0.994
15:39:25:003,0.9954,0.0346,0.0602,0.998
15:39:25:007,0.9983,0.0302,0.0506,1.000
15:39:25:012,1.0010,0.0302,0.0416,1.002
15:39:25:018,1.0037,0.0322,0.0369,1.005
15:39:25:023,1.0061,0.0327,0.0374,1.007
15:39:25:028,1.0078,0.0351,0.0379,1.009
15:39:25:033,1.0081,0.0403,0.0347,1.009
15:39:25:038,1.0083,0.0425,0.0301,1.010
15:39:25:043,1.0088,0.0425,0.0321,1.010
15:39:25:048,1.0083,0.0444,0.0394,1.010
15:39:25:054,1.0049,0.0496,0.0457,1.007
15:39:25:059,0.9998,0.0552,0.0501,1.003
15:39:25:066,0.9942,0.0591,0.0531,0.997
15:39:25:068,0.9893,0.0628,0.0526,0.993
15:39:25:073,0.9836,0.0657,0.0519,0.987
15:39:25:078,0.9819,0.0652,0.0545,0.986
15:39:25:083,0.9778,0.0657,0.0567,0.982
15:39:25:087,0.9719,0.0669,0.0570,0.976
15:39:25:092,0.9675,0.0662,0.0560,0.971
15:39:25:098,0.9660,0.0652,0.0543,0.970
15:39:25:103,0.9648,0.0632,0.0533,0.968
15:39:25:107,0.9638,0.0601,0.0550,0.967
15:39:25:113,0.9590,0.0593,0.0570,0.962
15:39:25:118,0.9536,0.0606,0.0553,0.957
15:39:25:126,0.9499,0.0601,0.0550,0.953
15:39:25:128,0.9499,0.0584,0.0577,0.953
15:39:25:134,0.9511,0.0554,0.0609,0.955
15:39:25:138,0.9494,0.0515,0.0638,0.953
15:39:25:143,0.9470,0.0491,0.0643,0.950
15:39:25:148,0.9445,0.0466,0.0626,0.948
15:39:25:173,0.9428,0.0432,0.0587,0.946
15:39:25:174,0.9443,0.0373,0.0567,0.947
15:39:25:175,0.9482,0.0320,0.0589,0.951
15:39:25:176,0.9533,0.0283,0.0638,0.956
15:39:25:176,0.9580,0.0261,0.0680,0.961
15:39:25:181,0.9612,0.0246,0.0692,0.964
15:39:25:185,0.9646,0.0229,0.0673,0.967
15:39:25:188,0.9687,0.0210,0.0677,0.971
15:39:25:193,0.9734,0.0195,0.0680,0.976
15:39:25:198,0.9758,0.0188,0.0677,0.978
15:39:25:204,0.9766,0.0207,0.0677,0.979
15:39:25:208,0.9773,0.0236,0.0687,0.980
15:39:25:213,0.9768,0.0268,0.0712,0.980
15:39:25:219,0.9746,0.0300,0.0724,0.978
15:39:25:224,0.9744,0.0329,0.0724,0.978
15:39:25:228,0.9756,0.0366,0.0746,0.979
15:39:25:233,0.9758,0.0395,0.0780,0.980
15:39:25:238,0.9788,0.0405,0.0770,0.983
15:39:25:244,0.9834,0.0393,0.0714,0.987
15:39:25:248,0.9866,0.0378,0.0685,0.990
15:39:25:253,0.9905,0.0371,0.0707,0.994
15:39:25:266,0.9929,0.0376,0.0717,0.996
15:39:25:268,0.9929,0.0408,0.0714,0.996
15:39:25:269,0.9942,0.0452,0.0714,0.998
15:39:25:277,0.9949,0.0483,0.0729,0.999
15:39:25:281,0.9942,0.0515,0.0775,0.999
15:39:25:284,0.9917,0.0547,0.0831,0.997
15:39:25:288,0.9951,0.0522,0.0841,1.000
15:39:25:293,1.0034,0.0491,0.0834,1.008
15:39:25:298,1.0034,0.0478,0.0795,1.008
15:39:25:304,1.0052,0.0454,0.0685,1.009
15:39:25:309,1.0118,0.0371,0.0516,1.014
15:39:25:314,1.0159,0.0249,0.0340,1.017
15:39:25:318,1.0201,0.0148,0.0272,1.021
15:39:25:324,1.0201,0.0139,0.0362,1.021
15:39:25:329,1.0159,0.0188,0.0497,1.017
15:39:25:334,1.0113,0.0234,0.0575,1.013
15:39:25:339,1.0047,0.0285,0.0597,1.007
15:39:25:345,0.9981,0.0320,0.0604,1.000
15:39:25:349,0.9949,0.0334,0.0604,0.997
15:39:25:354,0.9971,0.0315,0.0572,0.999
15:39:25:364,0.9971,0.0317,0.0541,0.999
15:39:25:365,0.9942,0.0342,0.0531,0.996
15:39:25:369,0.9910,0.0354,0.0548,0.993
15:39:25:374,0.9898,0.0366,0.0560,0.992
15:39:25:379,0.9871,0.0390,0.0560,0.989
15:39:25:384,0.9832,0.0417,0.0548,0.986
15:39:25:389,0.9795,0.0417,0.0506,0.982
15:39:25:394,0.9775,0.0388,0.0494,0.980
15:39:25:399,0.9761,0.0378,0.0526,0.978
15:39:25:404,0.9739,0.0388,0.0567,0.976
15:39:25:409,0.9702,0.0400,0.0599,0.973
15:39:25:414,0.9665,0.0405,0.0594,0.969
15:39:25:419,0.9646,0.0393,0.0536,0.967
