accx,accy,accz
1.0852,0.096925,-0.281
1.07,0.0934,-0.2315333
1.01168,0.04872,-0.17988
0.90105,0.005375,-0.175175
0.886475,0.000475,-0.146775
0.896125,0.0384,-0.109425
0.85,0.0906333,-0.0536333
0.78984,0.1182,-0.0204
0.742975,0.112375,-0.02825
0.72155,0.102525,-0.031975
0.7086333,0.0921,-0.0369667
0.70994,0.05948,-0.0749
0.7392,0.03085,-0.10425
0.770375,0.017125,-0.0795
0.826575,0.02585,-0.046225
0.8822,0.0107,-0.0284
0.96924,-0.02578,-0.05408
1.0459,-0.059925,-0.07715
1.0926,-0.067575,-0.0337
1.1022,-0.0533,0.007175
1.0788667,-0.0336333,0.0205667
1.06946,-0.00608,-0.01694
1.031625,0.024425,-0.010475
0.99635,0.049375,0.040175
1.034725,0.046875,0.041825
1.0877,0.0252,0.0119333
1.13108,0.00332,-0.03972
1.171,-0.02585,-0.057825
1.182825,-0.035125,-0.0133
1.14055,0.008675,0.000575
1.0986,0.0361333,-0.0371333
1.08368,0.02692,-0.0754
1.01935,0.01675,-0.2031
1.053075,0.0017,-0.173975
1.0562333,0.0952,-0.1466333
1.00536,0.1818,-0.10946
0.9464667,0.2236667,0.0191667
0.99602,0.2258,0.0459
0.984025,0.174725,-0.064275
0.97355,0.1489,-0.1813
0.9745667,0.0995,-0.1874667
0.99,0.06265,-0.106675
1.04138,0.04576,0.026
1.050575,0.0713,0.03865
0.9589,0.100525,-0.04505
0.852225,0.1015,-0.0403
0.74765,0.1298,-0.022625
0.670325,0.14275,-0.00705
0.6256,0.13085,0.0125
0.6423333,0.0896333,0.0025667
0.68376,0.06874,0.00154
0.78045,0.085,0.037375
0.8575,0.1135333,0.0580667
0.876775,0.151875,0.0626
0.9728,0.1687,0.0412
1.09265,0.15865,0.015425
1.1352,0.1744,0.0206667
1.106525,0.175775,0.074875
1.07372,0.18726,0.08984
1.0682333,0.1674667,0.0941333
1.102325,0.1406,0.112325
1.19465,0.106025,0.12065
1.22925,0.086725,0.132225
1.2319,0.055675,0.120925
1.18255,0.04485,0.101925
1.068775,0.094975,0.067675
1.02305,0.1516,-0.0408
1.01885,0.1931,-0.06085
1.07995,0.199325,-0.018575
1.12065,0.201425,-0.0147
1.051925,0.1593,-0.0977
0.980425,0.107,-0.2113
0.987475,0.0444,-0.237925
0.97125,-0.002575,-0.19895
0.94795,-0.027625,-0.130425
0.899875,-0.01595,-0.054975
0.84615,0.02915,-0.042
0.8094,0.103125,-0.0274
0.791,0.130025,0.043425
0.8074,0.11845,0.050275
0.80185,0.0846,0.035725
0.79385,0.0162,0.037875
0.762725,-0.0102,0.008825
0.7526,0.009025,-0.03865
0.79365,0.019775,-0.072275
0.87175,0.0218,-0.02075
0.9243333,0.0249,0.0157333
0.97928,0.01416,0.0251
1.0451,0.0177,0.0047
1.11642,0.02114,-0.0492
1.13915,-0.005875,-0.01035
1.10525,-0.019175,0.0202
1.0816,-0.016075,-0.0375
1.099325,-0.01495,-0.115525
1.09985,-0.0282,-0.100075
1.119625,-0.044575,-0.036
