accx,accy,accz
0.99425,0.114125,-0.295225
0.989275,0.078625,-0.38715
1.05605,0.04375,-0.268425
1.08275,-0.000325,-0.143475
1.01745,0.007325,-0.035525
0.9934,-0.033375,-0.047625
0.905975,-0.0417,-0.07635
0.799525,-0.0539,-0.07365
0.693375,-0.0342,-0.088625
0.614,0.01455,-0.070425
0.573475,0.07585,-0.0555
0.545025,0.112675,-0.065
0.56015,0.145275,-0.013225
0.64615,0.1417,0.02625
0.79165,0.144325,0.056175
0.9105,0.130225,0.1121
0.99165,0.0894,0.06965
1.049025,0.07865,0.026625
1.094725,0.048275,0.029925
1.2044667,0.0077,0.0124
1.38284,0.05272,0.0505
1.6358,0.128575,0.02425
1.5134,0.234375,-0.1287
1.3556667,0.2127,-0.2433
1.23355,0.15735,-0.31995
0.962,-0.0336714,-0.5285857
0.963775,-0.1362,-0.6531
1.0887,-0.061675,-0.535525
1.147675,-0.054675,-0.3661
1.0188,0.0116,-0.302525
0.926375,0.102825,-0.189025
0.807375,0.23135,-0.053625
0.7247,0.2607667,0.0006
0.65816,0.21316,-0.01912
0.6011667,0.1005,-0.0724
0.62776,-0.00776,-0.13128
0.624575,-0.09095,-0.11545
0.591775,-0.09025,-0.085575
0.635475,-0.06865,-0.04545
0.7589,-0.0633,0.021775
0.86135,-0.091475,0.058825
0.8451667,-0.0853667,0.0231
0.859425,-0.1106,0.025875
0.98,-0.051875,0.0881
1.011775,0.03305,0.04995
1.198875,0.0587,0.02665
1.2048333,0.0225667,-0.0659667
1.2094,-0.0325,-0.1457
1.260775,-0.042225,-0.201425
1.23005,0.0887,-0.3747
1.250775,0.13255,-0.175375
1.467575,0.024325,-0.18615
1.4413,-0.02945,-0.33895
1.306725,-0.018925,-0.56825
1.26015,0.0165,-0.497825
1.163975,0.02045,-0.28625
1.060525,0.0107,-0.10435
0.962,-0.03085,-0.045975
0.909,-0.092325,-0.1205
0.75615,-0.0567,-0.13565
0.63685,-0.036875,-0.0954
0.539025,-0.01215,-0.091525
0.525125,0.025275,-0.132825
0.471925,0.07705,-0.146275
0.440875,0.1443,-0.06625
0.547025,0.206725,0.0472
0.716575,0.218325,0.118875
0.82225,0.17525,0.053275
0.8912,0.14995,0.013875
0.915175,0.12735,0.0094
1.03155,0.0883,0.01665
1.2232,0.000825,-0.08665
1.435575,0.003475,-0.1113
1.7562,0.106875,-0.034
1.674775,0.239775,-0.144375
1.416175,0.220125,-0.186475
1.13525,-0.012575,-0.39135
0.8737,-0.175925,-0.60735
0.907375,-0.19335,-0.607475
1.018725,-0.0131,-0.405775
1.116475,0.000525,-0.270825
1.1173667,-0.0036333,-0.2730667
1.03492,0.07016,-0.25522
0.932475,0.189025,-0.153075
0.883025,0.2386,-0.05765
0.7934,0.171175,-0.09345
0.67235,0.1147,-0.11405
0.571775,0.00355,-0.122975
0.52495,-0.023875,-0.14435
0.50535,-0.0468,-0.10025
0.522625,-0.05805,-0.062275
0.6274,-0.1052667,0.0233333
0.76478,-0.12976,0.08774
0.924925,-0.111525,-0.01755
0.9860667,-0.0568667,0.0112
1.10732,-0.00168,0.09018
1.2571,0.0940667,0.1726
1.3613,0.05304,0.14076
1.3721333,-0.0826,-0.1407
1.38096,-0.10768,-0.32646
1.3938,-0.0455,-0.3430667
1.38715,0.0534,-0.208775
1.3462,0.0421333,-0.1781667
1.09374,0.09872,-0.3522
1.04905,0.122275,-0.443225
1.090225,0.093925,-0.375775
1.10355,0.079925,-0.2086
1.093525,0.002825,-0.0997
