time,gFx,gFy,gFz,TgF
17:19:25:194,0.9399,-0.0636,0.1254,0.950
17:19:25:198,0.9448,-0.0619,0.1274,0.955
17:19:25:203,0.9504,-0.0602,0.1266,0.961
17:19:25:208,0.9521,-0.0585,0.1225,0.962
17:19:25:214,0.9426,-0.0524,0.1249,0.952
17:19:25:218,0.9311,-0.0482,0.1332,0.942
17:19:25:224,0.9238,-0.0519,0.1479,0.937
17:19:25:228,0.9194,-0.0565,0.1614,0.935
17:19:25:241,0.9159,-0.0580,0.1684,0.933
17:19:25:242,0.9081,-0.0558,0.1682,0.925
17:19:25:244,0.9018,-0.0519,0.1631,0.918
17:19:25:249,0.8969,-0.0502,0.1538,0.911
17:19:25:254,0.8932,-0.0499,0.1464,0.907
17:19:25:259,0.8939,-0.0504,0.1455,0.907
17:19:25:264,0.9005,-0.0487,0.1486,0.914
17:19:25:271,0.9047,-0.0450,0.1440,0.917
17:19:25:274,0.9047,-0.0443,0.1308,0.915
17:19:25:278,0.9047,-0.0492,0.1188,0.914
17:19:25:284,0.9047,-0.0560,0.1088,0.913
17:19:25:289,0.8976,-0.0609,0.0998,0.905
17:19:25:294,0.8837,-0.0621,0.0971,0.891
17:19:25:298,0.8695,-0.0619,0.0956,0.877
17:19:25:304,0.8641,-0.0607,0.0966,0.872
17:19:25:308,0.8578,-0.0595,0.1049,0.866
17:19:25:315,0.8551,-0.0577,0.1174,0.865
17:19:25:319,0.8541,-0.0548,0.1271,0.865
17:19:25:324,0.8529,-0.0502,0.1310,0.864
17:19:25:329,0.8460,-0.0460,0.1274,0.857
17:19:25:335,0.8331,-0.0423,0.1183,0.842
17:19:25:339,0.8169,-0.0355,0.1081,0.825
17:19:25:344,0.7998,-0.0255,0.1034,0.807
17:19:25:358,0.7834,-0.0191,0.1061,0.791
17:19:25:359,0.7671,-0.0177,0.1152,0.776
17:19:25:360,0.7478,-0.0164,0.1281,0.759
17:19:25:365,0.7260,-0.0106,0.1435,0.740
17:19:25:370,0.7126,-0.0045,0.1579,0.730
17:19:25:375,0.7104,-0.0025,0.1670,0.730
17:19:25:380,0.7160,-0.0081,0.1802,0.738
17:19:25:388,0.7299,-0.0208,0.2012,0.757
17:19:25:389,0.7473,-0.0306,0.2208,0.780
17:19:25:395,0.7610,-0.0372,0.2344,0.797
17:19:25:399,0.7705,-0.0421,0.2440,0.809
17:19:25:404,0.7891,-0.0487,0.2462,0.828
17:19:25:409,0.8130,-0.0541,0.2379,0.849
17:19:25:415,0.8421,-0.0604,0.2230,0.873
17:19:25:419,0.8712,-0.0673,0.2122,0.899
17:19:25:424,0.8952,-0.0771,0.2078,0.922
17:19:25:429,0.9147,-0.0844,0.2058,0.941
17:19:25:435,0.9289,-0.0839,0.2027,0.954
17:19:25:439,0.9233,-0.0773,0.1868,0.945
17:19:25:444,0.9054,-0.0612,0.1694,0.923
17:19:25:457,0.8514,-0.0507,0.1518,0.866
17:19:25:459,0.7866,-0.0274,0.1574,0.803
17:19:25:459,0.7492,-0.0108,0.1799,0.771
17:19:25:465,0.7236,-0.0025,0.2122,0.754
17:19:25:469,0.7162,0.0100,0.2420,0.756
17:19:25:475,0.7116,0.0271,0.2496,0.755
17:19:25:479,0.6752,0.0229,0.2362,0.716
17:19:25:485,0.7162,0.0229,0.2393,0.756
17:19:25:490,0.8504,-0.0069,0.2428,0.884
17:19:25:495,1.0137,-0.0181,0.2579,1.046
17:19:25:499,1.0995,-0.0304,0.2601,1.130
17:19:25:505,1.0675,-0.0416,0.2596,1.099
17:19:25:509,1.0707,-0.0167,0.2611,1.102
17:19:25:515,1.0968,-0.0169,0.2359,1.122
17:19:25:519,1.0567,-0.0379,0.2049,1.077
17:19:25:525,1.0020,-0.0423,0.1572,1.015
17:19:25:530,0.9504,-0.0460,0.1147,0.958
17:19:25:535,0.9201,-0.0318,0.0983,0.926
17:19:25:540,0.8893,-0.0155,0.1034,0.895
17:19:25:545,0.8502,-0.0265,0.1372,0.862
17:19:25:558,0.8343,-0.0282,0.1733,0.853
17:19:25:559,0.8233,-0.0208,0.2090,0.850
17:19:25:560,0.7952,-0.0269,0.2706,0.840
17:19:25:566,0.7866,-0.0472,0.3322,0.855
17:19:25:570,0.8101,-0.0509,0.3645,0.890
17:19:25:575,0.8292,-0.0489,0.3855,0.916
17:19:25:580,0.8424,-0.0560,0.4070,0.937
17:19:25:585,0.8876,-0.0758,0.4078,0.980
17:19:25:590,0.9536,-0.0998,0.3762,1.030
17:19:25:596,1.0098,-0.0971,0.3171,1.063
17:19:25:601,1.0352,-0.0614,0.2582,1.069
17:19:25:605,1.0438,-0.0348,0.2249,1.068
17:19:25:610,1.0455,-0.0255,0.2029,1.065
17:19:25:615,1.0413,-0.0086,0.1760,1.056
17:19:25:620,1.0291,0.0112,0.1526,1.040
17:19:25:625,1.0105,0.0166,0.1264,1.019
17:19:25:630,1.0078,0.0236,0.1144,1.015
17:19:25:637,1.0162,0.0381,0.1328,1.025
17:19:25:640,1.0311,0.0488,0.1948,1.050
17:19:25:645,1.0726,0.0471,0.2865,1.111
17:19:25:658,1.1481,0.0337,0.3594,1.204
17:19:25:659,1.2391,0.0151,0.3796,1.296
17:19:25:660,1.3263,-0.0049,0.3513,1.372
17:19:25:665,1.4073,-0.0279,0.2975,1.439
17:19:25:671,1.4659,-0.0445,0.2391,1.486
17:19:25:676,1.4889,-0.0480,0.1763,1.500
17:19:25:680,1.4769,-0.0397,0.1081,1.481
17:19:25:685,1.4427,-0.0301,0.0369,1.443
17:19:25:690,1.3897,-0.0164,-0.0220,1.390
17:19:25:696,1.3175,0.0002,-0.0606,1.319
17:19:25:702,1.2471,0.0122,-0.0765,1.250
17:19:25:706,1.1907,0.0134,-0.0733,1.193
17:19:25:710,1.1354,0.0151,-0.0569,1.137
17:19:25:716,1.0946,0.0190,-0.0366,1.095
17:19:25:720,1.0844,0.0156,-0.0119,1.085
17:19:25:726,1.0712,0.0161,0.0215,1.071
17:19:25:731,1.0756,0.0212,0.0748,1.078
17:19:25:736,1.0995,0.0251,0.1420,1.109
17:19:25:740,1.1225,0.0197,0.2036,1.141
17:19:25:746,1.1562,0.0122,0.2613,1.185
17:19:25:752,1.1990,-0.0025,0.3022,1.236
17:19:25:761,1.2513,-0.0267,0.3246,1.293
17:19:25:762,1.3034,-0.0497,0.3422,1.348
17:19:25:771,1.3454,-0.0587,0.3396,1.389
17:19:25:772,1.3679,-0.0511,0.3290,1.408
17:19:25:776,1.3647,-0.0301,0.3163,1.401
17:19:25:781,1.3381,-0.0098,0.3024,1.372
17:19:25:786,1.2919,0.0021,0.2831,1.323
17:19:25:791,1.2454,0.0097,0.2594,1.272
17:19:25:796,1.1997,0.0200,0.2310,1.222
17:19:25:801,1.1467,0.0339,0.2054,1.165
17:19:25:806,1.0897,0.0493,0.1860,1.107
17:19:25:810,1.0404,0.0620,0.1687,1.056
17:19:25:817,0.9949,0.0752,0.1491,1.009
17:19:25:821,0.9502,0.0892,0.1318,0.963
17:19:25:826,0.9123,0.0894,0.1171,0.924
17:19:25:833,0.8780,0.0855,0.1095,0.889
17:19:25:836,0.8477,0.0877,0.1220,0.861
17:19:25:841,0.8218,0.0896,0.1266,0.836
17:19:25:846,0.8072,0.0806,0.1252,0.821
17:19:25:852,0.7805,0.0909,0.1227,0.795
17:19:25:858,0.7487,0.1046,0.1193,0.765
17:19:25:863,0.7377,0.0958,0.1242,0.754
17:19:25:869,0.7336,0.0757,0.1347,0.750
17:19:25:871,0.7363,0.0544,0.1425,0.752
17:19:25:876,0.7258,0.0613,0.1381,0.741
17:19:25:883,0.7084,0.0730,0.1345,0.725
17:19:25:886,0.7057,0.0701,0.1457,0.724
17:19:25:891,0.7006,0.0728,0.1604,0.722
17:19:25:896,0.6952,0.0713,0.1738,0.720
17:19:25:901,0.6950,0.0650,0.1895,0.723
17:19:25:907,0.6972,0.0630,0.2012,0.728
17:19:25:911,0.7035,0.0664,0.2066,0.736
17:19:25:917,0.7113,0.0701,0.2073,0.744
17:19:25:921,0.7143,0.0769,0.2039,0.747
17:19:25:926,0.7121,0.0850,0.1992,0.744
17:19:25:936,0.7135,0.0892,0.2022,0.747
17:19:25:938,0.7145,0.0904,0.2134,0.751
17:19:25:942,0.7101,0.0914,0.2227,0.750
17:19:25:946,0.6940,0.0945,0.2264,0.736
17:19:25:956,0.6749,0.0960,0.2244,0.718
17:19:25:957,0.6725,0.0936,0.2168,0.713
17:19:25:962,0.6730,0.0955,0.2061,0.710
17:19:25:967,0.6656,0.0933,0.1988,0.701
17:19:25:971,0.6693,0.0821,0.2014,0.704
17:19:25:977,0.6607,0.0811,0.1970,0.694
17:19:25:981,0.6534,0.0833,0.1802,0.683
17:19:25:987,0.6561,0.0860,0.1768,0.685
17:19:25:992,0.6466,0.0953,0.1826,0.679
17:19:26:000,0.6317,0.1011,0.1936,0.668
17:19:26:001,0.6390,0.0948,0.2049,0.678
17:19:26:007,0.6593,0.0909,0.2181,0.700
17:19:26:012,0.6749,0.0852,0.2322,0.719
17:19:26:017,0.6737,0.0960,0.2476,0.724
17:19:26:023,0.6881,0.0977,0.2621,0.743
17:19:26:027,0.7013,0.0899,0.2562,0.752
17:19:26:033,0.6940,0.1006,0.2472,0.744
17:19:26:037,0.6972,0.0980,0.2423,0.745
17:19:26:042,0.6950,0.0882,0.2342,0.739
17:19:26:047,0.6915,0.0872,0.2342,0.735
17:19:26:054,0.7038,0.0725,0.2325,0.745
17:19:26:058,0.7057,0.0510,0.2232,0.742
17:19:26:062,0.7052,0.0322,0.2181,0.739
17:19:26:073,0.7302,0.0070,0.2178,0.762
17:19:26:075,0.7549,-0.0233,0.2190,0.786
17:19:26:077,0.7585,-0.0365,0.2168,0.790
17:19:26:082,0.7768,-0.0497,0.2230,0.810
17:19:26:087,0.8086,-0.0670,0.2149,0.839
17:19:26:092,0.8267,-0.0673,0.2000,0.853
17:19:26:099,0.8582,-0.0702,0.1731,0.878
17:19:26:103,0.8851,-0.0573,0.1504,0.900
17:19:26:107,0.9113,-0.0428,0.1406,0.923
17:19:26:112,0.9296,-0.0287,0.1332,0.940
17:19:26:117,0.9355,0.0090,0.1516,0.948
17:19:26:123,0.9580,0.0295,0.1948,0.978
17:19:26:128,0.9653,0.0410,0.2464,0.997
17:19:26:132,0.9951,0.0522,0.2325,1.023
17:19:26:139,1.0225,0.0667,0.2799,1.062
17:19:26:142,1.0162,0.0830,0.3508,1.078
17:19:26:149,1.0262,0.0955,0.3955,1.104
17:19:26:153,1.0567,0.0906,0.4173,1.140
17:19:26:158,1.0836,0.0816,0.3977,1.157
17:19:26:162,1.0932,0.1004,0.3149,1.142
17:19:26:168,1.0924,0.1439,0.2538,1.131
17:19:26:174,1.1186,0.1737,0.2386,1.157
17:19:26:178,1.0907,0.2297,0.2076,1.134
17:19:26:188,1.0934,0.2502,0.1753,1.135
17:19:26:188,1.1218,0.2241,0.1284,1.151
17:19:26:192,1.1467,0.2119,0.1022,1.171
17:19:26:200,1.1697,0.2202,0.0824,1.193
17:19:26:203,1.2039,0.2155,0.0262,1.223
17:19:26:208,1.2657,0.1828,-0.0669,1.281
17:19:26:212,1.3114,0.1058,-0.1449,1.324
17:19:26:220,1.2643,0.1165,-0.1779,1.282
17:19:26:223,1.1963,0.1559,-0.1884,1.221
17:19:26:228,1.2254,0.0940,-0.1327,1.236
17:19:26:235,1.2643,0.0258,-0.0337,1.265
17:19:26:242,1.2787,-0.0360,0.0426,1.280
17:19:26:242,1.2755,-0.0680,0.0824,1.280
17:19:26:250,1.2816,-0.1017,0.0800,1.288
17:19:26:253,1.2833,-0.1255,0.0137,1.290
17:19:26:258,1.2885,-0.1477,-0.0992,1.301
17:19:26:262,1.3259,-0.1780,-0.1735,1.349
17:19:26:268,1.4033,-0.2003,-0.1596,1.427
17:19:26:273,1.4916,-0.1941,-0.0704,1.506
17:19:26:278,1.5358,-0.1467,0.0494,1.544
17:19:26:282,1.5131,-0.0668,0.1689,1.524
17:19:26:288,1.4671,0.0097,0.2767,1.493
17:19:26:292,1.4356,0.0552,0.3672,1.483
17:19:26:299,1.4104,0.0750,0.4192,1.473
17:19:26:303,1.3730,0.1229,0.4383,1.447
17:19:26:308,1.3398,0.1725,0.4256,1.416
17:19:26:312,1.3244,0.1923,0.3684,1.388
17:19:26:318,1.3141,0.2084,0.3132,1.367
17:19:26:323,1.3083,0.2229,0.3141,1.364
17:19:26:328,1.3031,0.2036,0.3479,1.364
17:19:26:333,1.3048,0.1576,0.3794,1.368
17:19:26:338,1.3043,0.1204,0.4019,1.370
17:19:26:343,1.2885,0.0857,0.4031,1.353
17:19:26:352,1.2628,0.0530,0.3845,1.321
17:19:26:358,1.2388,0.0185,0.3532,1.288
17:19:26:359,1.2366,-0.0265,0.3114,1.276
17:19:26:363,1.2151,-0.0619,0.2560,1.243
17:19:26:369,1.1719,-0.0834,0.1936,1.191
17:19:26:373,1.1572,-0.1123,0.1535,1.173
17:19:26:379,1.1511,-0.1323,0.1320,1.166
17:19:26:383,1.1345,-0.1335,0.1291,1.150
17:19:26:389,1.1108,-0.1162,0.1389,1.125
17:19:26:393,1.0875,-0.0939,0.1533,1.102
17:19:26:399,1.0670,-0.0768,0.1680,1.083
17:19:26:403,1.0426,-0.0665,0.1760,1.059
17:19:26:408,1.0113,-0.0595,0.1731,1.028
17:19:26:415,0.9753,-0.0485,0.1582,0.989
17:19:26:419,0.9365,-0.0321,0.1391,0.947
17:19:26:424,0.9035,-0.0142,0.1276,0.913
17:19:26:428,0.8795,0.0043,0.1232,0.888
17:19:26:434,0.8607,0.0185,0.1271,0.870
17:19:26:439,0.8450,0.0234,0.1352,0.856
17:19:26:443,0.8274,0.0239,0.1398,0.840
17:19:26:452,0.8059,0.0239,0.1469,0.820
17:19:26:454,0.7932,0.0180,0.1518,0.808
17:19:26:459,0.7952,0.0058,0.1430,0.808
17:19:26:470,0.7935,-0.0098,0.1244,0.803
17:19:26:471,0.7986,-0.0291,0.1093,0.807
17:19:26:474,0.8216,-0.0575,0.0958,0.829
17:19:26:479,0.8436,-0.0832,0.0773,0.851
17:19:26:484,0.8502,-0.0927,0.0594,0.857
17:19:26:490,0.8365,-0.0844,0.0550,0.843
17:19:26:494,0.8179,-0.0722,0.0607,0.823
17:19:26:500,0.8030,-0.0636,0.0690,0.808
17:19:26:504,0.7886,-0.0592,0.0768,0.795
17:19:26:509,0.7695,-0.0560,0.0846,0.776
17:19:26:515,0.7465,-0.0507,0.0978,0.755
17:19:26:520,0.7206,-0.0458,0.1188,0.732
17:19:26:524,0.6930,-0.0401,0.1391,0.708
17:19:26:529,0.6673,-0.0318,0.1572,0.686
17:19:26:534,0.6471,-0.0223,0.1733,0.670
17:19:26:540,0.6331,-0.0152,0.1885,0.661
17:19:26:544,0.6216,-0.0123,0.1978,0.652
17:19:26:553,0.6087,-0.0091,0.2012,0.641
17:19:26:554,0.6026,-0.0049,0.2032,0.636
17:19:26:560,0.6001,-0.0052,0.2061,0.635
17:19:26:570,0.5977,-0.0040,0.2073,0.633
17:19:26:571,0.5928,-0.0030,0.2129,0.630
17:19:26:574,0.5889,-0.0023,0.2193,0.628
17:19:26:579,0.5918,-0.0023,0.2171,0.630
17:19:26:585,0.5982,-0.0027,0.2005,0.631
17:19:26:589,0.6060,-0.0059,0.1816,0.633
17:19:26:594,0.6197,-0.0120,0.1750,0.644
17:19:26:601,0.6373,-0.0208,0.1775,0.662
17:19:26:604,0.6539,-0.0294,0.1904,0.682
17:19:26:609,0.6708,-0.0350,0.2115,0.704
17:19:26:617,0.6874,-0.0387,0.2342,0.727
17:19:26:620,0.7001,-0.0377,0.2467,0.743
17:19:26:624,0.7131,-0.0345,0.2454,0.755
17:19:26:629,0.7304,-0.0348,0.2369,0.769
17:19:26:635,0.7502,-0.0392,0.2239,0.784
17:19:26:640,0.7685,-0.0409,0.2056,0.797
17:19:26:644,0.7859,-0.0389,0.1870,0.809
17:19:26:653,0.7986,-0.0345,0.1719,0.818
17:19:26:658,0.8089,-0.0269,0.1614,0.825
17:19:26:661,0.8186,-0.0184,0.1584,0.834
17:19:26:670,0.8340,-0.0115,0.1653,0.850
17:19:26:671,0.8585,-0.0098,0.1787,0.877
17:19:26:674,0.8851,-0.0113,0.1936,0.906
17:19:26:680,0.9125,-0.0123,0.2193,0.939
17:19:26:685,0.9401,-0.0155,0.2589,0.975
17:19:26:690,0.9712,-0.0252,0.3007,1.017
17:19:26:694,1.0122,-0.0392,0.3303,1.065
17:19:26:700,1.0614,-0.0494,0.3437,1.117
17:19:26:704,1.1064,-0.0551,0.3466,1.161
17:19:26:710,1.1320,-0.0595,0.3378,1.183
17:19:26:714,1.1555,-0.0575,0.3281,1.203
17:19:26:720,1.1843,-0.0467,0.3193,1.227
17:19:26:725,1.1912,-0.0267,0.2992,1.228
17:19:26:730,1.1904,-0.0049,0.2657,1.220
17:19:26:735,1.2031,0.0058,0.2313,1.225
17:19:26:740,1.2112,0.0068,0.1980,1.227
17:19:26:745,1.2031,0.0068,0.1684,1.215
17:19:26:752,1.1897,0.0070,0.1413,1.198
17:19:26:755,1.1838,0.0065,0.1193,1.190
17:19:26:761,1.1855,0.0043,0.0976,1.190
17:19:26:773,1.1794,0.0065,0.0670,1.181
17:19:26:774,1.1591,0.0126,0.0223,1.159
17:19:26:775,1.1347,0.0170,-0.0315,1.135
17:19:26:781,1.1134,0.0229,-0.0831,1.117
17:19:26:785,1.1020,0.0371,-0.1073,1.108
17:19:26:790,1.1061,0.0515,-0.0933,1.111
17:19:26:795,1.1213,0.0603,-0.0533,1.124
17:19:26:800,1.1401,0.0674,-0.0097,1.142
17:19:26:805,1.1572,0.0772,0.0203,1.160
17:19:26:810,1.1711,0.0896,0.0343,1.175
17:19:26:817,1.1975,0.1041,0.0550,1.203
17:19:26:823,1.2354,0.1224,0.1029,1.246
17:19:26:825,1.2877,0.1446,0.1797,1.308
17:19:26:833,1.3547,0.1681,0.2662,1.391
17:19:26:836,1.4253,0.1894,0.3415,1.478
17:19:26:842,1.4779,0.2050,0.3941,1.543
17:19:26:846,1.5297,0.2126,0.4173,1.600
17:19:26:853,1.5544,0.2148,0.4097,1.622
17:19:26:858,1.5495,0.2102,0.3674,1.606
17:19:26:862,1.5385,0.2016,0.2951,1.579
17:19:26:870,1.5126,0.1948,0.2095,1.539
17:19:26:871,1.4693,0.1923,0.1315,1.488
17:19:26:875,1.4187,0.1879,0.0707,1.433
17:19:26:881,1.3818,0.1632,0.0362,1.392
17:19:26:885,1.3501,0.1314,0.0250,1.357
17:19:26:891,1.2806,0.1603,0.0360,1.291
17:19:26:896,1.2154,0.1828,0.0651,1.231
17:19:26:901,1.1802,0.1662,0.0917,1.195
17:19:26:905,1.1525,0.1544,0.1032,1.167
17:19:26:911,1.1203,0.1569,0.1034,1.136
17:19:26:916,1.0782,0.1901,0.1115,1.101
17:19:26:921,1.0616,0.1786,0.1286,1.084
17:19:26:925,1.0269,0.2040,0.1455,1.057
17:19:26:932,1.0088,0.1950,0.1626,1.040
17:19:26:936,0.9959,0.1666,0.1797,1.026
17:19:26:941,0.9592,0.1708,0.1897,0.993
17:19:26:946,0.9225,0.1874,0.2000,0.962
17:19:26:952,0.9054,0.1840,0.2205,0.950
17:19:26:956,0.8993,0.1642,0.2398,0.945
17:19:26:962,0.8871,0.1459,0.2437,0.931
17:19:26:970,0.8724,0.1324,0.2354,0.913
17:19:26:971,0.8590,0.1180,0.2264,0.896
17:19:26:976,0.8426,0.1063,0.2225,0.878
17:19:26:983,0.8294,0.0958,0.2227,0.864
17:19:26:986,0.8160,0.0857,0.2271,0.851
17:19:26:991,0.8018,0.0757,0.2315,0.838
17:19:26:996,0.7822,0.0662,0.2249,0.817
17:19:27:002,0.7622,0.0554,0.2100,0.793
17:19:27:006,0.7414,0.0425,0.1963,0.768
17:19:27:011,0.7211,0.0302,0.1853,0.745
17:19:27:018,0.7067,0.0107,0.1736,0.728
17:19:27:022,0.6859,-0.0069,0.1592,0.704
17:19:27:026,0.6676,-0.0108,0.1435,0.683
17:19:27:032,0.6439,-0.0340,0.1364,0.659
17:19:27:036,0.6224,-0.0304,0.1357,0.638
17:19:27:042,0.6163,-0.0274,0.1381,0.632
17:19:27:046,0.5916,-0.0519,0.1484,0.612
17:19:27:052,0.5813,-0.0365,0.1606,0.604
17:19:27:056,0.5835,-0.0167,0.1709,0.608
17:19:27:061,0.5424,-0.0445,0.1882,0.576
17:19:27:068,0.5241,-0.0316,0.2032,0.563
17:19:27:074,0.5202,-0.0111,0.1995,0.557
17:19:27:078,0.5187,0.0048,0.1941,0.554
17:19:27:087,0.4742,-0.0181,0.1941,0.513
17:19:27:087,0.4557,-0.0140,0.1985,0.497
17:19:27:091,0.4547,0.0038,0.1875,0.492
17:19:27:096,0.4491,0.0166,0.1670,0.479
17:19:27:102,0.4459,0.0288,0.1457,0.470
17:19:27:107,0.4464,0.0427,0.1323,0.468
17:19:27:111,0.4515,0.0586,0.1330,0.474
17:19:27:116,0.4620,0.0752,0.1416,0.489
17:19:27:122,0.4752,0.0896,0.1548,0.508
17:19:27:127,0.4899,0.1053,0.1733,0.530
17:19:27:131,0.5036,0.1229,0.1975,0.555
17:19:27:137,0.5182,0.1427,0.2220,0.582
17:19:27:143,0.5378,0.1593,0.2381,0.609
17:19:27:146,0.5603,0.1701,0.2447,0.635
17:19:27:152,0.5840,0.1874,0.2484,0.662
17:19:27:158,0.6248,0.1921,0.2564,0.702
17:19:27:164,0.6607,0.1928,0.2670,0.738
17:19:27:168,0.6813,0.1996,0.2674,0.759
17:19:27:172,0.7099,0.2001,0.2579,0.781
17:19:27:176,0.7429,0.1948,0.2447,0.806
17:19:27:182,0.7822,0.1679,0.2266,0.832
17:19:27:187,0.8248,0.1312,0.2073,0.860
17:19:27:191,0.8570,0.0989,0.1865,0.883
17:19:27:198,0.8793,0.0755,0.1680,0.898
17:19:27:202,0.9115,0.0576,0.1530,0.926
17:19:27:206,0.9570,0.0459,0.1401,0.968
17:19:27:212,1.0074,0.0459,0.1286,1.017
17:19:27:217,1.0472,0.0552,0.1188,1.055
17:19:27:222,1.0765,0.0640,0.1147,1.085
17:19:27:227,1.0873,0.0811,0.1208,1.097
17:19:27:232,1.1154,0.0923,0.1394,1.128
17:19:27:237,1.1152,0.0877,0.1286,1.126
17:19:27:243,1.1139,0.1131,0.1222,1.126
17:19:27:253,1.1697,0.0980,0.1284,1.181
17:19:27:261,1.1511,0.1219,0.1257,1.164
17:19:27:262,1.1543,0.1576,0.1406,1.173
17:19:27:263,1.1745,0.1904,0.1655,1.201
17:19:27:275,1.2068,0.2155,0.1851,1.240
17:19:27:276,1.2804,0.1982,0.2029,1.311
17:19:27:278,1.3701,0.1486,0.2183,1.395
17:19:27:283,1.4202,0.1422,0.2210,1.444
17:19:27:291,1.4549,0.1383,0.2107,1.477
17:19:27:292,1.4842,0.1332,0.1992,1.503
17:19:27:299,1.4842,0.1444,0.1753,1.502
17:19:27:302,1.4361,0.1803,0.1198,1.452
17:19:27:307,1.3525,0.2136,0.0269,1.370
17:19:27:312,1.2474,0.2109,-0.1031,1.269
17:19:27:317,1.1423,0.1948,-0.2048,1.177
17:19:27:322,1.0834,0.1451,-0.2447,1.120
17:19:27:327,1.0954,0.0691,-0.2244,1.120
17:19:27:332,1.1406,0.0102,-0.1657,1.153
17:19:27:337,1.1819,-0.0206,-0.1007,1.186
17:19:27:343,1.2337,-0.0404,-0.0440,1.235
17:19:27:351,1.3056,-0.0609,0.0299,1.307
17:19:27:353,1.3989,-0.0856,0.1301,1.408
17:19:27:357,1.4794,-0.1010,0.2063,1.497
17:19:27:363,1.5351,-0.0947,0.2261,1.555
17:19:27:368,1.5788,-0.0724,0.2171,1.595
17:19:27:373,1.5974,-0.0353,0.2132,1.612
17:19:27:377,1.5693,0.0229,0.2142,1.584
17:19:27:383,1.5290,0.0901,0.2315,1.549
17:19:27:387,1.4996,0.1532,0.2753,1.532
17:19:27:392,1.4728,0.1979,0.3339,1.523
17:19:27:400,1.4427,0.2207,0.3867,1.510
17:19:27:403,1.4224,0.2170,0.4229,1.500
17:19:27:408,1.4090,0.1906,0.4422,1.489
