time,gFx,gFy,gFz,TgF
17:18:42:393,0.9734,-0.0001,0.0870,0.977
17:18:42:398,0.9685,0.0002,0.0895,0.973
17:18:42:403,0.9612,-0.0008,0.0888,0.965
17:18:42:408,0.9519,-0.0003,0.0844,0.956
17:18:42:419,0.9445,-0.0003,0.0797,0.948
17:18:42:419,0.9335,-0.0015,0.0805,0.937
17:18:42:422,0.9269,-0.0023,0.0831,0.931
17:18:42:430,0.9345,-0.0045,0.0831,0.938
17:18:42:435,0.9450,-0.0057,0.0846,0.949
17:18:42:440,0.9492,-0.0040,0.0861,0.953
17:18:42:442,0.9492,0.0004,0.0841,0.953
17:18:42:454,0.9455,0.0038,0.0839,0.949
17:18:42:455,0.9436,0.0053,0.0866,0.948
17:18:42:457,0.9465,0.0060,0.0807,0.950
17:18:42:462,0.9489,0.0065,0.0729,0.952
17:18:42:467,0.9514,0.0075,0.0697,0.954
17:18:42:473,0.9519,0.0095,0.0702,0.954
17:18:42:477,0.9514,0.0117,0.0721,0.954
17:18:42:482,0.9526,0.0141,0.0753,0.956
17:18:42:487,0.9536,0.0168,0.0790,0.957
17:18:42:493,0.9519,0.0175,0.0824,0.956
17:18:42:503,0.9519,0.0183,0.0851,0.956
17:18:42:504,0.9568,0.0185,0.0868,0.961
17:18:42:508,0.9641,0.0185,0.0868,0.968
17:18:42:514,0.9731,0.0188,0.0841,0.977
17:18:42:517,0.9802,0.0195,0.0809,0.984
17:18:42:523,0.9851,0.0210,0.0812,0.989
17:18:42:530,0.9876,0.0232,0.0812,0.991
17:18:42:540,0.9858,0.0258,0.0802,0.989
17:18:42:541,0.9836,0.0276,0.0797,0.987
17:18:42:542,0.9868,0.0258,0.0800,0.990
17:18:42:548,0.9949,0.0207,0.0792,0.998
17:18:42:553,1.0039,0.0170,0.0790,1.007
17:18:42:559,1.0093,0.0146,0.0800,1.013
17:18:42:563,1.0078,0.0129,0.0831,1.011
17:18:42:568,1.0032,0.0102,0.0827,1.007
17:18:42:573,0.9978,0.0070,0.0780,1.001
17:18:42:578,0.9898,0.0068,0.0731,0.992
17:18:42:583,0.9827,0.0078,0.0663,0.985
17:18:42:588,0.9783,0.0031,0.0609,0.980
17:18:42:594,0.9775,-0.0020,0.0636,0.980
17:18:42:598,0.9802,-0.0047,0.0648,0.982
17:18:42:603,0.9819,-0.0054,0.0690,0.984
17:18:42:608,0.9802,-0.0052,0.0719,0.983
17:18:42:621,0.9775,-0.0035,0.0704,0.980
17:18:42:622,0.9724,0.0002,0.0677,0.975
17:18:42:623,0.9646,0.0041,0.0680,0.967
17:18:42:628,0.9526,0.0075,0.0673,0.955
17:18:42:636,0.9399,0.0114,0.0655,0.942
17:18:42:640,0.9262,0.0107,0.0673,0.929
17:18:42:655,0.9233,0.0109,0.0707,0.926
17:18:42:657,0.9228,0.0073,0.0682,0.925
17:18:42:657,0.9304,0.0053,0.0643,0.933
17:18:42:658,0.9345,0.0026,0.0587,0.936
17:18:42:665,0.9372,-0.0001,0.0531,0.939
17:18:42:668,0.9416,-0.0032,0.0509,0.943
17:18:42:674,0.9497,-0.0062,0.0492,0.951
17:18:42:678,0.9612,-0.0076,0.0479,0.962
17:18:42:683,0.9634,-0.0118,0.0470,0.965
17:18:42:689,0.9660,-0.0108,0.0487,0.967
17:18:42:694,0.9736,-0.0118,0.0489,0.975
17:18:42:698,0.9766,-0.0169,0.0460,0.978
17:18:42:704,0.9836,-0.0167,0.0426,0.985
17:18:42:709,0.9834,-0.0257,0.0396,0.985
17:18:42:721,0.9773,-0.0279,0.0377,0.978
17:18:42:722,0.9849,-0.0159,0.0379,0.986
17:18:42:723,0.9812,-0.0243,0.0367,0.982
17:18:42:729,0.9616,-0.0304,0.0377,0.963
17:18:42:736,0.9599,-0.0164,0.0433,0.961
17:18:42:740,0.9665,-0.0203,0.0484,0.968
17:18:42:755,0.9604,-0.0382,0.0511,0.963
17:18:42:756,0.9629,-0.0379,0.0506,0.965
17:18:42:757,0.9722,-0.0331,0.0514,0.974
17:18:42:759,0.9785,-0.0277,0.0563,0.981
17:18:42:763,0.9846,-0.0203,0.0677,0.987
17:18:42:769,0.9937,-0.0113,0.0844,0.997
17:18:42:775,1.0042,0.0024,0.1046,1.010
17:18:42:779,1.0169,0.0161,0.1247,1.025
17:18:42:784,1.0320,0.0273,0.1394,1.042
17:18:42:789,1.0484,0.0356,0.1460,1.059
17:18:42:794,1.0658,0.0408,0.1486,1.077
17:18:42:801,1.0790,0.0452,0.1479,1.090
17:18:42:804,1.0853,0.0498,0.1430,1.096
17:18:42:810,1.0848,0.0547,0.1389,1.095
17:18:42:822,1.0804,0.0588,0.1350,1.090
17:18:42:823,1.0670,0.0667,0.1306,1.077
17:18:42:824,1.0452,0.0750,0.1288,1.056
17:18:42:828,1.0223,0.0801,0.1288,1.033
17:18:42:835,1.0012,0.0808,0.1291,1.013
17:18:42:839,0.9888,0.0784,0.1262,1.000
17:18:42:855,0.9773,0.0740,0.1210,0.988
17:18:42:856,0.9673,0.0659,0.1125,0.976
17:18:42:857,0.9631,0.0591,0.1034,0.970
17:18:42:859,0.9546,0.0535,0.0995,0.961
17:18:42:864,0.9477,0.0476,0.1054,0.955
17:18:42:869,0.9443,0.0364,0.1183,0.952
17:18:42:875,0.9511,0.0266,0.1315,0.961
17:18:42:879,0.9538,0.0141,0.1384,0.964
17:18:42:884,0.9555,0.0041,0.1352,0.965
17:18:42:889,0.9550,-0.0045,0.1259,0.963
17:18:42:898,0.9565,-0.0098,0.1183,0.964
17:18:42:899,0.9524,-0.0147,0.1144,0.959
17:18:42:904,0.9389,-0.0177,0.1178,0.946
17:18:42:909,0.9211,-0.0201,0.1222,0.929
17:18:42:918,0.8991,-0.0216,0.1252,0.908
17:18:42:919,0.8758,-0.0238,0.1191,0.884
17:18:42:924,0.8531,-0.0274,0.0892,0.858
17:18:42:929,0.8311,-0.0328,0.0389,0.833
17:18:42:935,0.8076,-0.0362,-0.0068,0.808
17:18:42:940,0.7891,-0.0443,-0.0237,0.791
17:18:42:944,0.7756,-0.0514,-0.0134,0.777
17:18:42:949,0.7639,-0.0555,0.0125,0.766
17:18:42:955,0.7492,-0.0541,0.0406,0.752
17:18:42:959,0.7267,-0.0475,0.0724,0.732
17:18:42:965,0.6967,-0.0379,0.1029,0.705
17:18:42:969,0.6708,-0.0328,0.1306,0.684
17:18:42:976,0.6590,-0.0309,0.1506,0.677
17:18:42:979,0.6620,-0.0331,0.1550,0.681
17:18:42:985,0.6754,-0.0384,0.1577,0.695
17:18:42:990,0.6945,-0.0409,0.1562,0.713
17:18:43:013,0.7184,-0.0399,0.1545,0.736
17:18:43:014,0.7421,-0.0355,0.1662,0.761
17:18:43:017,0.7649,-0.0287,0.1956,0.790
17:18:43:018,0.7866,-0.0233,0.2347,0.821
17:18:43:018,0.8084,-0.0162,0.2789,0.855
17:18:43:019,0.8257,-0.0074,0.3163,0.884
17:18:43:025,0.8397,-0.0015,0.3349,0.904
17:18:43:030,0.8477,0.0014,0.3337,0.911
17:18:43:035,0.8521,0.0012,0.3242,0.912
17:18:43:040,0.8585,0.0007,0.3190,0.916
17:18:43:045,0.8648,0.0019,0.3249,0.924
17:18:43:050,0.8663,0.0007,0.3344,0.929
17:18:43:056,0.8612,-0.0025,0.3349,0.924
17:18:43:063,0.8507,-0.0030,0.3217,0.909
17:18:43:065,0.8404,-0.0001,0.2995,0.892
17:18:43:070,0.8311,0.0026,0.2701,0.874
17:18:43:075,0.8296,0.0068,0.2464,0.865
17:18:43:080,0.8299,0.0141,0.2325,0.862
17:18:43:085,0.8328,0.0254,0.2283,0.864
17:18:43:090,0.8362,0.0393,0.2193,0.865
17:18:43:098,0.8404,0.0530,0.2044,0.867
17:18:43:104,0.8326,0.0701,0.1944,0.858
17:18:43:105,0.8094,0.0799,0.1875,0.835
17:18:43:120,0.7817,0.0904,0.1765,0.806
17:18:43:121,0.7470,0.0948,0.1628,0.770
17:18:43:121,0.7121,0.0977,0.1340,0.731
17:18:43:125,0.6972,0.0948,0.0949,0.710
17:18:43:130,0.7018,0.0889,0.0704,0.711
17:18:43:136,0.7096,0.0789,0.0651,0.717
17:18:43:140,0.7277,0.0698,0.0692,0.734
17:18:43:145,0.7610,0.0610,0.0883,0.768
17:18:43:150,0.8032,0.0456,0.1252,0.814
17:18:43:157,0.8336,0.0241,0.1675,0.851
17:18:43:161,0.8448,0.0036,0.2232,0.874
17:18:43:165,0.8602,-0.0081,0.2872,0.907
17:18:43:170,0.9130,-0.0247,0.3427,0.976
17:18:43:176,0.9946,-0.0433,0.3877,1.068
17:18:43:180,1.0795,-0.0612,0.4041,1.154
17:18:43:185,1.1523,-0.0849,0.3716,1.214
17:18:43:191,1.2022,-0.1145,0.3058,1.246
17:18:43:199,1.2090,-0.1352,0.2269,1.238
17:18:43:200,1.1623,-0.1379,0.1271,1.177
17:18:43:206,1.0824,-0.1316,0.0262,1.091
17:18:43:214,1.0086,-0.1289,-0.0300,1.017
17:18:43:216,0.9594,-0.1279,-0.0315,0.968
17:18:43:220,0.9414,-0.1167,0.0176,0.949
17:18:43:225,0.9330,-0.1061,0.0902,0.943
17:18:43:230,0.9225,-0.0910,0.1621,0.941
17:18:43:236,0.9057,-0.0697,0.2019,0.931
17:18:43:240,0.8844,-0.0621,0.2159,0.912
17:18:43:246,0.8521,-0.0815,0.2432,0.890
17:18:43:250,0.8585,-0.0749,0.3102,0.916
17:18:43:257,0.8771,-0.0827,0.3596,0.952
17:18:43:262,0.9152,-0.1154,0.3865,1.000
17:18:43:266,0.9922,-0.1509,0.3718,1.070
17:18:43:270,1.0914,-0.1704,0.3217,1.151
17:18:43:277,1.1604,-0.1709,0.2645,1.202
17:18:43:281,1.2303,-0.1487,0.2335,1.261
17:18:43:286,1.2723,-0.1286,0.1897,1.293
17:18:43:291,1.2953,-0.1132,0.1430,1.308
17:18:43:297,1.2985,-0.0959,0.1169,1.307
17:18:43:301,1.2467,-0.0973,0.0626,1.252
17:18:43:306,1.1836,-0.0714,0.0303,1.186
17:18:43:319,1.1318,-0.0289,0.0377,1.133
17:18:43:320,1.1002,0.0100,0.0597,1.102
17:18:43:320,1.0946,0.0606,0.1017,1.101
17:18:43:327,1.1232,0.1104,0.1604,1.140
17:18:43:332,1.1863,0.1468,0.2142,1.214
17:18:43:338,1.2691,0.1713,0.2716,1.309
17:18:43:342,1.3804,0.1794,0.3176,1.428
17:18:43:346,1.5102,0.1789,0.3484,1.560
17:18:43:351,1.6209,0.1784,0.4126,1.682
17:18:43:359,1.6803,0.1774,0.4559,1.750
17:18:43:362,1.6864,0.1911,0.4510,1.756
17:18:43:366,1.6808,0.1808,0.4344,1.745
17:18:43:372,1.6302,0.1960,0.4004,1.690
17:18:43:379,1.5495,0.2070,0.3466,1.601
17:18:43:381,1.4603,0.2097,0.2831,1.502
17:18:43:387,1.3647,0.2170,0.2063,1.397
17:18:43:391,1.3227,0.1620,0.1418,1.340
17:18:43:398,1.2623,0.1490,0.0797,1.274
17:18:43:401,1.1953,0.1317,0.0445,1.203
17:18:43:407,1.1511,0.0862,0.0545,1.156
17:18:43:418,1.1208,0.0449,0.0692,1.124
17:18:43:419,1.0961,0.0232,0.0741,1.099
17:18:43:421,1.0866,0.0124,0.0819,1.090
17:18:43:432,1.0883,0.0004,0.0949,1.092
17:18:43:433,1.0756,0.0080,0.1159,1.082
17:18:43:438,1.0668,0.0210,0.1418,1.076
17:18:43:442,1.0646,0.0344,0.1692,1.078
17:18:43:447,1.0714,0.0449,0.1997,1.091
17:18:43:452,1.0707,0.0640,0.2205,1.095
17:18:43:456,1.0484,0.0943,0.2234,1.076
17:18:43:463,1.0496,0.0972,0.2408,1.081
17:18:43:466,1.0699,0.0826,0.2540,1.103
17:18:43:472,1.0389,0.1077,0.2452,1.073
17:18:43:478,1.0052,0.1182,0.2513,1.043
17:18:43:482,0.9849,0.1119,0.2704,1.027
17:18:43:487,0.9616,0.1107,0.2780,1.007
17:18:43:491,0.9411,0.1126,0.2738,0.987
17:18:43:498,0.9252,0.1119,0.2640,0.969
17:18:43:502,0.9091,0.1094,0.2572,0.951
17:18:43:507,0.8917,0.1065,0.2518,0.933
17:18:43:514,0.8719,0.1026,0.2489,0.913
17:18:43:518,0.8446,0.1031,0.2452,0.885
17:18:43:522,0.8150,0.0970,0.2440,0.856
17:18:43:532,0.7888,0.0980,0.2398,0.830
17:18:43:533,0.7761,0.0760,0.2298,0.813
17:18:43:537,0.7341,0.0867,0.2061,0.767
17:18:43:542,0.7189,0.0977,0.1848,0.749
17:18:43:547,0.7118,0.0383,0.1973,0.740
17:18:43:553,0.7084,0.0645,0.1958,0.738
17:18:43:558,0.6903,0.0738,0.1797,0.717
17:18:43:562,0.6705,0.0381,0.2058,0.702
17:18:43:567,0.6688,0.0153,0.2237,0.705
17:18:43:572,0.6661,0.0185,0.2110,0.699
17:18:43:579,0.6346,0.0415,0.1804,0.661
17:18:43:582,0.6194,0.0405,0.1824,0.647
17:18:43:588,0.6143,0.0251,0.1973,0.646
17:18:43:592,0.6216,0.0408,0.1973,0.653
17:18:43:598,0.6248,0.0628,0.1843,0.654
17:18:43:602,0.6270,0.0718,0.1836,0.657
17:18:43:607,0.6363,0.0760,0.1931,0.669
17:18:43:621,0.6478,0.0818,0.2014,0.683
17:18:43:622,0.6549,0.0889,0.2063,0.692
17:18:43:622,0.6554,0.0955,0.2066,0.694
17:18:43:628,0.6532,0.1016,0.2010,0.691
17:18:43:632,0.6527,0.1068,0.1983,0.690
17:18:43:643,0.6519,0.1116,0.2010,0.691
17:18:43:643,0.6510,0.1153,0.2027,0.691
17:18:43:648,0.6556,0.1160,0.2022,0.696
17:18:43:653,0.6649,0.1148,0.1970,0.703
17:18:43:657,0.6761,0.1138,0.1914,0.712
17:18:43:663,0.6864,0.1170,0.1858,0.721
17:18:43:667,0.6913,0.1239,0.1799,0.725
17:18:43:673,0.6915,0.1317,0.1721,0.725
17:18:43:679,0.6896,0.1390,0.1645,0.722
17:18:43:682,0.6857,0.1473,0.1560,0.718
17:18:43:688,0.6842,0.1527,0.1479,0.716
17:18:43:692,0.6867,0.1537,0.1464,0.719
17:18:43:698,0.6915,0.1544,0.1530,0.725
17:18:43:702,0.7011,0.1525,0.1628,0.736
17:18:43:708,0.7123,0.1442,0.1714,0.747
17:18:43:715,0.7245,0.1324,0.1816,0.759
17:18:43:718,0.7373,0.1163,0.1931,0.771
17:18:43:722,0.7531,0.0967,0.2010,0.785
17:18:43:729,0.7734,0.0757,0.2088,0.805
17:18:43:736,0.7976,0.0520,0.2220,0.830
17:18:43:738,0.8235,0.0293,0.2454,0.860
17:18:43:744,0.8492,0.0146,0.2665,0.890
17:18:43:747,0.8702,0.0087,0.2750,0.913
17:18:43:754,0.8861,0.0038,0.2743,0.928
17:18:43:759,0.9025,-0.0030,0.2648,0.941
17:18:43:763,0.9247,-0.0130,0.2430,0.956
17:18:43:768,0.9404,-0.0196,0.2183,0.966
17:18:43:773,0.9443,-0.0169,0.1980,0.965
17:18:43:779,0.9436,-0.0098,0.1873,0.962
17:18:43:783,0.9389,-0.0018,0.1868,0.957
17:18:43:789,0.9318,0.0104,0.1953,0.952
17:18:43:794,0.9247,0.0266,0.2129,0.949
17:18:43:800,0.9179,0.0449,0.2366,0.949
17:18:43:804,0.9096,0.0640,0.2599,0.948
17:18:43:808,0.8993,0.0862,0.2733,0.944
17:18:43:824,0.8895,0.1063,0.2890,0.941
17:18:43:825,0.8736,0.1310,0.2960,0.932
17:18:43:825,0.8685,0.1464,0.2968,0.929
17:18:43:828,0.8702,0.1625,0.2880,0.931
17:18:43:833,0.8952,0.1627,0.2799,0.952
17:18:43:839,0.9367,0.1564,0.2552,0.983
17:18:43:843,0.9162,0.2026,0.2296,0.966
17:18:43:848,0.9184,0.2368,0.2335,0.977
17:18:43:853,0.9775,0.2265,0.2401,1.032
17:18:43:859,1.0279,0.2346,0.2425,1.082
17:18:43:864,1.0836,0.1906,0.2315,1.124
17:18:43:868,1.1359,0.1818,0.1900,1.166
17:18:43:873,1.1755,0.2493,0.1868,1.216
17:18:43:879,1.2134,0.2461,0.1870,1.252
17:18:43:883,1.3017,0.1268,0.1367,1.315
17:18:43:889,1.3838,0.1559,0.1196,1.398
17:18:43:898,1.3613,0.2209,0.1345,1.386
17:18:43:899,1.3928,0.1904,0.1496,1.414
17:18:43:903,1.4701,0.1556,0.1560,1.486
17:18:43:909,1.4395,0.1786,0.1398,1.457
17:18:43:915,1.3967,0.1960,0.1110,1.415
17:18:43:919,1.3567,0.1400,0.0633,1.365
17:18:43:924,1.3004,0.0801,0.0110,1.303
17:18:43:929,1.2237,0.0373,-0.0371,1.225
17:18:43:933,1.1479,0.0053,-0.0738,1.150
17:18:43:939,1.0958,-0.0260,-0.1029,1.101
17:18:43:944,1.0694,-0.0573,-0.1320,1.079
17:18:43:948,1.0621,-0.0898,-0.1501,1.076
17:18:43:953,1.0736,-0.1198,-0.1486,1.090
17:18:43:960,1.0653,-0.1323,-0.1444,1.083
17:18:43:966,1.0445,-0.1291,-0.1527,1.063
17:18:43:970,1.0448,-0.1269,-0.1635,1.065
17:18:43:973,1.0577,-0.1149,-0.1640,1.076
17:18:43:982,1.0863,-0.1125,-0.1391,1.101
17:18:43:985,1.1139,-0.0951,-0.0907,1.122
17:18:43:992,1.1274,-0.0729,-0.0357,1.130
17:18:43:999,1.1286,-0.0377,0.0250,1.129
17:18:43:999,1.1230,0.0078,0.1076,1.128
17:18:44:004,1.1064,0.0606,0.2049,1.127
17:18:44:009,1.1015,0.0774,0.2990,1.144
17:18:44:017,1.1020,0.0833,0.3892,1.172
17:18:44:020,1.1093,0.0848,0.4527,1.201
17:18:44:025,1.1215,0.0877,0.4806,1.223
17:18:44:029,1.1508,0.0857,0.4774,1.249
17:18:44:034,1.1987,0.0738,0.4437,1.280
17:18:44:041,1.2484,0.0571,0.4016,1.313
17:18:44:049,1.2860,0.0432,0.3691,1.339
17:18:44:050,1.3083,0.0329,0.3501,1.355
17:18:44:054,1.3107,0.0214,0.3356,1.353
17:18:44:062,1.2968,0.0124,0.3119,1.334
17:18:44:065,1.2721,0.0090,0.2811,1.303
17:18:44:069,1.2440,0.0085,0.2542,1.270
17:18:44:074,1.2141,0.0100,0.2418,1.238
17:18:44:080,1.1843,0.0104,0.2401,1.208
17:18:44:083,1.1582,0.0078,0.2440,1.184
17:18:44:090,1.1376,0.0004,0.2494,1.165
17:18:44:095,1.1210,-0.0089,0.2525,1.149
17:18:44:100,1.1024,-0.0167,0.2560,1.132
17:18:44:104,1.0792,-0.0213,0.2596,1.110
17:18:44:112,1.0562,-0.0245,0.2692,1.090
17:18:44:115,1.0320,-0.0269,0.2799,1.070
17:18:44:121,1.0056,-0.0267,0.2846,1.045
17:18:44:124,0.9819,-0.0301,0.2841,1.023
17:18:44:129,0.9641,-0.0367,0.2792,1.004
17:18:44:134,0.9502,-0.0458,0.2626,0.987
17:18:44:140,0.9362,-0.0541,0.2396,0.968
17:18:44:144,0.9262,-0.0609,0.2164,0.953
17:18:44:149,0.9233,-0.0680,0.2000,0.947
17:18:44:154,0.9225,-0.0736,0.1885,0.944
17:18:44:161,0.9172,-0.0761,0.1746,0.937
17:18:44:164,0.9071,-0.0758,0.1621,0.925
17:18:44:169,0.8966,-0.0746,0.1486,0.912
17:18:44:175,0.8873,-0.0749,0.1435,0.902
17:18:44:180,0.8802,-0.0773,0.1403,0.895
17:18:44:185,0.8710,-0.0758,0.1337,0.884
17:18:44:189,0.8646,-0.0758,0.1313,0.878
17:18:44:198,0.8590,-0.0741,0.1335,0.872
17:18:44:208,0.8529,-0.0665,0.1381,0.867
17:18:44:209,0.8519,-0.0597,0.1464,0.866
17:18:44:221,0.8512,-0.0568,0.1582,0.868
17:18:44:221,0.8512,-0.0524,0.1687,0.869
17:18:44:222,0.8541,-0.0463,0.1797,0.874
17:18:44:224,0.8570,-0.0404,0.1909,0.879
17:18:44:230,0.8570,-0.0353,0.2010,0.881
17:18:44:235,0.8524,-0.0267,0.2122,0.879
17:18:44:241,0.8448,-0.0169,0.2208,0.873
17:18:44:246,0.8338,-0.0062,0.2276,0.864
17:18:44:250,0.8226,0.0038,0.2330,0.855
17:18:44:255,0.8076,0.0112,0.2347,0.841
17:18:44:261,0.7900,0.0190,0.2298,0.823
17:18:44:265,0.7693,0.0200,0.2217,0.801
17:18:44:271,0.7512,0.0197,0.2090,0.780
17:18:44:275,0.7373,0.0129,0.1902,0.762
17:18:44:281,0.7143,0.0043,0.1675,0.734
17:18:44:285,0.7052,-0.0008,0.1484,0.721
17:18:44:290,0.6867,-0.0125,0.1350,0.700
17:18:44:297,0.6659,-0.0196,0.1354,0.680
17:18:44:300,0.6529,-0.0252,0.1389,0.668
17:18:44:305,0.6466,-0.0313,0.1401,0.662
17:18:44:322,0.6473,-0.0372,0.1440,0.664
17:18:44:323,0.6529,-0.0384,0.1543,0.672
17:18:44:323,0.6642,-0.0419,0.1638,0.685
17:18:44:325,0.6837,-0.0445,0.1743,0.707
17:18:44:330,0.7089,-0.0445,0.1900,0.735
17:18:44:335,0.7316,-0.0406,0.2139,0.763
17:18:44:341,0.7583,-0.0377,0.2425,0.797
17:18:44:346,0.7874,-0.0357,0.2662,0.832
17:18:44:351,0.8128,-0.0301,0.2706,0.857
17:18:44:355,0.8377,-0.0257,0.2555,0.876
17:18:44:361,0.8624,-0.0284,0.2276,0.892
17:18:44:365,0.8820,-0.0287,0.2034,0.906
17:18:44:371,0.8942,-0.0260,0.1992,0.916
17:18:44:376,0.9018,-0.0201,0.2102,0.926
17:18:44:381,0.9059,-0.0135,0.2239,0.933
17:18:44:386,0.9049,-0.0086,0.2310,0.934
17:18:44:391,0.8971,-0.0064,0.2298,0.926
17:18:44:398,0.8832,-0.0067,0.2195,0.910
17:18:44:404,0.8714,-0.0128,0.2066,0.896
17:18:44:405,0.8629,-0.0221,0.2058,0.887
17:18:44:417,0.8570,-0.0287,0.2168,0.884
17:18:44:418,0.8563,-0.0348,0.2327,0.888
17:18:44:422,0.8624,-0.0409,0.2498,0.899
17:18:44:425,0.8788,-0.0482,0.2677,0.920
17:18:44:431,0.9037,-0.0577,0.2828,0.949
17:18:44:436,0.9277,-0.0673,0.2814,0.972
17:18:44:442,0.9443,-0.0775,0.2552,0.981
17:18:44:446,0.9553,-0.0890,0.2200,0.984
17:18:44:451,0.9673,-0.0983,0.1902,0.991
17:18:44:455,0.9812,-0.0986,0.1665,1.000
17:18:44:461,0.9942,-0.0939,0.1572,1.011
17:18:44:466,1.0054,-0.0873,0.1682,1.023
17:18:44:472,1.0132,-0.0815,0.1970,1.035
17:18:44:476,1.0242,-0.0727,0.2362,1.054
17:18:44:482,1.0389,-0.0675,0.2650,1.074
17:18:44:486,1.0558,-0.0673,0.2618,1.090
17:18:44:492,1.0672,-0.0717,0.2242,1.093
17:18:44:499,1.0736,-0.0849,0.1533,1.088
17:18:44:502,1.0792,-0.0971,0.0853,1.087
17:18:44:506,1.0905,-0.0988,0.0531,1.096
17:18:44:514,1.1000,-0.0881,0.0604,1.105
17:18:44:516,1.1064,-0.0758,0.0792,1.112
17:18:44:522,1.1152,-0.0614,0.0956,1.121
17:18:44:526,1.1261,-0.0516,0.0961,1.131
17:18:44:531,1.1418,-0.0463,0.0858,1.146
17:18:44:536,1.1530,-0.0433,0.0780,1.156
17:18:44:543,1.1530,-0.0404,0.0770,1.156
17:18:44:547,1.1428,-0.0357,0.0712,1.146
17:18:44:552,1.1220,-0.0235,0.0504,1.123
17:18:44:557,1.0978,-0.0008,0.0201,1.098
17:18:44:562,1.0800,0.0217,0.0220,1.080
17:18:44:567,1.0741,0.0410,0.0389,1.076
17:18:44:571,1.0895,0.0615,0.0665,1.093
17:18:44:578,1.1281,0.0826,0.1208,1.138
17:18:44:581,1.1946,0.1004,0.2083,1.217
17:18:44:586,1.2806,0.1085,0.3144,1.323
17:18:44:592,1.3694,0.1082,0.3875,1.427
17:18:44:599,1.4503,0.1058,0.4344,1.518
17:18:44:603,1.5089,0.1104,0.4669,1.583
17:18:44:606,1.5351,0.1288,0.4789,1.613
17:18:44:615,1.5422,0.1510,0.4737,1.620
17:18:44:616,1.5314,0.1723,0.4559,1.607
17:18:44:623,1.5031,0.1882,0.4278,1.574
17:18:44:627,1.4713,0.1916,0.3938,1.535
17:18:44:631,1.4371,0.1884,0.3552,1.492
17:18:44:638,1.3945,0.1996,0.3129,1.443
17:18:44:644,1.3628,0.1811,0.2772,1.402
17:18:44:647,1.3354,0.1674,0.2410,1.367
17:18:44:652,1.3095,0.1405,0.2105,1.334
17:18:44:656,1.2860,0.1058,0.1985,1.306
17:18:44:663,1.2657,0.0718,0.2017,1.284
17:18:44:666,1.2506,0.0417,0.2107,1.269
17:18:44:672,1.2393,0.0166,0.2198,1.259
17:18:44:676,1.2234,0.0004,0.2232,1.244
17:18:44:683,1.2039,-0.0040,0.2164,1.223
17:18:44:686,1.1846,-0.0018,0.2044,1.202
17:18:44:692,1.1684,0.0024,0.1985,1.185
17:18:44:696,1.1530,0.0112,0.2056,1.171
17:18:44:702,1.1293,0.0288,0.2142,1.150
17:18:44:707,1.1132,0.0383,0.2237,1.136
17:18:44:713,1.0702,0.0625,0.2291,1.096
17:18:44:717,1.0511,0.0632,0.2476,1.082
17:18:44:722,1.0206,0.0662,0.2611,1.055
17:18:44:732,0.9939,0.0681,0.2816,1.035
17:18:44:733,0.9704,0.0601,0.2963,1.016
17:18:44:736,0.9255,0.0857,0.2919,0.974
17:18:44:744,0.9047,0.0796,0.2978,0.956
17:18:44:747,0.8820,0.0772,0.3029,0.936
