accx,accy,accz
0.96722,0.11002,0.15842
0.98555,0.096175,0.228575
0.9803,0.070575,0.225275
0.9737,0.0333,0.199175
0.966675,0.006925,0.20475
0.975275,0.003325,0.208475
0.988625,0.031275,0.234575
0.986725,0.055375,0.2534
0.98225,0.0641,0.2249
0.94715,0.0703,0.213
0.9279,0.06905,0.203225
0.92395,0.07515,0.231975
0.9441,0.08785,0.232
0.964075,0.124225,0.2039
0.970425,0.151475,0.19715
0.98565,0.171325,0.161725
1.0134667,0.1698,0.1105667
1.00246,0.16226,0.10836
0.94205,0.148575,0.1699
0.8742,0.140325,0.232075
0.8899,0.13045,0.252725
0.916525,0.130775,0.193675
0.974925,0.138525,0.154125
1.0482667,0.1508333,0.1705333
1.069225,0.2085,0.1851
0.999825,0.284525,0.2934
1.02155,0.2664,0.3385
0.933025,0.211425,0.413775
0.867725,0.1672,0.328475
0.874925,0.143475,0.227225
0.88125,0.120075,0.246175
0.8871,0.121,0.291025
0.893525,0.1363,0.326125
0.866075,0.148325,0.29995
0.8743,0.168775,0.28985
0.904575,0.15945,0.330975
0.904025,0.154175,0.337975
0.86295,0.1604,0.320125
0.825425,0.167975,0.316225
0.80915,0.173,0.3172
0.81435,0.17385,0.314025
0.8311,0.17875,0.325625
0.829375,0.17905,0.343925
0.83755,0.17585,0.2704
0.8107,0.187925,0.177625
0.79385,0.2165,0.22835
0.8405,0.21815,0.307025
0.8762,0.2168,0.324775
0.8745,0.213525,0.2774
0.84785,0.1862,0.219225
0.831825,0.151525,0.2606
0.810925,0.1546,0.3163
0.7835,0.1716,0.3445
0.750275,0.1917,0.377525
0.730675,0.21265,0.4003
0.805075,0.203875,0.3134
0.8660667,0.2220667,0.2110667
0.8831,0.18926,0.26632
0.99345,0.184,0.182025
1.12015,0.212,0.090125
1.129275,0.26395,0.029
1.059925,0.29605,-0.0746
1.051775,0.252375,0.12205
1.1091,0.17175,0.255225
1.250325,0.116525,0.215075
1.41905,0.04485,0.209625
1.44355,-0.03195,0.191725
1.364225,-0.0226,0.073
1.256875,0.014225,0.12275
1.13625,0.07285,0.320925
1.00955,0.09385,0.303
0.8772,0.1090333,0.2470667
0.77304,0.08018,0.18076
0.7801,0.0337,0.094575
0.792925,0.032925,0.1
0.814125,0.051775,0.163325
0.814725,0.06775,0.215375
0.827325,0.06085,0.2072
0.83195,0.0627,0.199225
0.829825,0.066775,0.18225
0.776875,0.07065,0.200525
0.7134667,0.0648667,0.2325667
0.68378,0.05444,0.2142
0.715075,0.04915,0.253675
0.745125,0.0196,0.249225
0.7606333,0.0123333,0.2282667
0.770625,0.03635,0.1894
0.768525,0.0556,0.179925
0.789275,0.03395,0.3343
0.8042,0.04535,0.446225
0.8997,0.0677,0.484325
1.167925,0.07845,0.11405
1.36485,0.112325,0.020925
1.43295,0.20435,0.077625
1.47155,0.2401,0.16265
1.36875,0.296625,0.334425
1.325175,0.31185,0.38235
1.313,0.3347,0.347925
1.2101,0.30935,0.30555
1.11945,0.249875,0.3104
1.093525,0.175625,0.303325
1.055825,0.13495,0.2719
0.993975,0.1342,0.2435
0.941575,0.138975,0.2075
0.868675,0.159425,0.23415
0.814925,0.15535,0.274
0.769575,0.144825,0.301075
0.740625,0.1414,0.311475
0.7245,0.14715,0.308075
0.7126,0.168425,0.25855
0.72725,0.2041,0.21115
0.759075,0.227125,0.21555
0.7962,0.215125,0.20145
0.743075,0.17495,0.11905
0.64835,0.1655,0.083025
0.643525,0.185825,0.228825
0.722025,0.214675,0.26635
0.7207,0.243625,0.20075
0.64815,0.2156,0.21855
0.659525,0.159675,0.272225
0.714975,0.144975,0.302475
0.7575,0.12845,0.36295
0.82395,0.1357,0.342875
0.9216,0.1683,0.274775
1.034075,0.2109,0.152675
1.143525,0.208,-0.032975
1.18045,0.21995,-0.105325
1.138975,0.2479,-0.01005
1.1872333,0.235,0.2121
1.343825,0.193725,0.345375
1.59708,0.17182,0.2468
1.703025,0.14905,0.02195
1.612875,0.115275,0.22515
1.263775,0.0385,0.34535
1.091075,0.012125,0.2389
0.9520333,0.001,0.1631333
0.83922,0.01396,0.06648
0.7853333,0.0614667,0.042
0.7686,0.105425,0.144475
0.7226,0.1667,0.2184
0.679875,0.15435,0.19605
0.6223667,0.1251667,0.1830333
0.5467,0.06632,0.13132
0.49265,0.031875,0.000475
0.388825,0.011125,0.037375
0.437075,-0.017875,0.1297
0.57295,-0.005425,0.17225
0.683175,0.062825,0.2581
1.01065,0.07555,0.20335
1.1334,0.134075,0.053175
1.227675,0.201925,-0.003325
1.42315,0.19615,0.133425
1.54025,0.17195,0.058325
1.4414,0.24335,-0.02675
1.356975,0.34245,0.327575
1.5432,0.38535,0.69265
1.6444,0.380375,0.336575
1.638925,0.25355,0.196375
1.303375,0.198875,0.11795
1.02545,0.1437,-0.0173
0.786575,0.0913,0.079175
0.6841,0.093725,0.232
0.695575,0.1651,0.312325
0.731875,0.181875,0.258475
0.7514,0.186075,0.146675
0.76225,0.1645,0.1585
0.7746,0.138675,0.17995
0.801475,0.1387,0.160625
0.799125,0.164675,0.110025
0.7766,0.19725,0.064575
0.75705,0.2236,0.1152
0.779225,0.24205,0.1943
0.8256,0.2432,0.235475
0.799425,0.23595,0.23905
0.76515,0.196525,0.243425
0.754275,0.132775,0.2163
0.7797,0.0828,0.22875
0.7688,0.060175,0.289275
0.783,0.05595,0.3548
0.81205,0.1001,0.2999
0.7611,0.122875,0.2912
0.84075,0.163775,0.31725
0.914875,0.1727,0.28545
1.006875,0.193975,0.172775
1.097075,0.20445,0.06945
1.181625,0.224325,-0.1292
1.20785,0.247475,-0.13495
1.1901,0.304325,0.032
1.337975,0.3395,0.125675
1.53105,0.236625,0.245325
1.46275,0.039,0.293275
1.50145,-0.06405,0.0691
1.413775,-0.1191,-0.00865
1.221975,-0.052675,0.04905
1.0825,0.0098667,0.1305667
0.9815,-0.0016,0.2634
