accx,accy,accz
1.074225,0.190675,-0.011775
0.882275,0.13735,0.035925
0.8052,0.083475,-0.008475
0.7449,0.0405,0.000825
0.692825,0.0138,-0.025175
0.649575,0.00365,-0.07965
0.6332,0.010875,-0.087325
0.700575,0.04425,-0.0078
0.77185,0.088225,0.0433
0.8321,0.12935,0.0588
0.848275,0.1992,0.125075
0.921575,0.259475,0.104775
0.961325,0.249525,0.04575
0.9119,0.206425,0.014625
0.7938667,0.1769333,-0.0175333
0.63214,0.12526,-0.00672
0.494025,0.050225,0.0625
0.4678667,0.0204667,0.1069
0.44842,0.02176,0.1137
0.532925,0.096275,0.061075
0.65,0.1650333,0.0033333
0.946175,0.181175,-0.07705
1.152925,0.0793,-0.2626
1.25304,0.10404,-0.53708
1.3186667,0.1286,-0.5306667
1.562,0.153825,-0.256325
1.90014,0.09158,0.12326
1.7868,-0.04215,-0.0238
1.7104,-0.035375,-0.1634
1.5158,-0.0014333,-0.159
1.28735,-0.035075,-0.06095
1.07225,-0.0457,0.010975
0.9724333,-0.0224,-0.0186333
0.88414,-0.0325,-0.00458
0.803125,-0.068025,0.0067
0.77225,-0.0614,-0.036275
0.7163,-0.015225,-0.0645
0.72015,0.04815,-0.072375
0.7639,0.08255,-0.07765
0.761325,0.073425,-0.0738
0.749725,0.028175,-0.060425
0.726125,-0.0244,-0.027175
0.69655,-0.045625,0.0054
0.664125,-0.06915,-0.0298
0.636675,-0.06905,0.0037
0.64485,-0.072125,0.08395
0.67385,-0.0654,0.12995
0.7116,-0.04355,0.02745
0.756925,-0.01655,-0.1323
0.7831,0.064125,-0.15145
0.830925,0.172775,-0.13175
0.940425,0.223175,0.012175
1.413725,0.26235,0.218925
1.74665,0.3616,0.518175
2.057575,0.4609,-0.105625
2.27165,0.38585,-0.499425
2.0918,0.29775,-0.53665
1.561975,0.235275,-0.1164
0.990025,0.2496,0.23975
0.605325,0.246075,0.226075
0.540675,0.183925,0.227725
0.66215,0.1359,0.098625
0.704325,0.092075,-0.0478
0.595025,0.04005,-0.0147
0.51065,-0.001225,0.06205
0.527225,-0.005425,0.0461
0.6646,-0.003275,0.029
0.81295,0.010025,0.057175
0.8351667,0.0638667,0.0689667
0.80014,0.13686,0.05664
0.755275,0.15675,0.05025
0.726725,0.158925,0.1072
0.70505,0.1343,0.17015
0.733325,0.07755,0.16325
0.727,0.1553,0.0194333
0.689825,0.2412,-0.079275
0.71262,0.24516,-0.16976
0.78975,0.1498,-0.074725
0.9051667,0.0717667,-0.0726
1.1239,0.03465,-0.37785
1.366725,0.04265,-0.511925
1.7933,0.0296,0.06344
2.0478333,-0.0176667,0.4831333
2.03756,-0.12096,0.09342
1.91995,0.012225,-0.254975
1.6302,0.0688,-0.233375
1.233575,0.019425,0.022
0.89265,-0.05315,0.157125
0.6469,-0.0502333,0.0847333
0.51054,-0.00718,-0.05134
0.5139333,0.0133,-0.0915333
0.56945,0.0355,-0.09505
0.616075,0.068375,-0.05825
0.6171,0.087425,-0.01525
0.643225,0.05255,0.009375
0.6649,-0.043975,0.0288
0.670225,-0.110925,0.047875
0.746225,-0.20265,0.0197
0.739325,-0.19745,0.0268
