time,gFx,gFy,gFz,TgF
17:14:43:856,0.8832,0.1803,0.3953,0.984
17:14:43:860,0.8516,0.1869,0.3662,0.946
17:14:43:873,0.8277,0.1948,0.3540,0.921
17:14:43:874,0.8306,0.1882,0.3484,0.920
17:14:43:876,0.8531,0.1740,0.3290,0.931
17:14:43:881,0.8778,0.1593,0.3044,0.943
17:14:43:888,0.8986,0.1525,0.2907,0.957
17:14:43:890,0.9211,0.1473,0.2960,0.979
17:14:43:906,0.9431,0.1412,0.3300,1.009
17:14:43:907,0.9379,0.1581,0.3481,1.013
17:14:43:907,0.9406,0.1439,0.3711,1.021
17:14:43:910,0.9277,0.1339,0.3557,1.002
17:14:43:916,0.8978,0.1324,0.3330,0.967
17:14:43:921,0.8724,0.1395,0.3139,0.938
17:14:43:925,0.8778,0.1439,0.3114,0.942
17:14:43:931,0.8758,0.1319,0.3110,0.939
17:14:43:936,0.8490,0.1324,0.2902,0.907
17:14:43:940,0.8145,0.1420,0.2821,0.874
17:14:43:946,0.7776,0.1393,0.3102,0.849
17:14:43:956,0.7358,0.1439,0.3354,0.821
17:14:43:957,0.7079,0.1559,0.3444,0.803
17:14:43:961,0.6979,0.1603,0.3625,0.803
17:14:43:965,0.6901,0.1598,0.3740,0.801
17:14:43:970,0.6805,0.1552,0.3655,0.788
17:14:43:976,0.6686,0.1534,0.3642,0.777
17:14:43:993,0.6754,0.1486,0.3752,0.787
17:14:43:994,0.6957,0.1451,0.3528,0.793
17:14:43:995,0.7155,0.1461,0.3290,0.801
17:14:43:997,0.7309,0.1373,0.3305,0.814
17:14:44:000,0.7441,0.1322,0.3070,0.816
17:14:44:006,0.7541,0.1314,0.3114,0.826
17:14:44:010,0.7900,0.1246,0.3689,0.881
17:14:44:017,0.8392,0.1190,0.4212,0.946
17:14:44:020,0.8785,0.1239,0.4212,0.982
17:14:44:025,0.9169,0.1180,0.4324,1.021
17:14:44:032,0.9291,0.1131,0.4444,1.036
17:14:44:037,0.9189,0.1204,0.4495,1.030
17:14:44:041,0.9198,0.1099,0.4630,1.036
17:14:44:045,0.9091,0.0977,0.4882,1.036
17:14:44:056,0.8917,0.0953,0.5111,1.032
17:14:44:058,0.8842,0.0894,0.5287,1.034
17:14:44:062,0.8846,0.0772,0.5393,1.039
17:14:44:066,0.8930,0.0694,0.5407,1.046
17:14:44:071,0.9189,0.0613,0.5417,1.068
17:14:44:076,0.9438,0.0623,0.5397,1.089
17:14:44:094,0.9756,0.0591,0.5437,1.118
17:14:44:095,0.9946,0.0679,0.5476,1.137
17:14:44:096,1.0184,0.0669,0.5569,1.163
17:14:44:097,1.0582,0.0510,0.5620,1.199
17:14:44:102,1.0973,0.0329,0.5503,1.228
17:14:44:106,1.1281,0.0266,0.5165,1.241
17:14:44:111,1.1589,0.0258,0.4801,1.255
17:14:44:118,1.1653,0.0354,0.4544,1.251
17:14:44:121,1.1543,0.0515,0.4385,1.236
17:14:44:126,1.1298,0.0703,0.4288,1.210
17:14:44:132,1.0985,0.0879,0.4212,1.180
17:14:44:137,1.1022,0.0870,0.4268,1.185
17:14:44:142,1.1066,0.0786,0.4207,1.186
17:14:44:147,1.0714,0.0950,0.3875,1.143
17:14:44:151,1.0670,0.1036,0.3733,1.135
17:14:44:159,1.0917,0.1036,0.3625,1.155
17:14:44:162,1.1044,0.1197,0.3476,1.164
17:14:44:168,1.1088,0.1478,0.3528,1.173
17:14:44:171,1.1565,0.1530,0.3884,1.230
17:14:44:177,1.1838,0.1757,0.3948,1.260
17:14:44:190,1.1870,0.2124,0.3814,1.265
17:14:44:191,1.2408,0.2153,0.3902,1.318
17:14:44:192,1.3310,0.2048,0.4131,1.409
17:14:44:198,1.4170,0.1945,0.4285,1.493
17:14:44:202,1.4764,0.1994,0.4285,1.550
17:14:44:206,1.5084,0.2168,0.4156,1.580
17:14:44:211,1.5302,0.2270,0.3843,1.594
17:14:44:218,1.5490,0.2339,0.3310,1.601
17:14:44:223,1.5698,0.2256,0.2726,1.609
17:14:44:226,1.5830,0.2133,0.2168,1.612
17:14:44:233,1.5879,0.2067,0.1792,1.611
17:14:44:237,1.5850,0.2055,0.1601,1.606
17:14:44:242,1.5630,0.2092,0.1538,1.584
17:14:44:251,1.5292,0.2155,0.1489,1.552
17:14:44:252,1.4913,0.2158,0.1418,1.514
17:14:44:257,1.4444,0.2094,0.1408,1.466
17:14:44:261,1.3818,0.1989,0.1462,1.404
17:14:44:275,1.3124,0.1796,0.1572,1.334
17:14:44:276,1.2476,0.1537,0.1709,1.269
17:14:44:277,1.1831,0.1261,0.1748,1.203
17:14:44:282,1.1181,0.0994,0.1677,1.135
17:14:44:287,1.0533,0.0779,0.1482,1.067
17:14:44:292,0.9973,0.0625,0.1125,1.006
17:14:44:298,0.9541,0.0486,0.0724,0.958
17:14:44:302,0.9137,0.0337,0.0345,0.915
17:14:44:307,0.8756,0.0219,0.0017,0.876
17:14:44:311,0.8365,0.0166,-0.0203,0.837
17:14:44:318,0.7949,0.0126,-0.0313,0.796
17:14:44:323,0.7558,0.0092,-0.0383,0.757
17:14:44:328,0.7348,0.0036,-0.0435,0.736
17:14:44:333,0.7280,0.0007,-0.0437,0.729
17:14:44:337,0.7199,0.0063,-0.0405,0.721
17:14:44:343,0.7175,0.0109,-0.0222,0.718
17:14:44:352,0.7160,0.0227,-0.0002,0.716
17:14:44:353,0.7153,0.0459,0.0347,0.718
17:14:44:357,0.7231,0.0694,0.0783,0.731
17:14:44:364,0.7448,0.0782,0.1130,0.757
17:14:44:374,0.7820,0.0789,0.1457,0.799
17:14:44:375,0.8260,0.0894,0.1895,0.852
17:14:44:378,0.8556,0.1136,0.2286,0.893
17:14:44:383,0.8680,0.1432,0.2755,0.922
17:14:44:387,0.8761,0.1747,0.2904,0.939
17:14:44:392,0.8910,0.1921,0.3288,0.969
17:14:44:397,0.9304,0.1940,0.3823,1.024
17:14:44:402,0.9856,0.2014,0.3838,1.077
17:14:44:408,1.0394,0.2102,0.3909,1.130
17:14:44:413,1.0741,0.2214,0.3948,1.166
17:14:44:418,1.0978,0.2361,0.3779,1.185
17:14:44:423,1.1591,0.2586,0.2868,1.222
17:14:44:427,1.1452,0.2412,0.2513,1.197
17:14:44:433,1.1486,0.1882,0.3655,1.220
17:14:44:438,1.2049,0.1762,0.3821,1.276
17:14:44:443,1.2293,0.1674,0.3647,1.293
17:14:44:451,1.2029,0.1488,0.3391,1.259
17:14:44:453,1.1381,0.1417,0.2655,1.177
17:14:44:458,1.0709,0.1449,0.1689,1.094
17:14:44:462,1.0125,0.1256,0.1198,1.027
17:14:44:478,0.9614,0.1060,0.0958,0.972
17:14:44:479,0.9071,0.0933,0.0812,0.916
17:14:44:480,0.8563,0.0738,0.0668,0.862
17:14:44:484,0.8125,0.0566,0.0528,0.816
17:14:44:488,0.7742,0.0405,0.0499,0.777
17:14:44:492,0.7382,0.0271,0.0587,0.741
17:14:44:499,0.7111,0.0261,0.0643,0.714
17:14:44:504,0.6955,0.0290,0.0719,0.700
17:14:44:508,0.6759,0.0327,0.0780,0.681
17:14:44:514,0.6500,0.0371,0.0902,0.657
17:14:44:519,0.6251,0.0408,0.0983,0.634
17:14:44:523,0.6101,0.0356,0.0890,0.618
17:14:44:529,0.6219,0.0271,0.0673,0.626
17:14:44:533,0.6497,0.0156,0.0377,0.651
17:14:44:540,0.6627,0.0114,0.0127,0.663
17:14:44:544,0.6681,0.0046,-0.0078,0.668
17:14:44:554,0.6654,-0.0152,-0.0484,0.667
17:14:44:556,0.6563,-0.0257,-0.0728,0.661
17:14:44:558,0.6627,-0.0323,-0.0445,0.665
17:14:44:576,0.6615,-0.0313,-0.0660,0.665
17:14:44:577,0.6346,-0.0167,-0.0951,0.642
17:14:44:578,0.6260,-0.0125,-0.0518,0.628
17:14:44:578,0.6265,-0.0115,-0.0210,0.627
17:14:44:583,0.6177,-0.0047,-0.0041,0.618
17:14:44:588,0.6026,0.0034,0.0076,0.603
17:14:44:593,0.5901,0.0087,0.0105,0.590
17:14:44:599,0.5857,0.0097,0.0052,0.586
17:14:44:603,0.5952,0.0065,0.0091,0.595
17:14:44:608,0.6194,-0.0030,0.0240,0.620
17:14:44:613,0.6505,-0.0118,0.0250,0.651
17:14:44:619,0.6715,-0.0054,0.0228,0.672
17:14:44:624,0.6708,0.0095,0.0186,0.671
17:14:44:628,0.6598,0.0251,0.0201,0.661
17:14:44:634,0.6458,0.0486,0.0157,0.648
17:14:44:639,0.6319,0.1195,0.0013,0.643
17:14:44:644,0.6647,0.1270,0.0125,0.677
17:14:44:652,0.7028,0.0840,0.0467,0.709
17:14:44:654,0.7475,0.0405,0.0575,0.751
17:14:44:661,0.7971,0.0188,0.0431,0.799
17:14:44:667,0.8411,0.0349,0.0208,0.842
17:14:44:669,0.8551,0.0735,0.0399,0.859
17:14:44:673,0.8468,0.1070,0.0873,0.858
17:14:44:679,0.8243,0.1334,0.1526,0.849
17:14:44:684,0.7954,0.1456,0.2068,0.835
17:14:44:688,0.7773,0.1429,0.2677,0.834
17:14:44:694,0.7915,0.1354,0.2662,0.846
17:14:44:699,0.8135,0.1334,0.2364,0.858
17:14:44:704,0.8446,0.1182,0.2027,0.877
17:14:44:708,0.9101,0.0870,0.1902,0.934
17:14:44:714,0.9724,0.0989,0.1829,0.994
17:14:44:719,1.0215,0.1696,0.1452,1.046
17:14:44:723,1.1061,0.1412,0.1374,1.124
17:14:44:729,1.1926,0.0730,0.1281,1.202
17:14:44:734,1.2645,-0.0013,0.1100,1.269
17:14:44:739,1.2997,-0.0570,0.0910,1.304
17:14:44:745,1.3053,-0.0800,0.0619,1.309
17:14:44:751,1.2733,-0.0555,0.0426,1.275
17:14:44:756,1.2496,-0.0465,0.0489,1.251
17:14:44:759,1.2386,-0.0597,0.0607,1.242
17:14:44:775,1.2317,-0.1044,0.0638,1.238
17:14:44:776,1.2117,-0.1311,0.0770,1.221
17:14:44:777,1.2232,-0.0993,0.1130,1.232
17:14:44:780,1.2603,-0.0961,0.1548,1.273
17:14:44:784,1.3141,-0.1196,0.1809,1.332
17:14:44:789,1.3593,-0.1413,0.1755,1.378
17:14:44:794,1.3938,-0.1875,0.2029,1.421
17:14:44:800,1.4337,-0.2237,0.2547,1.473
17:14:44:804,1.4217,-0.2025,0.2374,1.456
17:14:44:809,1.3581,-0.1453,0.1706,1.376
17:14:44:814,1.3222,-0.0939,0.1318,1.332
17:14:44:820,1.3254,-0.0634,0.1354,1.334
17:14:44:825,1.2933,-0.0621,0.1958,1.310
17:14:44:830,1.2936,-0.0729,0.2643,1.322
17:14:44:834,1.3158,-0.0553,0.3156,1.354
17:14:44:839,1.3266,0.0102,0.3330,1.368
17:14:44:844,1.3320,0.0674,0.3383,1.376
17:14:44:851,1.3298,0.0958,0.3305,1.374
17:14:44:854,1.3183,0.0992,0.3154,1.359
17:14:44:859,1.3136,0.0977,0.2872,1.348
17:14:44:877,1.3131,0.0933,0.2503,1.340
17:14:44:878,1.2804,0.0828,0.2190,1.302
17:14:44:879,1.2454,0.0914,0.2019,1.265
17:14:44:880,1.2327,0.1006,0.1878,1.251
17:14:44:885,1.2337,0.0965,0.1865,1.251
17:14:44:889,1.2398,0.0960,0.2000,1.260
17:14:44:895,1.2469,0.1097,0.2222,1.271
17:14:44:899,1.2594,0.1307,0.2506,1.291
17:14:44:905,1.2885,0.1505,0.2750,1.326
17:14:44:910,1.3227,0.1622,0.2613,1.358
17:14:44:914,1.3510,0.1845,0.2552,1.387
17:14:44:920,1.3809,0.2077,0.2269,1.415
17:14:44:926,1.3835,0.2165,0.1467,1.408
17:14:44:931,1.3608,0.2153,0.0668,1.379
17:14:44:935,1.3474,0.2128,0.0685,1.366
17:14:44:940,1.3276,0.2070,0.0484,1.344
17:14:44:944,1.3034,0.1823,0.0189,1.316
17:14:44:950,1.2755,0.1649,-0.0119,1.286
17:14:44:955,1.2601,0.1569,-0.0327,1.270
17:14:44:961,1.2506,0.1449,-0.0476,1.260
17:14:44:968,1.2386,0.1192,-0.0599,1.246
17:14:44:970,1.2053,0.1050,-0.0731,1.212
17:14:44:976,1.1721,0.1200,-0.0503,1.179
17:14:44:992,1.1489,0.1124,-0.0459,1.155
17:14:44:994,1.1142,0.0953,-0.0555,1.120
17:14:44:994,1.0580,0.0992,-0.0628,1.064
17:14:44:995,0.9888,0.1165,-0.0552,0.997
17:14:45:001,0.9257,0.1275,-0.0303,0.935
17:14:45:005,0.8790,0.1341,-0.0066,0.889
17:14:45:010,0.8531,0.1534,0.0247,0.867
17:14:45:016,0.8265,0.1725,0.0523,0.846
17:14:45:021,0.7974,0.1928,0.0846,0.825
17:14:45:025,0.7812,0.2190,0.1279,0.821
17:14:45:031,0.7910,0.2346,0.1738,0.843
17:14:45:035,0.8196,0.2363,0.2186,0.881
17:14:45:040,0.8433,0.2314,0.2491,0.909
17:14:45:045,0.8543,0.2285,0.2626,0.923
17:14:45:050,0.8590,0.2260,0.2674,0.928
17:14:45:055,0.8732,0.2131,0.2802,0.941
17:14:45:060,0.8883,0.1962,0.2963,0.957
17:14:45:068,0.8184,0.3637,0.2792,0.938
17:14:45:072,0.8120,0.4174,0.3185,0.967
17:14:45:075,0.8697,0.3461,0.3870,1.013
17:14:45:092,0.9511,0.2148,0.4344,1.067
17:14:45:093,1.0003,0.0950,0.4261,1.091
17:14:45:094,0.9924,0.0386,0.3618,1.057
17:14:45:097,0.9455,0.0273,0.2687,0.983
17:14:45:101,0.8944,0.0244,0.1919,0.915
17:14:45:105,0.8739,-0.0020,0.1562,0.888
17:14:45:110,0.8700,-0.0289,0.1548,0.884
17:14:45:115,0.8700,-0.0450,0.1741,0.888
17:14:45:121,0.8634,-0.0438,0.1860,0.884
17:14:45:126,0.8573,-0.0392,0.1934,0.880
17:14:45:130,0.8607,-0.0423,0.1924,0.883
17:14:45:136,0.8641,-0.0426,0.1858,0.885
17:14:45:141,0.8700,-0.0421,0.1809,0.890
17:14:45:147,0.8768,-0.0477,0.1753,0.895
17:14:45:150,0.8722,-0.0509,0.1721,0.890
17:14:45:155,0.8717,-0.0626,0.1660,0.890
17:14:45:162,0.8732,-0.0665,0.1460,0.888
17:14:45:165,0.8512,-0.0470,0.1394,0.864
17:14:45:171,0.8103,-0.0032,0.1203,0.819
17:14:45:175,0.7805,0.0454,0.0817,0.786
17:14:45:184,0.7756,0.0782,0.0643,0.782
17:14:45:186,0.7722,0.0992,0.0692,0.782
17:14:45:190,0.7495,0.1295,0.0792,0.765
17:14:45:195,0.7153,0.1681,0.0800,0.739
17:14:45:206,0.6803,0.1928,0.0858,0.712
17:14:45:206,0.6493,0.2072,0.0797,0.686
17:14:45:210,0.6265,0.2229,0.0604,0.668
17:14:45:216,0.6067,0.2385,0.0504,0.654
17:14:45:221,0.5867,0.2544,0.0475,0.641
17:14:45:226,0.5693,0.2737,0.0435,0.633
17:14:45:230,0.5583,0.2960,0.0455,0.634
17:14:45:236,0.5581,0.3121,0.0538,0.642
17:14:45:241,0.5727,0.3287,0.0748,0.665
17:14:45:246,0.5842,0.3468,0.0978,0.686
17:14:45:252,0.5947,0.3595,0.1134,0.704
17:14:45:255,0.6060,0.3644,0.1249,0.718
17:14:45:263,0.6158,0.3639,0.1240,0.726
17:14:45:269,0.6363,0.3590,0.1117,0.739
17:14:45:271,0.6688,0.3439,0.0939,0.758
17:14:45:276,0.6972,0.3118,0.0807,0.768
17:14:45:291,0.7219,0.2674,0.0905,0.775
17:14:45:292,0.7412,0.2253,0.1156,0.783
17:14:45:292,0.7490,0.2082,0.1467,0.791
17:14:45:299,0.7402,0.2075,0.1738,0.788
17:14:45:301,0.7299,0.2124,0.1887,0.783
17:14:45:306,0.7299,0.2224,0.1990,0.789
17:14:45:311,0.7377,0.2270,0.2249,0.804
17:14:45:316,0.7451,0.2229,0.2604,0.820
17:14:45:321,0.7522,0.2175,0.2870,0.834
17:14:45:326,0.7659,0.2109,0.2978,0.848
17:14:45:331,0.7805,0.2080,0.2919,0.859
17:14:45:337,0.7971,0.2067,0.2804,0.870
17:14:45:342,0.8216,0.1977,0.2760,0.889
17:14:45:347,0.8480,0.1838,0.2731,0.910
17:14:45:351,0.8666,0.1786,0.2758,0.927
17:14:45:356,0.8793,0.1857,0.2865,0.943
17:14:45:368,0.8927,0.1955,0.3090,0.965
17:14:45:369,0.9081,0.2006,0.3398,0.990
17:14:45:371,0.9240,0.1989,0.3635,1.013
17:14:45:376,0.9438,0.1899,0.3711,1.032
17:14:45:386,0.9421,0.1948,0.3579,1.026
17:14:45:387,0.9260,0.2165,0.3427,1.011
17:14:45:391,0.9125,0.2400,0.3498,1.006
17:14:45:397,0.9032,0.2583,0.3757,1.012
17:14:45:402,0.9115,0.2678,0.4232,1.040
17:14:45:407,0.9152,0.2781,0.4676,1.065
17:14:45:412,0.9093,0.2898,0.5138,1.084
17:14:45:417,0.9125,0.2808,0.5471,1.100
17:14:45:422,0.9164,0.2612,0.5373,1.094
17:14:45:426,0.9106,0.2402,0.4975,1.065
17:14:45:432,0.8932,0.2141,0.4627,1.028
17:14:45:437,0.8602,0.1906,0.4339,0.982
17:14:45:443,0.8367,0.1640,0.4026,0.943
17:14:45:447,0.8331,0.1339,0.3928,0.931
17:14:45:452,0.8754,0.0994,0.4148,0.974
17:14:45:457,0.9687,0.0828,0.4520,1.072
17:14:45:468,1.0536,0.0840,0.4943,1.167
17:14:45:469,1.0968,0.0943,0.5016,1.210
17:14:45:472,1.0956,0.1058,0.4625,1.194
17:14:45:477,1.0892,0.1212,0.3970,1.166
17:14:45:488,1.0839,0.1202,0.3520,1.146
17:14:45:489,1.0910,0.1075,0.3635,1.155
17:14:45:492,1.1323,0.0972,0.4156,1.210
17:14:45:497,1.2210,0.1090,0.4740,1.314
17:14:45:503,1.3234,0.1417,0.5214,1.429
17:14:45:507,1.3948,0.1666,0.5737,1.517
17:14:45:514,1.4363,0.1691,0.6141,1.571
17:14:45:516,1.4659,0.1622,0.6133,1.597
17:14:45:526,1.4877,0.1539,0.5583,1.596
17:14:45:527,1.4996,0.1478,0.4552,1.574
17:14:45:533,1.5153,0.1422,0.3193,1.555
17:14:45:537,1.5087,0.1182,0.2188,1.529
17:14:45:543,1.4803,0.1021,0.1582,1.492
17:14:45:548,1.4554,0.0911,0.1156,1.463
17:14:45:552,1.4432,0.0860,0.0741,1.448
17:14:45:557,1.4341,0.0830,0.0267,1.437
17:14:45:567,1.4200,0.0852,-0.0225,1.423
17:14:45:569,1.4043,0.0823,-0.0569,1.408
17:14:45:572,1.3828,0.0742,-0.0718,1.387
17:14:45:577,1.3513,0.0777,-0.0743,1.356
17:14:45:590,1.3097,0.0892,-0.0682,1.315
17:14:45:591,1.2611,0.1011,-0.0525,1.266
17:14:45:592,1.2039,0.1138,-0.0305,1.210
17:14:45:598,1.1386,0.1295,-0.0181,1.146
17:14:45:603,1.0697,0.1407,-0.0163,1.079
17:14:45:608,1.0022,0.1424,-0.0200,1.012
17:14:45:613,0.9389,0.1410,-0.0234,0.950
17:14:45:617,0.8851,0.1432,-0.0193,0.897
17:14:45:623,0.8365,0.1405,-0.0041,0.848
17:14:45:628,0.7913,0.1336,0.0076,0.803
17:14:45:633,0.7632,0.1317,0.0167,0.775
17:14:45:637,0.7517,0.1334,0.0365,0.764
17:14:45:643,0.7536,0.1410,0.0697,0.770
17:14:45:648,0.7568,0.1442,0.1012,0.777
17:14:45:653,0.7522,0.1344,0.1230,0.774
17:14:45:657,0.7514,0.1349,0.1200,0.773
17:14:45:667,0.7651,0.1473,0.1450,0.793
17:14:45:676,0.7998,0.1610,0.1975,0.839
17:14:45:677,0.8497,0.1776,0.2564,0.905
17:14:45:678,0.8949,0.1955,0.3085,0.967
17:14:45:691,0.9321,0.2131,0.3506,1.018
17:14:45:692,0.9702,0.2304,0.3640,1.062
17:14:45:693,0.9704,0.2319,0.3572,1.060
17:14:45:698,0.9585,0.2192,0.3645,1.049
17:14:45:703,0.9726,0.2053,0.3642,1.059
17:14:45:707,1.0003,0.1850,0.3510,1.076
17:14:45:714,1.0127,0.1632,0.3337,1.079
17:14:45:718,1.0052,0.1424,0.3073,1.061
17:14:45:724,0.9871,0.1173,0.2748,1.031
17:14:45:728,0.9690,0.0911,0.2423,1.003
17:14:45:733,0.9421,0.0706,0.2041,0.967
17:14:45:738,0.9125,0.0542,0.1636,0.929
17:14:45:744,0.8937,0.0376,0.1249,0.903
17:14:45:748,0.8908,0.0161,0.0976,0.896
17:14:45:753,0.8974,-0.0076,0.0839,0.901
17:14:45:760,0.8996,-0.0238,0.0739,0.903
17:14:45:768,0.8898,-0.0267,0.0641,0.892
17:14:45:769,0.8751,-0.0257,0.0528,0.877
17:14:45:773,0.8600,-0.0265,0.0360,0.861
17:14:45:778,0.8458,-0.0265,0.0181,0.846
17:14:45:788,0.8204,-0.0233,0.0069,0.821
17:14:45:789,0.7932,-0.0174,0.0008,0.793
17:14:45:793,0.7729,-0.0142,-0.0005,0.773
17:14:45:799,0.7519,-0.0167,0.0047,0.752
17:14:45:805,0.7341,-0.0235,0.0145,0.735
17:14:45:809,0.7211,-0.0282,0.0230,0.722
17:14:45:813,0.7116,-0.0299,0.0262,0.713
17:14:45:818,0.7060,-0.0357,0.0299,0.707
17:14:45:825,0.7040,-0.0458,0.0416,0.707
17:14:45:830,0.6940,-0.0438,0.0580,0.698
17:14:45:834,0.6820,-0.0304,0.0714,0.686
17:14:45:838,0.6815,-0.0194,0.0795,0.686
17:14:45:845,0.6827,-0.0172,0.0888,0.689
17:14:45:850,0.6893,-0.0211,0.0971,0.696
17:14:45:854,0.6940,-0.0238,0.0990,0.701
17:14:45:859,0.6864,-0.0189,0.1010,0.694
