time,gFx,gFy,gFz,TgF
16:51:43:612,0.9643,0.0469,0.0685,0.968
16:51:43:617,0.9629,0.0478,0.0621,0.966
16:51:43:625,0.9638,0.0471,0.0531,0.966
16:51:43:627,0.9660,0.0437,0.0467,0.968
16:51:43:632,0.9687,0.0400,0.0423,0.970
16:51:43:636,0.9709,0.0368,0.0396,0.972
16:51:43:642,0.9680,0.0356,0.0426,0.970
16:51:43:646,0.9631,0.0364,0.0460,0.965
16:51:43:654,0.9614,0.0359,0.0455,0.963
16:51:43:658,0.9636,0.0334,0.0426,0.965
16:51:43:662,0.9692,0.0295,0.0409,0.971
16:51:43:667,0.9748,0.0251,0.0389,0.976
16:51:43:672,0.9817,0.0217,0.0347,0.983
16:51:43:676,0.9888,0.0190,0.0255,0.989
16:51:43:682,0.9917,0.0190,0.0162,0.992
16:51:43:687,0.9937,0.0210,0.0086,0.994
16:51:43:692,0.9922,0.0214,0.0066,0.992
16:51:43:697,0.9893,0.0219,0.0118,0.990
16:51:43:705,0.9841,0.0224,0.0193,0.985
16:51:43:707,0.9832,0.0195,0.0289,0.984
16:51:43:712,0.9802,0.0175,0.0328,0.981
16:51:43:716,0.9739,0.0166,0.0267,0.974
16:51:43:723,0.9692,0.0161,0.0191,0.970
16:51:43:727,0.9663,0.0158,0.0123,0.966
16:51:43:732,0.9641,0.0166,0.0083,0.964
16:51:43:738,0.9673,0.0173,0.0022,0.967
16:51:43:742,0.9697,0.0170,-0.0090,0.970
16:51:43:747,0.9736,0.0163,-0.0176,0.974
16:51:43:752,0.9814,0.0153,-0.0210,0.982
16:51:43:758,0.9883,0.0141,-0.0183,0.989
16:51:43:762,0.9949,0.0117,-0.0146,0.995
16:51:43:767,0.9966,0.0097,-0.0127,0.997
16:51:43:774,0.9988,0.0085,-0.0137,0.999
16:51:43:777,0.9993,0.0100,-0.0185,1.000
16:51:43:782,0.9954,0.0109,-0.0237,0.996
16:51:43:787,0.9932,0.0117,-0.0237,0.994
16:51:43:792,0.9956,0.0097,-0.0200,0.996
16:51:43:797,0.9978,0.0090,-0.0168,0.998
16:51:43:804,0.9993,0.0104,-0.0124,0.999
16:51:43:811,0.9944,0.0129,-0.0161,0.995
16:51:43:812,0.9920,0.0161,-0.0215,0.992
16:51:43:817,0.9942,0.0173,-0.0305,0.995
16:51:43:823,1.0003,0.0168,-0.0405,1.001
16:51:43:827,1.0017,0.0168,-0.0493,1.003
16:51:43:832,1.0010,0.0163,-0.0547,1.003
16:51:43:838,1.0020,0.0141,-0.0557,1.004
16:51:43:843,1.0003,0.0124,-0.0557,1.002
16:51:43:847,1.0003,0.0129,-0.0535,1.002
16:51:43:854,1.0003,0.0122,-0.0559,1.002
16:51:43:857,1.0015,0.0134,-0.0662,1.004
16:51:43:863,1.0054,0.0156,-0.0777,1.009
16:51:43:867,1.0074,0.0183,-0.0867,1.011
16:51:43:873,1.0032,0.0200,-0.0960,1.008
16:51:43:877,0.9988,0.0234,-0.1119,1.005
16:51:43:883,0.9915,0.0266,-0.1305,1.000
16:51:43:889,0.9856,0.0300,-0.1491,0.997
16:51:43:893,0.9729,0.0405,-0.1657,0.988
16:51:43:897,0.9616,0.0518,-0.1708,0.978
16:51:43:913,0.9739,0.0459,-0.1740,0.990
16:51:43:914,0.9800,0.0417,-0.1875,0.999
16:51:43:915,0.9773,0.0444,-0.2077,1.000
16:51:43:917,0.9758,0.0525,-0.2261,1.003
16:51:43:923,0.9741,0.0618,-0.2373,1.005
16:51:43:927,0.9607,0.0708,-0.2481,0.995
16:51:43:933,0.9511,0.0755,-0.2517,0.987
16:51:43:939,0.9384,0.0777,-0.2476,0.974
16:51:43:943,0.9250,0.0782,-0.2356,0.958
16:51:43:947,0.9174,0.0782,-0.2212,0.947
16:51:43:953,0.9088,0.0789,-0.2112,0.936
16:51:43:958,0.9059,0.0821,-0.2060,0.933
16:51:43:963,0.9101,0.0879,-0.2085,0.938
16:51:43:970,0.9071,0.0926,-0.2187,0.938
16:51:43:974,0.9106,0.0960,-0.2300,0.944
16:51:43:978,0.9154,0.0989,-0.2400,0.952
16:51:43:983,0.9223,0.1004,-0.2469,0.960
16:51:43:988,0.9313,0.0994,-0.2571,0.971
16:51:43:993,0.9328,0.1024,-0.2647,0.975
16:51:43:998,0.9242,0.1104,-0.2794,0.972
16:51:44:012,0.9233,0.1226,-0.2952,0.977
16:51:44:014,0.9296,0.1390,-0.2889,0.983
16:51:44:015,0.9421,0.1593,-0.2608,0.990
16:51:44:020,0.9626,0.1794,-0.2239,1.004
16:51:44:023,0.9690,0.2023,-0.1784,1.006
16:51:44:029,0.9648,0.2248,-0.1337,1.000
16:51:44:033,0.9741,0.2358,-0.0877,1.006
16:51:44:041,0.9856,0.2385,-0.0432,1.015
16:51:44:044,0.9912,0.2400,0.0071,1.020
16:51:44:048,0.9949,0.2502,0.0768,1.029
16:51:44:054,0.9822,0.2351,0.1381,1.019
16:51:44:058,0.9599,0.1745,0.1775,0.992
16:51:44:065,0.9455,0.1065,0.2029,0.973
16:51:44:070,0.9396,0.0703,0.2247,0.969
16:51:44:074,0.9340,0.0628,0.2459,0.968
16:51:44:079,0.9372,0.0620,0.2652,0.976
16:51:44:084,0.9401,0.0608,0.2753,0.981
16:51:44:089,0.9436,0.0586,0.2784,0.986
16:51:44:093,0.9575,0.0552,0.2667,0.995
16:51:44:098,0.9827,0.0454,0.2359,1.012
16:51:44:104,1.0144,0.0285,0.1941,1.033
16:51:44:108,1.0504,0.0158,0.1479,1.061
16:51:44:113,1.0951,0.0124,0.1090,1.101
16:51:44:127,1.1359,0.0146,0.0939,1.140
16:51:44:128,1.1413,0.0219,0.0861,1.145
16:51:44:129,1.1169,0.0283,0.0761,1.120
16:51:44:135,1.0741,0.0261,0.0636,1.076
16:51:44:143,1.0257,0.0227,0.0621,1.028
16:51:44:145,0.9829,0.0364,0.0616,0.986
16:51:44:148,0.9414,0.0676,0.0582,0.946
16:51:44:154,0.8974,0.1185,0.0592,0.907
16:51:44:158,0.8668,0.1798,0.0697,0.888
16:51:44:164,0.8553,0.2214,0.0680,0.886
16:51:44:168,0.8446,0.2466,0.0460,0.881
16:51:44:175,0.8306,0.2639,0.0145,0.872
16:51:44:180,0.8152,0.2874,0.0096,0.864
16:51:44:186,0.7876,0.3067,0.0135,0.845
16:51:44:189,0.7962,0.2950,0.0098,0.849
16:51:44:194,0.7707,0.2840,-0.0171,0.822
16:51:44:198,0.7761,0.2698,-0.0295,0.822
16:51:44:205,0.8069,0.2461,-0.0410,0.845
16:51:44:209,0.8226,0.2207,-0.0449,0.853
16:51:44:214,0.8411,0.1970,-0.0432,0.865
16:51:44:221,0.8575,0.1840,-0.0313,0.878
16:51:44:225,0.8768,0.1723,-0.0134,0.894
16:51:44:229,0.8937,0.1671,0.0103,0.909
16:51:44:234,0.9106,0.1723,0.0418,0.928
16:51:44:239,0.9135,0.1842,0.0658,0.934
16:51:44:245,0.9088,0.1955,0.0819,0.933
16:51:44:249,0.9091,0.2072,0.0880,0.937
16:51:44:254,0.9157,0.2146,0.0824,0.944
16:51:44:259,0.9257,0.2165,0.0621,0.953
16:51:44:266,0.9394,0.2192,0.0404,0.965
16:51:44:269,0.9484,0.2260,0.0154,0.975
16:51:44:274,0.9553,0.2300,-0.0176,0.983
16:51:44:279,0.9812,0.2253,-0.0435,1.008
16:51:44:286,1.0032,0.2339,-0.0699,1.032
16:51:44:289,1.0081,0.2515,-0.1012,1.044
16:51:44:294,0.9934,0.2678,-0.1193,1.036
16:51:44:299,0.9668,0.2703,-0.1122,1.010
16:51:44:306,0.9722,0.2490,-0.0826,1.007
16:51:44:309,1.0044,0.2251,-0.0552,1.031
16:51:44:315,1.0142,0.2168,-0.0391,1.038
16:51:44:322,1.0149,0.2197,-0.0300,1.039
16:51:44:325,1.0147,0.2236,-0.0344,1.040
16:51:44:329,0.9995,0.2260,-0.0567,1.026
16:51:44:336,0.9602,0.2351,-0.0980,0.993
16:51:44:339,0.9076,0.2446,-0.1498,0.952
16:51:44:346,0.8524,0.2456,-0.1980,0.909
16:51:44:349,0.8135,0.2292,-0.2422,0.879
16:51:44:356,0.7527,0.2199,-0.2803,0.833
16:51:44:359,0.6876,0.2182,-0.3004,0.781
16:51:44:365,0.6434,0.2067,-0.3018,0.740
16:51:44:369,0.6243,0.1635,-0.2962,0.710
16:51:44:375,0.5688,0.1451,-0.2904,0.655
16:51:44:379,0.5317,0.1544,-0.2950,0.627
16:51:44:386,0.5671,0.1292,-0.3317,0.670
16:51:44:390,0.6488,0.0801,-0.3845,0.758
16:51:44:395,0.7409,0.0408,-0.4380,0.862
16:51:44:399,0.8287,-0.0076,-0.4695,0.952
16:51:44:405,0.9047,-0.0362,-0.4769,1.023
16:51:44:409,0.9577,-0.0164,-0.4642,1.064
16:51:44:415,0.9920,0.0332,-0.4155,1.076
16:51:44:423,1.0032,0.0752,-0.3285,1.058
16:51:44:425,0.9915,0.1014,-0.2021,1.017
16:51:44:430,0.9602,0.1182,-0.0584,0.969
16:51:44:436,0.9157,0.1310,0.0709,0.928
16:51:44:440,0.8614,0.1336,0.1560,0.886
16:51:44:446,0.8189,0.1283,0.1904,0.850
16:51:44:450,0.7954,0.1236,0.1834,0.826
16:51:44:455,0.7646,0.1273,0.1425,0.788
16:51:44:460,0.7199,0.1559,0.0890,0.742
16:51:44:466,0.6199,0.2111,0.0382,0.656
16:51:44:470,0.5573,0.2297,-0.0058,0.603
16:51:44:475,0.5490,0.1982,-0.0657,0.587
16:51:44:480,0.5099,0.1794,-0.1168,0.553
16:51:44:486,0.4904,0.1571,-0.1679,0.542
16:51:44:490,0.5168,0.1165,-0.2156,0.572
16:51:44:496,0.5727,0.0801,-0.2359,0.625
16:51:44:501,0.6368,0.0576,-0.2156,0.675
16:51:44:507,0.7013,0.0410,-0.1581,0.720
16:51:44:510,0.7866,0.0207,-0.0867,0.792
16:51:44:515,0.8651,0.0073,-0.0166,0.865
16:51:44:522,0.9186,0.0007,0.0409,0.920
16:51:44:526,0.9575,-0.0032,0.0753,0.960
16:51:44:531,0.9839,-0.0069,0.0880,0.988
16:51:44:536,1.0010,-0.0111,0.0973,1.006
16:51:44:540,1.0037,-0.0147,0.1130,1.010
16:51:44:546,0.9986,-0.0189,0.1279,1.007
16:51:44:550,1.0012,-0.0223,0.1352,1.011
16:51:44:555,0.9956,-0.0255,0.1337,1.005
16:51:44:560,0.9949,-0.0267,0.1315,1.004
16:51:44:566,1.0025,-0.0287,0.1181,1.010
16:51:44:570,0.9651,-0.0047,0.1056,0.971
16:51:44:575,0.9362,0.0183,0.1103,0.943
16:51:44:580,0.9440,0.0148,0.1027,0.950
16:51:44:586,0.9247,0.0129,0.0519,0.926
16:51:44:591,0.8878,0.0256,-0.0203,0.888
16:51:44:596,0.8614,0.0378,-0.0804,0.866
16:51:44:601,0.8524,0.0459,-0.1085,0.860
16:51:44:606,0.8575,0.0493,-0.1075,0.866
16:51:44:610,0.8612,0.0527,-0.0987,0.868
16:51:44:617,0.8502,0.0647,-0.0938,0.858
16:51:44:623,0.8441,0.0791,-0.0975,0.853
16:51:44:626,0.8556,0.0901,-0.1217,0.869
16:51:44:631,0.8617,0.1014,-0.1703,0.884
16:51:44:636,0.8497,0.1239,-0.2109,0.884
16:51:44:640,0.8245,0.1449,-0.2422,0.871
16:51:44:646,0.7984,0.1652,-0.2801,0.862
16:51:44:651,0.7896,0.1811,-0.3275,0.874
16:51:44:657,0.7964,0.1940,-0.3710,0.900
16:51:44:661,0.8023,0.2126,-0.3969,0.920
16:51:44:666,0.8067,0.2292,-0.4109,0.934
16:51:44:672,0.8199,0.2444,-0.4214,0.954
16:51:44:676,0.8458,0.2515,-0.4265,0.980
16:51:44:681,0.8697,0.2488,-0.4307,1.002
16:51:44:687,0.8800,0.2436,-0.4253,1.007
16:51:44:691,0.8768,0.2397,-0.4101,0.997
16:51:44:696,0.8763,0.2309,-0.3769,0.981
16:51:44:701,0.8915,0.2207,-0.3353,0.978
16:51:44:706,0.9044,0.2121,-0.3018,0.977
16:51:44:711,0.8851,0.2109,-0.2784,0.952
16:51:44:716,0.8568,0.2163,-0.2767,0.926
16:51:44:726,0.8299,0.2207,-0.2906,0.907
16:51:44:727,0.8076,0.2190,-0.3111,0.893
16:51:44:731,0.7781,0.2180,-0.3424,0.878
16:51:44:739,0.7480,0.2148,-0.3923,0.872
16:51:44:741,0.7370,0.2138,-0.4495,0.889
16:51:44:747,0.7143,0.2258,-0.5052,0.904
16:51:44:755,0.6859,0.2495,-0.5744,0.929
16:51:44:757,0.6771,0.2744,-0.6509,0.979
16:51:44:761,0.6720,0.2925,-0.7071,1.018
16:51:44:767,0.6827,0.3038,-0.7416,1.053
16:51:44:771,0.6962,0.3167,-0.7523,1.073
16:51:44:776,0.7133,0.3304,-0.7352,1.076
16:51:44:781,0.7470,0.3439,-0.6971,1.078
16:51:44:787,0.7871,0.3527,-0.6426,1.076
16:51:44:791,0.8292,0.3590,-0.5856,1.077
16:51:44:797,0.8780,0.3632,-0.5370,1.091
16:51:44:804,0.9198,0.3717,-0.5001,1.111
16:51:44:808,0.9502,0.3847,-0.4830,1.133
16:51:44:811,0.9783,0.3967,-0.4747,1.157
16:51:44:817,1.0083,0.4086,-0.4637,1.183
16:51:44:825,1.0347,0.4204,-0.4497,1.204
16:51:44:828,1.0526,0.4304,-0.4348,1.217
16:51:44:831,1.0636,0.4350,-0.4272,1.226
16:51:44:837,1.0731,0.4253,-0.4290,1.231
16:51:44:841,1.0646,0.4052,-0.4331,1.219
16:51:44:848,1.0496,0.3776,-0.4299,1.195
16:51:44:853,1.0382,0.3444,-0.4248,1.173
16:51:44:857,1.0272,0.3165,-0.4238,1.155
16:51:44:862,1.0098,0.2930,-0.4426,1.141
16:51:44:868,0.9966,0.2708,-0.4781,1.138
16:51:44:872,1.0017,0.2436,-0.5201,1.155
16:51:44:877,1.0240,0.2089,-0.5556,1.184
16:51:44:881,1.0540,0.1732,-0.5700,1.211
16:51:44:887,1.0785,0.1539,-0.5607,1.225
16:51:44:892,1.0922,0.1527,-0.5267,1.222
16:51:44:897,1.1044,0.1583,-0.4796,1.214
16:51:44:903,1.1144,0.1652,-0.4331,1.207
16:51:44:908,1.1127,0.1742,-0.3876,1.191
16:51:44:911,1.1000,0.1823,-0.3456,1.167
16:51:44:917,1.0824,0.1886,-0.3111,1.142
16:51:44:924,1.0616,0.1989,-0.2825,1.116
16:51:44:927,1.0462,0.2099,-0.2605,1.098
16:51:44:932,1.0391,0.2207,-0.2591,1.093
16:51:44:944,1.0421,0.2309,-0.2820,1.104
16:51:44:945,1.0477,0.2417,-0.3141,1.120
16:51:44:947,1.0611,0.2498,-0.3429,1.143
16:51:44:957,1.0787,0.2551,-0.3608,1.166
16:51:44:959,1.0844,0.2669,-0.3622,1.174
16:51:44:962,1.0856,0.2884,-0.3422,1.174
16:51:44:969,1.0890,0.3121,-0.3231,1.178
16:51:44:972,1.0892,0.3351,-0.3062,1.180
16:51:44:978,1.0763,0.3646,-0.2904,1.173
16:51:44:983,1.0494,0.3949,-0.2725,1.154
16:51:44:989,1.0262,0.4111,-0.2554,1.135
16:51:44:992,1.0196,0.4047,-0.2447,1.124
16:51:44:997,1.0267,0.3879,-0.2432,1.124
16:51:45:003,1.0323,0.3778,-0.2464,1.127
16:51:45:008,1.0291,0.3749,-0.2520,1.124
16:51:45:013,1.0218,0.3717,-0.2674,1.120
16:51:45:018,1.0127,0.3710,-0.2862,1.116
16:51:45:025,0.9988,0.3751,-0.2979,1.108
16:51:45:028,0.9883,0.3781,-0.2918,1.098
16:51:45:033,0.9854,0.3761,-0.2720,1.089
16:51:45:038,0.9917,0.3722,-0.2476,1.088
16:51:45:042,0.9961,0.3717,-0.2261,1.087
16:51:45:049,0.9939,0.3744,-0.2048,1.082
16:51:45:053,0.9917,0.3756,-0.1818,1.076
16:51:45:057,0.9920,0.3747,-0.1542,1.072
16:51:45:062,0.9890,0.3737,-0.1266,1.065
16:51:45:069,0.9817,0.3717,-0.1039,1.055
16:51:45:073,0.9687,0.3681,-0.0907,1.040
16:51:45:078,0.9548,0.3624,-0.0804,1.024
16:51:45:082,0.9436,0.3563,-0.0652,1.011
16:51:45:088,0.9418,0.3492,-0.0457,1.006
16:51:45:093,0.9514,0.3444,-0.0276,1.012
16:51:45:098,0.9592,0.3451,-0.0137,1.019
16:51:45:103,0.9658,0.3448,-0.0046,1.026
16:51:45:108,0.9734,0.3397,-0.0097,1.031
16:51:45:113,0.9817,0.3275,-0.0220,1.035
16:51:45:118,0.9902,0.3136,-0.0359,1.039
16:51:45:123,0.9956,0.3013,-0.0542,1.042
16:51:45:128,1.0027,0.2857,-0.0687,1.045
16:51:45:133,1.0093,0.2705,-0.0596,1.047
16:51:45:142,1.0059,0.2639,-0.0354,1.041
16:51:45:146,0.9915,0.2612,-0.0119,1.025
16:51:45:149,0.9748,0.2595,0.0152,1.009
16:51:45:161,0.9660,0.2546,0.0443,1.000
16:51:45:162,0.9651,0.2493,0.0660,0.999
16:51:45:163,0.9585,0.2485,0.0695,0.993
16:51:45:169,0.9492,0.2564,0.0526,0.985
16:51:45:173,0.9294,0.2708,0.0338,0.969
16:51:45:178,0.9057,0.2842,0.0076,0.949
16:51:45:183,0.8837,0.2869,-0.0313,0.930
16:51:45:188,0.8849,0.2759,-0.0797,0.930
16:51:45:193,0.9027,0.2605,-0.1278,0.948
16:51:45:198,0.9235,0.2461,-0.1659,0.970
16:51:45:205,0.9401,0.2339,-0.1977,0.989
16:51:45:209,0.9465,0.2185,-0.1931,0.990
16:51:45:213,0.9274,0.1862,-0.1735,0.962
16:51:45:227,0.9509,0.1710,-0.1449,0.977
16:51:45:229,0.9814,0.1781,-0.1222,1.005
16:51:45:230,0.9993,0.1974,-0.1073,1.024
16:51:45:233,1.0208,0.2043,-0.0638,1.043
16:51:45:244,1.0494,0.1984,0.0076,1.068
16:51:45:246,1.0966,0.1923,0.0878,1.117
16:51:45:249,1.1477,0.1911,0.1692,1.176
16:51:45:255,1.1826,0.2089,0.2511,1.227
16:51:45:258,1.2058,0.2346,0.3337,1.273
16:51:45:264,1.2193,0.2600,0.4168,1.315
16:51:45:269,1.2286,0.2823,0.4948,1.354
16:51:45:274,1.2305,0.2891,0.5454,1.377
16:51:45:279,1.2271,0.2879,0.5657,1.382
16:51:45:283,1.2295,0.2727,0.5561,1.377
16:51:45:290,1.2232,0.2593,0.5209,1.355
16:51:45:294,1.2085,0.2595,0.4728,1.323
16:51:45:299,1.1816,0.2610,0.4180,1.280
16:51:45:303,1.1323,0.2669,0.3679,1.220
16:51:45:309,1.0802,0.2991,0.3195,1.165
16:51:45:313,1.0467,0.3255,0.2445,1.123
16:51:45:326,1.0372,0.3341,0.1369,1.098
16:51:45:328,1.0440,0.3519,0.0396,1.102
16:51:45:331,1.0572,0.3524,-0.0173,1.115
16:51:45:334,1.0606,0.3341,-0.0288,1.112
16:51:45:349,1.0602,0.3050,0.0005,1.103
16:51:45:353,1.0536,0.2759,0.0697,1.091
16:51:45:354,1.0257,0.2551,0.1719,1.071
16:51:45:354,0.9822,0.2417,0.2804,1.050
16:51:45:359,0.9475,0.2356,0.3809,1.048
16:51:45:364,0.9145,0.2282,0.4615,1.049
16:51:45:370,0.8849,0.2136,0.5241,1.050
16:51:45:374,0.8734,0.1948,0.5779,1.065
16:51:45:378,0.8644,0.1774,0.6339,1.086
16:51:45:383,0.8458,0.1603,0.6803,1.097
16:51:45:390,0.8306,0.1483,0.7133,1.105
16:51:45:393,0.8113,0.1407,0.7373,1.105
16:51:45:399,0.7822,0.1390,0.7451,1.089
16:51:45:404,0.7456,0.1439,0.7304,1.054
16:51:45:410,0.7096,0.1537,0.6972,1.007
16:51:45:414,0.6703,0.1637,0.6471,0.946
16:51:45:424,0.6339,0.1708,0.5798,0.876
16:51:45:426,0.6246,0.1706,0.5209,0.831
16:51:45:430,0.6116,0.1674,0.4676,0.788
16:51:45:434,0.6099,0.1576,0.4268,0.761
16:51:45:439,0.6214,0.1405,0.4070,0.756
16:51:45:444,0.6387,0.1207,0.4041,0.765
16:51:45:450,0.6683,0.1050,0.4078,0.790
16:51:45:456,0.7067,0.0980,0.4188,0.827
16:51:45:459,0.7397,0.0940,0.4376,0.865
16:51:45:464,0.7705,0.0923,0.4667,0.906
16:51:45:470,0.7908,0.0855,0.4979,0.938
16:51:45:474,0.7949,0.0667,0.5097,0.947
16:51:45:479,0.8035,0.0728,0.5314,0.966
16:51:45:486,0.8306,0.0960,0.5681,1.011
16:51:45:490,0.8367,0.0948,0.5911,1.029
16:51:45:494,0.8519,0.0926,0.6048,1.049
16:51:45:499,0.8538,0.0701,0.6009,1.046
16:51:45:505,0.8590,0.0415,0.5862,1.041
16:51:45:510,0.8849,0.0650,0.5903,1.066
16:51:45:515,0.8778,0.0689,0.5867,1.058
16:51:45:527,0.8707,0.0557,0.5754,1.045
16:51:45:528,0.8717,0.0461,0.5583,1.036
16:51:45:532,0.8766,0.0381,0.5292,1.025
16:51:45:545,0.8822,0.0280,0.4906,1.010
16:51:45:547,0.8878,0.0134,0.4432,0.992
16:51:45:548,0.8991,-0.0047,0.4126,0.989
16:51:45:554,0.9113,-0.0177,0.3867,0.990
16:51:45:555,0.9135,-0.0243,0.3594,0.982
16:51:45:559,0.9113,-0.0274,0.3476,0.976
16:51:45:564,0.9167,-0.0367,0.3462,0.981
16:51:45:570,0.9260,-0.0558,0.3532,0.993
16:51:45:574,0.9120,-0.0868,0.3628,0.985
16:51:45:579,0.9074,-0.1196,0.3884,0.994
16:51:45:586,0.9301,-0.1431,0.4579,1.047
16:51:45:591,0.9712,-0.1633,0.5102,1.109
16:51:45:595,1.0208,-0.1631,0.5138,1.154
16:51:45:600,1.0518,-0.1377,0.4867,1.167
16:51:45:605,1.0396,-0.0915,0.4557,1.139
16:51:45:610,1.0008,-0.0406,0.4332,1.091
16:51:45:615,0.9480,-0.0030,0.3877,1.024
16:51:45:625,0.9091,0.0256,0.3447,0.973
16:51:45:627,0.8986,0.0486,0.3334,0.960
16:51:45:630,0.8802,0.0630,0.3293,0.942
16:51:45:640,0.8485,0.0623,0.2978,0.901
16:51:45:642,0.8201,0.0628,0.2701,0.866
16:51:45:645,0.8018,0.0811,0.2748,0.851
16:51:45:653,0.7842,0.0980,0.2782,0.838
16:51:45:655,0.7790,0.1097,0.3161,0.848
16:51:45:660,0.7891,0.1151,0.3650,0.877
16:51:45:665,0.8018,0.1107,0.3968,0.901
16:51:45:671,0.8174,0.1046,0.4581,0.943
16:51:45:675,0.8223,0.0782,0.5361,0.985
16:51:45:680,0.8223,0.0469,0.6136,1.027
16:51:45:687,0.8353,0.0256,0.6840,1.080
16:51:45:691,0.8497,0.0212,0.7319,1.122
16:51:45:695,0.8607,0.0261,0.7544,1.145
16:51:45:700,0.8580,0.0268,0.7588,1.146
16:51:45:706,0.8438,0.0222,0.7612,1.137
16:51:45:711,0.8267,0.0146,0.7663,1.127
16:51:45:715,0.8174,0.0060,0.7759,1.127
16:51:45:727,0.8106,-0.0020,0.7832,1.127
16:51:45:729,0.8079,-0.0096,0.7856,1.127
16:51:45:732,0.7969,-0.0159,0.7932,1.125
16:51:45:744,0.7817,-0.0230,0.7984,1.118
16:51:45:745,0.7644,-0.0296,0.7979,1.105
16:51:45:746,0.7451,-0.0377,0.7962,1.091
16:51:45:753,0.7248,-0.0509,0.7854,1.070
16:51:45:755,0.7050,-0.0639,0.7651,1.042
16:51:45:761,0.6940,-0.0785,0.7470,1.023
16:51:45:765,0.6991,-0.0956,0.7412,1.023
16:51:45:771,0.7138,-0.1076,0.7451,1.037
16:51:45:775,0.7331,-0.1174,0.7461,1.053
16:51:45:780,0.7573,-0.1247,0.7307,1.060
16:51:45:786,0.7803,-0.1291,0.7018,1.057
16:51:45:791,0.7905,-0.1313,0.6647,1.041
16:51:45:796,0.7834,-0.1350,0.6292,1.014
