time,gFx,gFy,gFz,TgF
16:43:01:169,0.8336,-0.0450,0.5610,1.006
16:43:01:174,0.8367,-0.0419,0.5561,1.006
16:43:01:179,0.8380,-0.0375,0.5515,1.004
16:43:01:193,0.8409,-0.0350,0.5476,1.004
16:43:01:194,0.8443,-0.0345,0.5463,1.006
16:43:01:194,0.8443,-0.0343,0.5456,1.006
16:43:01:199,0.8406,-0.0353,0.5449,1.002
16:43:01:208,0.8365,-0.0353,0.5429,0.998
16:43:01:209,0.8333,-0.0355,0.5400,0.994
16:43:01:214,0.8318,-0.0355,0.5334,0.989
16:43:01:219,0.8318,-0.0340,0.5258,0.985
16:43:01:225,0.8316,-0.0345,0.5180,0.980
16:43:01:229,0.8314,-0.0348,0.5129,0.977
16:43:01:235,0.8311,-0.0333,0.5109,0.976
16:43:01:239,0.8333,-0.0289,0.5104,0.978
16:43:01:245,0.8404,-0.0245,0.5124,0.985
16:43:01:249,0.8460,-0.0223,0.5165,0.991
16:43:01:256,0.8472,-0.0225,0.5202,0.994
16:43:01:259,0.8465,-0.0213,0.5221,0.995
16:43:01:265,0.8455,-0.0208,0.5214,0.994
16:43:01:270,0.8460,-0.0208,0.5209,0.994
16:43:01:274,0.8458,-0.0230,0.5219,0.994
16:43:01:279,0.8460,-0.0235,0.5236,0.995
16:43:01:288,0.8468,-0.0235,0.5263,0.997
16:43:01:294,0.8480,-0.0216,0.5305,1.000
16:43:01:295,0.8468,-0.0167,0.5388,1.004
16:43:01:299,0.8453,-0.0123,0.5463,1.007
16:43:01:305,0.8460,-0.0106,0.5493,1.009
16:43:01:310,0.8480,-0.0162,0.5463,1.009
16:43:01:315,0.8512,-0.0223,0.5395,1.008
16:43:01:319,0.8531,-0.0247,0.5309,1.005
16:43:01:325,0.8529,-0.0257,0.5234,1.001
16:43:01:330,0.8521,-0.0245,0.5170,0.997
16:43:01:335,0.8514,-0.0213,0.5141,0.995
16:43:01:340,0.8497,-0.0181,0.5121,0.992
16:43:01:345,0.8502,-0.0145,0.5114,0.992
16:43:01:350,0.8499,-0.0128,0.5126,0.993
16:43:01:355,0.8485,-0.0118,0.5153,0.993
16:43:01:360,0.8468,-0.0113,0.5180,0.993
16:43:01:365,0.8448,-0.0118,0.5229,0.994
16:43:01:371,0.8428,-0.0130,0.5285,0.995
16:43:01:376,0.8428,-0.0145,0.5368,0.999
16:43:01:381,0.8448,-0.0150,0.5444,1.005
16:43:01:389,0.8453,-0.0150,0.5510,1.009
16:43:01:390,0.8450,-0.0155,0.5539,1.011
16:43:01:396,0.8431,-0.0135,0.5529,1.008
16:43:01:400,0.8404,-0.0101,0.5490,1.004
16:43:01:406,0.8389,-0.0069,0.5459,1.001
16:43:01:410,0.8394,-0.0042,0.5432,1.000
16:43:01:415,0.8424,-0.0052,0.5397,1.000
16:43:01:421,0.8438,-0.0086,0.5366,1.000
16:43:01:426,0.8428,-0.0103,0.5331,0.997
16:43:01:431,0.8433,-0.0096,0.5317,0.997
16:43:01:435,0.8441,-0.0084,0.5309,0.997
16:43:01:442,0.8424,-0.0052,0.5339,0.997
16:43:01:446,0.8399,-0.0005,0.5390,0.998
16:43:01:451,0.8394,0.0031,0.5454,1.001
16:43:01:456,0.8421,0.0046,0.5488,1.005
16:43:01:460,0.8463,0.0002,0.5451,1.007
16:43:01:466,0.8485,-0.0069,0.5395,1.005
16:43:01:470,0.8502,-0.0140,0.5366,1.005
16:43:01:475,0.8507,-0.0203,0.5353,1.005
16:43:01:481,0.8490,-0.0252,0.5366,1.005
16:43:01:489,0.8470,-0.0277,0.5397,1.005
16:43:01:490,0.8433,-0.0301,0.5451,1.005
16:43:01:496,0.8367,-0.0318,0.5490,1.001
16:43:01:501,0.8296,-0.0311,0.5505,0.996
16:43:01:506,0.8243,-0.0326,0.5515,0.992
16:43:01:511,0.8201,-0.0350,0.5490,0.988
16:43:01:516,0.8191,-0.0372,0.5434,0.984
16:43:01:521,0.8218,-0.0401,0.5380,0.983
16:43:01:526,0.8270,-0.0419,0.5336,0.985
16:43:01:530,0.8340,-0.0428,0.5307,0.990
16:43:01:538,0.8394,-0.0423,0.5297,0.993
16:43:01:541,0.8411,-0.0411,0.5297,0.995
16:43:01:546,0.8404,-0.0401,0.5292,0.994
16:43:01:552,0.8419,-0.0377,0.5317,0.996
16:43:01:556,0.8446,-0.0313,0.5336,1.000
16:43:01:562,0.8465,-0.0238,0.5341,1.001
16:43:01:566,0.8494,-0.0199,0.5331,1.003
16:43:01:571,0.8516,-0.0211,0.5339,1.005
16:43:01:577,0.8519,-0.0240,0.5358,1.007
16:43:01:582,0.8492,-0.0284,0.5380,1.006
16:43:01:591,0.8450,-0.0313,0.5397,1.003
16:43:01:592,0.8409,-0.0309,0.5434,1.002
16:43:01:596,0.8387,-0.0296,0.5490,1.003
16:43:01:602,0.8389,-0.0321,0.5515,1.004
16:43:01:607,0.8377,-0.0355,0.5512,1.003
16:43:01:611,0.8345,-0.0357,0.5495,1.000
16:43:01:616,0.8299,-0.0323,0.5456,0.994
16:43:01:621,0.8265,-0.0262,0.5412,0.988
16:43:01:627,0.8245,-0.0208,0.5388,0.985
16:43:01:631,0.8233,-0.0172,0.5366,0.983
16:43:01:636,0.8123,-0.0005,0.5461,0.979
16:43:01:641,0.7832,0.0588,0.5886,0.982
16:43:01:646,0.8167,0.0290,0.6021,1.015
16:43:01:654,0.8443,-0.0245,0.6101,1.042
16:43:01:657,0.8556,-0.0531,0.6065,1.050
16:43:01:661,0.8597,-0.0668,0.5796,1.039
16:43:01:669,0.8573,-0.0761,0.5378,1.015
16:43:01:672,0.8553,-0.0841,0.4940,0.991
16:43:01:678,0.8536,-0.0883,0.4557,0.972
16:43:01:681,0.8482,-0.0734,0.4307,0.954
16:43:01:688,0.8399,-0.0460,0.4234,0.942
16:43:01:691,0.8367,-0.0250,0.4337,0.943
16:43:01:697,0.8409,-0.0196,0.4522,0.955
16:43:01:709,0.8487,-0.0245,0.4696,0.970
16:43:01:710,0.8531,-0.0274,0.4742,0.976
16:43:01:728,0.8612,-0.0203,0.4911,0.992
16:43:01:730,0.8722,-0.0218,0.5226,1.017
16:43:01:732,0.8729,-0.0282,0.5358,1.025
16:43:01:733,0.8648,-0.0333,0.5415,1.021
16:43:01:734,0.8568,-0.0372,0.5456,1.016
16:43:01:736,0.8516,-0.0382,0.5468,1.013
16:43:01:741,0.8507,-0.0350,0.5473,1.012
16:43:01:747,0.8499,-0.0313,0.5476,1.012
16:43:01:751,0.8463,-0.0304,0.5417,1.005
16:43:01:756,0.8426,-0.0262,0.5290,0.995
16:43:01:761,0.8460,-0.0296,0.5503,1.010
16:43:01:768,0.8441,-0.0311,0.5581,1.012
16:43:01:773,0.8360,-0.0269,0.5512,1.002
16:43:01:777,0.8301,-0.0221,0.5441,0.993
16:43:01:782,0.8304,-0.0206,0.5366,0.989
16:43:01:787,0.8333,-0.0211,0.5268,0.986
16:43:01:791,0.8362,-0.0211,0.5187,0.984
16:43:01:797,0.8397,-0.0203,0.5141,0.985
16:43:01:811,0.8441,-0.0203,0.5136,0.988
16:43:01:812,0.8477,-0.0206,0.5126,0.991
16:43:01:814,0.8485,-0.0194,0.5155,0.993
16:43:01:835,0.8468,-0.0169,0.5192,0.993
16:43:01:837,0.8446,-0.0137,0.5256,0.995
16:43:01:838,0.8416,-0.0133,0.5329,0.996
16:43:01:839,0.8392,-0.0152,0.5412,0.999
16:43:01:840,0.8384,-0.0181,0.5495,1.003
16:43:01:842,0.8382,-0.0199,0.5559,1.006
16:43:01:847,0.8377,-0.0196,0.5598,1.008
16:43:01:852,0.8358,-0.0181,0.5617,1.007
16:43:01:857,0.8331,-0.0157,0.5630,1.006
16:43:01:862,0.8306,-0.0130,0.5610,1.002
16:43:01:868,0.8299,-0.0125,0.5549,0.998
16:43:01:873,0.8306,-0.0128,0.5483,0.995
16:43:01:878,0.8333,-0.0137,0.5419,0.994
16:43:01:882,0.8331,-0.0174,0.5300,0.988
16:43:01:887,0.8331,-0.0152,0.5182,0.981
16:43:01:892,0.8409,-0.0216,0.5434,1.001
16:43:01:897,0.8463,-0.0289,0.5505,1.010
16:43:01:909,0.8438,-0.0282,0.5468,1.006
16:43:01:910,0.8446,-0.0252,0.5422,1.004
16:43:01:915,0.8475,-0.0252,0.5327,1.001
16:43:01:917,0.8477,-0.0277,0.5224,0.996
16:43:01:922,0.8453,-0.0306,0.5187,0.992
16:43:01:927,0.8409,-0.0294,0.5197,0.989
16:43:01:932,0.8358,-0.0238,0.5221,0.986
16:43:01:938,0.8350,-0.0186,0.5224,0.985
16:43:01:942,0.8380,-0.0174,0.5214,0.987
16:43:01:948,0.8402,-0.0196,0.5221,0.989
16:43:01:953,0.8399,-0.0225,0.5243,0.990
16:43:01:957,0.8397,-0.0257,0.5285,0.992
16:43:01:962,0.8389,-0.0279,0.5356,0.996
16:43:01:969,0.8380,-0.0289,0.5422,0.998
16:43:01:973,0.8382,-0.0282,0.5449,1.000
16:43:01:978,0.8399,-0.0299,0.5456,1.002
16:43:01:982,0.8394,-0.0309,0.5476,1.003
16:43:01:988,0.8380,-0.0296,0.5490,1.002
16:43:01:993,0.8365,-0.0274,0.5498,1.001
16:43:01:998,0.8372,-0.0240,0.5459,1.000
16:43:02:002,0.8419,-0.0223,0.5400,1.000
16:43:02:008,0.8504,-0.0230,0.5339,1.004
16:43:02:013,0.8565,-0.0247,0.5258,1.005
16:43:02:018,0.8582,-0.0274,0.5190,1.003
16:43:02:023,0.8575,-0.0309,0.5160,1.001
16:43:02:028,0.8551,-0.0340,0.5160,0.999
16:43:02:032,0.8519,-0.0355,0.5190,0.998
16:43:02:038,0.8504,-0.0375,0.5251,1.000
16:43:02:043,0.8507,-0.0392,0.5317,1.004
16:43:02:048,0.8512,-0.0406,0.5363,1.007
16:43:02:054,0.8494,-0.0397,0.5385,1.007
16:43:02:058,0.8465,-0.0362,0.5388,1.004
16:43:02:063,0.8460,-0.0333,0.5378,1.003
16:43:02:069,0.8472,-0.0318,0.5356,1.003
16:43:02:073,0.8490,-0.0311,0.5324,1.003
16:43:02:079,0.8502,-0.0311,0.5285,1.002
16:43:02:083,0.8494,-0.0304,0.5253,0.999
16:43:02:090,0.8455,-0.0296,0.5239,0.995
16:43:02:094,0.8414,-0.0287,0.5243,0.992
16:43:02:098,0.8367,-0.0262,0.5280,0.990
16:43:02:104,0.8348,-0.0235,0.5339,0.991
16:43:02:109,0.8348,-0.0223,0.5395,0.994
16:43:02:113,0.8353,-0.0225,0.5432,0.997
16:43:02:118,0.8355,-0.0230,0.5439,0.997
16:43:02:123,0.8343,-0.0208,0.5429,0.996
16:43:02:128,0.8338,-0.0201,0.5402,0.994
16:43:02:134,0.8367,-0.0201,0.5375,0.995
16:43:02:139,0.8409,-0.0211,0.5346,0.997
16:43:02:143,0.8421,-0.0235,0.5329,0.997
16:43:02:148,0.8399,-0.0245,0.5339,0.996
16:43:02:155,0.8355,-0.0230,0.5366,0.993
16:43:02:158,0.8321,-0.0203,0.5393,0.992
16:43:02:163,0.8316,-0.0196,0.5405,0.992
16:43:02:169,0.8333,-0.0199,0.5405,0.993
16:43:02:174,0.8372,-0.0211,0.5415,0.997
16:43:02:179,0.8409,-0.0243,0.5410,1.000
16:43:02:184,0.8424,-0.0262,0.5400,1.001
16:43:02:189,0.8433,-0.0265,0.5397,1.002
16:43:02:194,0.8441,-0.0272,0.5383,1.001
16:43:02:199,0.8460,-0.0260,0.5353,1.002
16:43:02:207,0.8494,-0.0250,0.5319,1.003
16:43:02:212,0.8531,-0.0252,0.5275,1.003
16:43:02:213,0.8531,-0.0260,0.5224,1.001
16:43:02:218,0.8514,-0.0265,0.5190,0.997
16:43:02:223,0.8499,-0.0260,0.5175,0.995
16:43:02:229,0.8502,-0.0245,0.5168,0.995
16:43:02:234,0.8529,-0.0240,0.5177,0.998
16:43:02:239,0.8538,-0.0257,0.5185,0.999
16:43:02:243,0.8529,-0.0282,0.5217,1.000
16:43:02:249,0.8502,-0.0279,0.5268,1.001
16:43:02:255,0.8470,-0.0252,0.5309,1.000
16:43:02:259,0.8453,-0.0206,0.5346,1.000
16:43:02:264,0.8450,-0.0177,0.5361,1.001
16:43:02:270,0.8438,-0.0177,0.5356,1.000
16:43:02:274,0.8416,-0.0191,0.5346,0.997
16:43:02:279,0.8384,-0.0181,0.5331,0.994
16:43:02:288,0.8345,-0.0155,0.5329,0.990
16:43:02:290,0.8336,-0.0130,0.5329,0.989
16:43:02:294,0.8350,-0.0128,0.5319,0.990
16:43:02:299,0.8365,-0.0120,0.5297,0.990
16:43:02:304,0.8377,-0.0113,0.5292,0.991
16:43:02:310,0.8402,-0.0118,0.5312,0.994
16:43:02:314,0.8436,-0.0135,0.5322,0.998
16:43:02:319,0.8475,-0.0167,0.5297,1.000
16:43:02:324,0.8514,-0.0216,0.5268,1.001
16:43:02:329,0.8519,-0.0260,0.5253,1.001
16:43:02:334,0.8502,-0.0299,0.5256,1.000
16:43:02:339,0.8480,-0.0318,0.5287,1.000
16:43:02:344,0.8492,-0.0328,0.5339,1.004
16:43:02:350,0.8507,-0.0355,0.5373,1.007
16:43:02:354,0.8492,-0.0377,0.5395,1.007
16:43:02:359,0.8438,-0.0355,0.5410,1.003
16:43:02:365,0.8367,-0.0291,0.5429,0.998
16:43:02:370,0.8323,-0.0223,0.5424,0.994
16:43:02:375,0.8333,-0.0177,0.5375,0.992
16:43:02:379,0.8372,-0.0152,0.5319,0.992
16:43:02:390,0.8431,-0.0162,0.5280,0.995
16:43:02:391,0.8470,-0.0179,0.5248,0.997
16:43:02:394,0.8470,-0.0179,0.5226,0.995
16:43:02:399,0.8468,-0.0181,0.5204,0.994
16:43:02:404,0.8470,-0.0186,0.5204,0.994
16:43:02:410,0.8460,-0.0196,0.5239,0.995
16:43:02:415,0.8441,-0.0218,0.5287,0.996
16:43:02:419,0.8426,-0.0223,0.5334,0.997
16:43:02:424,0.8416,-0.0201,0.5371,0.999
16:43:02:430,0.8414,-0.0179,0.5373,0.998
16:43:02:434,0.8421,-0.0184,0.5349,0.998
16:43:02:439,0.8421,-0.0196,0.5331,0.997
16:43:02:444,0.8414,-0.0206,0.5329,0.996
16:43:02:451,0.8397,-0.0216,0.5341,0.995
16:43:02:455,0.8399,-0.0230,0.5346,0.996
16:43:02:460,0.8416,-0.0250,0.5331,0.997
16:43:02:465,0.8436,-0.0260,0.5312,0.997
16:43:02:470,0.8438,-0.0277,0.5290,0.996
16:43:02:475,0.8433,-0.0287,0.5290,0.996
16:43:02:480,0.8436,-0.0299,0.5322,0.998
16:43:02:494,0.8433,-0.0304,0.5356,0.999
16:43:02:495,0.8426,-0.0291,0.5402,1.001
16:43:02:496,0.8426,-0.0287,0.5427,1.003
16:43:02:516,0.8443,-0.0294,0.5427,1.004
16:43:02:518,0.8460,-0.0289,0.5427,1.006
16:43:02:518,0.8450,-0.0284,0.5419,1.004
16:43:02:521,0.8436,-0.0277,0.5405,1.002
16:43:02:522,0.8404,-0.0260,0.5390,0.999
16:43:02:524,0.8392,-0.0245,0.5378,0.997
16:43:02:530,0.8392,-0.0233,0.5341,0.995
16:43:02:537,0.8406,-0.0235,0.5278,0.993
16:43:02:540,0.8436,-0.0233,0.5234,0.993
16:43:02:544,0.8455,-0.0235,0.5197,0.993
16:43:02:553,0.8470,-0.0243,0.5185,0.993
16:43:02:555,0.8455,-0.0238,0.5202,0.993
16:43:02:560,0.8438,-0.0230,0.5239,0.993
16:43:02:565,0.8433,-0.0216,0.5283,0.995
16:43:02:571,0.8433,-0.0208,0.5314,0.997
16:43:02:575,0.8424,-0.0208,0.5339,0.998
16:43:02:580,0.8409,-0.0206,0.5336,0.996
16:43:02:591,0.8397,-0.0201,0.5346,0.996
16:43:02:592,0.8402,-0.0196,0.5361,0.997
16:43:02:595,0.8397,-0.0186,0.5371,0.997
16:43:02:607,0.8404,-0.0177,0.5371,0.998
16:43:02:609,0.8421,-0.0184,0.5375,0.999
16:43:02:611,0.8441,-0.0223,0.5356,1.000
16:43:02:615,0.8472,-0.0260,0.5327,1.001
16:43:02:622,0.8490,-0.0274,0.5305,1.001
16:43:02:625,0.8485,-0.0279,0.5305,1.001
16:43:02:631,0.8472,-0.0284,0.5317,1.001
16:43:02:635,0.8460,-0.0287,0.5339,1.001
16:43:02:641,0.8441,-0.0277,0.5363,1.000
16:43:02:645,0.8414,-0.0267,0.5383,0.999
16:43:02:651,0.8404,-0.0257,0.5395,0.999
16:43:02:656,0.8409,-0.0252,0.5390,0.999
16:43:02:661,0.8436,-0.0252,0.5353,0.999
16:43:02:665,0.8463,-0.0245,0.5327,1.000
16:43:02:671,0.8492,-0.0245,0.5278,1.000
16:43:02:675,0.8490,-0.0243,0.5212,0.996
16:43:02:680,0.8460,-0.0233,0.5177,0.992
16:43:02:688,0.8433,-0.0208,0.5192,0.991
16:43:02:691,0.8414,-0.0169,0.5246,0.992
16:43:02:696,0.8392,-0.0147,0.5285,0.992
16:43:02:701,0.8382,-0.0137,0.5319,0.993
16:43:02:705,0.8382,-0.0145,0.5334,0.994
16:43:02:711,0.8392,-0.0167,0.5336,0.995
16:43:02:715,0.8392,-0.0177,0.5341,0.995
16:43:02:721,0.8389,-0.0186,0.5349,0.995
16:43:02:726,0.8402,-0.0184,0.5351,0.996
16:43:02:731,0.8419,-0.0184,0.5351,0.998
16:43:02:736,0.8433,-0.0186,0.5346,0.999
16:43:02:741,0.8463,-0.0196,0.5334,1.001
16:43:02:746,0.8487,-0.0211,0.5314,1.002
16:43:02:753,0.8507,-0.0238,0.5307,1.003
16:43:02:756,0.8521,-0.0255,0.5287,1.003
16:43:02:761,0.8524,-0.0262,0.5261,1.002
16:43:02:766,0.8507,-0.0274,0.5246,1.000
16:43:02:772,0.8490,-0.0287,0.5243,0.998
16:43:02:777,0.8480,-0.0289,0.5251,0.998
16:43:02:781,0.8487,-0.0287,0.5265,0.999
16:43:02:788,0.8492,-0.0284,0.5275,1.000
16:43:02:794,0.8499,-0.0284,0.5283,1.001
16:43:02:796,0.8504,-0.0277,0.5283,1.002
16:43:02:801,0.8475,-0.0272,0.5270,0.998
16:43:02:806,0.8450,-0.0255,0.5265,0.996
16:43:02:812,0.8450,-0.0240,0.5258,0.996
16:43:02:816,0.8441,-0.0228,0.5256,0.995
16:43:02:821,0.8414,-0.0218,0.5261,0.993
16:43:02:826,0.8389,-0.0203,0.5278,0.991
16:43:02:831,0.8372,-0.0184,0.5317,0.992
16:43:02:837,0.8370,-0.0172,0.5356,0.994
16:43:02:841,0.8372,-0.0181,0.5368,0.995
16:43:02:846,0.8384,-0.0191,0.5373,0.996
16:43:02:852,0.8389,-0.0196,0.5361,0.996
16:43:02:856,0.8394,-0.0201,0.5336,0.995
16:43:02:862,0.8402,-0.0194,0.5329,0.995
