time,gFx,gFy,gFz,TgF
16:52:51:923,0.9257,0.1798,0.0692,0.946
16:52:51:924,0.9242,0.1977,0.0812,0.949
16:52:51:925,0.9130,0.2226,0.1589,0.953
16:52:51:930,0.9071,0.2588,0.3422,1.003
16:52:51:936,0.9433,0.2339,0.3249,1.025
16:52:51:940,0.9582,0.1867,0.2699,1.013
16:52:51:945,0.9482,0.1508,0.1922,0.979
16:52:51:950,0.9338,0.1412,0.1252,0.953
16:52:51:955,0.9208,0.1561,0.0910,0.938
16:52:51:960,0.9110,0.1696,0.0360,0.927
16:52:51:965,0.9106,0.1723,-0.0017,0.927
16:52:51:970,0.9220,0.1713,0.0005,0.938
16:52:51:976,0.9426,0.1652,0.0325,0.957
16:52:51:980,0.9621,0.1498,0.0770,0.977
16:52:51:985,0.9736,0.1376,0.1137,0.990
16:52:51:991,0.9783,0.1354,0.1367,0.997
16:52:51:997,0.9756,0.1407,0.1467,0.997
16:52:52:000,0.9687,0.1488,0.1442,0.991
16:52:52:005,0.9629,0.1571,0.1379,0.985
16:52:52:010,0.9624,0.1625,0.1342,0.985
16:52:52:017,0.9675,0.1635,0.1350,0.990
16:52:52:020,0.9785,0.1627,0.1418,1.002
16:52:52:027,0.9868,0.1627,0.1560,1.012
16:52:52:033,0.9873,0.1632,0.1709,1.015
16:52:52:036,0.9836,0.1652,0.1841,1.014
16:52:52:040,0.9797,0.1691,0.1900,1.012
16:52:52:046,0.9751,0.1735,0.1836,1.007
16:52:52:051,0.9712,0.1806,0.1772,1.004
16:52:52:056,0.9670,0.1838,0.1724,0.999
16:52:52:061,0.9577,0.1916,0.1660,0.991
16:52:52:067,0.9443,0.1952,0.1633,0.978
16:52:52:070,0.9323,0.1928,0.1655,0.966
16:52:52:076,0.9277,0.1950,0.1687,0.963
16:52:52:081,0.9313,0.1984,0.1704,0.967
16:52:52:086,0.9370,0.1984,0.1653,0.972
16:52:52:091,0.9396,0.1994,0.1570,0.973
16:52:52:098,0.9372,0.1994,0.1557,0.971
16:52:52:101,0.9352,0.1987,0.1557,0.969
16:52:52:106,0.9362,0.1962,0.1499,0.968
16:52:52:111,0.9436,0.1955,0.1398,0.974
16:52:52:117,0.9521,0.1930,0.1271,0.980
16:52:52:121,0.9577,0.1874,0.1088,0.982
16:52:52:126,0.9609,0.1857,0.0927,0.983
16:52:52:140,0.9614,0.1869,0.0880,0.983
16:52:52:141,0.9619,0.1808,0.0919,0.983
16:52:52:142,0.9658,0.1725,0.0985,0.986
16:52:52:146,0.9800,0.1684,0.1083,1.000
16:52:52:151,1.0039,0.1627,0.1156,1.024
16:52:52:157,1.0330,0.1561,0.1154,1.051
16:52:52:161,1.0562,0.1576,0.1147,1.074
16:52:52:166,1.0692,0.1598,0.1134,1.087
16:52:52:171,1.0790,0.1544,0.1059,1.095
16:52:52:176,1.0954,0.1473,0.0819,1.108
16:52:52:181,1.0785,0.1691,0.0746,1.094
16:52:52:186,1.0558,0.1801,0.0792,1.074
16:52:52:191,1.0235,0.1750,0.0785,1.041
16:52:52:198,0.9778,0.1808,0.0712,0.997
16:52:52:201,0.9458,0.1896,0.0741,0.967
16:52:52:206,0.9267,0.1950,0.0790,0.950
16:52:52:211,0.9076,0.1972,0.0748,0.932
16:52:52:217,0.8717,0.2060,0.0553,0.897
16:52:52:223,0.8458,0.2329,0.0352,0.878
16:52:52:226,0.8472,0.2520,0.0145,0.884
16:52:52:242,0.8653,0.2627,-0.0093,0.904
16:52:52:244,0.8849,0.2593,-0.0371,0.923
16:52:52:245,0.9000,0.2568,-0.0630,0.938
16:52:52:247,0.8822,0.2693,-0.0897,0.927
16:52:52:251,0.8304,0.2906,-0.1100,0.887
16:52:52:258,0.7732,0.3150,-0.1141,0.843
16:52:52:261,0.7289,0.3309,-0.1114,0.808
16:52:52:267,0.7069,0.3409,-0.1034,0.792
16:52:52:272,0.7060,0.3429,-0.0772,0.789
16:52:52:277,0.7316,0.3319,-0.0127,0.803
16:52:52:281,0.7729,0.3145,0.0690,0.837
16:52:52:286,0.8213,0.2960,0.1259,0.882
16:52:52:291,0.8602,0.2798,0.1381,0.915
16:52:52:298,0.8802,0.2757,0.1218,0.930
16:52:52:301,0.8815,0.2791,0.0856,0.929
16:52:52:306,0.8746,0.2820,0.0384,0.920
16:52:52:311,0.8744,0.2757,-0.0129,0.917
16:52:52:324,0.8846,0.2625,-0.0665,0.925
16:52:52:325,0.8954,0.2532,-0.1078,0.937
16:52:52:326,0.8893,0.2502,-0.1273,0.933
16:52:52:331,0.8947,0.2468,-0.1249,0.936
16:52:52:337,0.9018,0.2410,-0.1281,0.942
16:52:52:342,0.9118,0.2326,-0.1371,0.951
16:52:52:346,0.9054,0.2275,-0.1513,0.946
16:52:52:351,0.8954,0.2197,-0.1564,0.935
16:52:52:357,0.8754,0.2136,-0.1584,0.915
16:52:52:362,0.8358,0.2155,-0.1613,0.878
16:52:52:367,0.7952,0.2180,-0.1567,0.839
16:52:52:371,0.7827,0.2131,-0.1466,0.824
16:52:52:378,0.7820,0.2102,-0.1427,0.822
16:52:52:382,0.7492,0.2143,-0.1623,0.796
16:52:52:387,0.6847,0.2216,-0.1809,0.742
16:52:52:392,0.6490,0.2275,-0.1801,0.711
16:52:52:398,0.6517,0.2300,-0.1855,0.716
16:52:52:402,0.6595,0.2314,-0.1967,0.726
16:52:52:407,0.6752,0.2361,-0.1914,0.740
16:52:52:412,0.6959,0.2444,-0.1686,0.757
16:52:52:429,0.6835,0.2573,-0.1408,0.744
16:52:52:430,0.6444,0.2666,-0.1114,0.706
16:52:52:431,0.6138,0.2688,-0.0958,0.677
16:52:52:432,0.5908,0.2720,-0.1073,0.659
16:52:52:437,0.5554,0.2766,-0.1400,0.636
16:52:52:442,0.5713,0.2647,-0.1787,0.654
16:52:52:447,0.6094,0.2488,-0.2229,0.695
16:52:52:452,0.6395,0.2417,-0.2681,0.734
16:52:52:458,0.6595,0.2410,-0.3060,0.766
16:52:52:466,0.6610,0.2512,-0.3304,0.781
16:52:52:468,0.6383,0.2708,-0.3358,0.770
16:52:52:472,0.6835,0.2669,-0.3253,0.803
16:52:52:478,0.8873,0.2412,-0.2901,0.964
16:52:52:492,1.0983,0.2344,-0.2388,1.148
16:52:52:494,1.1875,0.2422,-0.2109,1.230
16:52:52:494,1.2029,0.2512,-0.2082,1.246
16:52:52:499,1.1836,0.2683,-0.2143,1.232
16:52:52:502,1.1635,0.2991,-0.2124,1.220
16:52:52:508,1.1440,0.3380,-0.1892,1.208
16:52:52:513,1.1855,0.3549,-0.1486,1.246
16:52:52:518,1.1616,0.3468,-0.1139,1.218
16:52:52:522,1.0848,0.3241,-0.0564,1.134
16:52:52:528,1.0240,0.3035,0.0115,1.068
16:52:52:533,0.9792,0.2859,0.0633,1.022
16:52:52:538,0.9362,0.2703,0.0866,0.978
16:52:52:542,0.8866,0.2610,0.0883,0.928
16:52:52:548,0.8384,0.2561,0.0763,0.880
16:52:52:553,0.8213,0.2480,0.0482,0.859
16:52:52:558,0.7673,0.2480,-0.0127,0.807
16:52:52:564,0.6906,0.2461,-0.0902,0.739
16:52:52:568,0.6299,0.2358,-0.1857,0.698
16:52:52:572,0.5928,0.2194,-0.2857,0.694
16:52:52:578,0.5720,0.2048,-0.3911,0.723
16:52:52:583,0.5774,0.1874,-0.4827,0.776
16:52:52:588,0.6031,0.1610,-0.5407,0.826
16:52:52:593,0.6336,0.1297,-0.5654,0.859
16:52:52:599,0.6559,0.1063,-0.5612,0.870
16:52:52:602,0.6754,0.0980,-0.5284,0.863
16:52:52:607,0.6896,0.0982,-0.4849,0.849
16:52:52:616,0.6906,0.1011,-0.4409,0.826
16:52:52:620,0.6972,0.0960,-0.3989,0.809
16:52:52:623,0.7255,0.0835,-0.3664,0.817
16:52:52:628,0.7700,0.0718,-0.3434,0.846
16:52:52:634,0.8172,0.0684,-0.3329,0.885
16:52:52:638,0.8546,0.0742,-0.3326,0.920
16:52:52:643,0.8912,0.0860,-0.3312,0.955
16:52:52:648,0.9132,0.0977,-0.3307,0.976
16:52:52:654,0.9260,0.1077,-0.3243,0.987
16:52:52:663,0.9321,0.1168,-0.3153,0.991
16:52:52:664,0.9220,0.1246,-0.2994,0.977
16:52:52:668,0.8998,0.1332,-0.2789,0.951
16:52:52:673,0.8714,0.1393,-0.2630,0.921
16:52:52:679,0.8492,0.1486,-0.2532,0.899
16:52:52:683,0.8328,0.1556,-0.2442,0.882
16:52:52:688,0.8189,0.1625,-0.2466,0.871
16:52:52:693,0.8047,0.1833,-0.2539,0.864
16:52:52:700,0.7981,0.2016,-0.2801,0.870
16:52:52:705,0.7959,0.2190,-0.3158,0.884
16:52:52:717,0.8213,0.2400,-0.3564,0.927
16:52:52:718,0.8568,0.2529,-0.4077,0.982
16:52:52:720,0.8644,0.2737,-0.4470,1.011
16:52:52:723,0.8560,0.3013,-0.4678,1.021
16:52:52:729,0.8333,0.3231,-0.4776,1.013
16:52:52:738,0.8069,0.3294,-0.4695,0.990
16:52:52:739,0.7575,0.3373,-0.4756,0.956
16:52:52:743,0.7113,0.3453,-0.4947,0.933
16:52:52:751,0.6669,0.3507,-0.5436,0.929
16:52:52:753,0.6356,0.3558,-0.6093,0.950
16:52:52:759,0.6180,0.3624,-0.6888,0.994
16:52:52:763,0.6001,0.3732,-0.7736,1.048
16:52:52:769,0.5852,0.3854,-0.8584,1.108
16:52:52:774,0.5730,0.3942,-0.9403,1.170
16:52:52:780,0.5779,0.3866,-1.0048,1.222
16:52:52:784,0.6077,0.3690,-1.0471,1.266
16:52:52:789,0.6556,0.3600,-1.0498,1.289
16:52:52:795,0.6996,0.3739,-1.0097,1.284
16:52:52:801,0.7043,0.3744,-0.9296,1.225
16:52:52:804,0.7030,0.3478,-0.8069,1.125
16:52:52:810,0.7199,0.3013,-0.6558,1.019
16:52:52:817,0.7377,0.2564,-0.4500,0.901
16:52:52:821,0.7448,0.2395,-0.2838,0.832
16:52:52:824,0.7487,0.2314,-0.1699,0.802
16:52:52:830,0.7517,0.2329,-0.1122,0.795
16:52:52:835,0.7549,0.2270,-0.0799,0.792
16:52:52:841,0.7649,0.2094,-0.0567,0.795
16:52:52:844,0.7812,0.1913,-0.0437,0.806
16:52:52:849,0.7979,0.1845,-0.0300,0.819
16:52:52:854,0.8047,0.1877,-0.0134,0.826
16:52:52:860,0.8094,0.1896,-0.0115,0.831
16:52:52:864,0.8101,0.1899,-0.0264,0.832
16:52:52:869,0.8079,0.1891,-0.0562,0.832
16:52:52:874,0.7954,0.1965,-0.0973,0.825
16:52:52:880,0.7827,0.2119,-0.1459,0.824
16:52:52:884,0.7937,0.2265,-0.1963,0.848
16:52:52:889,0.8157,0.2412,-0.2669,0.892
16:52:52:895,0.8157,0.2612,-0.3744,0.935
16:52:52:901,0.8267,0.2791,-0.4739,0.993
16:52:52:906,0.8710,0.2884,-0.5333,1.061
16:52:52:909,0.9110,0.2925,-0.5629,1.110
16:52:52:917,0.9223,0.3008,-0.5812,1.131
16:52:52:920,0.9154,0.3140,-0.5962,1.137
16:52:52:926,0.9027,0.3248,-0.6045,1.134
16:52:52:933,0.8922,0.3282,-0.6084,1.129
16:52:52:934,0.8859,0.3248,-0.6133,1.125
16:52:52:941,0.8790,0.3221,-0.6142,1.120
16:52:52:944,0.8700,0.3202,-0.6098,1.110
16:52:52:950,0.8663,0.3177,-0.6071,1.105
16:52:52:954,0.8741,0.3155,-0.6059,1.109
16:52:52:960,0.8971,0.3126,-0.5966,1.122
16:52:52:964,0.9194,0.3121,-0.5776,1.130
16:52:52:969,0.9389,0.3087,-0.5563,1.134
16:52:52:975,0.9487,0.3104,-0.5353,1.133
16:52:52:983,0.9377,0.3243,-0.4994,1.111
16:52:52:986,0.9115,0.3407,-0.4466,1.071
16:52:52:990,0.8859,0.3456,-0.3920,1.029
16:52:52:994,0.8668,0.3436,-0.3461,0.995
16:52:53:001,0.8626,0.3409,-0.3104,0.978
16:52:53:005,0.8724,0.3461,-0.2833,0.980
16:52:53:010,0.8861,0.3575,-0.2742,0.994
16:52:53:016,0.8934,0.3690,-0.2867,1.008
16:52:53:021,0.9003,0.3795,-0.3131,1.026
16:52:53:025,0.9115,0.3913,-0.3400,1.049
16:52:53:030,0.9313,0.4028,-0.3549,1.075
16:52:53:035,0.9482,0.4108,-0.3617,1.095
16:52:53:040,0.9536,0.4184,-0.3642,1.103
16:52:53:044,0.9626,0.4233,-0.3617,1.112
16:52:53:050,0.9827,0.4260,-0.3480,1.126
16:52:53:057,0.9966,0.4287,-0.3324,1.135
16:52:53:060,0.9949,0.4319,-0.3229,1.132
16:52:53:065,0.9797,0.4358,-0.3229,1.120
16:52:53:070,0.9673,0.4399,-0.3238,1.111
16:52:53:075,0.9741,0.4441,-0.3053,1.113
16:52:53:080,0.9912,0.4407,-0.2850,1.122
16:52:53:085,1.0147,0.4319,-0.2664,1.134
16:52:53:090,1.0306,0.4248,-0.2337,1.139
16:52:53:095,1.0382,0.4140,-0.2065,1.137
16:52:53:102,1.0501,0.4035,-0.1970,1.142
16:52:53:105,1.0597,0.3993,-0.1960,1.149
16:52:53:110,1.0653,0.4006,-0.1970,1.155
16:52:53:116,1.0716,0.4020,-0.1967,1.161
16:52:53:121,1.0782,0.4062,-0.2055,1.170
16:52:53:125,1.0892,0.4037,-0.2290,1.184
16:52:53:130,1.1027,0.3984,-0.2574,1.200
16:52:53:135,1.1064,0.3998,-0.2718,1.207
16:52:53:141,1.1020,0.4057,-0.2615,1.203
16:52:53:145,1.1108,0.4052,-0.2163,1.202
16:52:53:150,1.1261,0.3962,-0.1733,1.206
16:52:53:155,1.1257,0.3937,-0.1381,1.200
16:52:53:161,1.1213,0.3962,-0.0946,1.193
16:52:53:165,1.1152,0.3964,-0.0584,1.185
16:52:53:170,1.1073,0.3942,-0.0425,1.176
16:52:53:175,1.1051,0.3901,-0.0388,1.173
16:52:53:181,1.1037,0.3908,-0.0325,1.171
16:52:53:186,1.0954,0.3991,-0.0359,1.166
16:52:53:190,1.0870,0.4089,-0.0449,1.162
16:52:53:198,1.0746,0.4143,-0.0525,1.153
16:52:53:202,1.0565,0.4189,-0.0596,1.138
16:52:53:205,1.0411,0.4213,-0.0603,1.125
16:52:53:210,1.0306,0.4223,-0.0498,1.115
16:52:53:217,1.0259,0.4231,-0.0288,1.110
16:52:53:221,1.0250,0.4184,-0.0080,1.107
16:52:53:226,1.0140,0.4133,0.0005,1.095
16:52:53:237,0.9968,0.4096,0.0017,1.078
16:52:53:239,0.9810,0.4064,0.0037,1.062
16:52:53:257,0.9719,0.4040,0.0083,1.053
16:52:53:259,0.9719,0.4006,0.0159,1.051
16:52:53:260,0.9822,0.3969,0.0325,1.060
16:52:53:261,0.9966,0.3918,0.0340,1.071
16:52:53:266,1.0000,0.3837,0.0318,1.072
16:52:53:267,0.9905,0.3813,0.0626,1.063
16:52:53:270,0.9805,0.3764,0.0853,1.054
16:52:53:275,0.9748,0.3624,0.0944,1.044
16:52:53:282,0.9719,0.3490,0.1002,1.038
16:52:53:285,0.9643,0.3375,0.1095,1.028
16:52:53:291,0.9396,0.3280,0.1139,1.002
16:52:53:297,0.9159,0.3170,0.1100,0.975
16:52:53:302,0.9040,0.2999,0.1144,0.959
16:52:53:305,0.8983,0.2788,0.1186,0.948
16:52:53:311,0.9013,0.2537,0.1254,0.945
16:52:53:317,0.8976,0.2339,0.1291,0.937
16:52:53:322,0.9101,0.2138,0.1504,0.947
16:52:53:326,0.9233,0.1916,0.1489,0.955
16:52:53:336,0.9609,0.1747,0.1574,0.989
16:52:53:337,0.9900,0.1637,0.1604,1.016
16:52:53:342,1.0169,0.1569,0.1714,1.043
16:52:53:348,1.0440,0.1500,0.2002,1.074
16:52:53:351,1.0531,0.1420,0.2259,1.086
16:52:53:356,1.0448,0.1385,0.2193,1.076
16:52:53:361,1.0807,0.1336,0.2291,1.113
16:52:53:366,1.1447,0.1329,0.2630,1.182
16:52:53:371,1.1924,0.1385,0.3185,1.242
16:52:53:376,1.1899,0.1520,0.3686,1.255
16:52:53:382,1.1315,0.1644,0.3740,1.203
16:52:53:386,1.0582,0.1833,0.3496,1.129
16:52:53:391,1.0426,0.1823,0.3616,1.118
16:52:53:398,1.0457,0.1757,0.4212,1.141
16:52:53:403,1.0206,0.1882,0.4772,1.142
16:52:53:406,0.9863,0.2050,0.4911,1.121
16:52:53:411,0.9829,0.2141,0.4657,1.109
16:52:53:417,0.9912,0.2212,0.4188,1.099
16:52:53:423,0.9902,0.2417,0.4080,1.098
16:52:53:426,0.9389,0.2730,0.4046,1.058
16:52:53:436,0.8991,0.3077,0.4100,1.035
16:52:53:437,0.8604,0.3253,0.3960,1.002
16:52:53:443,0.8311,0.3226,0.3784,0.969
16:52:53:449,0.8189,0.3084,0.3642,0.948
16:52:53:451,0.8003,0.2886,0.3591,0.923
16:52:53:457,0.7878,0.2654,0.3591,0.906
16:52:53:462,0.7930,0.2353,0.3638,0.904
16:52:53:466,0.8089,0.2058,0.3789,0.917
16:52:53:471,0.8135,0.1789,0.3997,0.924
16:52:53:476,0.8106,0.1520,0.4334,0.932
16:52:53:482,0.8045,0.1244,0.4723,0.941
16:52:53:487,0.8030,0.0962,0.5067,0.954
16:52:53:491,0.8091,0.0652,0.5258,0.967
16:52:53:498,0.8267,0.0361,0.5439,0.990
16:52:53:503,0.8548,0.0146,0.5749,1.030
16:52:53:507,0.8837,-0.0045,0.6170,1.078
16:52:53:512,0.8846,-0.0172,0.6497,1.098
16:52:53:519,0.8688,-0.0218,0.6588,1.091
16:52:53:525,0.8793,-0.0357,0.6563,1.098
16:52:53:527,0.8805,-0.0482,0.6524,1.097
16:52:53:538,0.8746,-0.0502,0.6510,1.091
16:52:53:539,0.8658,-0.0416,0.6573,1.088
16:52:53:542,0.8563,-0.0267,0.6422,1.071
16:52:53:557,0.8717,-0.0079,0.6116,1.065
16:52:53:558,0.8612,0.0051,0.5786,1.038
16:52:53:559,0.8450,0.0124,0.5752,1.022
16:52:53:564,0.8338,0.0232,0.5972,1.026
16:52:53:567,0.8314,0.0244,0.6397,1.049
16:52:53:572,0.8377,0.0195,0.6737,1.075
16:52:53:577,0.8485,0.0031,0.7113,1.107
16:52:53:582,0.8590,-0.0049,0.7302,1.127
16:52:53:587,0.8639,-0.0142,0.7497,1.144
16:52:53:592,0.8812,-0.0130,0.7551,1.161
16:52:53:597,0.8864,-0.0157,0.7539,1.164
16:52:53:603,0.8964,-0.0074,0.7404,1.163
16:52:53:608,0.8790,-0.0045,0.7258,1.140
16:52:53:615,0.8600,0.0104,0.7003,1.109
16:52:53:618,0.8404,0.0227,0.6752,1.078
16:52:53:623,0.8497,0.0339,0.6478,1.069
16:52:53:628,0.8270,0.0383,0.6277,1.039
16:52:53:638,0.8204,0.0344,0.6033,1.019
16:52:53:639,0.7632,0.0273,0.5290,0.929
16:52:53:643,0.7837,0.0219,0.4872,0.923
16:52:53:659,0.8477,0.0060,0.4219,0.947
16:52:53:661,0.8817,-0.0348,0.3792,0.960
16:52:53:661,0.9414,-0.0577,0.3909,1.021
16:52:53:665,0.9484,-0.0687,0.3858,1.026
16:52:53:667,0.9313,-0.0866,0.3921,1.014
16:52:53:673,0.9154,-0.1000,0.4278,1.015
16:52:53:677,0.8956,-0.1047,0.4632,1.014
16:52:53:683,0.8590,-0.0978,0.5036,1.001
16:52:53:687,0.8316,-0.0925,0.5449,0.999
16:52:53:693,0.8084,-0.0920,0.5657,0.991
16:52:53:697,0.7898,-0.0890,0.5676,0.977
16:52:53:703,0.7729,-0.0800,0.5503,0.952
16:52:53:707,0.7637,-0.0651,0.5329,0.933
16:52:53:715,0.7629,-0.0467,0.5290,0.930
16:52:53:718,0.7615,-0.0284,0.5226,0.924
16:52:53:723,0.7509,-0.0108,0.5239,0.916
16:52:53:728,0.7456,-0.0032,0.5287,0.914
16:52:53:738,0.7431,-0.0086,0.5251,0.910
16:52:53:739,0.7414,-0.0177,0.5231,0.908
16:52:53:743,0.7409,-0.0223,0.5309,0.912
16:52:53:757,0.7382,-0.0284,0.5505,0.921
16:52:53:758,0.7421,-0.0355,0.5757,0.940
16:52:53:759,0.7517,-0.0409,0.5969,0.961
16:52:53:764,0.7661,-0.0382,0.6219,0.987
16:52:53:768,0.7842,-0.0514,0.6282,1.006
16:52:53:773,0.8006,-0.0775,0.6258,1.019
16:52:53:778,0.8145,-0.0959,0.6253,1.031
16:52:53:783,0.8282,-0.1113,0.6202,1.041
16:52:53:788,0.8301,-0.1333,0.6072,1.037
16:52:53:793,0.8094,-0.1433,0.5967,1.016
16:52:53:799,0.7915,-0.1152,0.6292,1.018
16:52:53:803,0.7822,-0.0827,0.6625,1.028
16:52:53:808,0.7768,-0.0761,0.6742,1.031
16:52:53:814,0.7725,-0.0844,0.6757,1.030
16:52:53:818,0.7698,-0.0954,0.6752,1.028
16:52:53:825,0.7695,-0.1066,0.6739,1.028
16:52:53:828,0.7683,-0.1086,0.6815,1.033
16:52:53:833,0.7612,-0.0991,0.6937,1.035
16:52:53:838,0.7561,-0.0824,0.7008,1.034
16:52:53:844,0.7588,-0.0565,0.7140,1.043
16:52:53:851,0.7573,-0.0343,0.7226,1.047
16:52:53:854,0.7468,-0.0397,0.7165,1.036
16:52:53:858,0.7368,-0.0485,0.7228,1.033
16:52:53:864,0.7326,-0.0519,0.7272,1.034
16:52:53:868,0.7333,-0.0485,0.7299,1.036
16:52:53:873,0.7368,-0.0445,0.7270,1.036
16:52:53:878,0.7431,-0.0428,0.7187,1.035
16:52:53:885,0.7505,-0.0411,0.7133,1.036
16:52:53:889,0.7549,-0.0377,0.7165,1.041
16:52:53:893,0.7597,-0.0340,0.7253,1.051
16:52:53:898,0.7649,-0.0348,0.7321,1.059
16:52:53:905,0.7654,-0.0389,0.7299,1.058
16:52:53:908,0.7649,-0.0438,0.7258,1.055
16:52:53:914,0.7671,-0.0504,0.7228,1.055
16:52:53:918,0.7717,-0.0595,0.7216,1.058
16:52:53:924,0.7717,-0.0692,0.7182,1.056
16:52:53:929,0.7715,-0.0775,0.7145,1.054
16:52:53:936,0.7656,-0.0839,0.7091,1.047
16:52:53:939,0.7573,-0.0893,0.7106,1.042
16:52:53:944,0.7492,-0.0932,0.7206,1.044
16:52:53:954,0.7375,-0.0966,0.7377,1.048
16:52:53:955,0.7255,-0.1000,0.7622,1.057
16:52:53:959,0.7157,-0.1037,0.7876,1.069
16:52:53:968,0.7116,-0.1081,0.8118,1.085
16:52:53:969,0.7160,-0.1130,0.8304,1.102
16:52:53:974,0.7238,-0.1186,0.8402,1.115
16:52:53:978,0.7412,-0.1255,0.8475,1.133
16:52:53:984,0.7654,-0.1345,0.8565,1.157
16:52:53:988,0.7776,-0.1435,0.8582,1.167
16:52:53:994,0.7749,-0.1499,0.8531,1.162
16:52:53:998,0.7685,-0.1555,0.8392,1.149
16:52:54:004,0.7593,-0.1580,0.8101,1.121
16:52:54:008,0.7505,-0.1555,0.7725,1.088
16:52:54:014,0.7461,-0.1482,0.7309,1.055
16:52:54:019,0.7495,-0.1396,0.6805,1.022
16:52:54:024,0.7571,-0.1306,0.6224,0.989
16:52:54:030,0.7624,-0.1230,0.5657,0.957
16:52:54:035,0.7593,-0.1179,0.5053,0.920
16:52:54:039,0.7463,-0.1145,0.4495,0.879
16:52:54:045,0.7316,-0.1127,0.4073,0.845
16:52:54:055,0.7157,-0.1120,0.3767,0.817
16:52:54:057,0.6977,-0.1049,0.3616,0.793
16:52:54:061,0.6879,-0.0929,0.3628,0.783
16:52:54:079,0.6918,-0.0844,0.3635,0.786
16:52:54:081,0.7001,-0.0675,0.3745,0.797
16:52:54:082,0.7091,-0.0472,0.3963,0.814
16:52:54:084,0.7206,-0.0343,0.4195,0.835
16:52:54:089,0.7302,-0.0301,0.4439,0.855
16:52:54:090,0.7377,-0.0301,0.4830,0.882
16:52:54:095,0.7502,-0.0326,0.5319,0.920
16:52:54:099,0.7727,-0.0392,0.5725,0.962
16:52:54:106,0.7940,-0.0443,0.6045,0.999
16:52:54:109,0.8045,-0.0450,0.6270,1.021
16:52:54:115,0.8032,-0.0406,0.6444,1.031
16:52:54:119,0.7969,-0.0343,0.6590,1.035
16:52:54:125,0.7910,-0.0291,0.6705,1.037
16:52:54:136,0.7920,-0.0252,0.6791,1.044
16:52:54:137,0.7976,-0.0228,0.6813,1.049
16:52:54:140,0.8081,-0.0235,0.6744,1.053
16:52:54:150,0.8179,-0.0245,0.6622,1.053
16:52:54:151,0.8211,-0.0247,0.6502,1.048
16:52:54:154,0.8211,-0.0233,0.6431,1.043
16:52:54:159,0.8155,-0.0164,0.6312,1.031
16:52:54:171,0.8030,-0.0096,0.6101,1.009
16:52:54:172,0.7903,-0.0064,0.5928,0.988
16:52:54:178,0.7871,-0.0093,0.5845,0.980
16:52:54:181,0.7922,-0.0159,0.5852,0.985
16:52:54:185,0.8008,-0.0265,0.5906,0.995
16:52:54:189,0.8098,-0.0397,0.5955,1.006
16:52:54:194,0.8164,-0.0531,0.6023,1.016
16:52:54:199,0.8172,-0.0641,0.6128,1.023
