accx,accy,accz
0.6269,0.040375,-0.0304
0.5283,-0.000175,0.090475
0.4784667,-0.0282333,0.1844
0.52228,0.00992,0.23654
0.636725,0.10345,0.270475
0.735675,0.1346,0.223825
0.765925,0.1803,0.22055
0.7788,0.2039333,0.3055667
0.83124,0.16176,0.32204
0.938475,0.12305,0.2303
1.069075,0.0665,0.06665
1.1455,0.098075,0.133975
1.2359,0.1374667,-0.1185333
1.35308,0.25466,0.19054
1.21065,0.418675,0.917675
1.088875,0.44035,0.553
1.49965,0.1559,-0.137475
1.5312,0.1673,-0.4727333
1.27542,0.12386,-0.48528
0.968425,0.141825,-0.22475
0.8855,0.09295,-0.1104
0.8453,0.113825,-0.014475
0.7951,0.1055333,0.0956333
0.92372,0.02852,-0.05082
1.1666333,0.0382333,-0.1420667
1.03882,0.0785,0.0955
0.8384,0.076025,0.097425
0.6941,0.071,0.0461333
0.57318,0.05816,0.04974
0.5711,0.0275667,0.1231333
0.65435,0.007075,0.1812
0.7401,-0.01336,0.17274
0.7486,-0.0192,0.1110667
0.833475,-0.0418,0.10795
0.965325,-0.01905,0.1695
1.0629,0.009075,0.18475
1.0623,0.002025,0.108375
1.02225,-0.004475,0.11185
1.07595,0.006175,0.126625
1.112,-0.02705,0.1908
1.192225,-0.1109,0.069225
1.258775,-0.115475,0.085475
1.406025,0.01975,0.008275
1.48955,0.096,-0.21185
1.369625,0.1362,-0.415575
1.21985,0.23895,-0.46655
1.1204,0.333775,-0.198025
1.1119667,0.3558667,0.0155667
1.09932,0.37626,0.06066
1.037675,0.33215,0.0398
1.026825,0.18175,-0.0593
0.94925,0.0133,-0.171325
0.8030667,-0.0426667,-0.2038333
0.679125,-0.047825,-0.13055
0.56132,-0.0246,0.06798
0.48145,0.0478,0.241175
0.475875,0.08725,0.29105
0.521825,0.112525,0.259425
0.604025,0.11625,0.211825
0.672575,0.111875,0.208675
0.703425,0.103525,0.275875
0.781325,0.079625,0.298975
0.8638,0.043425,0.278225
0.934125,0.01545,0.1141
1.09175,0.067475,0.21615
1.1685333,0.1409,-0.0115333
1.29322,0.24498,0.13012
1.2088333,0.4031667,0.6315667
1.091375,0.440975,0.695125
1.4504,0.19998,0.02864
1.64015,0.130275,-0.356
1.39105,0.114425,-0.387275
1.112325,0.153625,-0.265975
1.0268333,0.1297333,-0.2087
0.99586,0.12138,-0.05264
0.933475,0.13705,-0.0037
1.005525,0.0331,-0.136975
1.1187,0.0063,-0.1264
0.9455333,0.0657667,0.0059
0.79806,0.06366,0.0536
0.6103,0.117775,0.0441
0.5304667,0.1355333,0.0192
0.53804,0.1139,0.0567
0.6214667,0.0743333,0.0993333
0.692525,0.0513,0.119375
0.72488,-0.0038,0.15004
0.7569667,-0.0363333,0.0838
0.84145,-0.037825,0.097325
1.0063,-0.038325,0.1667
1.086825,-0.025825,0.18165
1.09936,0.02164,0.14212
1.1614333,0.0729,0.0799
1.193425,0.004225,0.109825
1.23505,-0.0966,0.036825
1.310075,-0.151525,0.12595
1.45225,0.049,-0.0139
1.516575,0.16035,-0.3006
1.311925,0.21635,-0.438625
1.198425,0.2741,-0.244725
1.274575,0.3092,-0.014875
1.328775,0.324925,0.024425
1.206625,0.35575,-0.0697
1.098975,0.2346,-0.0282
0.98455,0.135875,-0.103925
0.802025,0.04485,-0.0996
0.614175,-0.005975,-0.012775
0.489525,-0.022325,0.062925
0.420475,-0.034325,0.138275
0.37505,-0.03645,0.151875
0.395175,0.019375,0.185925
0.48615,0.07915,0.25975
0.5802,0.112075,0.280625
0.6663,0.145625,0.3092
0.8099,0.16745,0.3252
0.96905,0.125025,0.2474
1.1143,0.094175,0.104875
1.2413667,0.1257,0.2648333
1.33474,0.12594,-0.03834
1.405375,0.274,0.1643
1.4049,0.4387,0.73845
1.3073167,0.4064667,0.6976833
1.668375,0.186125,-0.21815
1.56825,0.101925,-0.5543
1.131725,0.096925,-0.54805
0.8352,0.177025,-0.327275
0.755875,0.11955,-0.113825
0.881775,0.1128,-0.03475
0.886725,0.1389,-0.076775
1.087625,0.0644,-0.218575
1.1987333,0.0649333,-0.1943667
0.94464,0.0691,0.13452
0.7565333,0.0067,0.1448333
0.6035,0.02298,0.01318
0.5182,-0.0152,0.0342
0.555575,-0.031875,0.141325
0.6875,-0.012575,0.1693
0.74485,-0.005325,0.20235
0.775075,-0.01595,0.156875
0.79455,-0.0387,0.102925
0.866925,-0.044725,0.0752
0.9628667,-0.0354333,0.0651333
1.0461,-0.021575,0.022025
1.1299,0.01132,0.17406
1.233525,-0.000425,0.237475
1.243825,-0.110125,-0.05625
1.2231667,-0.1627,-0.1117
1.30312,-0.21468,0.0545
1.364125,0.10965,-0.139875
1.4074,0.1662333,-0.3016
1.2752,0.23408,-0.37128
1.2279333,0.294,-0.0925
1.374375,0.24765,-0.08895
1.3903,0.2698,-0.1894
1.24795,0.312075,-0.1753
1.1082,0.2685,-0.0265
0.9788,0.219275,-0.08405
0.78055,0.119525,-0.059675
0.590425,0.035,0.016725
0.45375,-0.002925,0.0584
0.361125,-0.03335,0.10985
0.31785,-0.030725,0.147175
0.36155,0.046775,0.187775
0.50405,0.0612,0.29215
0.63895,0.07945,0.284925
0.711275,0.115925,0.238575
0.77105,0.143725,0.26225
0.9595,0.16755,0.28035
1.109575,0.133525,0.19055
1.240475,0.129,0.21115
1.299225,0.124775,-0.000175
1.41685,0.2301,-0.056275
1.29435,0.4406,0.740525
1.1511,0.406675,0.7642
1.507925,0.217425,-0.057525
1.668225,0.182725,-0.463975
1.418375,0.15235,-0.598375
1.06315,0.18405,-0.4158
0.883725,0.103875,-0.169125
0.765725,0.06695,0.022175
0.7452,0.06215,-0.001225
0.863575,-0.024575,-0.160825
1.0878,-0.0236,-0.22485
0.9559,0.051325,0.00045
0.787725,0.045275,0.13655
0.6668,0.08575,0.04
0.593575,0.13785,-0.01805
0.5862667,0.1283333,0.0643
0.68022,0.05612,0.11648
0.7399333,0.0168,0.1291667
0.73974,-0.02998,0.12186
0.802025,-0.05505,0.040825
0.9928,-0.064725,0.03885
1.061875,-0.04675,0.092775
1.036075,-0.022125,0.142575
0.9977,-0.01605,0.254175
1.0671333,0.0209667,0.1744
1.130275,-0.0299,0.08615
1.184075,-0.10465,-0.0604
1.267675,-0.18595,0.075425
1.37255,-0.079375,0.0257
1.44325,0.092275,-0.192825
1.30445,0.1373,-0.401625
1.1384,0.25174,-0.33612
1.1751,0.3217667,0.054
1.26405,0.26485,0.00535
1.211625,0.301875,-0.055
1.179025,0.299625,-0.0487
1.11865,0.205375,-0.0117
1.014325,0.09795,-0.065775
0.843225,0.042375,-0.12225
0.6968,0.003275,-0.10055
0.5568,0.005675,-0.034875
0.49,0.029775,0.0642
0.479375,0.0399,0.156
0.51475,0.05835,0.2177
0.611975,0.05535,0.252175
0.650425,0.079,0.258775
0.69105,0.096075,0.268275
0.778175,0.104,0.325325
0.853175,0.106625,0.27085
0.906775,0.0833,0.121225
1.085325,0.14515,0.2195
1.286925,0.199225,-0.16495
1.379625,0.296125,0.3638
1.31015,0.434675,0.88065
1.204725,0.37595,0.37715
1.539425,0.1824,-0.21585
1.547375,0.125675,-0.538575
1.2789,0.11595,-0.52345
0.93885,0.14065,-0.158425
0.88195,0.047175,-0.112475
0.839675,0.100175,-0.059925
0.909275,0.04015,-0.12255
1.081475,0.0421,-0.197125
1.0442,0.0913,-0.066775
0.852925,0.087075,0.107575
0.698575,0.074425,0.07805
0.606725,0.0836,0.0179
0.5786,0.06985,0.030325
0.608375,0.033925,0.1542
0.745075,-0.00775,0.25685
0.798675,-0.036625,0.2037
0.834425,-0.061625,0.0779
0.927225,-0.07045,0.10085
1.057675,-0.04355,0.159625
1.127,-0.014875,0.079325
1.086675,-0.00255,0.05735
1.002775,0.05365,0.1149
1.00975,0.06825,0.14145
1.045375,-0.073275,0.135075
1.197025,-0.162375,0.02785
