accx,accy,accz
0.07605,-0.16365,1.02605
0.08235,-0.017125,0.937475
0.17975,0.164625,1.025925
0.4086,0.04395,1.3841
0.6589,-0.189375,1.703075
0.61125,-0.10265,1.300625
0.299225,0.18515,0.822675
0.15845,0.22635,0.566825
0.2174,0.059325,0.698475
0.335525,0.02915,0.85175
0.478025,0.2087,0.9856
0.528575,0.19955,1.079025
0.466775,0.1624,1.032775
0.41185,0.180275,0.9895
0.392225,0.114875,0.96945
0.376425,0.0553,0.949
0.3269667,-0.0346,1.0377333
0.23748,-0.08052,1.036
0.200875,-0.069125,0.837175
0.19535,-0.043325,0.806775
0.114725,0.00855,1.0228
0.0682333,0.0031,1.1609333
-0.0003,-0.08172,1.32432
-0.06785,-0.149175,1.42135
-0.094225,-0.0206,1.21365
-0.121025,0.157175,1.0029
-0.1214333,0.1892,0.9895333
-0.13494,0.11942,1.02138
-0.095475,0.029675,0.95465
-0.033275,0.048275,0.892075
0.04405,0.107975,0.933975
0.0327,0.0929667,1.0744333
0.05866,0.00796,1.16116
0.083775,-0.0091,1.123225
0.1107,0.01075,1.032475
0.1378,0.044425,1.0475
0.2274667,0.0355333,1.0839667
0.24358,0.0103,1.12438
0.206525,0.03805,1.089175
0.2260333,0.0340667,1.0695333
0.196125,0.054375,1.18465
0.21645,0.08055,1.1831
0.1971,0.12792,0.98668
0.1454667,0.1608667,0.9237667
0.099475,0.112875,0.89225
0.01385,0.0754,0.8569
-0.073525,0.060325,0.789625
-0.1764667,0.0784667,0.7976333
-0.2335667,0.0395167,0.7612833
-0.2807333,0.0076,0.7925
-0.273975,-0.013825,0.777525
-0.253025,0.005525,0.7568
-0.20205,0.0191,0.78415
-0.134875,0.016125,0.868675
-0.1198,0.008925,0.964575
-0.045925,0.040125,1.000575
0.08425,0.135725,1.032975
0.202175,0.201375,1.2062
0.2735,0.166025,1.439225
0.318275,0.072725,1.4645
0.304125,0.10635,1.357325
0.28,0.196725,1.062225
0.2499,0.1098,0.760825
0.253925,0.0517,0.77305
0.238975,0.02085,0.7867
0.221925,0.010075,0.814125
