time,gFx,gFy,gFz,TgF
17:20:03:638,0.9291,0.0452,0.2555,0.965
17:20:03:642,0.9360,0.0395,0.2535,0.971
17:20:03:647,0.9917,0.0337,0.2154,1.015
17:20:03:653,1.0242,0.0258,0.1614,1.037
17:20:03:657,1.0081,0.0212,0.1423,1.018
17:20:03:662,0.9898,0.0222,0.1582,1.003
17:20:03:666,0.9731,0.0285,0.1760,0.989
17:20:03:672,0.9636,0.0364,0.1790,0.981
17:20:03:676,0.9585,0.0437,0.1704,0.974
17:20:03:681,0.9506,0.0518,0.1636,0.966
17:20:03:687,0.9445,0.0601,0.1636,0.960
17:20:03:692,0.9357,0.0659,0.1645,0.952
17:20:03:696,0.9360,0.0733,0.1665,0.953
17:20:03:702,0.9379,0.0796,0.1726,0.957
17:20:03:706,0.9448,0.0855,0.1831,0.966
17:20:03:712,0.9514,0.0938,0.1863,0.974
17:20:03:718,0.9524,0.1055,0.1856,0.976
17:20:03:722,0.9594,0.1148,0.1902,0.985
17:20:03:727,0.9643,0.1251,0.1939,0.992
17:20:03:732,0.9695,0.1356,0.1963,0.998
17:20:03:737,0.9726,0.1454,0.1985,1.003
17:20:03:742,0.9734,0.1559,0.1956,1.005
17:20:03:747,0.9758,0.1649,0.1856,1.007
17:20:03:753,0.9839,0.1723,0.1726,1.014
17:20:03:757,0.9905,0.1806,0.1609,1.020
17:20:03:762,0.9907,0.1913,0.1548,1.021
17:20:03:767,0.9868,0.2028,0.1599,1.020
17:20:03:773,0.9810,0.2136,0.1658,1.018
17:20:03:777,0.9775,0.2212,0.1675,1.016
17:20:03:782,0.9832,0.2238,0.1640,1.022
17:20:03:787,0.9883,0.2282,0.1599,1.027
17:20:03:793,0.9927,0.2292,0.1636,1.032
17:20:03:797,1.0008,0.2282,0.1802,1.042
17:20:03:805,1.0081,0.2234,0.2034,1.052
17:20:03:807,1.0110,0.2150,0.2215,1.057
17:20:03:813,1.0100,0.2045,0.2320,1.056
17:20:03:817,1.0034,0.1965,0.2393,1.050
17:20:03:823,0.9917,0.1904,0.2454,1.039
17:20:03:828,0.9697,0.1852,0.2538,1.019
17:20:03:834,0.9487,0.1791,0.2638,1.001
17:20:03:838,0.9340,0.1740,0.2736,0.989
17:20:03:843,0.9247,0.1708,0.2789,0.981
17:20:03:848,0.9196,0.1669,0.2765,0.975
17:20:03:853,0.9157,0.1625,0.2689,0.968
17:20:03:858,0.9198,0.1578,0.2586,0.968
17:20:03:863,0.9235,0.1564,0.2467,0.969
17:20:03:869,0.9294,0.1561,0.2364,0.972
17:20:03:873,0.9262,0.1610,0.2335,0.969
17:20:03:878,0.9125,0.1679,0.2403,0.958
17:20:03:885,0.9047,0.1710,0.2555,0.956
17:20:03:887,0.9110,0.1686,0.2599,0.962
17:20:03:893,0.9218,0.1627,0.2464,0.968
17:20:03:898,0.9301,0.1615,0.2393,0.974
17:20:03:903,0.9370,0.1632,0.2384,0.980
17:20:03:908,0.9377,0.1684,0.2347,0.981
17:20:03:913,0.9352,0.1767,0.2283,0.979
17:20:03:917,0.9365,0.1838,0.2195,0.979
17:20:03:923,0.9448,0.1847,0.2054,0.984
17:20:03:927,0.9511,0.1847,0.1909,0.988
17:20:03:933,0.9541,0.1840,0.1807,0.988
17:20:03:938,0.9565,0.1842,0.1724,0.989
17:20:03:943,0.9543,0.1840,0.1640,0.986
17:20:03:948,0.9475,0.1855,0.1545,0.978
17:20:03:954,0.9431,0.1852,0.1455,0.972
17:20:03:958,0.9401,0.1825,0.1420,0.968
17:20:03:963,0.9379,0.1789,0.1464,0.966
17:20:03:968,0.9345,0.1759,0.1574,0.964
17:20:03:974,0.9301,0.1754,0.1809,0.964
17:20:03:978,0.9279,0.1784,0.2107,0.968
17:20:03:983,0.9262,0.1820,0.2415,0.974
17:20:03:988,0.9223,0.1850,0.2650,0.977
17:20:03:993,0.9196,0.1882,0.2819,0.980
17:20:04:001,0.9191,0.1933,0.2982,0.985
17:20:04:003,0.9203,0.1999,0.3149,0.993
17:20:04:009,0.9181,0.2048,0.3308,0.997
17:20:04:013,0.9118,0.2089,0.3459,0.997
17:20:04:021,0.9086,0.2124,0.3564,0.999
17:20:04:024,0.9130,0.2133,0.3598,1.004
17:20:04:028,0.9157,0.2158,0.3650,1.009
17:20:04:034,0.9132,0.2150,0.3728,1.010
17:20:04:038,0.9079,0.2102,0.3770,1.005
17:20:04:043,0.9005,0.2048,0.3701,0.995
17:20:04:049,0.8942,0.2006,0.3611,0.985
17:20:04:055,0.8930,0.1974,0.3503,0.979
17:20:04:058,0.8978,0.1933,0.3366,0.978
17:20:04:063,0.9071,0.1884,0.3239,0.981
17:20:04:070,0.9152,0.1862,0.3217,0.988
17:20:04:074,0.9211,0.1860,0.3305,0.996
17:20:04:078,0.9262,0.1862,0.3391,1.004
17:20:04:086,0.9340,0.1850,0.3440,1.012
17:20:04:088,0.9431,0.1823,0.3444,1.020
17:20:04:094,0.9499,0.1791,0.3440,1.026
17:20:04:098,0.9555,0.1776,0.3459,1.032
17:20:04:104,0.9602,0.1774,0.3466,1.036
17:20:04:108,0.9619,0.1803,0.3462,1.038
17:20:04:123,0.9621,0.1857,0.3510,1.041
17:20:04:124,0.9641,0.1894,0.3564,1.045
17:20:04:125,0.9668,0.1899,0.3545,1.047
17:20:04:128,0.9678,0.1877,0.3466,1.045
17:20:04:137,0.9670,0.1864,0.3356,1.040
17:20:04:139,0.9673,0.1879,0.3229,1.037
17:20:04:144,0.9653,0.1921,0.3097,1.032
17:20:04:151,0.9668,0.1950,0.2956,1.030
17:20:04:155,0.9687,0.1948,0.2784,1.027
17:20:04:159,0.9695,0.1926,0.2591,1.022
17:20:04:165,0.9724,0.1921,0.2423,1.020
17:20:04:169,0.9726,0.1943,0.2291,1.018
17:20:04:174,0.9673,0.1984,0.2193,1.011
17:20:04:178,0.9607,0.2009,0.2193,1.006
17:20:04:186,0.9526,0.1999,0.2322,1.001
17:20:04:189,0.9389,0.1962,0.2486,0.991
17:20:04:194,0.9118,0.1840,0.2618,0.966
17:20:04:208,0.8900,0.1857,0.2618,0.946
17:20:04:209,0.8741,0.1960,0.2528,0.931
17:20:04:209,0.8326,0.1894,0.2572,0.892
17:20:04:216,0.8184,0.1759,0.2613,0.877
17:20:04:219,0.8436,0.1703,0.2550,0.898
17:20:04:224,0.8700,0.1662,0.2557,0.922
17:20:04:229,0.8754,0.1608,0.2750,0.932
17:20:04:234,0.8724,0.1532,0.3112,0.939
17:20:04:239,0.8668,0.1466,0.3405,0.943
17:20:04:244,0.8519,0.1471,0.3559,0.935
17:20:04:250,0.8314,0.1525,0.3616,0.919
17:20:04:255,0.8135,0.1559,0.3630,0.904
17:20:04:259,0.8018,0.1571,0.3650,0.895
17:20:04:266,0.7993,0.1534,0.3628,0.891
17:20:04:269,0.8025,0.1468,0.3589,0.891
17:20:04:275,0.8052,0.1444,0.3552,0.892
17:20:04:279,0.8076,0.1444,0.3506,0.892
17:20:04:286,0.8081,0.1471,0.3442,0.891
17:20:04:289,0.8108,0.1510,0.3391,0.892
17:20:04:295,0.8184,0.1542,0.3369,0.898
17:20:04:303,0.8267,0.1525,0.3437,0.908
17:20:04:305,0.8350,0.1471,0.3535,0.919
17:20:04:309,0.8438,0.1422,0.3603,0.928
17:20:04:316,0.8512,0.1410,0.3696,0.939
17:20:04:319,0.8512,0.1432,0.3865,0.946
17:20:04:324,0.8499,0.1449,0.4026,0.952
17:20:04:330,0.8431,0.1437,0.4100,0.948
17:20:04:335,0.8358,0.1385,0.4124,0.942
17:20:04:339,0.8336,0.1339,0.4068,0.937
17:20:04:344,0.8289,0.1329,0.3948,0.928
17:20:04:349,0.8223,0.1341,0.3757,0.914
17:20:04:355,0.8172,0.1388,0.3542,0.901
17:20:04:359,0.8150,0.1420,0.3332,0.892
17:20:04:365,0.8081,0.1417,0.3161,0.879
17:20:04:370,0.7998,0.1439,0.2992,0.866
17:20:04:375,0.7922,0.1495,0.2794,0.853
17:20:04:379,0.7903,0.1559,0.2557,0.845
17:20:04:384,0.7905,0.1615,0.2354,0.841
17:20:04:390,0.7900,0.1691,0.2269,0.839
17:20:04:396,0.7898,0.1772,0.2286,0.841
17:20:04:404,0.7876,0.1823,0.2322,0.841
17:20:04:406,0.7842,0.1896,0.2391,0.841
17:20:04:410,0.7822,0.1989,0.2498,0.845
17:20:04:417,0.7852,0.2062,0.2692,0.855
17:20:04:420,0.7986,0.2094,0.2899,0.875
17:20:04:425,0.8230,0.2114,0.2997,0.901
17:20:04:430,0.8448,0.2128,0.3000,0.921
17:20:04:437,0.8790,0.2082,0.2975,0.951
17:20:04:440,0.9150,0.1908,0.2782,0.975
17:20:04:445,0.8829,0.1955,0.2765,0.946
17:20:04:450,0.8076,0.2231,0.3344,0.902
17:20:04:457,0.7749,0.2329,0.3814,0.894
17:20:04:460,0.7698,0.2285,0.3884,0.892
17:20:04:465,0.7751,0.2236,0.3647,0.885
17:20:04:470,0.7886,0.2170,0.3110,0.875
17:20:04:476,0.8040,0.2114,0.2633,0.872
17:20:04:480,0.8189,0.2040,0.2459,0.879
17:20:04:485,0.8338,0.1957,0.2525,0.893
17:20:04:490,0.8436,0.1906,0.2608,0.903
17:20:04:496,0.8468,0.1882,0.2557,0.904
17:20:04:501,0.8463,0.1857,0.2506,0.902
17:20:04:505,0.8455,0.1808,0.2616,0.903
17:20:04:510,0.8419,0.1735,0.2843,0.905
17:20:04:516,0.8348,0.1640,0.3048,0.904
17:20:04:520,0.8301,0.1549,0.3188,0.903
17:20:04:525,0.8277,0.1451,0.3271,0.902
17:20:04:531,0.8174,0.1385,0.3249,0.890
17:20:04:536,0.8032,0.1351,0.3185,0.875
17:20:04:540,0.7900,0.1346,0.3127,0.860
17:20:04:545,0.7891,0.1341,0.3097,0.858
17:20:04:551,0.7886,0.1319,0.3139,0.859
17:20:04:557,0.7766,0.1327,0.3234,0.852
17:20:04:561,0.7688,0.1322,0.3303,0.847
17:20:04:566,0.7688,0.1314,0.3256,0.845
17:20:04:571,0.7531,0.1344,0.3185,0.829
17:20:04:577,0.7302,0.1344,0.3222,0.809
17:20:04:582,0.7155,0.1302,0.3391,0.802
17:20:04:587,0.7089,0.1253,0.3630,0.806
17:20:04:591,0.7096,0.1219,0.3836,0.816
17:20:04:597,0.7101,0.1207,0.3994,0.824
17:20:04:601,0.7084,0.1197,0.4141,0.829
17:20:04:607,0.7035,0.1190,0.4234,0.830
17:20:04:611,0.7045,0.1192,0.4239,0.831
17:20:04:619,0.7121,0.1187,0.4183,0.834
17:20:04:622,0.7177,0.1187,0.4188,0.839
17:20:04:626,0.7260,0.1226,0.4395,0.858
17:20:04:631,0.7380,0.1270,0.4623,0.880
17:20:04:636,0.7490,0.1312,0.4686,0.893
17:20:04:641,0.7595,0.1358,0.4603,0.898
17:20:04:650,0.7717,0.1427,0.4554,0.907
17:20:04:651,0.7859,0.1525,0.4657,0.926
17:20:04:657,0.8054,0.1635,0.4684,0.946
17:20:04:661,0.8272,0.1752,0.4583,0.962
17:20:04:666,0.8465,0.1872,0.4412,0.973
17:20:04:671,0.8626,0.1970,0.4315,0.984
17:20:04:678,0.8773,0.2075,0.4278,0.998
17:20:04:682,0.8991,0.2170,0.4082,1.011
17:20:04:686,0.9203,0.2241,0.3772,1.020
17:20:04:691,0.9374,0.2268,0.3457,1.025
17:20:04:696,0.9690,0.2190,0.2965,1.037
17:20:04:701,1.0032,0.2111,0.2208,1.049
17:20:04:706,1.0338,0.2106,0.1843,1.071
17:20:04:711,1.0660,0.2133,0.1775,1.102
17:20:04:718,1.0941,0.2231,0.1687,1.129
17:20:04:721,1.1188,0.2273,0.1352,1.150
17:20:04:726,1.1303,0.2280,0.1059,1.158
17:20:04:731,1.1484,0.2285,0.0985,1.175
17:20:04:737,1.1653,0.2268,0.1017,1.191
17:20:04:742,1.1731,0.2263,0.1078,1.200
17:20:04:746,1.1785,0.2304,0.1176,1.207
17:20:04:751,1.1860,0.2346,0.1244,1.215
17:20:04:758,1.1934,0.2356,0.1127,1.222
17:20:04:761,1.2014,0.2353,0.0944,1.228
17:20:04:766,1.2115,0.2348,0.0890,1.237
17:20:04:771,1.2227,0.2319,0.1247,1.251
17:20:04:777,1.2408,0.2229,0.2132,1.279
17:20:04:782,1.2633,0.2065,0.3266,1.321
17:20:04:787,1.2867,0.1855,0.4263,1.368
17:20:04:792,1.3188,0.1588,0.4904,1.416
17:20:04:798,1.3527,0.1332,0.5146,1.453
17:20:04:801,1.3745,0.1175,0.5004,1.467
17:20:04:806,1.3848,0.1099,0.4598,1.463
17:20:04:812,1.3887,0.1041,0.4153,1.453
17:20:04:819,1.3897,0.0958,0.3928,1.447
17:20:04:822,1.3894,0.0821,0.3970,1.447
17:20:04:827,1.3921,0.0601,0.4158,1.454
17:20:04:833,1.3977,0.0339,0.4385,1.465
17:20:04:838,1.3970,0.0109,0.4493,1.468
17:20:04:842,1.3850,-0.0054,0.4495,1.456
17:20:04:846,1.3628,-0.0179,0.4373,1.431
17:20:04:854,1.3317,-0.0311,0.4268,1.399
17:20:04:857,1.2887,-0.0411,0.4175,1.355
17:20:04:861,1.2371,-0.0467,0.4058,1.303
17:20:04:867,1.1939,-0.0587,0.4026,1.261
17:20:04:871,1.1437,-0.0673,0.3858,1.209
17:20:04:877,1.0812,-0.0643,0.3469,1.137
17:20:04:883,1.0179,-0.0555,0.3144,1.067
17:20:04:887,0.9533,-0.0370,0.2892,0.997
17:20:04:891,0.9181,-0.0480,0.3117,0.971
17:20:04:901,0.8820,-0.0387,0.3237,0.940
17:20:04:904,0.8553,-0.0174,0.3144,0.911
17:20:04:907,0.8477,-0.0057,0.2975,0.898
17:20:04:912,0.8463,0.0007,0.2838,0.893
17:20:04:918,0.8477,0.0095,0.2819,0.893
17:20:04:922,0.8414,0.0239,0.2855,0.889
17:20:04:927,0.8360,0.0410,0.2875,0.885
17:20:04:932,0.8216,0.0603,0.2880,0.873
17:20:04:937,0.7996,0.0804,0.2907,0.855
17:20:04:942,0.7896,0.0967,0.2943,0.848
17:20:04:948,0.7981,0.1087,0.2892,0.856
17:20:04:952,0.8189,0.1178,0.2833,0.874
17:20:04:958,0.8402,0.1239,0.2838,0.895
17:20:04:962,0.8568,0.1268,0.2828,0.911
17:20:04:967,0.8739,0.1280,0.2755,0.925
17:20:04:972,0.8964,0.1302,0.2714,0.946
17:20:04:978,0.9191,0.1317,0.2736,0.968
17:20:04:984,0.9330,0.1319,0.2770,0.982
17:20:04:987,0.9401,0.1305,0.2799,0.990
17:20:04:992,0.9453,0.1297,0.2853,0.996
17:20:05:000,0.9480,0.1307,0.2931,1.001
17:20:05:002,0.9489,0.1317,0.2912,1.001
17:20:05:007,0.9494,0.1324,0.2780,0.998
17:20:05:012,0.9467,0.1354,0.2628,0.992
17:20:05:019,0.9426,0.1388,0.2540,0.986
17:20:05:023,0.9416,0.1415,0.2567,0.986
17:20:05:028,0.9438,0.1420,0.2667,0.991
17:20:05:032,0.9482,0.1398,0.2765,0.998
17:20:05:039,0.9538,0.1327,0.2733,1.001
17:20:05:042,0.9555,0.1212,0.2626,0.998
17:20:05:048,0.9484,0.1058,0.2626,0.990
17:20:05:052,0.9365,0.0909,0.2692,0.979
17:20:05:058,0.9296,0.0789,0.2616,0.969
17:20:05:062,0.9252,0.0696,0.2454,0.960
17:20:05:069,0.9198,0.0620,0.2371,0.952
17:20:05:073,0.9145,0.0544,0.2376,0.946
17:20:05:078,0.9049,0.0464,0.2425,0.938
17:20:05:083,0.8949,0.0359,0.2530,0.931
17:20:05:088,0.8873,0.0241,0.2684,0.927
17:20:05:094,0.8614,0.0146,0.2831,0.907
17:20:05:102,0.8377,0.0026,0.2965,0.889
17:20:05:103,0.8485,-0.0071,0.2843,0.895
17:20:05:108,0.8612,-0.0032,0.2577,0.899
17:20:05:113,0.8607,0.0041,0.2523,0.897
17:20:05:118,0.8531,0.0038,0.2643,0.893
17:20:05:123,0.8470,-0.0030,0.2797,0.892
17:20:05:128,0.8622,-0.0047,0.2924,0.910
17:20:05:133,0.8881,-0.0005,0.2970,0.936
17:20:05:138,0.9093,0.0051,0.2987,0.957
17:20:05:143,0.9223,0.0087,0.3002,0.970
17:20:05:148,0.9247,0.0139,0.2990,0.972
17:20:05:153,0.9203,0.0224,0.2997,0.968
17:20:05:158,0.9113,0.0344,0.2948,0.958
17:20:05:163,0.8964,0.0478,0.2863,0.942
17:20:05:169,0.8739,0.0601,0.2750,0.918
17:20:05:174,0.8516,0.0708,0.2621,0.894
17:20:05:178,0.8372,0.0794,0.2484,0.877
17:20:05:184,0.8255,0.0857,0.2388,0.864
17:20:05:189,0.8145,0.0945,0.2320,0.852
17:20:05:194,0.8045,0.0970,0.2288,0.842
17:20:05:202,0.7949,0.1002,0.2308,0.834
17:20:05:203,0.7920,0.1041,0.2474,0.836
17:20:05:208,0.7910,0.1075,0.2670,0.842
17:20:05:213,0.7852,0.1143,0.2780,0.841
17:20:05:220,0.7786,0.1224,0.2777,0.836
17:20:05:224,0.7786,0.1246,0.2696,0.833
17:20:05:228,0.7842,0.1204,0.2567,0.834
17:20:05:233,0.7940,0.1121,0.2398,0.837
17:20:05:240,0.8018,0.1046,0.2222,0.839
17:20:05:243,0.8018,0.0994,0.2073,0.834
17:20:05:249,0.7940,0.0953,0.1970,0.824
17:20:05:253,0.7820,0.0918,0.1882,0.810
17:20:05:259,0.7712,0.0894,0.1772,0.796
17:20:05:263,0.7622,0.0879,0.1682,0.785
17:20:05:270,0.7517,0.0826,0.1645,0.774
17:20:05:274,0.7392,0.0764,0.1658,0.761
17:20:05:282,0.7294,0.0708,0.1675,0.752
17:20:05:285,0.7277,0.0672,0.1682,0.750
17:20:05:289,0.7299,0.0645,0.1706,0.752
17:20:05:295,0.7304,0.0613,0.1787,0.754
17:20:05:300,0.7216,0.0574,0.1975,0.750
17:20:05:304,0.7057,0.0586,0.2254,0.743
17:20:05:309,0.6823,0.0620,0.2589,0.732
17:20:05:318,0.6683,0.0642,0.2941,0.733
17:20:05:320,0.6803,0.0620,0.3220,0.755
17:20:05:324,0.7013,0.0564,0.3334,0.779
17:20:05:329,0.7223,0.0503,0.3349,0.798
17:20:05:334,0.7517,0.0456,0.3334,0.824
17:20:05:340,0.7830,0.0400,0.3352,0.853
17:20:05:344,0.8096,0.0390,0.3491,0.883
17:20:05:349,0.8311,0.0417,0.3699,0.911
17:20:05:354,0.8519,0.0439,0.3862,0.936
17:20:05:360,0.8702,0.0456,0.3977,0.958
17:20:05:365,0.8849,0.0478,0.4078,0.975
17:20:05:369,0.8959,0.0491,0.4241,0.992
17:20:05:374,0.9003,0.0549,0.4478,1.007
17:20:05:379,0.9052,0.0623,0.4689,1.021
17:20:05:384,0.9147,0.0679,0.4799,1.035
17:20:05:389,0.9242,0.0725,0.4767,1.042
17:20:05:394,0.9233,0.0779,0.4576,1.033
17:20:05:403,0.9044,0.0874,0.4246,1.003
17:20:05:405,0.8776,0.0892,0.3831,0.962
17:20:05:410,0.8666,0.0706,0.3420,0.934
17:20:05:417,0.8910,0.0420,0.3075,0.944
17:20:05:420,0.9264,0.0283,0.2655,0.964
17:20:05:424,0.9426,0.0415,0.2110,0.967
17:20:05:429,0.9374,0.0637,0.1618,0.953
17:20:05:434,0.9330,0.0796,0.1318,0.946
17:20:05:440,0.9462,0.0835,0.1330,0.959
17:20:05:444,0.9685,0.0799,0.1435,0.982
17:20:05:451,0.9939,0.0767,0.1389,1.006
17:20:05:454,1.0237,0.0791,0.1191,1.034
17:20:05:460,1.0489,0.0921,0.1017,1.058
17:20:05:466,1.0748,0.1112,0.1012,1.085
17:20:05:469,1.1083,0.1288,0.1161,1.122
17:20:05:474,1.1486,0.1429,0.1464,1.167
17:20:05:484,1.1895,0.1564,0.1772,1.213
17:20:05:487,1.2244,0.1691,0.1961,1.251
17:20:05:489,1.2493,0.1798,0.2000,1.278
17:20:05:494,1.2650,0.1933,0.1865,1.293
17:20:05:504,1.2672,0.2048,0.1636,1.294
17:20:05:506,1.2540,0.2128,0.1394,1.280
17:20:05:509,1.2322,0.2172,0.1193,1.257
17:20:05:517,1.2141,0.2216,0.1098,1.239
17:20:05:521,1.2005,0.2248,0.1127,1.227
17:20:05:525,1.1873,0.2253,0.1252,1.215
17:20:05:529,1.1726,0.2265,0.1484,1.203
17:20:05:534,1.1552,0.2290,0.1848,1.192
17:20:05:541,1.1425,0.2307,0.2288,1.188
17:20:05:544,1.1330,0.2353,0.2679,1.188
17:20:05:550,1.1286,0.2417,0.3029,1.193
17:20:05:554,1.1318,0.2515,0.3376,1.208
17:20:05:560,1.1379,0.2600,0.3706,1.225
17:20:05:566,1.1486,0.2652,0.4063,1.247
17:20:05:570,1.1650,0.2700,0.4486,1.277
17:20:05:575,1.1919,0.2764,0.4933,1.319
17:20:05:583,1.2193,0.2798,0.5309,1.359
17:20:05:586,1.2474,0.2784,0.5657,1.398
17:20:05:591,1.2765,0.2727,0.5884,1.432
17:20:05:595,1.2999,0.2715,0.5979,1.456
17:20:05:605,1.3146,0.2747,0.5837,1.464
17:20:05:607,1.3232,0.2832,0.5466,1.459
17:20:05:610,1.3305,0.2947,0.4935,1.449
17:20:05:624,1.3420,0.3028,0.4329,1.442
17:20:05:625,1.3535,0.3050,0.3635,1.434
17:20:05:626,1.3557,0.3043,0.2855,1.418
17:20:05:634,1.3530,0.3004,0.2149,1.402
17:20:05:636,1.3430,0.2940,0.1545,1.383
17:20:05:640,1.3259,0.2845,0.1012,1.360
17:20:05:645,1.3024,0.2659,0.0592,1.331
17:20:05:651,1.2533,0.2348,0.0145,1.275
17:20:05:655,1.1785,0.2114,-0.0225,1.197
17:20:05:661,1.1020,0.1989,-0.0493,1.121
17:20:05:665,1.0325,0.1899,-0.0635,1.052
17:20:05:670,0.9700,0.1798,-0.0513,0.988
17:20:05:675,0.9093,0.1696,-0.0075,0.925
17:20:05:681,0.8531,0.1625,0.0558,0.870
17:20:05:686,0.8096,0.1552,0.1230,0.833
17:20:05:690,0.7754,0.1505,0.1853,0.811
17:20:05:695,0.7431,0.1498,0.2337,0.793
17:20:05:703,0.7135,0.1495,0.2689,0.777
17:20:05:707,0.6871,0.1476,0.2912,0.761
17:20:05:711,0.6683,0.1459,0.3029,0.748
17:20:05:721,0.6527,0.1424,0.3080,0.736
17:20:05:725,0.6358,0.1361,0.3122,0.721
17:20:05:727,0.6194,0.1273,0.3166,0.707
17:20:05:738,0.6089,0.1180,0.3242,0.700
17:20:05:742,0.6062,0.1082,0.3352,0.701
17:20:05:743,0.6121,0.0994,0.3432,0.709
17:20:05:746,0.6275,0.0904,0.3437,0.721
17:20:05:751,0.6524,0.0791,0.3356,0.738
17:20:05:755,0.6869,0.0686,0.3195,0.761
17:20:05:773,0.7272,0.0650,0.2960,0.788
17:20:05:776,0.7678,0.0679,0.2694,0.817
17:20:05:776,0.8045,0.0711,0.2459,0.844
17:20:05:777,0.8362,0.0716,0.2283,0.870
17:20:05:787,0.8641,0.0694,0.2132,0.893
17:20:05:788,0.8868,0.0691,0.2017,0.912
17:20:05:790,0.9025,0.0752,0.1926,0.926
17:20:05:795,0.9115,0.0840,0.1841,0.934
17:20:05:801,0.9167,0.0911,0.1743,0.938
17:20:05:806,0.9186,0.0928,0.1631,0.938
17:20:05:811,0.9150,0.1092,0.1486,0.933
17:20:05:816,0.9071,0.1307,0.1335,0.926
17:20:05:821,0.8966,0.1405,0.1232,0.916
17:20:05:826,0.8846,0.1588,0.1205,0.907
17:20:05:831,0.8736,0.1769,0.1298,0.901
17:20:05:836,0.8636,0.1879,0.1457,0.896
17:20:05:842,0.8536,0.1940,0.1618,0.890
17:20:05:846,0.8433,0.2021,0.1780,0.885
17:20:05:851,0.8326,0.2119,0.1919,0.880
17:20:05:856,0.8262,0.2199,0.2010,0.878
17:20:05:865,0.8248,0.2216,0.2014,0.877
17:20:05:866,0.8294,0.2187,0.1985,0.880
17:20:05:871,0.8289,0.2155,0.1858,0.876
17:20:05:876,0.8211,0.2119,0.1579,0.863
