time,gFx,gFy,gFz,TgF
17:17:17:939,1.4486,0.2104,0.3413,1.503
17:17:17:943,1.4764,0.2534,0.4041,1.552
17:17:17:950,1.5106,0.2764,0.4662,1.605
17:17:17:953,1.5407,0.2964,0.5155,1.652
17:17:17:959,1.5581,0.3055,0.5319,1.674
17:17:17:964,1.5625,0.3048,0.5063,1.670
17:17:17:968,1.5463,0.2940,0.4429,1.635
17:17:17:973,1.5084,0.2612,0.3743,1.576
17:17:17:979,1.4872,0.2155,0.3332,1.539
17:17:17:983,1.4381,0.1882,0.2890,1.479
17:17:17:988,1.3818,0.1710,0.2332,1.412
17:17:17:993,1.3219,0.1270,0.1895,1.341
17:17:17:999,1.2635,0.0931,0.1577,1.277
17:17:18:004,1.2068,0.0615,0.1401,1.216
17:17:18:009,1.1567,0.0254,0.1372,1.165
17:17:18:015,1.0966,0.0166,0.1144,1.103
17:17:18:020,1.0528,-0.0018,0.1205,1.060
17:17:18:028,0.9966,0.0134,0.1103,1.003
17:17:18:034,0.9511,0.0293,0.1335,0.961
17:17:18:035,0.9118,0.0586,0.1621,0.928
17:17:18:042,0.8810,0.0921,0.1917,0.906
17:17:18:044,0.8722,0.1097,0.2259,0.908
17:17:18:049,0.8807,0.1202,0.2562,0.925
17:17:18:054,0.8710,0.1424,0.2758,0.925
17:17:18:060,0.8536,0.1654,0.2946,0.918
17:17:18:064,0.8370,0.1842,0.3048,0.910
17:17:18:069,0.8074,0.2077,0.3022,0.887
17:17:18:076,0.7771,0.2282,0.2997,0.864
17:17:18:080,0.7419,0.2410,0.2965,0.835
17:17:18:084,0.7121,0.2480,0.2882,0.807
17:17:18:091,0.6947,0.2549,0.2731,0.789
17:17:18:094,0.6876,0.2502,0.2445,0.772
17:17:18:099,0.7153,0.2639,0.2398,0.799
17:17:18:104,0.7294,0.2979,0.2660,0.832
17:17:18:109,0.6893,0.2984,0.2586,0.794
17:17:18:114,0.6686,0.2920,0.2523,0.772
17:17:18:119,0.6935,0.2766,0.2511,0.788
17:17:18:127,0.7194,0.2605,0.2369,0.801
17:17:18:132,0.7177,0.2586,0.2112,0.792
17:17:18:134,0.7072,0.2534,0.1948,0.776
17:17:18:143,0.6962,0.2331,0.1924,0.759
17:17:18:144,0.6847,0.2102,0.1953,0.742
17:17:18:149,0.6669,0.1918,0.1963,0.721
17:17:18:154,0.6500,0.1681,0.1997,0.700
17:17:18:160,0.6429,0.1422,0.1983,0.688
17:17:18:165,0.6331,0.1278,0.1929,0.674
17:17:18:169,0.6253,0.1202,0.1851,0.663
17:17:18:174,0.6182,0.1126,0.1758,0.653
17:17:18:180,0.6104,0.1053,0.1677,0.642
17:17:18:184,0.6035,0.0945,0.1640,0.633
17:17:18:190,0.5987,0.0784,0.1636,0.626
17:17:18:194,0.5918,0.0676,0.1626,0.617
17:17:18:200,0.5855,0.0618,0.1623,0.611
17:17:18:205,0.5742,0.0581,0.1633,0.600
17:17:18:209,0.5569,0.0562,0.1682,0.584
17:17:18:215,0.5532,0.0505,0.1807,0.584
17:17:18:220,0.5583,0.0439,0.1936,0.593
17:17:18:227,0.5681,0.0373,0.1944,0.602
17:17:18:236,0.5764,0.0329,0.1948,0.609
17:17:18:236,0.5762,0.0354,0.2000,0.611
17:17:18:240,0.5732,0.0383,0.2022,0.609
17:17:18:245,0.5715,0.0376,0.1997,0.607
17:17:18:250,0.5749,0.0364,0.2034,0.611
17:17:18:254,0.5989,0.0315,0.2161,0.637
17:17:18:261,0.6348,0.0300,0.2276,0.675
17:17:18:264,0.6764,0.0364,0.2276,0.715
17:17:18:270,0.7155,0.0459,0.2200,0.750
17:17:18:276,0.7483,0.0603,0.2252,0.784
17:17:18:280,0.7737,0.0789,0.2386,0.813
17:17:18:284,0.8020,0.0896,0.2560,0.847
17:17:18:291,0.8392,0.0862,0.2731,0.887
17:17:18:295,0.8683,0.0904,0.2760,0.916
17:17:18:300,0.8766,0.1075,0.2684,0.923
17:17:18:304,0.8646,0.1241,0.2476,0.908
17:17:18:310,0.8629,0.1334,0.2217,0.901
17:17:18:315,0.8634,0.1410,0.2007,0.898
17:17:18:320,0.8714,0.1542,0.1922,0.906
17:17:18:325,0.8954,0.1578,0.1897,0.929
17:17:18:331,0.9370,0.1537,0.1914,0.969
17:17:18:335,0.9814,0.1478,0.2024,1.013
17:17:18:341,1.0020,0.1537,0.2198,1.037
17:17:18:345,1.0049,0.1715,0.2359,1.046
17:17:18:350,1.0098,0.1992,0.2489,1.059
17:17:18:355,1.0071,0.2197,0.2579,1.063
17:17:18:361,1.0076,0.2344,0.2694,1.069
17:17:18:365,1.0149,0.2485,0.2797,1.082
17:17:18:370,1.0110,0.2600,0.2941,1.085
17:17:18:375,0.9951,0.2583,0.3070,1.073
17:17:18:381,0.9983,0.2779,0.3215,1.085
17:17:18:385,0.9856,0.3057,0.3158,1.079
17:17:18:391,0.9863,0.2916,0.2997,1.071
17:17:18:396,1.0044,0.2346,0.2706,1.066
17:17:18:401,1.0061,0.2190,0.2259,1.054
17:17:18:405,1.0015,0.2116,0.1826,1.040
17:17:18:411,1.0279,0.1918,0.1293,1.054
17:17:18:415,1.0751,0.1747,0.0812,1.092
17:17:18:421,1.1550,0.1002,0.0303,1.160
17:17:18:426,1.2073,0.0938,0.0164,1.211
17:17:18:430,1.2075,0.1527,0.0450,1.218
17:17:18:435,1.2242,0.1818,0.0868,1.241
17:17:18:441,1.2572,0.1992,0.1320,1.280
17:17:18:447,1.2738,0.1996,0.1631,1.300
17:17:18:452,1.2858,0.1784,0.1770,1.310
17:17:18:456,1.2755,0.1740,0.1814,1.300
17:17:18:462,1.2484,0.1830,0.1665,1.273
17:17:18:465,1.2383,0.1676,0.1205,1.255
17:17:18:470,1.2525,0.1256,0.0538,1.260
17:17:18:476,1.2902,0.0694,-0.0063,1.292
17:17:18:482,1.3439,0.0139,-0.0537,1.345
17:17:18:485,1.3938,-0.0277,-0.0999,1.398
17:17:18:491,1.4209,-0.0514,-0.0995,1.425
17:17:18:496,1.4625,-0.0890,-0.0469,1.466
17:17:18:501,1.5246,-0.1203,0.0653,1.531
17:17:18:507,1.5375,-0.1543,0.1017,1.549
17:17:18:512,1.5121,-0.1824,0.0814,1.525
17:17:18:516,1.4918,-0.2225,0.0521,1.509
17:17:18:522,1.4627,-0.2328,0.0479,1.482
17:17:18:526,1.4498,-0.2553,0.0861,1.475
17:17:18:531,1.3985,-0.2132,0.1262,1.420
17:17:18:536,1.3168,-0.1426,0.1557,1.334
17:17:18:542,1.2525,-0.0851,0.1988,1.271
17:17:18:548,1.2139,-0.0401,0.2689,1.244
17:17:18:552,1.1821,0.0021,0.3574,1.235
17:17:18:557,1.1589,0.0410,0.4539,1.245
17:17:18:562,1.1271,0.0703,0.5532,1.258
17:17:18:566,1.0800,0.0948,0.6409,1.259
17:17:18:571,1.0384,0.1156,0.6901,1.252
17:17:18:577,1.0081,0.1297,0.6891,1.228
17:17:18:583,0.9844,0.1432,0.6571,1.192
17:17:18:586,0.9489,0.1520,0.5872,1.126
17:17:18:591,0.9308,0.1383,0.5190,1.075
17:17:18:596,0.9282,0.1121,0.4483,1.037
17:17:18:601,0.9115,0.0826,0.3875,0.994
17:17:18:606,0.8854,0.0447,0.3635,0.958
17:17:18:612,0.9040,0.0166,0.3259,0.961
17:17:18:616,0.9282,0.0034,0.2689,0.966
17:17:18:622,0.9487,-0.0091,0.2110,0.972
17:17:18:626,0.9577,-0.0191,0.1660,0.972
17:17:18:632,0.9700,-0.0291,0.1433,0.981
17:17:18:637,0.9785,-0.0321,0.1359,0.988
17:17:18:642,0.9746,-0.0392,0.1391,0.985
17:17:18:647,0.9646,-0.0450,0.1462,0.977
17:17:18:651,0.9602,-0.0595,0.1457,0.973
17:17:18:657,0.9616,-0.0673,0.1379,0.974
17:17:18:663,0.9565,-0.0785,0.1376,0.970
17:17:18:666,0.9506,-0.0907,0.1367,0.965
17:17:18:672,0.9301,-0.0942,0.1445,0.946
17:17:18:677,0.9132,-0.1091,0.1628,0.934
17:17:18:682,0.8908,-0.1247,0.1907,0.919
17:17:18:686,0.8661,-0.1372,0.2112,0.902
17:17:18:691,0.8443,-0.1435,0.2164,0.883
17:17:18:696,0.8331,-0.1445,0.2100,0.871
17:17:18:703,0.8208,-0.1494,0.1995,0.858
17:17:18:707,0.8169,-0.1558,0.1870,0.852
17:17:18:712,0.8069,-0.1477,0.1856,0.841
17:17:18:717,0.7874,-0.1638,0.1733,0.823
17:17:18:725,0.7725,-0.1399,0.1694,0.803
17:17:18:727,0.7434,-0.1435,0.1604,0.774
17:17:18:732,0.7233,-0.1484,0.1528,0.754
17:17:18:737,0.7206,-0.1257,0.1526,0.747
17:17:18:743,0.7140,-0.1059,0.1616,0.740
17:17:18:747,0.7128,-0.0915,0.1812,0.741
17:17:18:753,0.7172,-0.0658,0.2083,0.750
17:17:18:757,0.7263,-0.0365,0.2181,0.759
17:17:18:763,0.7358,-0.0162,0.2178,0.768
17:17:18:767,0.7382,-0.0010,0.2193,0.770
17:17:18:772,0.7319,0.0104,0.2205,0.764
17:17:18:777,0.7258,0.0205,0.2354,0.763
17:17:18:783,0.7250,0.0351,0.2511,0.768
17:17:18:787,0.7013,0.0361,0.2611,0.749
17:17:18:793,0.6781,0.0236,0.2838,0.735
17:17:18:797,0.6808,0.0346,0.2682,0.733
17:17:18:803,0.6688,0.0488,0.2146,0.704
17:17:18:807,0.6583,0.0696,0.1587,0.681
17:17:18:812,0.6573,0.0760,0.1242,0.673
17:17:18:817,0.6632,0.0674,0.1120,0.676
17:17:18:822,0.6522,0.0610,0.1105,0.664
17:17:18:827,0.6155,0.0720,0.1105,0.630
17:17:18:833,0.5757,0.0752,0.1086,0.591
17:17:18:837,0.5461,0.0801,0.1081,0.562
17:17:18:844,0.5424,0.0870,0.1115,0.561
17:17:18:847,0.5534,0.0813,0.1183,0.572
17:17:18:852,0.5842,0.0716,0.1354,0.604
17:17:18:857,0.6380,0.0684,0.1599,0.661
17:17:18:863,0.6857,0.0569,0.1797,0.711
17:17:18:867,0.7221,0.0471,0.1995,0.751
17:17:18:872,0.7497,0.0415,0.2215,0.783
17:17:18:879,0.7727,0.0368,0.2450,0.811
17:17:18:883,0.7962,0.0322,0.2608,0.838
17:17:18:887,0.8226,0.0229,0.2662,0.865
17:17:18:894,0.8538,0.0102,0.2674,0.895
17:17:18:897,0.8861,-0.0042,0.2467,0.920
17:17:18:903,0.9128,-0.0186,0.2014,0.935
17:17:18:908,0.9267,-0.0335,0.1565,0.940
17:17:18:913,0.9360,-0.0526,0.1303,0.946
17:17:18:917,0.9462,-0.0749,0.1254,0.957
17:17:18:923,0.9648,-0.0937,0.1301,0.978
17:17:18:927,0.9778,-0.1008,0.1376,0.993
17:17:18:932,0.9773,-0.0934,0.1516,0.993
17:17:18:938,0.9770,-0.0817,0.1746,0.996
17:17:18:943,0.9927,-0.0751,0.2078,1.017
17:17:18:948,1.0201,-0.0678,0.2520,1.053
17:17:18:953,1.0504,-0.0599,0.2870,1.091
17:17:18:958,1.0817,-0.0580,0.2929,1.122
17:17:18:963,1.1149,-0.0636,0.2672,1.148
17:17:18:968,1.1464,-0.0687,0.2181,1.169
17:17:18:975,1.1760,-0.0692,0.1579,1.189
17:17:18:978,1.1997,-0.0621,0.0993,1.205
17:17:18:983,1.2159,-0.0497,0.0570,1.218
17:17:18:988,1.2229,-0.0345,0.0350,1.224
17:17:18:993,1.2210,-0.0140,0.0230,1.221
17:17:18:998,1.2149,0.0073,0.0152,1.215
17:17:19:004,1.2156,-0.0130,-0.0019,1.216
17:17:19:009,1.2225,0.0144,-0.0159,1.223
17:17:19:014,1.2195,0.0254,-0.0129,1.220
17:17:19:018,1.2205,0.0298,0.0120,1.221
17:17:19:024,1.2437,0.0628,0.0489,1.246
17:17:19:028,1.2748,0.1036,0.0944,1.282
17:17:19:033,1.3149,0.1451,0.1513,1.331
17:17:19:048,1.3633,0.1845,0.2186,1.393
17:17:19:049,1.4163,0.2209,0.2926,1.463
17:17:19:049,1.4698,0.2517,0.3755,1.538
17:17:19:062,1.5214,0.2784,0.4549,1.612
17:17:19:063,1.5718,0.2967,0.5173,1.681
17:17:19:068,1.6167,0.3165,0.5488,1.736
17:17:19:068,1.6424,0.3387,0.5334,1.760
17:17:19:074,1.6642,0.3268,0.4779,1.762
17:17:19:078,1.6695,0.3211,0.4097,1.749
17:17:19:084,1.6466,0.3378,0.3503,1.717
17:17:19:089,1.5991,0.3475,0.3117,1.666
17:17:19:094,1.5520,0.3089,0.2809,1.607
17:17:19:099,1.5009,0.2422,0.2447,1.540
17:17:19:104,1.4385,0.1872,0.2049,1.465
17:17:19:109,1.3601,0.1537,0.1689,1.379
17:17:19:114,1.2897,0.1283,0.1460,1.304
17:17:19:119,1.2254,0.0997,0.1340,1.237
17:17:19:124,1.1853,0.0684,0.1330,1.195
17:17:19:128,1.1479,0.0403,0.1181,1.155
17:17:19:134,1.1093,0.0188,0.0949,1.113
17:17:19:138,1.0692,0.0041,0.0858,1.073
17:17:19:144,1.0274,-0.0023,0.0998,1.032
17:17:19:148,0.9844,-0.0296,0.1095,0.991
17:17:19:154,0.9348,-0.0548,0.1112,0.943
17:17:19:159,0.8942,-0.0670,0.1284,0.906
17:17:19:164,0.8563,-0.0663,0.1675,0.875
17:17:19:169,0.8213,-0.0580,0.1990,0.847
17:17:19:174,0.7957,-0.0421,0.2242,0.828
17:17:19:179,0.7871,-0.0514,0.2442,0.826
17:17:19:184,0.7822,-0.0438,0.2611,0.826
17:17:19:190,0.7776,-0.0086,0.2731,0.824
17:17:19:194,0.7703,-0.0030,0.2652,0.815
17:17:19:200,0.7412,-0.0040,0.2476,0.781
17:17:19:205,0.7219,0.0180,0.2376,0.760
17:17:19:209,0.7052,0.0412,0.2337,0.744
17:17:19:215,0.6837,0.0571,0.2425,0.728
17:17:19:219,0.6632,0.0733,0.2596,0.716
17:17:19:226,0.6490,0.0938,0.2753,0.711
17:17:19:230,0.6378,0.1168,0.2826,0.707
17:17:19:235,0.6297,0.1366,0.2787,0.702
17:17:19:244,0.6233,0.1527,0.2704,0.696
17:17:19:245,0.6192,0.1657,0.2643,0.693
17:17:19:252,0.6197,0.1750,0.2579,0.694
17:17:19:254,0.6224,0.1801,0.2511,0.695
17:17:19:259,0.6231,0.1842,0.2420,0.693
17:17:19:264,0.6214,0.1886,0.2325,0.690
17:17:19:270,0.6182,0.1952,0.2300,0.688
17:17:19:276,0.6145,0.2028,0.2327,0.688
17:17:19:279,0.6128,0.2060,0.2450,0.691
17:17:19:285,0.6035,0.2214,0.2613,0.694
17:17:19:290,0.5933,0.2275,0.2677,0.689
17:17:19:295,0.6004,0.1982,0.2564,0.682
17:17:19:299,0.5999,0.2087,0.2357,0.677
17:17:19:306,0.5933,0.2297,0.2144,0.671
17:17:19:310,0.5940,0.2231,0.2002,0.665
17:17:19:315,0.6045,0.1984,0.1890,0.664
17:17:19:320,0.6158,0.1798,0.1755,0.665
