time,gFx,gFy,gFz,TgF
17:17:59:349,0.9189,0.1129,0.1926,0.946
17:17:59:355,0.9260,0.1143,0.1995,0.954
17:17:59:359,0.9335,0.1116,0.2090,0.963
17:17:59:364,0.9348,0.1109,0.2154,0.966
17:17:59:369,0.9291,0.1141,0.2173,0.961
17:17:59:375,0.9255,0.1141,0.2164,0.957
17:17:59:380,0.9333,0.1065,0.2159,0.964
17:17:59:392,0.9460,0.1014,0.2137,0.975
17:17:59:393,0.9577,0.0945,0.2142,0.986
17:17:59:395,0.9692,0.0852,0.2195,0.997
17:17:59:401,0.9797,0.0816,0.2261,1.009
17:17:59:406,0.9839,0.0801,0.2281,1.013
17:17:59:412,0.9829,0.0769,0.2249,1.011
17:17:59:415,0.9790,0.0701,0.2173,1.005
17:17:59:420,0.9729,0.0637,0.2024,0.996
17:17:59:425,0.9624,0.0581,0.1853,0.982
17:17:59:429,0.9516,0.0486,0.1714,0.968
17:17:59:435,0.9450,0.0307,0.1567,0.958
17:17:59:440,0.9384,0.0112,0.1416,0.949
17:17:59:445,0.9262,0.0070,0.1266,0.935
17:17:59:450,0.9081,0.0060,0.1152,0.915
17:17:59:456,0.8871,-0.0023,0.1088,0.894
17:17:59:461,0.8727,-0.0115,0.1056,0.879
17:17:59:465,0.8600,-0.0169,0.1024,0.866
17:17:59:469,0.8482,-0.0196,0.1022,0.855
17:17:59:476,0.8384,-0.0199,0.1015,0.845
17:17:59:480,0.8260,-0.0159,0.1098,0.833
17:17:59:492,0.8123,-0.0125,0.1257,0.822
17:17:59:494,0.8084,-0.0101,0.1442,0.821
17:17:59:496,0.8204,-0.0067,0.1631,0.836
17:17:59:500,0.8380,-0.0042,0.1765,0.856
17:17:59:508,0.8568,-0.0020,0.1799,0.875
17:17:59:511,0.8670,0.0065,0.1792,0.885
17:17:59:520,0.8705,0.0148,0.1768,0.888
17:17:59:522,0.8695,0.0178,0.1672,0.886
17:17:59:525,0.8636,0.0144,0.1530,0.877
17:17:59:530,0.8568,0.0075,0.1357,0.867
17:17:59:536,0.8607,0.0014,0.1489,0.873
17:17:59:540,0.8580,-0.0045,0.1819,0.877
17:17:59:546,0.8512,-0.0035,0.2117,0.877
17:17:59:551,0.8384,-0.0040,0.2281,0.869
17:17:59:556,0.8189,-0.0091,0.2298,0.851
17:17:59:562,0.7974,-0.0118,0.2232,0.828
17:17:59:566,0.7788,-0.0145,0.2176,0.809
17:17:59:570,0.7671,-0.0177,0.2129,0.796
17:17:59:576,0.7519,-0.0115,0.2014,0.779
17:17:59:581,0.7346,-0.0008,0.1851,0.758
17:17:59:592,0.7297,-0.0010,0.1870,0.753
17:17:59:593,0.7429,-0.0103,0.2110,0.772
17:17:59:596,0.7617,-0.0169,0.2286,0.795
17:17:59:601,0.7834,-0.0181,0.2374,0.819
17:17:59:605,0.8098,-0.0194,0.2533,0.849
17:17:59:610,0.8186,-0.0159,0.2694,0.862
17:17:59:623,0.8189,-0.0037,0.2916,0.869
17:17:59:624,0.8240,0.0073,0.3073,0.879
17:17:59:625,0.8191,0.0227,0.3212,0.880
17:17:59:630,0.8133,0.0376,0.3249,0.877
17:17:59:638,0.8094,0.0476,0.3229,0.873
17:17:59:640,0.8086,0.0503,0.3220,0.872
17:17:59:646,0.8299,0.0552,0.3215,0.892
17:17:59:653,0.8548,0.0530,0.3122,0.912
17:17:59:656,0.8575,0.0449,0.3044,0.911
17:17:59:661,0.8886,0.0503,0.2938,0.937
17:17:59:665,0.8925,0.0437,0.2682,0.933
17:17:59:671,0.8881,0.0432,0.2452,0.922
17:17:59:679,0.8964,0.0361,0.2347,0.927
17:17:59:681,0.8917,0.0332,0.2371,0.923
17:17:59:696,0.8844,0.0476,0.2303,0.915
17:17:59:697,0.8734,0.0454,0.2183,0.901
17:17:59:698,0.8211,0.0161,0.1953,0.844
17:17:59:701,0.8098,0.0170,0.2022,0.835
17:17:59:706,0.8360,0.0349,0.2014,0.861
17:17:59:710,0.8345,0.0276,0.2146,0.862
17:17:59:722,0.8367,0.0190,0.2652,0.878
17:17:59:723,0.8805,0.0290,0.3132,0.935
17:17:59:727,0.8956,0.0266,0.3178,0.951
17:17:59:731,0.8778,0.0219,0.2880,0.924
17:17:59:737,0.8734,0.0148,0.2354,0.905
17:17:59:742,0.8851,-0.0020,0.1618,0.900
17:17:59:746,0.8898,-0.0311,0.0907,0.895
17:17:59:752,0.9233,-0.0218,0.0976,0.929
17:17:59:757,0.9656,0.0092,0.1728,0.981
17:17:59:761,0.9668,0.0263,0.2450,0.998
17:17:59:767,0.9450,0.0354,0.2254,0.972
17:17:59:771,0.9245,0.0799,0.1670,0.943
17:17:59:777,0.9088,0.0843,0.1462,0.924
17:17:59:781,0.9137,0.0496,0.1606,0.929
17:17:59:787,0.9206,0.0273,0.1787,0.938
17:17:59:791,0.8873,0.0799,0.2041,0.914
17:17:59:797,0.8507,0.0987,0.2472,0.891
17:17:59:805,0.8612,0.0713,0.2968,0.914
17:17:59:810,0.8930,0.0535,0.3171,0.949
17:17:59:811,0.9098,0.0603,0.3200,0.966
17:17:59:820,0.9450,0.0476,0.3222,1.000
17:17:59:821,1.0022,0.0254,0.3149,1.051
17:17:59:827,1.0531,0.0178,0.2926,1.093
17:17:59:832,1.0966,0.0256,0.2897,1.134
17:17:59:838,1.1442,0.0332,0.2980,1.183
17:17:59:841,1.1809,0.0559,0.3190,1.225
17:17:59:846,1.1899,0.0752,0.3821,1.252
17:17:59:852,1.2085,0.0896,0.3437,1.260
17:17:59:857,1.2041,0.1072,0.2574,1.236
17:17:59:861,1.1836,0.1116,0.1748,1.202
17:17:59:867,1.1606,0.1156,0.1274,1.173
17:17:59:872,1.1320,0.1239,0.1198,1.145
17:17:59:878,1.1137,0.1295,0.1235,1.128
17:17:59:883,1.1095,0.1341,0.1237,1.124
17:17:59:887,1.1218,0.1412,0.1225,1.137
17:17:59:892,1.1499,0.1442,0.1274,1.166
17:17:59:897,1.1843,0.1417,0.1438,1.201
17:17:59:904,1.2264,0.1283,0.1677,1.244
17:17:59:908,1.2723,0.1217,0.1914,1.292
17:17:59:912,1.3007,0.1143,0.2173,1.324
17:17:59:920,1.3393,0.1072,0.2464,1.366
17:17:59:923,1.3738,0.1141,0.2692,1.405
17:17:59:927,1.3772,0.0980,0.2882,1.410
17:17:59:937,1.4026,0.1182,0.2978,1.439
17:17:59:938,1.4126,0.1248,0.2948,1.448
17:17:59:942,1.4202,0.0992,0.2902,1.453
17:17:59:947,1.4219,0.0850,0.2736,1.450
17:17:59:954,1.4046,0.0850,0.2508,1.429
17:17:59:958,1.3831,0.0728,0.2344,1.405
17:17:59:963,1.3474,0.0662,0.2080,1.365
17:17:59:971,1.3200,0.0518,0.1882,1.334
17:17:59:972,1.3012,0.0403,0.1719,1.313
17:17:59:977,1.2809,0.0444,0.1662,1.292
17:17:59:982,1.2625,0.0542,0.1887,1.278
17:17:59:992,1.2469,0.0669,0.2222,1.268
17:17:59:993,1.2232,0.0894,0.2464,1.251
17:17:59:998,1.1948,0.1114,0.2736,1.231
17:18:00:004,1.1723,0.1307,0.3000,1.217
17:18:00:007,1.1489,0.1510,0.3122,1.200
17:18:00:012,1.1218,0.1833,0.3070,1.177
17:18:00:018,1.1012,0.1994,0.3002,1.159
17:18:00:023,1.0668,0.2287,0.2846,1.127
17:18:00:028,1.0408,0.2502,0.2652,1.103
17:18:00:032,1.0269,0.2605,0.2547,1.090
17:18:00:038,0.9959,0.2693,0.2450,1.060
17:18:00:042,0.9824,0.2451,0.2440,1.042
17:18:00:047,0.9641,0.2463,0.2435,1.024
17:18:00:054,0.9284,0.2478,0.2440,0.991
17:18:00:059,0.9445,0.1977,0.2606,1.000
17:18:00:062,0.9404,0.1728,0.2596,0.991
17:18:00:067,0.9091,0.1842,0.2410,0.958
17:18:00:081,0.9013,0.1681,0.2330,0.946
17:18:00:082,0.9084,0.1349,0.2276,0.946
17:18:00:087,0.8954,0.1222,0.2105,0.928
17:18:00:088,0.8790,0.1107,0.1975,0.908
17:18:00:093,0.8722,0.0945,0.1873,0.897
17:18:00:099,0.8553,0.0862,0.1755,0.877
17:18:00:105,0.8138,0.0928,0.1721,0.837
17:18:00:108,0.7988,0.0921,0.1821,0.825
17:18:00:112,0.8309,0.0735,0.1821,0.854
17:18:00:120,0.8712,0.0598,0.1948,0.895
17:18:00:122,0.9404,0.0610,0.1980,0.963
17:18:00:128,1.0504,0.0740,0.1973,1.071
17:18:00:133,1.0325,0.1461,0.2352,1.069
17:18:00:138,0.7905,0.1735,0.2841,0.858
17:18:00:143,0.5845,0.0268,0.3127,0.663
17:18:00:148,0.5903,-0.0485,0.3026,0.665
17:18:00:153,0.6649,-0.0018,0.2454,0.709
17:18:00:159,0.6781,0.0642,0.1968,0.709
17:18:00:163,0.6449,0.1119,0.2071,0.686
17:18:00:170,0.6304,0.1253,0.2604,0.693
17:18:00:173,0.6275,0.1454,0.2919,0.707
17:18:00:178,0.6571,0.1356,0.2943,0.733
17:18:00:188,0.7011,0.1268,0.2770,0.764
17:18:00:189,0.7304,0.1493,0.2572,0.789
17:18:00:193,0.7402,0.1872,0.2608,0.807
17:18:00:202,0.7343,0.2351,0.3024,0.828
17:18:00:203,0.7407,0.2312,0.3498,0.851
17:18:00:208,0.7617,0.1948,0.3699,0.869
17:18:00:213,0.7615,0.2038,0.3640,0.868
17:18:00:219,0.7527,0.2297,0.3557,0.864
17:18:00:223,0.7490,0.2292,0.3454,0.856
17:18:00:229,0.7583,0.1830,0.3242,0.845
17:18:00:235,0.7629,0.1324,0.2831,0.824
17:18:00:239,0.7441,0.1080,0.2308,0.787
17:18:00:243,0.7123,0.1048,0.1907,0.745
17:18:00:248,0.6854,0.0997,0.1692,0.713
17:18:00:253,0.6537,0.0953,0.1570,0.679
17:18:00:258,0.6260,0.0872,0.1533,0.650
17:18:00:263,0.6035,0.0804,0.1504,0.627
17:18:00:268,0.5874,0.0747,0.1486,0.611
17:18:00:273,0.5811,0.0659,0.1526,0.604
17:18:00:279,0.5789,0.0537,0.1594,0.603
17:18:00:288,0.5847,0.0427,0.1694,0.610
17:18:00:289,0.5955,0.0408,0.1721,0.621
17:18:00:293,0.6077,0.0425,0.1741,0.634
17:18:00:299,0.6236,0.0408,0.1904,0.653
17:18:00:307,0.6478,0.0368,0.2122,0.683
17:18:00:309,0.6791,0.0410,0.2222,0.716
17:18:00:313,0.7079,0.0510,0.2222,0.744
17:18:00:326,0.7211,0.0527,0.2359,0.761
17:18:00:327,0.7255,0.0510,0.2682,0.775
17:18:00:328,0.7355,0.0654,0.2931,0.794
17:18:00:334,0.7612,0.0789,0.2990,0.822
17:18:00:339,0.8025,0.0877,0.2951,0.860
17:18:00:344,0.8372,0.0970,0.2882,0.891
17:18:00:349,0.8563,0.1011,0.2904,0.910
17:18:00:356,0.8724,0.1097,0.2919,0.926
17:18:00:361,0.8893,0.1270,0.2929,0.945
17:18:00:364,0.8920,0.1434,0.2941,0.950
17:18:00:369,0.8741,0.1549,0.2960,0.936
17:18:00:373,0.8553,0.1618,0.3085,0.924
17:18:00:380,0.8499,0.1637,0.3278,0.926
17:18:00:390,0.8526,0.1698,0.3513,0.938
17:18:00:392,0.8619,0.1847,0.3640,0.954
17:18:00:396,0.8732,0.2028,0.3618,0.967
17:18:00:404,0.8996,0.2226,0.3628,0.995
17:18:00:405,0.9216,0.2424,0.3608,1.019
17:18:00:408,0.9274,0.2637,0.3596,1.029
17:18:00:414,0.9018,0.2891,0.3623,1.014
17:18:00:419,0.8773,0.2700,0.3457,0.981
17:18:00:424,0.8746,0.2170,0.3144,0.954
17:18:00:429,0.8810,0.1596,0.2777,0.937
17:18:00:434,0.8622,0.1781,0.2616,0.918
17:18:00:439,0.8416,0.2143,0.2657,0.908
17:18:00:444,0.8475,0.2148,0.2740,0.916
17:18:00:451,0.8727,0.1723,0.2762,0.931
17:18:00:454,0.9044,0.0992,0.2655,0.948
17:18:00:460,0.9208,0.0725,0.2474,0.956
17:18:00:465,0.9147,0.1060,0.2320,0.950
17:18:00:469,0.9211,0.1297,0.2181,0.955
17:18:00:474,0.9433,0.1395,0.2019,0.975
17:18:00:480,0.9707,0.1439,0.1860,0.999
17:18:00:488,0.9946,0.1473,0.1650,1.019
17:18:00:492,1.0254,0.1466,0.1506,1.047
17:18:00:494,1.0426,0.1581,0.1477,1.065
17:18:00:504,1.0611,0.1754,0.1582,1.087
17:18:00:505,1.0836,0.1850,0.1719,1.113
17:18:00:509,1.1108,0.2004,0.1882,1.144
17:18:00:515,1.1672,0.2124,0.2139,1.206
17:18:00:520,1.2440,0.2109,0.2371,1.284
17:18:00:524,1.3102,0.2070,0.2584,1.351
17:18:00:530,1.3540,0.2070,0.2743,1.397
17:18:00:535,1.3706,0.2180,0.2772,1.415
17:18:00:540,1.3760,0.2282,0.2577,1.418
17:18:00:544,1.3723,0.1713,0.2102,1.399
17:18:00:552,1.3351,0.1510,0.1802,1.356
17:18:00:555,1.2794,0.1542,0.1684,1.300
17:18:00:562,1.2095,0.1754,0.1535,1.232
17:18:00:570,1.1376,0.1740,0.1032,1.155
17:18:00:571,1.1098,0.1124,0.0203,1.116
17:18:00:575,1.1371,0.0178,-0.0606,1.139
17:18:00:581,1.1662,-0.0245,-0.1085,1.172
17:18:00:587,1.1777,-0.0074,-0.0999,1.182
17:18:00:592,1.1953,0.0100,-0.0537,1.197
17:18:00:594,1.2159,0.0276,0.0039,1.216
17:18:00:603,1.2704,0.0239,0.0712,1.273
17:18:00:604,1.3395,0.0090,0.1411,1.347
17:18:00:609,1.3618,0.0650,0.2337,1.383
17:18:00:615,1.4112,0.0500,0.3019,1.444
17:18:00:620,1.4503,-0.0206,0.3222,1.486
17:18:00:625,1.4241,-0.0812,0.3146,1.461
17:18:00:631,1.3068,0.0329,0.3185,1.345
17:18:00:635,1.1457,0.2532,0.3403,1.222
17:18:00:641,1.1002,0.2996,0.3212,1.185
17:18:00:645,1.1335,0.2402,0.2860,1.193
17:18:00:650,1.1755,0.1957,0.2599,1.220
17:18:00:656,1.1951,0.1855,0.2496,1.235
17:18:00:661,1.2029,0.2104,0.2718,1.251
17:18:00:665,1.2203,0.2397,0.3200,1.284
17:18:00:670,1.2564,0.2351,0.3794,1.333
17:18:00:675,1.2933,0.1684,0.4241,1.371
17:18:00:682,1.3117,0.0899,0.4381,1.386
17:18:00:691,1.3009,0.0354,0.4305,1.371
17:18:00:692,1.2608,0.0024,0.4024,1.323
17:18:00:695,1.2117,-0.0128,0.3606,1.264
17:18:00:701,1.1196,0.0373,0.3156,1.164
17:18:00:705,1.0279,0.0945,0.2782,1.069
17:18:00:711,0.9858,0.1038,0.2599,1.025
17:18:00:715,0.9778,0.0821,0.2564,1.014
17:18:00:722,0.9673,0.0601,0.2501,1.001
17:18:00:728,0.9443,0.0442,0.2366,0.974
17:18:00:730,0.9274,0.0386,0.2212,0.954
17:18:00:738,0.9088,0.0383,0.2144,0.935
17:18:00:741,0.8895,0.0410,0.2112,0.915
17:18:00:745,0.8756,0.0393,0.2139,0.902
17:18:00:751,0.8670,0.0403,0.2212,0.896
17:18:00:755,0.8604,0.0454,0.2242,0.890
17:18:00:761,0.8563,0.0481,0.2198,0.885
17:18:00:765,0.8612,0.0425,0.2151,0.889
17:18:00:770,0.8702,0.0366,0.2134,0.897
17:18:00:775,0.8776,0.0346,0.2112,0.903
17:18:00:782,0.8795,0.0351,0.2061,0.904
17:18:00:787,0.8802,0.0342,0.1983,0.903
17:18:00:792,0.8824,0.0266,0.1885,0.903
17:18:00:796,0.8820,0.0109,0.1858,0.901
17:18:00:803,0.8719,-0.0025,0.1926,0.893
17:18:00:806,0.8553,-0.0064,0.1978,0.878
17:18:00:811,0.8355,-0.0020,0.1975,0.859
17:18:00:818,0.8221,-0.0035,0.1909,0.844
17:18:00:822,0.8125,-0.0071,0.1863,0.834
17:18:00:825,0.8032,-0.0069,0.1836,0.824
17:18:00:831,0.7922,-0.0086,0.1765,0.812
17:18:00:836,0.7812,-0.0137,0.1631,0.798
17:18:00:842,0.7764,-0.0267,0.1518,0.792
17:18:00:845,0.7754,-0.0433,0.1548,0.792
17:18:00:852,0.7632,-0.0485,0.1675,0.783
17:18:00:856,0.7507,-0.0560,0.1743,0.773
17:18:00:861,0.7514,-0.0695,0.1768,0.775
17:18:00:866,0.7549,-0.0753,0.1887,0.782
17:18:00:871,0.7575,-0.0717,0.2066,0.788
17:18:00:875,0.7641,-0.0661,0.2232,0.799
17:18:00:882,0.7768,-0.0631,0.2396,0.815
17:18:00:888,0.7993,-0.0670,0.2550,0.842
17:18:00:891,0.8228,-0.0678,0.2623,0.866
17:18:00:895,0.8394,-0.0683,0.2621,0.882
17:18:00:904,0.8465,-0.0658,0.2623,0.889
17:18:00:906,0.8585,-0.0646,0.2643,0.901
17:18:00:911,0.8663,-0.0653,0.2589,0.907
17:18:00:916,0.8626,-0.0617,0.2596,0.903
17:18:00:924,0.8558,-0.0570,0.2674,0.898
17:18:00:926,0.8514,-0.0524,0.2760,0.897
17:18:00:931,0.8446,-0.0445,0.2850,0.892
17:18:00:936,0.8353,-0.0338,0.2872,0.884
17:18:00:942,0.8272,-0.0274,0.2850,0.875
17:18:00:946,0.8201,-0.0213,0.2828,0.868
17:18:00:951,0.8050,-0.0106,0.2709,0.849
17:18:00:964,0.7803,-0.0008,0.2447,0.818
17:18:00:965,0.7563,0.0048,0.2183,0.787
17:18:00:967,0.7390,0.0097,0.2024,0.766
17:18:00:971,0.7289,0.0153,0.1941,0.754
17:18:00:976,0.7219,0.0236,0.1902,0.747
17:18:00:985,0.7118,0.0339,0.2002,0.740
17:18:00:986,0.6962,0.0454,0.2234,0.733
17:18:00:992,0.6808,0.0525,0.2528,0.728
17:18:00:996,0.6742,0.0566,0.2762,0.731
17:18:01:002,0.6752,0.0598,0.2850,0.735
17:18:01:007,0.6825,0.0618,0.2860,0.743
17:18:01:011,0.6947,0.0650,0.2982,0.759
17:18:01:017,0.7057,0.0681,0.3185,0.777
17:18:01:021,0.7106,0.0735,0.3330,0.788
17:18:01:026,0.7131,0.0801,0.3354,0.792
17:18:01:031,0.7150,0.0786,0.3246,0.789
17:18:01:038,0.7138,0.0738,0.3024,0.779
17:18:01:043,0.7145,0.0679,0.2806,0.771
17:18:01:047,0.7221,0.0596,0.2569,0.769
17:18:01:051,0.7370,0.0464,0.2318,0.774
17:18:01:057,0.7571,0.0310,0.2278,0.791
17:18:01:063,0.7768,0.0229,0.2523,0.817
17:18:01:072,0.7869,0.0258,0.2863,0.838
17:18:01:073,0.7927,0.0283,0.3119,0.852
17:18:01:077,0.8003,0.0239,0.3232,0.863
17:18:01:087,0.8050,0.0163,0.3114,0.863
17:18:01:088,0.8091,0.0058,0.2870,0.859
17:18:01:092,0.8125,-0.0049,0.2765,0.858
17:18:01:097,0.8140,-0.0093,0.2804,0.861
17:18:01:105,0.8164,-0.0079,0.2960,0.869
17:18:01:106,0.8272,-0.0035,0.3200,0.887
17:18:01:112,0.8494,-0.0008,0.3464,0.917
17:18:01:117,0.8773,0.0012,0.3672,0.951
17:18:01:122,0.9076,0.0026,0.3699,0.980
17:18:01:127,0.9460,-0.0023,0.3515,1.009
17:18:01:134,0.9942,-0.0076,0.3312,1.048
17:18:01:137,1.0423,-0.0071,0.3239,1.092
17:18:01:142,1.0866,-0.0018,0.3266,1.135
17:18:01:147,1.1298,0.0007,0.3371,1.179
17:18:01:153,1.1755,-0.0086,0.3246,1.220
17:18:01:159,1.2154,-0.0262,0.2794,1.247
17:18:01:162,1.2408,-0.0443,0.2088,1.259
17:18:01:167,1.2486,-0.0592,0.1298,1.257
17:18:01:172,1.2484,-0.0719,0.0597,1.252
17:18:01:178,1.2445,-0.0609,0.0318,1.246
17:18:01:184,1.2445,-0.0331,0.0770,1.247
17:18:01:188,1.2503,0.0004,0.1533,1.260
17:18:01:194,1.2723,0.0227,0.2132,1.290
17:18:01:198,1.2953,0.0537,0.2645,1.323
17:18:01:208,1.3268,0.0711,0.2806,1.358
17:18:01:209,1.3493,0.0755,0.2579,1.376
17:18:01:212,1.3532,0.0806,0.2107,1.372
17:18:01:218,1.3283,0.0901,0.1633,1.341
17:18:01:224,1.2938,0.1060,0.1286,1.305
17:18:01:227,1.2696,0.1261,0.1183,1.281
17:18:01:235,1.2601,0.1481,0.1408,1.277
17:18:01:237,1.2789,0.1679,0.1897,1.304
17:18:01:243,1.3124,0.1830,0.2476,1.348
17:18:01:248,1.3515,0.1960,0.3198,1.403
17:18:01:252,1.3916,0.2075,0.4043,1.464
17:18:01:257,1.4297,0.2180,0.4769,1.523
17:18:01:263,1.4625,0.2263,0.5234,1.570
17:18:01:270,1.4891,0.2278,0.5569,1.606
17:18:01:273,1.5084,0.2207,0.5828,1.632
17:18:01:278,1.5153,0.2104,0.5842,1.638
17:18:01:287,1.5040,0.1987,0.5075,1.600
17:18:01:288,1.4774,0.1882,0.4520,1.556
17:18:01:292,1.4491,0.1684,0.4324,1.522
17:18:01:297,1.4295,0.1319,0.4075,1.492
17:18:01:303,1.4038,0.1014,0.3608,1.453
17:18:01:307,1.3686,0.0813,0.3066,1.405
17:18:01:312,1.3371,0.0662,0.2633,1.364
17:18:01:317,1.3056,0.0549,0.2256,1.326
17:18:01:323,1.2645,0.0449,0.1929,1.280
17:18:01:328,1.2188,0.0383,0.1724,1.232
17:18:01:334,1.1767,0.0415,0.1636,1.189
17:18:01:337,1.1437,0.0496,0.1721,1.158
17:18:01:344,1.1125,0.0618,0.2107,1.134
17:18:01:348,1.0758,0.0791,0.2640,1.111
17:18:01:353,1.0372,0.0938,0.3117,1.087
17:18:01:358,1.0032,0.1031,0.3481,1.067
17:18:01:365,0.9744,0.1080,0.3733,1.049
17:18:01:368,0.9509,0.1119,0.3845,1.032
17:18:01:373,0.9357,0.1156,0.3877,1.019
17:18:01:378,0.9252,0.1187,0.3887,1.011
17:18:01:389,0.9115,0.1236,0.3860,0.998
17:18:01:390,0.8927,0.1283,0.3745,0.977
17:18:01:393,0.8756,0.1285,0.3579,0.955
17:18:01:398,0.8609,0.1244,0.3430,0.935
17:18:01:406,0.8455,0.1136,0.3310,0.915
17:18:01:408,0.8289,0.1002,0.3198,0.894
17:18:01:414,0.8174,0.0892,0.3002,0.875
17:18:01:418,0.8025,0.0833,0.2777,0.853
17:18:01:423,0.7869,0.0764,0.2582,0.832
17:18:01:429,0.7673,0.0747,0.2347,0.806
17:18:01:434,0.7553,0.0652,0.2178,0.789
17:18:01:438,0.7355,0.0679,0.2017,0.766
17:18:01:444,0.7187,0.0606,0.1870,0.745
17:18:01:449,0.6935,0.0686,0.1616,0.715
17:18:01:453,0.6832,0.0584,0.1489,0.702
17:18:01:459,0.6737,0.0515,0.1342,0.689
17:18:01:464,0.6593,0.0596,0.1166,0.672
17:18:01:469,0.6478,0.0508,0.1044,0.658
17:18:01:473,0.6402,0.0488,0.1054,0.651
17:18:01:479,0.6380,0.0615,0.1100,0.650
17:18:01:489,0.6326,0.0772,0.1254,0.650
17:18:01:495,0.6309,0.0906,0.1496,0.655
17:18:01:496,0.6400,0.1002,0.1714,0.670
17:18:01:508,0.6490,0.1090,0.1880,0.684
