time,gFx,gFy,gFz,TgF
16:10:12:039,0.9005,0.1539,0.2963,0.960
16:10:12:044,0.8724,0.1576,0.3207,0.943
16:10:12:049,0.8529,0.1574,0.3393,0.931
16:10:12:056,0.8397,0.1556,0.3528,0.924
16:10:12:059,0.8260,0.1549,0.3603,0.914
16:10:12:065,0.8157,0.1517,0.3625,0.905
16:10:12:070,0.8123,0.1451,0.3598,0.900
16:10:12:075,0.8116,0.1385,0.3559,0.897
16:10:12:079,0.8120,0.1346,0.3506,0.895
16:10:12:085,0.8111,0.1319,0.3435,0.891
16:10:12:089,0.8145,0.1302,0.3400,0.892
16:10:12:095,0.8182,0.1349,0.3393,0.896
16:10:12:099,0.8257,0.1332,0.3391,0.903
16:10:12:105,0.8377,0.1285,0.3388,0.913
16:10:12:109,0.8504,0.1283,0.3430,0.926
16:10:12:114,0.8575,0.1366,0.3569,0.939
16:10:12:120,0.8636,0.1503,0.3779,0.955
16:10:12:124,0.8714,0.1593,0.3963,0.970
16:10:12:129,0.8788,0.1640,0.4095,0.983
16:10:12:136,0.8859,0.1664,0.4129,0.991
16:10:12:143,0.8881,0.1686,0.4068,0.991
16:10:12:145,0.8834,0.1691,0.3972,0.983
16:10:12:149,0.8785,0.1718,0.3823,0.973
16:10:12:157,0.8793,0.1767,0.3633,0.968
16:10:12:160,0.8812,0.1801,0.3398,0.961
16:10:12:165,0.8746,0.1801,0.3122,0.946
16:10:12:170,0.8683,0.1798,0.2946,0.934
16:10:12:175,0.8663,0.1796,0.2865,0.930
16:10:12:180,0.8666,0.1784,0.2792,0.928
16:10:12:186,0.8683,0.1781,0.2657,0.925
16:10:12:191,0.8719,0.1786,0.2484,0.924
16:10:12:195,0.8739,0.1816,0.2352,0.923
16:10:12:200,0.8680,0.1872,0.2313,0.918
16:10:12:205,0.8551,0.1926,0.2320,0.907
16:10:12:209,0.8441,0.2023,0.2352,0.899
16:10:12:216,0.8421,0.2060,0.2450,0.901
16:10:12:222,0.8512,0.2031,0.2584,0.912
16:10:12:225,0.8592,0.1933,0.2694,0.921
16:10:12:230,0.8651,0.1825,0.2758,0.926
16:10:12:239,0.8680,0.1720,0.2770,0.927
16:10:12:240,0.8734,0.1630,0.2704,0.929
16:10:12:246,0.8864,0.1554,0.2520,0.935
16:10:12:250,0.9022,0.1515,0.2281,0.943
16:10:12:256,0.9130,0.1512,0.2142,0.950
16:10:12:260,0.9198,0.1525,0.2176,0.957
16:10:12:265,0.9250,0.1508,0.2337,0.966
16:10:12:270,0.9426,0.1473,0.2572,0.988
16:10:12:275,0.9660,0.1437,0.2645,1.012
16:10:12:279,0.9964,0.1434,0.2528,1.038
16:10:12:287,1.0306,0.1493,0.2178,1.064
16:10:12:290,1.0646,0.1637,0.1777,1.092
16:10:12:296,1.0993,0.1906,0.1462,1.125
16:10:12:301,1.1203,0.2260,0.1281,1.150
16:10:12:305,1.1240,0.2583,0.1308,1.161
16:10:12:310,1.1100,0.2852,0.1680,1.158
16:10:12:315,1.0873,0.3057,0.2364,1.154
16:10:12:322,1.0665,0.3211,0.3183,1.158
16:10:12:325,1.0521,0.3338,0.3987,1.174
16:10:12:330,1.0396,0.3441,0.4686,1.191
16:10:12:340,1.0294,0.3512,0.5165,1.204
16:10:12:342,1.0325,0.3663,0.5490,1.225
16:10:12:345,1.0460,0.3783,0.5686,1.249
16:10:12:350,1.0765,0.3832,0.5833,1.283
16:10:12:360,1.1147,0.3522,0.5845,1.307
16:10:12:366,1.1638,0.3035,0.5598,1.327
16:10:12:367,1.2249,0.2742,0.5114,1.355
16:10:12:370,1.2762,0.2637,0.4525,1.380
16:10:12:376,1.2985,0.2588,0.3916,1.381
16:10:12:380,1.2958,0.2546,0.3312,1.361
16:10:12:385,1.2870,0.2436,0.2682,1.337
16:10:12:390,1.2792,0.2256,0.2017,1.314
16:10:12:396,1.2689,0.2141,0.1345,1.294
16:10:12:400,1.2523,0.2150,0.0697,1.273
16:10:12:405,1.2337,0.2238,0.0110,1.254
16:10:12:410,1.2171,0.2344,-0.0352,1.240
16:10:12:416,1.1975,0.2473,-0.0701,1.225
16:10:12:421,1.1807,0.2578,-0.0921,1.212
16:10:12:426,1.1687,0.2593,-0.1017,1.201
16:10:12:430,1.1582,0.2551,-0.0999,1.190
16:10:12:438,1.1513,0.2493,-0.0892,1.181
16:10:12:441,1.1467,0.2405,-0.0823,1.175
16:10:12:446,1.1401,0.2410,-0.0821,1.168
16:10:12:450,1.1210,0.2478,-0.0951,1.152
16:10:12:456,1.0941,0.2546,-0.1188,1.130
16:10:12:460,1.0641,0.2612,-0.1457,1.105
16:10:12:466,1.0320,0.2644,-0.1716,1.079
16:10:12:471,0.9890,0.2654,-0.1889,1.041
16:10:12:476,0.9340,0.2632,-0.1845,0.988
16:10:12:481,0.8795,0.2498,-0.1586,0.928
16:10:12:486,0.8213,0.2260,-0.1180,0.860
16:10:12:491,0.7607,0.2004,-0.0831,0.791
16:10:12:496,0.7111,0.1786,-0.0596,0.736
16:10:12:502,0.6669,0.1598,-0.0513,0.688
16:10:12:508,0.6317,0.1339,-0.0577,0.648
16:10:12:511,0.6194,0.1129,-0.0779,0.634
16:10:12:516,0.6353,0.0958,-0.1105,0.652
16:10:12:522,0.6588,0.0711,-0.1459,0.678
16:10:12:528,0.6818,0.0466,-0.1721,0.705
16:10:12:532,0.7069,0.0298,-0.1840,0.731
16:10:12:539,0.7380,0.0219,-0.1804,0.760
16:10:12:542,0.7800,0.0234,-0.1623,0.797
16:10:12:547,0.8252,0.0295,-0.1373,0.837
16:10:12:552,0.8763,0.0415,-0.1105,0.884
16:10:12:557,0.9370,0.0593,-0.0897,0.943
16:10:12:561,0.9924,0.0760,-0.0816,0.999
16:10:12:567,1.0140,0.0855,-0.0706,1.020
16:10:12:571,1.0340,0.0982,-0.0491,1.040
16:10:12:576,1.0663,0.1077,-0.0359,1.072
16:10:12:581,1.0807,0.1222,-0.0308,1.088
16:10:12:586,1.0668,0.1500,-0.0127,1.077
16:10:12:591,1.0670,0.1556,0.0013,1.078
16:10:12:597,1.0697,0.1618,0.0093,1.082
16:10:12:602,1.0619,0.1820,0.0154,1.077
16:10:12:608,1.0406,0.2058,0.0159,1.061
16:10:12:611,1.0142,0.2287,0.0157,1.040
16:10:12:619,0.9841,0.2480,0.0191,1.015
16:10:12:623,0.9570,0.2625,0.0230,0.993
16:10:12:627,0.9382,0.2632,0.0176,0.975
16:10:12:633,0.9267,0.2622,0.0105,0.963
16:10:12:639,0.9184,0.2495,-0.0012,0.952
16:10:12:644,0.9052,0.2336,-0.0161,0.935
16:10:12:647,0.8910,0.2141,-0.0303,0.917
16:10:12:652,0.9000,0.1593,-0.0427,0.915
16:10:12:658,0.9101,0.1087,-0.0525,0.918
16:10:12:667,0.9071,0.0850,-0.0498,0.912
16:10:12:668,0.8854,0.0750,-0.0361,0.889
16:10:12:672,0.8624,0.0669,-0.0090,0.865
16:10:12:677,0.8338,0.0586,0.0218,0.836
16:10:12:682,0.8084,0.0505,0.0494,0.811
16:10:12:686,0.8015,0.0425,0.0682,0.806
16:10:12:691,0.7842,0.0344,0.0768,0.789
16:10:12:697,0.7756,0.0366,0.0870,0.781
16:10:12:701,0.8040,0.0393,0.0902,0.810
16:10:12:708,0.8612,0.0359,0.0783,0.865
16:10:12:712,0.9208,0.0371,0.0563,0.923
16:10:12:718,0.9519,0.0452,0.0369,0.954
16:10:12:723,0.9348,0.0569,0.0333,0.937
16:10:12:728,0.9120,0.0728,0.0538,0.917
16:10:12:733,0.9015,0.0845,0.0875,0.910
16:10:12:738,0.8993,0.0879,0.1257,0.912
16:10:12:745,0.8790,0.1141,0.1702,0.903
16:10:12:747,0.8086,0.1989,0.2281,0.863
16:10:12:752,0.8059,0.2106,0.2535,0.871
16:10:12:758,0.8504,0.1659,0.2435,0.900
16:10:12:762,0.8898,0.1099,0.2171,0.922
16:10:12:767,0.9093,0.0762,0.2259,0.940
16:10:12:772,0.8996,0.0628,0.2076,0.925
16:10:12:779,0.8751,0.0635,0.1841,0.897
16:10:12:782,0.8807,0.0608,0.1821,0.901
16:10:12:788,0.8959,0.0454,0.1868,0.916
16:10:12:792,0.9025,0.0315,0.1909,0.923
16:10:12:798,0.9032,0.0232,0.1900,0.923
16:10:12:803,0.9052,0.0173,0.1819,0.923
16:10:12:808,0.9174,0.0065,0.1724,0.933
16:10:12:813,0.9308,-0.0069,0.1711,0.946
16:10:12:819,0.9338,-0.0162,0.1807,0.951
16:10:12:822,0.9299,-0.0267,0.1917,0.950
16:10:12:828,0.9189,-0.0309,0.1953,0.940
16:10:12:833,0.9044,-0.0267,0.1919,0.925
16:10:12:840,0.9042,-0.0240,0.1829,0.923
16:10:12:842,0.8925,-0.0218,0.1763,0.910
16:10:12:847,0.8595,-0.0206,0.1782,0.878
16:10:12:856,0.8411,-0.0240,0.1860,0.862
16:10:12:858,0.8399,-0.0262,0.1936,0.862
16:10:12:862,0.8397,-0.0238,0.1968,0.863
16:10:12:869,0.8414,-0.0181,0.1968,0.864
16:10:12:872,0.8470,-0.0069,0.1912,0.868
16:10:12:879,0.8519,-0.0071,0.1812,0.871
16:10:12:882,0.8595,-0.0086,0.1768,0.877
16:10:12:888,0.8798,0.0048,0.1799,0.898
16:10:12:893,0.9027,0.0300,0.1812,0.921
16:10:12:899,0.9118,0.0239,0.1736,0.928
16:10:12:904,0.9113,-0.0177,0.1684,0.927
16:10:12:908,0.9247,-0.0093,0.1662,0.940
16:10:12:913,0.9313,0.0119,0.1636,0.946
16:10:12:920,0.9360,0.0268,0.1675,0.951
16:10:12:923,0.9472,0.0368,0.1506,0.960
16:10:12:929,0.9624,0.0542,0.1161,0.971
16:10:12:940,0.9775,0.0772,0.1034,0.986
16:10:12:941,0.9885,0.0953,0.1159,1.000
16:10:12:943,0.9976,0.1082,0.1430,1.014
16:10:12:948,1.0071,0.1163,0.1711,1.028
16:10:12:954,1.0201,0.1207,0.1848,1.044
16:10:12:959,1.0311,0.1246,0.1863,1.055
16:10:12:963,1.0452,0.1163,0.1780,1.067
16:10:12:971,1.0751,0.0884,0.1621,1.091
16:10:12:973,1.1203,0.0530,0.1486,1.131
16:10:12:978,1.1721,0.0229,0.1445,1.181
16:10:12:983,1.2188,-0.0030,0.1425,1.227
16:10:12:991,1.2618,-0.0274,0.1413,1.270
16:10:12:993,1.3070,-0.0511,0.1501,1.317
16:10:12:999,1.3581,-0.0783,0.1614,1.370
16:10:13:005,1.4080,-0.1015,0.1689,1.422
16:10:13:008,1.4469,-0.1137,0.1743,1.462
16:10:13:013,1.4710,-0.1098,0.1807,1.486
16:10:13:023,1.4818,-0.0925,0.1836,1.496
16:10:13:024,1.4864,-0.0700,0.1790,1.499
16:10:13:029,1.4921,-0.0472,0.1658,1.502
16:10:13:033,1.4928,-0.0208,0.1496,1.500
16:10:13:040,1.4823,0.0112,0.1372,1.489
16:10:13:043,1.4637,0.0405,0.1240,1.470
16:10:13:050,1.4395,0.0618,0.1051,1.445
16:10:13:053,1.4143,0.0752,0.0746,1.418
16:10:13:062,1.3928,0.0845,0.0233,1.396
16:10:13:063,1.3694,0.0877,-0.0405,1.373
16:10:13:072,1.3417,0.0789,-0.1043,1.348
16:10:13:075,1.3080,0.0628,-0.1699,1.320
16:10:13:083,1.2662,0.0532,-0.2434,1.290
16:10:13:084,1.2247,0.0613,-0.2926,1.261
16:10:13:093,1.1809,0.0786,-0.3229,1.227
16:10:13:094,1.1323,0.0962,-0.3529,1.190
16:10:13:100,1.0880,0.1212,-0.3691,1.155
16:10:13:107,1.0367,0.1354,-0.3581,1.105
16:10:13:109,0.9863,0.1410,-0.3224,1.047
16:10:13:113,0.9274,0.1512,-0.2767,0.980
16:10:13:119,0.8685,0.1662,-0.2354,0.915
16:10:13:124,0.8350,0.1710,-0.1975,0.875
16:10:13:130,0.8248,0.1691,-0.1510,0.855
16:10:13:134,0.8306,0.1657,-0.0880,0.852
16:10:13:139,0.8326,0.1713,-0.0244,0.850
16:10:13:144,0.8380,0.1862,0.0277,0.859
16:10:13:149,0.8424,0.2114,0.0509,0.870
16:10:13:154,0.8573,0.2361,0.0609,0.891
16:10:13:159,0.9032,0.2385,0.0741,0.937
16:10:13:163,0.9277,0.2590,0.0687,0.966
16:10:13:169,0.9675,0.2622,0.0714,1.005
16:10:13:174,1.0069,0.2471,0.0763,1.040
16:10:13:179,1.0176,0.2534,0.0797,1.052
16:10:13:185,1.0157,0.2776,0.0819,1.056
16:10:13:189,1.0218,0.2989,0.0892,1.068
16:10:13:194,1.0384,0.3092,0.0858,1.087
16:10:13:199,1.0526,0.3070,0.0624,1.098
16:10:13:204,1.0587,0.2996,0.0279,1.101
16:10:13:209,1.0575,0.2938,-0.0039,1.098
16:10:13:214,1.0506,0.2916,-0.0288,1.091
16:10:13:220,1.0298,0.2874,-0.0486,1.070
16:10:13:224,1.0103,0.2705,-0.0652,1.048
16:10:13:229,0.9964,0.2128,-0.0951,1.023
16:10:13:235,0.9636,0.1671,-0.1266,0.986
16:10:13:240,0.9365,0.1556,-0.1459,0.960
16:10:13:244,0.9150,0.1561,-0.1435,0.939
16:10:13:250,0.8908,0.1510,-0.1283,0.913
16:10:13:254,0.8575,0.1393,-0.0931,0.874
16:10:13:260,0.8323,0.1163,-0.0423,0.841
16:10:13:264,0.8081,0.0940,0.0118,0.814
16:10:13:271,0.7871,0.0723,0.0570,0.792
16:10:13:275,0.7627,0.0559,0.0875,0.770
16:10:13:280,0.7387,0.0471,0.1100,0.748
16:10:13:287,0.7153,0.0439,0.1244,0.727
16:10:13:290,0.6937,0.0378,0.1293,0.707
16:10:13:294,0.6708,0.0278,0.1274,0.683
16:10:13:300,0.6500,0.0168,0.1254,0.662
16:10:13:304,0.6314,0.0131,0.1249,0.644
16:10:13:309,0.6209,0.0065,0.1254,0.633
16:10:13:314,0.6150,0.0078,0.1249,0.628
16:10:13:320,0.6136,0.0075,0.1279,0.627
16:10:13:324,0.6182,0.0197,0.1325,0.633
16:10:13:329,0.6290,0.0170,0.1262,0.642
16:10:13:335,0.6365,0.0134,0.1191,0.648
16:10:13:341,0.6409,0.0192,0.1171,0.652
16:10:13:344,0.6529,0.0312,0.1259,0.666
16:10:13:349,0.6710,0.0493,0.1425,0.688
16:10:13:354,0.6911,0.0676,0.1604,0.713
16:10:13:360,0.7089,0.0850,0.1807,0.736
16:10:13:364,0.7201,0.0909,0.2034,0.754
16:10:13:370,0.7253,0.0926,0.2310,0.767
16:10:13:375,0.7302,0.1009,0.2608,0.782
16:10:13:380,0.7358,0.1116,0.2853,0.797
16:10:13:385,0.7412,0.1244,0.3019,0.810
16:10:13:390,0.7439,0.1412,0.3122,0.819
16:10:13:395,0.7453,0.1588,0.3200,0.827
16:10:13:400,0.7487,0.1737,0.3220,0.833
16:10:13:405,0.7539,0.1845,0.3200,0.839
16:10:13:410,0.7624,0.1911,0.3200,0.849
16:10:13:414,0.7732,0.1908,0.3232,0.859
16:10:13:421,0.7832,0.1899,0.3288,0.870
16:10:13:425,0.7966,0.1860,0.3369,0.885
16:10:13:432,0.8157,0.1772,0.3503,0.905
16:10:13:438,0.8370,0.1696,0.3667,0.929
16:10:13:441,0.8641,0.1564,0.3826,0.958
16:10:13:445,0.8915,0.1454,0.3980,0.987
16:10:13:450,0.9206,0.1371,0.4163,1.020
16:10:13:455,0.9477,0.1349,0.4293,1.049
16:10:13:460,0.9739,0.1251,0.4249,1.070
16:10:13:465,0.9876,0.1444,0.3948,1.073
16:10:13:470,1.0071,0.1505,0.3393,1.073
16:10:13:475,1.0289,0.0928,0.2728,1.068
16:10:13:480,1.0399,0.0298,0.2002,1.059
16:10:13:485,1.0294,0.0481,0.1200,1.037
16:10:13:490,1.0149,0.0884,0.0274,1.019
16:10:13:495,1.0044,0.0999,-0.0298,1.010
16:10:13:502,1.0000,0.0887,-0.0024,1.004
16:10:13:506,1.0108,0.0784,0.0575,1.015
16:10:13:510,1.0413,0.0867,0.0633,1.047
16:10:13:515,1.0839,0.1004,0.0030,1.089
16:10:13:523,1.1210,0.1202,-0.0789,1.130
16:10:13:527,1.1565,0.1520,-0.1239,1.173
16:10:13:530,1.1887,0.1911,-0.0965,1.208
16:10:13:538,1.2044,0.2300,-0.0112,1.226
16:10:13:542,1.1973,0.2664,0.1142,1.232
16:10:13:545,1.1726,0.3008,0.2716,1.241
16:10:13:550,1.1484,0.3395,0.4312,1.273
16:10:13:555,1.1437,0.3805,0.5571,1.328
16:10:13:561,1.1574,0.4145,0.6429,1.387
16:10:13:565,1.1821,0.4321,0.6808,1.431
16:10:13:570,1.2093,0.4341,0.6720,1.450
16:10:13:575,1.2327,0.4277,0.6231,1.446
16:10:13:581,1.2601,0.4194,0.5300,1.430
16:10:13:585,1.3036,0.4121,0.4139,1.428
16:10:13:591,1.3442,0.3957,0.2965,1.432
16:10:13:596,1.3574,0.3373,0.1834,1.411
16:10:13:601,1.3618,0.2644,0.1012,1.391
16:10:13:606,1.3784,0.2192,0.0382,1.396
16:10:13:610,1.4033,0.1930,-0.0415,1.417
16:10:13:615,1.4376,0.1806,-0.1420,1.456
16:10:13:623,1.4737,0.1754,-0.2488,1.505
16:10:13:626,1.5058,0.1732,-0.3297,1.551
16:10:13:630,1.5241,0.1698,-0.3742,1.579
16:10:13:637,1.5265,0.1581,-0.4021,1.586
16:10:13:641,1.5124,0.1417,-0.4194,1.576
16:10:13:646,1.4596,0.1354,-0.4290,1.527
16:10:13:651,1.3342,0.1424,-0.4290,1.409
16:10:13:656,1.1621,0.1466,-0.4040,1.239
16:10:13:661,1.0883,0.1307,-0.3483,1.150
16:10:13:666,1.0582,0.1209,-0.3106,1.109
16:10:13:671,1.0054,0.1226,-0.3028,1.057
16:10:13:678,0.9450,0.1185,-0.2948,0.997
16:10:13:681,0.8717,0.1148,-0.2652,0.918
16:10:13:687,0.8091,0.0953,-0.2229,0.845
16:10:13:691,0.7661,0.0686,-0.1782,0.790
16:10:13:696,0.7395,0.0569,-0.1371,0.754
16:10:13:702,0.7243,0.0549,-0.1009,0.733
16:10:13:707,0.7116,0.0586,-0.0740,0.718
16:10:13:713,0.7040,0.0679,-0.0633,0.710
16:10:13:716,0.7043,0.0740,-0.0562,0.710
16:10:13:722,0.7140,0.0684,-0.0305,0.718
16:10:13:726,0.7287,0.0518,0.0198,0.731
16:10:13:731,0.7443,0.0312,0.0704,0.748
16:10:13:736,0.7624,0.0161,0.0897,0.768
16:10:13:742,0.7839,0.0107,0.0709,0.787
16:10:13:746,0.8152,0.0131,0.0262,0.816
16:10:13:752,0.8656,0.0210,-0.0266,0.866
16:10:13:756,0.9225,0.0327,-0.0733,0.926
16:10:13:762,0.9690,0.0454,-0.0968,0.975
16:10:13:766,0.9942,0.0613,-0.0877,1.000
16:10:13:771,0.9981,0.0804,-0.0552,1.003
16:10:13:776,0.9880,0.0987,-0.0071,0.993
16:10:13:782,0.9707,0.1178,0.0440,0.979
16:10:13:787,0.9560,0.1231,0.0888,0.968
16:10:13:791,0.9462,0.1185,0.1200,0.961
16:10:13:796,0.9318,0.1256,0.1281,0.949
16:10:13:802,0.9162,0.1442,0.1176,0.935
16:10:13:806,0.8952,0.1515,0.0929,0.913
16:10:13:811,0.8768,0.1153,0.0536,0.886
16:10:13:816,0.8688,0.1175,0.0230,0.877
16:10:13:822,0.8624,0.1300,-0.0014,0.872
16:10:13:826,0.8502,0.1273,-0.0190,0.860
16:10:13:831,0.8392,0.1143,-0.0193,0.847
16:10:13:836,0.8279,0.1031,-0.0071,0.834
16:10:13:843,0.8194,0.0955,0.0142,0.825
16:10:13:846,0.7966,0.0926,0.0426,0.803
16:10:13:852,0.7737,0.0703,0.0712,0.780
16:10:13:857,0.7891,0.0214,0.0853,0.794
16:10:13:863,0.7871,-0.0008,0.0841,0.792
16:10:13:867,0.7646,0.0158,0.0971,0.771
16:10:13:872,0.7558,0.0151,0.1093,0.764
16:10:13:877,0.7478,0.0056,0.1159,0.757
16:10:13:883,0.7314,0.0043,0.1232,0.742
16:10:13:887,0.7243,0.0019,0.1247,0.735
16:10:13:892,0.7566,-0.0035,0.1208,0.766
16:10:13:897,0.7815,-0.0125,0.1042,0.789
16:10:13:904,0.7475,-0.0181,0.1054,0.755
16:10:13:907,0.7404,-0.0177,0.1213,0.751
16:10:13:912,0.7522,-0.0206,0.1247,0.763
16:10:13:917,0.7668,-0.0218,0.1169,0.776
16:10:13:923,0.7742,-0.0157,0.1024,0.781
16:10:13:927,0.7651,-0.0081,0.0988,0.772
16:10:13:932,0.7519,-0.0015,0.1103,0.760
16:10:13:937,0.7524,0.0038,0.1235,0.762
16:10:13:943,0.7671,0.0073,0.1364,0.779
16:10:13:947,0.7962,0.0034,0.1467,0.810
16:10:13:952,0.8336,-0.0020,0.1548,0.848
16:10:13:957,0.8658,-0.0037,0.1648,0.881
16:10:13:962,0.8927,-0.0040,0.1777,0.910
16:10:13:967,0.9213,-0.0035,0.1892,0.941
