time,gFx,gFy,gFz,TgF
16:05:53:244,1.1853,-0.0328,0.1648,1.197
16:05:53:248,1.2063,-0.0575,0.1538,1.217
16:05:53:253,1.2374,-0.0783,0.1240,1.246
16:05:53:259,1.2621,-0.1003,0.0795,1.269
16:05:53:264,1.2762,-0.1025,0.0235,1.281
16:05:53:271,1.2819,-0.0932,-0.0398,1.286
16:05:53:273,1.2696,-0.0775,-0.1251,1.278
16:05:53:278,1.2657,-0.0538,-0.2077,1.284
16:05:53:284,1.2809,-0.0463,-0.2598,1.308
16:05:53:288,1.3068,-0.0441,-0.2850,1.338
16:05:53:293,1.3395,-0.0291,-0.2860,1.370
16:05:53:298,1.3576,-0.0074,-0.2476,1.380
16:05:53:304,1.3564,0.0002,-0.2139,1.373
16:05:53:308,1.3838,0.0168,-0.1777,1.395
16:05:53:313,1.4161,0.0437,-0.1413,1.424
16:05:53:319,1.4197,0.0806,-0.1102,1.426
16:05:53:326,1.4097,0.1229,-0.1009,1.419
16:05:53:328,1.3838,0.1618,-0.0885,1.396
16:05:53:335,1.3271,0.2009,-0.0968,1.346
16:05:53:350,1.2608,0.2285,-0.1175,1.287
16:05:53:351,1.2093,0.2380,-0.1312,1.239
16:05:53:354,1.1701,0.2248,-0.1312,1.199
16:05:53:355,1.1235,0.1715,-0.1339,1.144
16:05:53:359,1.0844,0.1197,-0.1430,1.100
16:05:53:364,1.0790,0.0884,-0.1400,1.092
16:05:53:371,1.0912,0.0742,-0.1310,1.102
16:05:53:374,1.0905,0.0681,-0.1239,1.100
16:05:53:379,1.0765,0.0681,-0.1107,1.084
16:05:53:385,1.0592,0.0813,-0.0909,1.066
16:05:53:388,1.0452,0.0826,-0.0735,1.051
16:05:53:394,1.0303,0.0786,-0.0525,1.035
16:05:53:399,1.0115,0.0813,-0.0342,1.015
16:05:53:404,1.0034,0.0909,-0.0161,1.008
16:05:53:409,1.0071,0.1031,0.0169,1.013
16:05:53:414,1.0235,0.1087,0.0396,1.030
16:05:53:419,1.0452,0.1080,0.0286,1.051
16:05:53:425,1.0672,0.0967,-0.0053,1.072
16:05:53:429,1.0868,0.0816,-0.0352,1.090
16:05:53:435,1.0951,0.0745,-0.0432,1.098
16:05:53:440,1.0951,0.0789,-0.0325,1.098
16:05:53:445,1.1061,0.0500,-0.0347,1.108
16:05:53:449,1.1210,0.0278,-0.0574,1.123
16:05:53:454,1.1281,0.0100,-0.0740,1.131
16:05:53:459,1.1218,-0.0115,-0.0726,1.124
16:05:53:465,1.1024,-0.0277,-0.0603,1.104
16:05:53:471,1.0822,-0.0355,-0.0420,1.084
16:05:53:476,1.0699,-0.0419,-0.0251,1.071
16:05:53:479,1.0584,-0.0472,-0.0178,1.060
16:05:53:486,1.0438,-0.0533,-0.0154,1.045
16:05:53:489,1.0374,-0.0636,-0.0146,1.039
16:05:53:494,1.0372,-0.0736,-0.0151,1.040
16:05:53:500,1.0318,-0.0837,-0.0183,1.035
16:05:53:504,1.0176,-0.0920,-0.0247,1.022
16:05:53:510,1.0012,-0.0983,-0.0295,1.006
16:05:53:514,0.9827,-0.0998,-0.0283,0.988
16:05:53:519,0.9575,-0.1079,-0.0141,0.964
16:05:53:525,0.9313,-0.1154,-0.0027,0.938
16:05:53:530,0.9025,-0.1157,-0.0022,0.910
16:05:53:534,0.8646,-0.1142,-0.0110,0.872
16:05:53:540,0.8155,-0.1066,-0.0183,0.823
16:05:53:545,0.7659,-0.0961,-0.0229,0.772
16:05:53:551,0.7211,-0.0778,-0.0085,0.725
16:05:53:555,0.6840,-0.0692,-0.0053,0.687
16:05:53:559,0.6524,-0.0621,-0.0056,0.655
16:05:53:566,0.6233,-0.0492,0.0032,0.625
16:05:53:571,0.5960,-0.0394,0.0164,0.597
16:05:53:575,0.5657,-0.0296,0.0167,0.567
16:05:53:581,0.5324,-0.0101,0.0057,0.533
16:05:53:588,0.5067,0.0114,-0.0002,0.507
16:05:53:590,0.4884,0.0317,-0.0102,0.490
16:05:53:594,0.4860,0.0498,-0.0124,0.489
16:05:53:600,0.4950,0.0664,-0.0090,0.500
16:05:53:607,0.4989,0.0918,0.0005,0.507
16:05:53:610,0.5080,0.1126,0.0149,0.521
16:05:53:615,0.5278,0.1222,0.0355,0.543
16:05:53:620,0.5547,0.1275,0.0560,0.572
16:05:53:625,0.5835,0.1366,0.0729,0.604
16:05:53:630,0.6050,0.1508,0.0802,0.629
16:05:53:635,0.6241,0.1664,0.0790,0.651
16:05:53:640,0.6490,0.1823,0.0787,0.679
16:05:53:646,0.6774,0.1935,0.0917,0.710
16:05:53:650,0.7011,0.2016,0.1191,0.739
16:05:53:655,0.7260,0.2075,0.1442,0.769
16:05:53:659,0.7612,0.2099,0.1530,0.804
16:05:53:666,0.7952,0.2072,0.1609,0.837
16:05:53:671,0.8213,0.2045,0.1667,0.863
16:05:53:677,0.8399,0.1996,0.1670,0.879
16:05:53:680,0.8521,0.1933,0.1555,0.888
16:05:53:686,0.8631,0.1884,0.1325,0.893
16:05:53:690,0.8741,0.1786,0.1147,0.900
16:05:53:695,0.8790,0.1674,0.1103,0.902
16:05:53:701,0.8756,0.1615,0.1071,0.897
16:05:53:706,0.8707,0.1547,0.0951,0.889
16:05:53:710,0.8749,0.1466,0.0785,0.891
16:05:53:715,0.8807,0.1410,0.0587,0.894
16:05:53:720,0.8864,0.1376,0.0423,0.898
16:05:53:727,0.8974,0.1295,0.0308,0.907
16:05:53:731,0.9159,0.1143,0.0208,0.923
16:05:53:735,0.9330,0.1016,0.0083,0.939
16:05:53:741,0.9477,0.0953,-0.0005,0.952
16:05:53:747,0.9744,0.0862,0.0037,0.978
16:05:53:752,1.0132,0.0755,0.0140,1.016
16:05:53:756,1.0597,0.0628,0.0252,1.062
16:05:53:760,1.1181,0.0466,0.0345,1.120
16:05:53:766,1.1909,0.0293,0.0467,1.192
16:05:53:772,1.2623,0.0173,0.0597,1.264
16:05:53:775,1.3183,0.0190,0.0699,1.320
16:05:53:780,1.3669,0.0324,0.0770,1.369
16:05:53:786,1.4183,0.0471,0.0790,1.421
16:05:53:791,1.4742,0.0659,0.0714,1.477
16:05:53:796,1.5348,0.0901,0.0668,1.539
16:05:53:802,1.6143,0.1068,0.0805,1.620
16:05:53:806,1.7179,0.1092,0.0995,1.724
16:05:53:811,1.8001,0.1072,0.1064,1.806
16:05:53:816,1.8206,0.1077,0.0878,1.826
16:05:53:820,1.7634,0.1119,0.0242,1.767
16:05:53:826,1.6419,0.1165,-0.0755,1.648
16:05:53:831,1.5155,0.1004,-0.1699,1.528
16:05:53:836,1.4180,0.0610,-0.2293,1.438
16:05:53:840,1.2970,0.0390,-0.2789,1.327
16:05:53:846,1.1672,0.0339,-0.3106,1.208
16:05:53:854,1.0470,0.0320,-0.3253,1.097
16:05:53:857,0.9651,0.0126,-0.3405,1.023
16:05:53:860,0.9220,-0.0118,-0.3417,0.983
16:05:53:870,0.8942,-0.0045,-0.3444,0.958
16:05:53:871,0.8776,-0.0003,-0.3427,0.942
16:05:53:876,0.8846,-0.0098,-0.3214,0.941
16:05:53:881,0.9186,-0.0213,-0.2918,0.964
16:05:53:887,0.9426,-0.0389,-0.2522,0.977
16:05:53:891,0.9641,-0.0665,-0.2180,0.991
16:05:53:896,0.9890,-0.0771,-0.1994,1.012
16:05:53:901,1.0071,-0.0795,-0.1877,1.028
16:05:53:908,1.0164,-0.0883,-0.1860,1.037
16:05:53:910,1.0196,-0.0920,-0.1887,1.041
16:05:53:917,1.0159,-0.0910,-0.1941,1.038
16:05:53:924,1.0039,-0.0807,-0.2097,1.029
16:05:53:927,0.9866,-0.0580,-0.2312,1.015
16:05:53:931,0.9736,-0.0394,-0.2344,1.002
16:05:53:936,0.9748,-0.0377,-0.2156,0.999
16:05:53:941,0.9841,-0.0326,-0.1892,1.003
16:05:53:948,0.9981,-0.0233,-0.1537,1.010
16:05:53:951,1.0110,-0.0172,-0.1171,1.018
16:05:53:956,1.0272,-0.0140,-0.0870,1.031
16:05:53:962,1.0391,-0.0052,-0.0677,1.041
16:05:53:972,1.0599,0.0056,-0.0623,1.062
16:05:53:973,1.0802,0.0170,-0.0569,1.082
16:05:53:977,1.0922,0.0334,-0.0547,1.094
16:05:53:982,1.1066,0.0535,-0.0530,1.109
16:05:53:987,1.1208,0.0808,-0.0520,1.125
16:05:53:992,1.1279,0.1109,-0.0486,1.134
16:05:53:997,1.1213,0.1373,-0.0335,1.130
16:05:54:002,1.0993,0.1635,-0.0127,1.111
16:05:54:007,1.0675,0.1855,0.0093,1.084
16:05:54:012,1.0313,0.2028,0.0237,1.051
16:05:54:019,0.9988,0.2106,0.0411,1.022
16:05:54:022,0.9658,0.2111,0.0421,0.990
16:05:54:028,0.9360,0.2075,0.0401,0.960
16:05:54:032,0.9091,0.2072,0.0127,0.932
16:05:54:036,0.8827,0.2050,-0.0151,0.906
16:05:54:042,0.8614,0.1852,-0.0141,0.881
16:05:54:048,0.8372,0.1750,-0.0198,0.856
16:05:54:052,0.8032,0.1530,-0.0276,0.818
16:05:54:057,0.7678,0.1305,-0.0371,0.780
16:05:54:061,0.7421,0.1280,-0.0383,0.754
16:05:54:070,0.7267,0.1182,-0.0474,0.738
16:05:54:071,0.7167,0.0872,-0.0562,0.724
16:05:54:077,0.7138,0.0464,-0.0584,0.718
16:05:54:082,0.7021,0.0161,-0.0579,0.705
16:05:54:087,0.6771,-0.0054,-0.0662,0.680
16:05:54:091,0.6546,-0.0274,-0.0799,0.660
16:05:54:096,0.6414,-0.0509,-0.0926,0.650
16:05:54:102,0.6302,-0.0683,-0.0968,0.641
16:05:54:109,0.6172,-0.0758,-0.0902,0.628
16:05:54:112,0.5989,-0.0729,-0.0723,0.608
16:05:54:117,0.5837,-0.0705,-0.0440,0.590
16:05:54:122,0.5801,-0.0790,-0.0217,0.586
16:05:54:128,0.5923,-0.0920,-0.0066,0.599
16:05:54:132,0.6145,-0.1086,0.0057,0.624
16:05:54:137,0.6427,-0.1228,0.0257,0.655
16:05:54:143,0.6801,-0.1401,0.0553,0.697
16:05:54:148,0.7145,-0.1594,0.0819,0.737
16:05:54:153,0.7382,-0.1712,0.1010,0.765
16:05:54:157,0.7578,-0.1770,0.1110,0.786
16:05:54:163,0.7808,-0.1805,0.1095,0.809
16:05:54:171,0.8032,-0.1836,0.1007,0.830
16:05:54:176,0.8199,-0.1893,0.0839,0.846
16:05:54:177,0.8294,-0.1912,0.0641,0.854
16:05:54:182,0.8323,-0.1878,0.0431,0.854
16:05:54:188,0.8340,-0.1780,0.0257,0.853
16:05:54:193,0.8453,-0.1636,0.0208,0.861
16:05:54:198,0.8634,-0.1450,0.0401,0.876
16:05:54:202,0.8822,-0.1223,0.0822,0.894
16:05:54:209,0.9035,-0.0993,0.1320,0.918
16:05:54:212,0.9311,-0.0773,0.1709,0.950
16:05:54:219,0.9607,-0.0555,0.1897,0.981
16:05:54:222,0.9934,-0.0348,0.1980,1.014
16:05:54:228,1.0245,-0.0125,0.2078,1.045
16:05:54:233,1.0484,0.0163,0.2181,1.071
16:05:54:238,1.0668,0.0447,0.2269,1.092
16:05:54:243,1.0870,0.0676,0.2340,1.114
16:05:54:251,1.1115,0.0838,0.2393,1.140
16:05:54:253,1.1315,0.0938,0.2364,1.160
16:05:54:257,1.1538,0.0870,0.2234,1.178
16:05:54:263,1.1738,0.0711,0.2027,1.193
16:05:54:269,1.1895,0.0498,0.1655,1.202
16:05:54:273,1.1985,0.0305,0.1244,1.205
16:05:54:278,1.2009,0.0100,0.0900,1.204
16:05:54:287,1.2083,-0.0228,0.0624,1.210
16:05:54:288,1.2200,-0.0604,0.0294,1.222
16:05:54:293,1.2251,-0.0917,-0.0073,1.229
16:05:54:298,1.2185,-0.1105,-0.0408,1.224
16:05:54:304,1.2117,-0.1198,-0.0738,1.220
16:05:54:308,1.2107,-0.1289,-0.1207,1.224
16:05:54:313,1.2212,-0.1357,-0.1711,1.241
16:05:54:318,1.2398,-0.1240,-0.2051,1.263
16:05:54:323,1.2660,-0.1086,-0.2310,1.291
16:05:54:328,1.3117,-0.0815,-0.2390,1.336
16:05:54:334,1.3655,-0.0511,-0.2139,1.383
16:05:54:338,1.4041,-0.0245,-0.1689,1.414
16:05:54:343,1.4280,0.0060,-0.1195,1.433
16:05:54:349,1.4381,0.0378,-0.0721,1.440
16:05:54:353,1.4403,0.0371,-0.0427,1.441
16:05:54:358,1.4161,0.0456,-0.0339,1.417
16:05:54:363,1.3757,0.0645,-0.0242,1.377
16:05:54:370,1.3327,0.0940,-0.0212,1.336
16:05:54:373,1.2931,0.1290,-0.0300,1.300
16:05:54:378,1.2523,0.1380,-0.0344,1.260
16:05:54:384,1.2107,0.1305,-0.0366,1.218
16:05:54:389,1.1775,0.1266,-0.0405,1.185
16:05:54:394,1.1499,0.1068,-0.0672,1.157
16:05:54:398,1.1193,0.0698,-0.1168,1.128
16:05:54:405,1.0910,0.0361,-0.1655,1.104
16:05:54:409,1.0709,0.0168,-0.1970,1.089
16:05:54:414,1.0650,0.0053,-0.2068,1.085
16:05:54:419,1.0533,0.0068,-0.2080,1.074
16:05:54:424,1.0421,0.0163,-0.2085,1.063
16:05:54:429,1.0355,0.0278,-0.2004,1.055
16:05:54:433,1.0325,0.0388,-0.1796,1.049
16:05:54:438,1.0364,0.0442,-0.1466,1.048
16:05:54:444,1.0455,0.0483,-0.1207,1.054
16:05:54:449,1.0602,0.0542,-0.0995,1.066
16:05:54:453,1.0797,0.0571,-0.0660,1.083
16:05:54:458,1.0914,0.0559,-0.0295,1.093
16:05:54:463,1.0873,0.0610,-0.0115,1.089
16:05:54:470,1.0724,0.0645,-0.0105,1.074
16:05:54:473,1.0570,0.0535,0.0059,1.058
16:05:54:479,1.0536,0.0503,0.0237,1.055
16:05:54:484,1.0653,0.0508,0.0352,1.067
16:05:54:489,1.0824,0.0386,0.0497,1.084
16:05:54:494,1.0910,0.0293,0.0545,1.093
16:05:54:500,1.0924,0.0232,0.0563,1.094
16:05:54:503,1.0963,0.0029,0.0695,1.099
16:05:54:510,1.0985,-0.0057,0.0631,1.100
16:05:54:514,1.0980,-0.0071,0.0450,1.099
16:05:54:519,1.0888,-0.0106,0.0330,1.089
16:05:54:523,1.0619,-0.0157,0.0308,1.062
16:05:54:530,1.0203,-0.0199,0.0401,1.021
16:05:54:534,0.9756,-0.0230,0.0531,0.977
16:05:54:540,0.9306,-0.0247,0.0482,0.932
16:05:54:543,0.8832,-0.0291,0.0313,0.884
16:05:54:550,0.8282,-0.0377,0.0208,0.829
16:05:54:554,0.7751,-0.0504,0.0203,0.777
16:05:54:559,0.7280,-0.0636,0.0225,0.731
16:05:54:565,0.6874,-0.0775,0.0184,0.692
16:05:54:570,0.6517,-0.0898,0.0118,0.658
16:05:54:574,0.6231,-0.0949,0.0120,0.630
16:05:54:580,0.6050,-0.0934,0.0196,0.612
16:05:54:588,0.5911,-0.0871,0.0277,0.598
16:05:54:593,0.5737,-0.0741,0.0357,0.580
16:05:54:594,0.5539,-0.0570,0.0325,0.558
16:05:54:599,0.5346,-0.0414,0.0218,0.537
16:05:54:604,0.5153,-0.0304,0.0115,0.516
16:05:54:611,0.4945,-0.0181,0.0066,0.495
16:05:54:615,0.4752,-0.0042,0.0027,0.475
16:05:54:620,0.4588,0.0170,0.0052,0.459
16:05:54:624,0.4390,0.0471,0.0157,0.442
16:05:54:631,0.4124,0.0828,0.0646,0.426
