accx,accy,accz
1.0236,0.0232167,-0.0968333
0.914775,0.040575,0.0299
0.914625,0.07865,0.118575
0.9017,0.079225,0.0611
0.9245,0.07595,-0.0142
0.940625,0.064025,0.046325
0.916775,0.0439,0.0568
0.94435,0.045525,0.04035
0.924175,0.05915,0.06255
0.9311,0.057325,0.03595
0.961775,0.066625,-0.038025
0.992975,0.07135,0.097275
0.9941333,0.0527,0.1084667
0.89888,0.0937,0.039
0.915175,0.06795,-0.07825
0.8927,0.06045,0.00065
0.86245,0.052625,0.10135
0.7959,0.0457,0.1267333
0.81316,0.05396,0.0234
0.854825,0.0554,0.007675
0.84825,0.065675,0.038675
0.809225,0.053525,0.07465
0.7433667,0.0717,-0.0040333
0.70044,0.08504,-0.08028
0.75315,0.073575,-0.182925
0.734275,0.058275,-0.197625
0.72635,0.086625,-0.108375
0.664425,0.06335,-0.0656
0.691225,0.037075,-0.1982
0.8739,-0.02475,-0.34635
0.962325,-0.02735,-0.21635
1.0208667,0.0627667,-0.0856
1.05306,0.18924,0.00546
1.25785,0.20775,0.100975
1.30745,0.1897,0.12745
1.078475,0.2614,-0.149125
1.0790667,0.1564667,-0.4032667
0.9967,0.11736,-0.56126
0.8641333,0.1581667,-0.5384667
0.62432,0.1844,-0.5697
0.831225,0.092925,-0.483275
0.886,0.029575,-0.481575
0.74985,0.178,-0.3924
0.7555167,0.2404667,-0.3066167
0.842125,0.391875,-0.34615
0.814275,0.35505,-0.813325
0.76625,0.45225,-1.02465
0.7728,0.34042,-0.90536
0.64595,0.37855,-0.7796
0.9104,0.42272,-0.50888
1.4507,0.4237,-0.3867333
1.717375,0.145975,-0.1327
1.6102,-0.3000667,0.1306333
1.37422,-0.47242,0.47204
1.28125,-0.400025,0.295675
1.1003,-0.24125,0.052175
0.9971,-0.03975,0.0149
0.75235,0.110625,0.371525
0.57585,0.083275,0.616675
0.647225,0.032775,0.631775
0.79835,-0.1243,0.44295
0.809275,-0.0839,0.54505
0.861725,-0.194425,0.5131
0.87915,-0.2019,0.325725
1.02575,-0.068,0.4306
0.934375,0.04335,0.6201
0.7686,-0.085325,0.52745
0.833625,-0.112475,0.4944
0.92805,-0.054825,0.548175
0.920625,-0.037225,0.541575
0.866875,-0.14305,0.46255
0.70925,-0.20865,0.6989
0.632675,-0.352575,0.870525
0.49905,-0.37785,1.01085
0.428175,-0.404375,0.911675
0.47615,-0.397075,0.8079
0.6576667,-0.3291333,0.6778
0.793875,-0.2601,0.4179
0.353275,-0.42025,0.2188
0.34532,-0.7565,1.10736
0.78175,-0.55345,1.4036
0.85575,-0.0448,1.560275
0.315725,-0.019975,1.071225
0.15585,-0.463575,0.492875
0.00015,-0.646275,0.224675
0.10575,-0.64305,0.56185
0.330825,-0.46435,1.46825
0.49805,-0.264375,1.31445
0.386175,-0.03345,0.630625
0.07765,0.00025,0.6349
-0.1569,0.036225,0.85305
-0.1385,-0.0487,1.0582
-0.0130667,-0.2713333,1.0299333
0.3986,-0.50414,0.9264
0.41215,-0.6346,0.9827
0.338275,-0.494525,1.027325
0.202,-0.409175,0.9904
0.082,-0.4258,0.8789333
0.08804,-0.27182,0.91242
0.2325,-0.1641667,1.1167
0.10164,-0.0345,0.9771
0.0791667,0.1057667,0.9947333
0.05375,0.131875,1.08435
0.0488,0.131325,1.141025
0.07525,0.044225,1.077025
0.01905,0.036,1.02515
-0.097075,0.0565,1.009075
-0.1253,0.0003333,0.9494333
0.00404,-0.02994,0.88554
0.131825,-0.13455,0.8952
0.05705,-0.081325,0.9182
0.004375,-0.242975,1.103275
0.145925,-0.344125,1.2627
0.1352,-0.317825,1.1393
0.106775,-0.250125,1.061325
0.03715,-0.2371,1.064725
0.08765,-0.390725,1.07365
0.180725,-0.37075,0.9777
0.274,-0.285,0.8469
0.35055,-0.31955,0.860925
