accx,accy,accz
0.8372,-0.0163667,-0.0305
0.85955,-0.054025,-0.030475
0.8668,-0.09846,-0.0488
0.856225,-0.123325,-0.04665
0.8409,-0.117625,-0.0032
0.8154667,-0.0887667,0.0261
0.796,-0.0594,0.02794
0.787175,-0.02145,0.024375
0.79835,0.004275,0.047225
0.800825,0.01245,-0.012075
0.834,0.0177667,-0.0788333
0.8973,0.0181,-0.08108
0.93175,-0.029825,-0.044575
0.85635,-0.050225,-0.15085
0.8517333,-0.0553667,-0.1369333
0.920725,-0.000925,-0.01575
1.08296,0.03824,-0.00202
1.236925,0.0886,0.00555
1.2837,0.0732667,-0.0380333
1.33595,0.101525,-0.033775
1.447775,0.163675,0.113525
1.61912,0.20766,-0.02702
1.6022333,0.1383667,-0.2210333
1.39518,0.02888,-0.21792
1.0946,-0.023,-0.1046
0.8949,-0.00715,-0.0408
0.79718,-0.02492,0.00604
0.76678,-0.00016,0.08922
0.8004,0.0286,0.0877667
0.818375,0.0433,0.039
0.82635,0.06295,0.022875
0.822975,0.0879,0.03385
0.8775,0.0925,0.020925
0.92865,0.07475,-0.030575
0.9103,0.062925,-0.1256
0.8637,0.048,-0.1356333
0.79618,0.03468,-0.02852
0.732125,0.038075,0.06115
0.714425,0.022375,0.02795
0.710325,0.008675,0.01665
0.6676,0.0340667,0.0506333
0.644625,0.0577,0.0739
0.64418,0.09238,0.09904
0.720825,0.119425,0.063775
0.84095,0.1175,-0.00155
0.9422667,0.1074667,-0.0811333
0.996225,0.07815,-0.147675
1.13474,-0.04296,-0.1553
1.225375,-0.12455,-0.30655
1.20915,-0.10045,-0.252775
1.3464,-0.1307,-0.0322
1.683875,-0.13255,0.107025
1.969675,-0.1405,0.03835
2.113075,-0.218775,0.04135
1.792525,-0.205625,0.033775
1.25845,-0.1367,0.010575
0.8989,-0.1216,0.15365
0.633675,-0.083275,0.211275
0.514975,-0.02895,0.0013
0.5261,0.00635,-0.0678
0.5436667,0.0351333,-0.1158333
0.60734,0.03444,-0.20426
0.676325,0.044325,-0.173325
0.73125,0.06655,-0.088425
0.825975,0.049125,-0.0654
0.9266,-0.0072,-0.1522667
1.02012,-0.11718,-0.15794
1.018925,-0.19865,0.073125
0.898625,-0.182175,0.270175
0.7766333,-0.1501333,0.3191667
0.70568,-0.13364,0.14932
0.750025,-0.089875,0.00535
0.7953333,-0.0875333,0.0511
0.808075,-0.0757,0.04935
0.80436,-0.02578,0.00086
0.8492333,0.0030667,0.0552
0.8781,0.00715,0.1327
0.80075,0.010275,0.00045
0.80818,0.01304,-0.13428
0.8942667,0.0237,-0.2229
1.02456,0.0989,-0.1217
1.2115,0.1258333,0.0645667
1.402725,0.10215,0.19325
1.64385,0.158325,0.331925
2.06575,0.1642,0.233975
2.109325,-0.014725,-0.151325
1.6634,-0.02035,-0.274675
1.153175,0.05965,-0.048875
0.854875,0.04175,0.148
0.720275,-0.001775,0.128175
0.726025,-0.01785,0.122825
0.846325,-0.0492,0.12495
0.88085,-0.061525,0.059625
0.8168,-0.052625,0.05435
0.773675,-0.060925,0.07745
0.7465,-0.01895,0.043
0.764825,0.021425,0.024775
0.782,0.0685,-0.017375
0.79825,0.0897,-0.050075
0.8165,0.0913,-0.0186
0.81525,0.087875,0.010825
0.78095,0.076325,-0.00445
0.705875,0.063425,0.028
0.612975,0.066775,0.0658
0.5592,0.056,0.060475
0.590025,0.043075,0.092725
0.68635,0.050225,0.12665
0.8016,0.047475,-0.02485
0.863675,0.033975,-0.166925
0.9294,-0.026275,-0.21895
0.99035,-0.0679,-0.141675
1.1678,-0.120775,-0.180725
1.4968,-0.100175,-0.2242
1.95115,-0.12235,-0.10325
2.187975,-0.16525,0.17145
2.1750667,-0.1628333,0.1655333
1.88554,-0.117,-0.1479
1.4713,-0.115175,-0.2828
1.051125,-0.113425,-0.075375
0.7889,-0.124675,0.108225
0.6266,-0.1102667,0.0459667
0.542825,-0.113775,-0.07755
0.56458,-0.07778,-0.10318
0.628475,-0.0363,-0.113175
0.6539,0.0105333,-0.1394667
0.656275,0.017225,-0.0502
0.64814,0.01956,0.0188
0.713125,-0.03655,-0.004225
0.74835,-0.098675,0.010225
0.810825,-0.173175,-0.01255
0.8155333,-0.2257667,0.0020667
0.7798,-0.22686,0.08564
